codice_istat,comune,anno,comparto,segmento,ntn
017119,Nuvolento,2019,non_residenziale,agricolo,0.00
017119,Nuvolento,2019,non_residenziale,depositi_commerciali_autorimesse,4.00
017119,Nuvolento,2019,non_residenziale,negozi_laboratori,1.00
017119,Nuvolento,2019,non_residenziale,produttivo,0.00
017119,Nuvolento,2019,non_residenziale,tco_b04,0.00
017119,Nuvolento,2019,non_residenziale,tco_d02,0.00
017119,Nuvolento,2019,non_residenziale,tco_d05,0.00
017119,Nuvolento,2019,non_residenziale,tco_d08,0.00
017119,Nuvolento,2019,non_residenziale,uffici,0.00
017119,Nuvolento,2019,pertinenze,box,27.34
017119,Nuvolento,2019,pertinenze,depositi_pertinenziali,1.00
017119,Nuvolento,2019,residenziale,115-145 mq,3.17
017119,Nuvolento,2019,residenziale,50-85 mq,5.00
017119,Nuvolento,2019,residenziale,85-115 mq,9.00
017119,Nuvolento,2019,residenziale,fino a 50 mq,2.00
017119,Nuvolento,2019,residenziale,oltre 145 mq,14.00
017119,Nuvolento,2019,residenziale,totale,33.17
017119,Nuvolento,2020,non_residenziale,agricolo,1.00
017119,Nuvolento,2020,non_residenziale,depositi_commerciali_autorimesse,1.00
017119,Nuvolento,2020,non_residenziale,negozi_laboratori,2.00
017119,Nuvolento,2020,non_residenziale,produttivo,3.00
017119,Nuvolento,2020,non_residenziale,tco_b04,0.00
017119,Nuvolento,2020,non_residenziale,tco_d02,0.00
017119,Nuvolento,2020,non_residenziale,tco_d05,0.00
017119,Nuvolento,2020,non_residenziale,tco_d08,0.00
017119,Nuvolento,2020,non_residenziale,uffici,1.00
017119,Nuvolento,2020,pertinenze,box,18.00
017119,Nuvolento,2020,pertinenze,depositi_pertinenziali,0.00
017119,Nuvolento,2020,residenziale,115-145 mq,7.00
017119,Nuvolento,2020,residenziale,50-85 mq,7.00
017119,Nuvolento,2020,residenziale,85-115 mq,3.00
017119,Nuvolento,2020,residenziale,fino a 50 mq,0.00
017119,Nuvolento,2020,residenziale,oltre 145 mq,8.50
017119,Nuvolento,2020,residenziale,totale,25.50
017119,Nuvolento,2021,non_residenziale,agricolo,0.00
017119,Nuvolento,2021,non_residenziale,depositi_commerciali_autorimesse,6.00
017119,Nuvolento,2021,non_residenziale,negozi_laboratori,4.00
017119,Nuvolento,2021,non_residenziale,produttivo,0.00
017119,Nuvolento,2021,non_residenziale,tco_b04,0.00
017119,Nuvolento,2021,non_residenziale,tco_d02,0.00
017119,Nuvolento,2021,non_residenziale,tco_d05,0.00
017119,Nuvolento,2021,non_residenziale,tco_d08,0.00
017119,Nuvolento,2021,non_residenziale,uffici,2.00
017119,Nuvolento,2021,pertinenze,box,31.28
017119,Nuvolento,2021,pertinenze,depositi_pertinenziali,2.00
017119,Nuvolento,2021,residenziale,115-145 mq,7.78
017119,Nuvolento,2021,residenziale,50-85 mq,10.00
017119,Nuvolento,2021,residenziale,85-115 mq,7.00
017119,Nuvolento,2021,residenziale,fino a 50 mq,0.00
017119,Nuvolento,2021,residenziale,oltre 145 mq,12.50
017119,Nuvolento,2021,residenziale,totale,37.28
017119,Nuvolento,2022,non_residenziale,agricolo,0.00
017119,Nuvolento,2022,non_residenziale,depositi_commerciali_autorimesse,3.50
017119,Nuvolento,2022,non_residenziale,negozi_laboratori,1.00
017119,Nuvolento,2022,non_residenziale,produttivo,1.00
017119,Nuvolento,2022,non_residenziale,tco_b04,0.00
017119,Nuvolento,2022,non_residenziale,tco_d02,0.00
017119,Nuvolento,2022,non_residenziale,tco_d05,0.00
017119,Nuvolento,2022,non_residenziale,tco_d08,0.00
017119,Nuvolento,2022,non_residenziale,uffici,0.00
017119,Nuvolento,2022,pertinenze,box,35.92
017119,Nuvolento,2022,pertinenze,depositi_pertinenziali,2.00
017119,Nuvolento,2022,residenziale,115-145 mq,4.00
017119,Nuvolento,2022,residenziale,50-85 mq,5.00
017119,Nuvolento,2022,residenziale,85-115 mq,12.17
017119,Nuvolento,2022,residenziale,fino a 50 mq,2.00
017119,Nuvolento,2022,residenziale,oltre 145 mq,17.95
017119,Nuvolento,2022,residenziale,totale,41.12
017119,Nuvolento,2023,non_residenziale,agricolo,0.00
017119,Nuvolento,2023,non_residenziale,depositi_commerciali_autorimesse,10.50
017119,Nuvolento,2023,non_residenziale,negozi_laboratori,3.00
017119,Nuvolento,2023,non_residenziale,produttivo,1.00
017119,Nuvolento,2023,non_residenziale,tco_b04,0.00
017119,Nuvolento,2023,non_residenziale,tco_d02,0.00
017119,Nuvolento,2023,non_residenziale,tco_d05,0.00
017119,Nuvolento,2023,non_residenziale,tco_d08,0.00
017119,Nuvolento,2023,non_residenziale,uffici,1.00
017119,Nuvolento,2023,pertinenze,box,30.67
017119,Nuvolento,2023,pertinenze,depositi_pertinenziali,6.00
017119,Nuvolento,2023,residenziale,115-145 mq,7.00
017119,Nuvolento,2023,residenziale,50-85 mq,6.00
017119,Nuvolento,2023,residenziale,85-115 mq,8.00
017119,Nuvolento,2023,residenziale,fino a 50 mq,0.00
017119,Nuvolento,2023,residenziale,oltre 145 mq,19.67
017119,Nuvolento,2023,residenziale,totale,40.67
017119,Nuvolento,2024,non_residenziale,agricolo,0.00
017119,Nuvolento,2024,non_residenziale,depositi_commerciali_autorimesse,3.83
017119,Nuvolento,2024,non_residenziale,negozi_laboratori,2.00
017119,Nuvolento,2024,non_residenziale,produttivo,3.00
017119,Nuvolento,2024,non_residenziale,tco_b04,0.00
017119,Nuvolento,2024,non_residenziale,tco_d02,0.00
017119,Nuvolento,2024,non_residenziale,tco_d05,0.00
017119,Nuvolento,2024,non_residenziale,tco_d08,0.00
017119,Nuvolento,2024,non_residenziale,uffici,0.00
017119,Nuvolento,2024,pertinenze,box,34.83
017119,Nuvolento,2024,pertinenze,depositi_pertinenziali,5.50
017119,Nuvolento,2024,residenziale,115-145 mq,6.33
017119,Nuvolento,2024,residenziale,50-85 mq,10.50
017119,Nuvolento,2024,residenziale,85-115 mq,6.00
017119,Nuvolento,2024,residenziale,fino a 50 mq,0.00
017119,Nuvolento,2024,residenziale,oltre 145 mq,10.17
017119,Nuvolento,2024,residenziale,totale,33.00
017119,Nuvolento,2025,non_residenziale,agricolo,0.00
017119,Nuvolento,2025,non_residenziale,depositi_commerciali_autorimesse,4.50
017119,Nuvolento,2025,non_residenziale,negozi_laboratori,3.00
017119,Nuvolento,2025,non_residenziale,produttivo,1.00
017119,Nuvolento,2025,non_residenziale,tco_b04,0.00
017119,Nuvolento,2025,non_residenziale,tco_d02,0.00
017119,Nuvolento,2025,non_residenziale,tco_d05,0.00
017119,Nuvolento,2025,non_residenziale,tco_d08,2.00
017119,Nuvolento,2025,non_residenziale,uffici,0.00
017119,Nuvolento,2025,pertinenze,box,38.00
017119,Nuvolento,2025,pertinenze,depositi_pertinenziali,10.17
017119,Nuvolento,2025,residenziale,115-145 mq,7.00
017119,Nuvolento,2025,residenziale,50-85 mq,10.00
017119,Nuvolento,2025,residenziale,85-115 mq,8.67
017119,Nuvolento,2025,residenziale,fino a 50 mq,1.00
017119,Nuvolento,2025,residenziale,oltre 145 mq,16.50
017119,Nuvolento,2025,residenziale,totale,43.17
017120,Nuvolera,2011,non_residenziale,agricolo,0.00
017120,Nuvolera,2011,non_residenziale,depositi_commerciali,7.33
017120,Nuvolera,2011,non_residenziale,negozi_laboratori,0.00
017120,Nuvolera,2011,non_residenziale,produttivo,1.00
017120,Nuvolera,2011,non_residenziale,tco_b04,0.00
017120,Nuvolera,2011,non_residenziale,tco_d02,0.00
017120,Nuvolera,2011,non_residenziale,tco_d05,0.00
017120,Nuvolera,2011,non_residenziale,tco_d08,0.00
017120,Nuvolera,2011,non_residenziale,uffici,3.00
017120,Nuvolera,2011,pertinenze,box,32.40
017120,Nuvolera,2011,pertinenze,depositi_pertinenziali,2.00
017120,Nuvolera,2011,residenziale,115-145 mq,8.00
017120,Nuvolera,2011,residenziale,50-85 mq,8.00
017120,Nuvolera,2011,residenziale,85-115 mq,10.00
017120,Nuvolera,2011,residenziale,fino a 50 mq,0.00
017120,Nuvolera,2011,residenziale,oltre 145 mq,13.90
017120,Nuvolera,2011,residenziale,totale,39.90
017120,Nuvolera,2012,non_residenziale,agricolo,0.00
017120,Nuvolera,2012,non_residenziale,depositi_commerciali,4.33
017120,Nuvolera,2012,non_residenziale,negozi_laboratori,3.00
017120,Nuvolera,2012,non_residenziale,produttivo,0.58
017120,Nuvolera,2012,non_residenziale,tco_b04,0.00
017120,Nuvolera,2012,non_residenziale,tco_d02,0.00
017120,Nuvolera,2012,non_residenziale,tco_d05,0.00
017120,Nuvolera,2012,non_residenziale,tco_d08,0.00
017120,Nuvolera,2012,non_residenziale,uffici,0.00
017120,Nuvolera,2012,pertinenze,box,37.76
017120,Nuvolera,2012,pertinenze,depositi_pertinenziali,0.00
017120,Nuvolera,2012,residenziale,115-145 mq,5.00
017120,Nuvolera,2012,residenziale,50-85 mq,18.00
017120,Nuvolera,2012,residenziale,85-115 mq,9.00
017120,Nuvolera,2012,residenziale,fino a 50 mq,2.00
017120,Nuvolera,2012,residenziale,oltre 145 mq,3.66
017120,Nuvolera,2012,residenziale,totale,37.66
017120,Nuvolera,2013,non_residenziale,agricolo,0.00
017120,Nuvolera,2013,non_residenziale,depositi_commerciali,5.00
017120,Nuvolera,2013,non_residenziale,negozi_laboratori,0.00
017120,Nuvolera,2013,non_residenziale,produttivo,3.46
017120,Nuvolera,2013,non_residenziale,tco_b04,0.00
017120,Nuvolera,2013,non_residenziale,tco_d02,0.00
017120,Nuvolera,2013,non_residenziale,tco_d05,0.00
017120,Nuvolera,2013,non_residenziale,tco_d08,0.00
017120,Nuvolera,2013,non_residenziale,uffici,0.00
017120,Nuvolera,2013,pertinenze,box,45.40
017120,Nuvolera,2013,pertinenze,depositi_pertinenziali,3.17
017120,Nuvolera,2013,residenziale,115-145 mq,2.84
017120,Nuvolera,2013,residenziale,50-85 mq,16.09
017120,Nuvolera,2013,residenziale,85-115 mq,8.10
017120,Nuvolera,2013,residenziale,fino a 50 mq,2.00
017120,Nuvolera,2013,residenziale,oltre 145 mq,14.50
017120,Nuvolera,2013,residenziale,totale,43.53
017120,Nuvolera,2014,non_residenziale,agricolo,0.00
017120,Nuvolera,2014,non_residenziale,depositi_commerciali,4.00
017120,Nuvolera,2014,non_residenziale,negozi_laboratori,3.00
017120,Nuvolera,2014,non_residenziale,produttivo,0.07
017120,Nuvolera,2014,non_residenziale,tco_b04,0.00
017120,Nuvolera,2014,non_residenziale,tco_d02,0.00
017120,Nuvolera,2014,non_residenziale,tco_d05,0.00
017120,Nuvolera,2014,non_residenziale,tco_d08,0.00
017120,Nuvolera,2014,non_residenziale,uffici,2.00
017120,Nuvolera,2014,pertinenze,box,38.66
017120,Nuvolera,2014,pertinenze,depositi_pertinenziali,4.14
017120,Nuvolera,2014,residenziale,115-145 mq,8.40
017120,Nuvolera,2014,residenziale,50-85 mq,15.00
017120,Nuvolera,2014,residenziale,85-115 mq,9.84
017120,Nuvolera,2014,residenziale,fino a 50 mq,0.00
017120,Nuvolera,2014,residenziale,oltre 145 mq,8.00
017120,Nuvolera,2014,residenziale,totale,41.24
017120,Nuvolera,2015,non_residenziale,agricolo,0.00
017120,Nuvolera,2015,non_residenziale,depositi_commerciali,6.00
017120,Nuvolera,2015,non_residenziale,negozi_laboratori,2.00
017120,Nuvolera,2015,non_residenziale,produttivo,5.00
017120,Nuvolera,2015,non_residenziale,tco_b04,0.00
017120,Nuvolera,2015,non_residenziale,tco_d02,0.00
017120,Nuvolera,2015,non_residenziale,tco_d05,0.00
017120,Nuvolera,2015,non_residenziale,tco_d08,0.00
017120,Nuvolera,2015,non_residenziale,uffici,2.00
017120,Nuvolera,2015,pertinenze,box,22.50
017120,Nuvolera,2015,pertinenze,depositi_pertinenziali,2.50
017120,Nuvolera,2015,residenziale,115-145 mq,3.50
017120,Nuvolera,2015,residenziale,50-85 mq,10.50
017120,Nuvolera,2015,residenziale,85-115 mq,9.00
017120,Nuvolera,2015,residenziale,fino a 50 mq,0.00
017120,Nuvolera,2015,residenziale,oltre 145 mq,12.00
017120,Nuvolera,2015,residenziale,totale,35.00
017120,Nuvolera,2016,non_residenziale,agricolo,0.00
017120,Nuvolera,2016,non_residenziale,depositi_commerciali,4.00
017120,Nuvolera,2016,non_residenziale,negozi_laboratori,1.00
017120,Nuvolera,2016,non_residenziale,produttivo,8.57
017120,Nuvolera,2016,non_residenziale,tco_b04,0.00
017120,Nuvolera,2016,non_residenziale,tco_d02,0.00
017120,Nuvolera,2016,non_residenziale,tco_d05,0.00
017120,Nuvolera,2016,non_residenziale,tco_d08,0.00
017120,Nuvolera,2016,non_residenziale,uffici,1.00
017120,Nuvolera,2016,pertinenze,box,30.99
017120,Nuvolera,2016,pertinenze,depositi_pertinenziali,1.00
017120,Nuvolera,2016,residenziale,115-145 mq,6.50
017120,Nuvolera,2016,residenziale,50-85 mq,10.00
017120,Nuvolera,2016,residenziale,85-115 mq,9.00
017120,Nuvolera,2016,residenziale,fino a 50 mq,0.00
017120,Nuvolera,2016,residenziale,oltre 145 mq,6.00
017120,Nuvolera,2016,residenziale,totale,31.50
017120,Nuvolera,2017,non_residenziale,agricolo,0.00
017120,Nuvolera,2017,non_residenziale,depositi_commerciali_autorimesse,6.00
017120,Nuvolera,2017,non_residenziale,negozi_laboratori,1.00
017120,Nuvolera,2017,non_residenziale,produttivo,1.09
017120,Nuvolera,2017,non_residenziale,tco_b04,0.00
017120,Nuvolera,2017,non_residenziale,tco_d02,0.00
017120,Nuvolera,2017,non_residenziale,tco_d05,0.00
017120,Nuvolera,2017,non_residenziale,tco_d08,1.00
017120,Nuvolera,2017,non_residenziale,uffici,0.00
017120,Nuvolera,2017,pertinenze,box,32.34
017120,Nuvolera,2017,pertinenze,depositi_pertinenziali,0.00
017120,Nuvolera,2017,residenziale,115-145 mq,6.00
017120,Nuvolera,2017,residenziale,50-85 mq,12.00
017120,Nuvolera,2017,residenziale,85-115 mq,8.50
017120,Nuvolera,2017,residenziale,fino a 50 mq,0.00
017120,Nuvolera,2017,residenziale,oltre 145 mq,9.17
017120,Nuvolera,2017,residenziale,totale,35.67
017120,Nuvolera,2018,non_residenziale,agricolo,0.00
017120,Nuvolera,2018,non_residenziale,depositi_commerciali_autorimesse,8.50
017120,Nuvolera,2018,non_residenziale,negozi_laboratori,1.00
017120,Nuvolera,2018,non_residenziale,produttivo,2.03
017120,Nuvolera,2018,non_residenziale,tco_b04,0.00
017120,Nuvolera,2018,non_residenziale,tco_d02,0.00
017120,Nuvolera,2018,non_residenziale,tco_d05,0.00
017120,Nuvolera,2018,non_residenziale,tco_d08,0.00
017120,Nuvolera,2018,non_residenziale,uffici,0.00
017120,Nuvolera,2018,pertinenze,box,39.71
017120,Nuvolera,2018,pertinenze,depositi_pertinenziali,2.00
017120,Nuvolera,2018,residenziale,115-145 mq,4.00
017120,Nuvolera,2018,residenziale,50-85 mq,15.00
017120,Nuvolera,2018,residenziale,85-115 mq,6.50
017120,Nuvolera,2018,residenziale,fino a 50 mq,1.00
017120,Nuvolera,2018,residenziale,oltre 145 mq,13.50
017120,Nuvolera,2018,residenziale,totale,40.00
017120,Nuvolera,2019,non_residenziale,agricolo,0.00
017120,Nuvolera,2019,non_residenziale,depositi_commerciali_autorimesse,4.00
017120,Nuvolera,2019,non_residenziale,negozi_laboratori,1.00
017120,Nuvolera,2019,non_residenziale,produttivo,3.01
017120,Nuvolera,2019,non_residenziale,tco_b04,0.00
017120,Nuvolera,2019,non_residenziale,tco_d02,0.00
017120,Nuvolera,2019,non_residenziale,tco_d05,0.00
017120,Nuvolera,2019,non_residenziale,tco_d08,0.00
017120,Nuvolera,2019,non_residenziale,uffici,0.00
017120,Nuvolera,2019,pertinenze,box,38.15
017120,Nuvolera,2019,pertinenze,depositi_pertinenziali,4.67
017120,Nuvolera,2019,residenziale,115-145 mq,4.00
017120,Nuvolera,2019,residenziale,50-85 mq,16.00
017120,Nuvolera,2019,residenziale,85-115 mq,10.17
017120,Nuvolera,2019,residenziale,fino a 50 mq,0.00
017120,Nuvolera,2019,residenziale,oltre 145 mq,14.67
017120,Nuvolera,2019,residenziale,totale,44.84
017120,Nuvolera,2020,non_residenziale,agricolo,0.00
017120,Nuvolera,2020,non_residenziale,depositi_commerciali_autorimesse,6.78
017120,Nuvolera,2020,non_residenziale,negozi_laboratori,1.00
017120,Nuvolera,2020,non_residenziale,produttivo,2.00
017120,Nuvolera,2020,non_residenziale,tco_b04,0.00
017120,Nuvolera,2020,non_residenziale,tco_d02,0.00
017120,Nuvolera,2020,non_residenziale,tco_d05,0.00
017120,Nuvolera,2020,non_residenziale,tco_d08,0.00
017120,Nuvolera,2020,non_residenziale,uffici,0.00
017120,Nuvolera,2020,pertinenze,box,46.17
017120,Nuvolera,2020,pertinenze,depositi_pertinenziali,3.05
017120,Nuvolera,2020,residenziale,115-145 mq,13.00
017120,Nuvolera,2020,residenziale,50-85 mq,15.00
017120,Nuvolera,2020,residenziale,85-115 mq,18.17
017120,Nuvolera,2020,residenziale,fino a 50 mq,0.00
017120,Nuvolera,2020,residenziale,oltre 145 mq,11.28
017120,Nuvolera,2020,residenziale,totale,57.45
017120,Nuvolera,2021,non_residenziale,agricolo,0.00
017120,Nuvolera,2021,non_residenziale,depositi_commerciali_autorimesse,11.51
017120,Nuvolera,2021,non_residenziale,negozi_laboratori,3.00
017120,Nuvolera,2021,non_residenziale,produttivo,2.53
017120,Nuvolera,2021,non_residenziale,tco_b04,0.00
017120,Nuvolera,2021,non_residenziale,tco_d02,0.00
017120,Nuvolera,2021,non_residenziale,tco_d05,0.00
017120,Nuvolera,2021,non_residenziale,tco_d08,0.00
017120,Nuvolera,2021,non_residenziale,uffici,0.00
017120,Nuvolera,2021,pertinenze,box,46.38
017120,Nuvolera,2021,pertinenze,depositi_pertinenziali,6.34
017120,Nuvolera,2021,residenziale,115-145 mq,4.34
017120,Nuvolera,2021,residenziale,50-85 mq,21.33
017120,Nuvolera,2021,residenziale,85-115 mq,10.00
017120,Nuvolera,2021,residenziale,fino a 50 mq,3.00
017120,Nuvolera,2021,residenziale,oltre 145 mq,24.84
017120,Nuvolera,2021,residenziale,totale,63.51
017120,Nuvolera,2022,non_residenziale,agricolo,0.00
017120,Nuvolera,2022,non_residenziale,depositi_commerciali_autorimesse,3.50
017120,Nuvolera,2022,non_residenziale,negozi_laboratori,0.00
017120,Nuvolera,2022,non_residenziale,produttivo,2.49
017120,Nuvolera,2022,non_residenziale,tco_b04,0.00
017120,Nuvolera,2022,non_residenziale,tco_d02,0.00
017120,Nuvolera,2022,non_residenziale,tco_d05,0.00
017120,Nuvolera,2022,non_residenziale,tco_d08,0.00
017120,Nuvolera,2022,non_residenziale,uffici,1.00
017120,Nuvolera,2022,pertinenze,box,53.39
017120,Nuvolera,2022,pertinenze,depositi_pertinenziali,2.00
017120,Nuvolera,2022,residenziale,115-145 mq,9.06
017120,Nuvolera,2022,residenziale,50-85 mq,16.00
017120,Nuvolera,2022,residenziale,85-115 mq,10.00
017120,Nuvolera,2022,residenziale,fino a 50 mq,3.00
017120,Nuvolera,2022,residenziale,oltre 145 mq,15.33
017120,Nuvolera,2022,residenziale,totale,53.39
017120,Nuvolera,2023,non_residenziale,agricolo,0.00
017120,Nuvolera,2023,non_residenziale,depositi_commerciali_autorimesse,4.50
017120,Nuvolera,2023,non_residenziale,negozi_laboratori,1.80
017120,Nuvolera,2023,non_residenziale,produttivo,12.95
017120,Nuvolera,2023,non_residenziale,tco_b04,0.00
017120,Nuvolera,2023,non_residenziale,tco_d02,0.00
017120,Nuvolera,2023,non_residenziale,tco_d05,0.00
017120,Nuvolera,2023,non_residenziale,tco_d08,0.00
017120,Nuvolera,2023,non_residenziale,uffici,1.00
017120,Nuvolera,2023,pertinenze,box,43.34
017120,Nuvolera,2023,pertinenze,depositi_pertinenziali,6.80
017120,Nuvolera,2023,residenziale,115-145 mq,7.50
017120,Nuvolera,2023,residenziale,50-85 mq,13.67
017120,Nuvolera,2023,residenziale,85-115 mq,13.00
017120,Nuvolera,2023,residenziale,fino a 50 mq,2.00
017120,Nuvolera,2023,residenziale,oltre 145 mq,8.00
017120,Nuvolera,2023,residenziale,totale,44.17
017120,Nuvolera,2024,non_residenziale,agricolo,0.00
017120,Nuvolera,2024,non_residenziale,depositi_commerciali_autorimesse,2.30
017120,Nuvolera,2024,non_residenziale,negozi_laboratori,0.00
017120,Nuvolera,2024,non_residenziale,produttivo,9.00
017120,Nuvolera,2024,non_residenziale,tco_b04,0.00
017120,Nuvolera,2024,non_residenziale,tco_d02,0.00
017120,Nuvolera,2024,non_residenziale,tco_d05,0.00
017120,Nuvolera,2024,non_residenziale,tco_d08,0.00
017120,Nuvolera,2024,non_residenziale,uffici,1.00
017120,Nuvolera,2024,pertinenze,box,53.67
017120,Nuvolera,2024,pertinenze,depositi_pertinenziali,10.00
017120,Nuvolera,2024,residenziale,115-145 mq,16.17
017120,Nuvolera,2024,residenziale,50-85 mq,13.00
017120,Nuvolera,2024,residenziale,85-115 mq,17.67
017120,Nuvolera,2024,residenziale,fino a 50 mq,2.00
017120,Nuvolera,2024,residenziale,oltre 145 mq,10.36
017120,Nuvolera,2024,residenziale,totale,59.20
017120,Nuvolera,2025,non_residenziale,agricolo,1.00
017120,Nuvolera,2025,non_residenziale,depositi_commerciali_autorimesse,7.83
017120,Nuvolera,2025,non_residenziale,negozi_laboratori,2.00
017120,Nuvolera,2025,non_residenziale,produttivo,4.07
017120,Nuvolera,2025,non_residenziale,tco_b04,0.00
017120,Nuvolera,2025,non_residenziale,tco_d02,0.00
017120,Nuvolera,2025,non_residenziale,tco_d05,0.00
017120,Nuvolera,2025,non_residenziale,tco_d08,1.00
017120,Nuvolera,2025,non_residenziale,uffici,1.00
017120,Nuvolera,2025,pertinenze,box,56.48
017120,Nuvolera,2025,pertinenze,depositi_pertinenziali,6.25
017120,Nuvolera,2025,residenziale,115-145 mq,6.50
017120,Nuvolera,2025,residenziale,50-85 mq,19.25
017120,Nuvolera,2025,residenziale,85-115 mq,13.25
017120,Nuvolera,2025,residenziale,fino a 50 mq,1.75
017120,Nuvolera,2025,residenziale,oltre 145 mq,20.83
017120,Nuvolera,2025,residenziale,totale,61.58
017121,Odolo,2011,non_residenziale,agricolo,0.00
017121,Odolo,2011,non_residenziale,depositi_commerciali,2.00
017121,Odolo,2011,non_residenziale,negozi_laboratori,6.00
017121,Odolo,2011,non_residenziale,produttivo,0.00
017121,Odolo,2011,non_residenziale,tco_b04,0.00
017121,Odolo,2011,non_residenziale,tco_d02,0.00
017121,Odolo,2011,non_residenziale,tco_d05,0.00
017121,Odolo,2011,non_residenziale,tco_d08,0.28
017121,Odolo,2011,non_residenziale,uffici,0.00
017121,Odolo,2011,pertinenze,box,8.00
017121,Odolo,2011,pertinenze,depositi_pertinenziali,0.00
017121,Odolo,2011,residenziale,115-145 mq,2.00
017121,Odolo,2011,residenziale,50-85 mq,0.00
017121,Odolo,2011,residenziale,85-115 mq,3.00
017121,Odolo,2011,residenziale,fino a 50 mq,0.00
017121,Odolo,2011,residenziale,oltre 145 mq,4.00
017121,Odolo,2011,residenziale,totale,9.00
017121,Odolo,2012,non_residenziale,agricolo,0.00
017121,Odolo,2012,non_residenziale,depositi_commerciali,2.39
017121,Odolo,2012,non_residenziale,negozi_laboratori,0.00
017121,Odolo,2012,non_residenziale,produttivo,4.00
017121,Odolo,2012,non_residenziale,tco_b04,0.00
017121,Odolo,2012,non_residenziale,tco_d02,0.00
017121,Odolo,2012,non_residenziale,tco_d05,0.00
017121,Odolo,2012,non_residenziale,tco_d08,0.14
017121,Odolo,2012,non_residenziale,uffici,1.00
017121,Odolo,2012,pertinenze,box,6.52
017121,Odolo,2012,pertinenze,depositi_pertinenziali,0.89
017121,Odolo,2012,residenziale,115-145 mq,3.00
017121,Odolo,2012,residenziale,50-85 mq,1.00
017121,Odolo,2012,residenziale,85-115 mq,1.40
017121,Odolo,2012,residenziale,fino a 50 mq,0.00
017121,Odolo,2012,residenziale,oltre 145 mq,1.90
017121,Odolo,2012,residenziale,totale,7.30
017121,Odolo,2013,non_residenziale,agricolo,0.00
017121,Odolo,2013,non_residenziale,depositi_commerciali,1.00
017121,Odolo,2013,non_residenziale,negozi_laboratori,0.00
017121,Odolo,2013,non_residenziale,produttivo,0.00
017121,Odolo,2013,non_residenziale,tco_b04,0.00
017121,Odolo,2013,non_residenziale,tco_d02,0.00
017121,Odolo,2013,non_residenziale,tco_d05,0.00
017121,Odolo,2013,non_residenziale,tco_d08,1.00
017121,Odolo,2013,non_residenziale,uffici,0.00
017121,Odolo,2013,pertinenze,box,4.00
017121,Odolo,2013,pertinenze,depositi_pertinenziali,0.00
017121,Odolo,2013,residenziale,115-145 mq,3.00
017121,Odolo,2013,residenziale,50-85 mq,0.00
017121,Odolo,2013,residenziale,85-115 mq,0.00
017121,Odolo,2013,residenziale,fino a 50 mq,0.00
017121,Odolo,2013,residenziale,oltre 145 mq,0.00
017121,Odolo,2013,residenziale,totale,3.00
017121,Odolo,2014,non_residenziale,agricolo,0.00
017121,Odolo,2014,non_residenziale,depositi_commerciali,1.00
017121,Odolo,2014,non_residenziale,negozi_laboratori,0.00
017121,Odolo,2014,non_residenziale,produttivo,1.00
017121,Odolo,2014,non_residenziale,tco_b04,0.00
017121,Odolo,2014,non_residenziale,tco_d02,0.00
017121,Odolo,2014,non_residenziale,tco_d05,0.00
017121,Odolo,2014,non_residenziale,tco_d08,1.00
017121,Odolo,2014,non_residenziale,uffici,0.00
017121,Odolo,2014,pertinenze,box,6.00
017121,Odolo,2014,pertinenze,depositi_pertinenziali,0.00
017121,Odolo,2014,residenziale,115-145 mq,3.00
017121,Odolo,2014,residenziale,50-85 mq,0.00
017121,Odolo,2014,residenziale,85-115 mq,1.00
017121,Odolo,2014,residenziale,fino a 50 mq,0.00
017121,Odolo,2014,residenziale,oltre 145 mq,0.00
017121,Odolo,2014,residenziale,totale,4.00
017121,Odolo,2015,non_residenziale,agricolo,0.00
017121,Odolo,2015,non_residenziale,depositi_commerciali,4.12
017121,Odolo,2015,non_residenziale,negozi_laboratori,2.00
017121,Odolo,2015,non_residenziale,produttivo,2.00
017121,Odolo,2015,non_residenziale,tco_b04,0.00
017121,Odolo,2015,non_residenziale,tco_d02,0.00
017121,Odolo,2015,non_residenziale,tco_d05,0.00
017121,Odolo,2015,non_residenziale,tco_d08,0.00
017121,Odolo,2015,non_residenziale,uffici,0.00
017121,Odolo,2015,pertinenze,box,2.00
017121,Odolo,2015,pertinenze,depositi_pertinenziali,0.00
017121,Odolo,2015,residenziale,115-145 mq,3.00
017121,Odolo,2015,residenziale,50-85 mq,1.00
017121,Odolo,2015,residenziale,85-115 mq,1.00
017121,Odolo,2015,residenziale,fino a 50 mq,0.00
017121,Odolo,2015,residenziale,oltre 145 mq,1.00
017121,Odolo,2015,residenziale,totale,6.00
017121,Odolo,2016,non_residenziale,agricolo,0.00
017121,Odolo,2016,non_residenziale,depositi_commerciali,1.00
017121,Odolo,2016,non_residenziale,negozi_laboratori,0.00
017121,Odolo,2016,non_residenziale,produttivo,2.00
017121,Odolo,2016,non_residenziale,tco_b04,0.00
017121,Odolo,2016,non_residenziale,tco_d02,0.00
017121,Odolo,2016,non_residenziale,tco_d05,0.00
017121,Odolo,2016,non_residenziale,tco_d08,0.00
017121,Odolo,2016,non_residenziale,uffici,0.00
017121,Odolo,2016,pertinenze,box,4.25
017121,Odolo,2016,pertinenze,depositi_pertinenziali,2.50
017121,Odolo,2016,residenziale,115-145 mq,3.50
017121,Odolo,2016,residenziale,50-85 mq,1.00
017121,Odolo,2016,residenziale,85-115 mq,2.50
