territorio,nome_territorio,anno,ateco,settore,classe_addetti,indicatore,valore
ITC47,Provincia di Brescia,2020,19,fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,totale,unita_locali,11
ITC47,Provincia di Brescia,2020,20,fabbricazione di prodotti chimici,0-9,unita_locali,83
ITC47,Provincia di Brescia,2020,20,fabbricazione di prodotti chimici,10-49,unita_locali,39
ITC47,Provincia di Brescia,2020,20,fabbricazione di prodotti chimici,250+,unita_locali,1
ITC47,Provincia di Brescia,2020,20,fabbricazione di prodotti chimici,50-249,unita_locali,11
ITC47,Provincia di Brescia,2020,20,fabbricazione di prodotti chimici,totale,unita_locali,134
ITC47,Provincia di Brescia,2020,21,fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,0-9,unita_locali,6
ITC47,Provincia di Brescia,2020,21,fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,10-49,unita_locali,2
ITC47,Provincia di Brescia,2020,21,fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,50-249,unita_locali,1
ITC47,Provincia di Brescia,2020,21,fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,totale,unita_locali,9
ITC47,Provincia di Brescia,2020,22,fabbricazione di articoli in gomma e materie plastiche,0-9,unita_locali,315
ITC47,Provincia di Brescia,2020,22,fabbricazione di articoli in gomma e materie plastiche,10-49,unita_locali,167
ITC47,Provincia di Brescia,2020,22,fabbricazione di articoli in gomma e materie plastiche,250+,unita_locali,2
ITC47,Provincia di Brescia,2020,22,fabbricazione di articoli in gomma e materie plastiche,50-249,unita_locali,40
ITC47,Provincia di Brescia,2020,22,fabbricazione di articoli in gomma e materie plastiche,totale,unita_locali,524
ITC47,Provincia di Brescia,2020,23,fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,0-9,unita_locali,316
ITC47,Provincia di Brescia,2020,23,fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,10-49,unita_locali,78
ITC47,Provincia di Brescia,2020,23,fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,50-249,unita_locali,12
ITC47,Provincia di Brescia,2020,23,fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,totale,unita_locali,406
ITC47,Provincia di Brescia,2020,24,metallurgia,0-9,unita_locali,172
ITC47,Provincia di Brescia,2020,24,metallurgia,10-49,unita_locali,155
ITC47,Provincia di Brescia,2020,24,metallurgia,250+,unita_locali,13
ITC47,Provincia di Brescia,2020,24,metallurgia,50-249,unita_locali,56
ITC47,Provincia di Brescia,2020,24,metallurgia,totale,unita_locali,396
ITC47,Provincia di Brescia,2020,25,fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),0-9,unita_locali,3292
ITC47,Provincia di Brescia,2020,25,fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),10-49,unita_locali,1016
ITC47,Provincia di Brescia,2020,25,fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),250+,unita_locali,5
ITC47,Provincia di Brescia,2020,25,fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),50-249,unita_locali,108
ITC47,Provincia di Brescia,2020,25,fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),totale,unita_locali,4421
ITC47,Provincia di Brescia,2020,26,"fabbricazione di computer e prodotti di elettronica e ottica, apparecchi elettromedicali, apparecchi di misurazione e di orologi",0-9,unita_locali,119
ITC47,Provincia di Brescia,2020,26,"fabbricazione di computer e prodotti di elettronica e ottica, apparecchi elettromedicali, apparecchi di misurazione e di orologi",10-49,unita_locali,47
ITC47,Provincia di Brescia,2020,26,"fabbricazione di computer e prodotti di elettronica e ottica, apparecchi elettromedicali, apparecchi di misurazione e di orologi",50-249,unita_locali,11
ITC47,Provincia di Brescia,2020,26,"fabbricazione di computer e prodotti di elettronica e ottica, apparecchi elettromedicali, apparecchi di misurazione e di orologi",totale,unita_locali,177
ITC47,Provincia di Brescia,2020,27,fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,0-9,unita_locali,287
ITC47,Provincia di Brescia,2020,27,fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,10-49,unita_locali,104
ITC47,Provincia di Brescia,2020,27,fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,250+,unita_locali,2
ITC47,Provincia di Brescia,2020,27,fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,50-249,unita_locali,24
ITC47,Provincia di Brescia,2020,27,fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,totale,unita_locali,417
ITC47,Provincia di Brescia,2020,28,fabbricazione di macchinari ed apparecchiature nca,0-9,unita_locali,655
ITC47,Provincia di Brescia,2020,28,fabbricazione di macchinari ed apparecchiature nca,10-49,unita_locali,399
ITC47,Provincia di Brescia,2020,28,fabbricazione di macchinari ed apparecchiature nca,250+,unita_locali,9
ITC47,Provincia di Brescia,2020,28,fabbricazione di macchinari ed apparecchiature nca,50-249,unita_locali,105
ITC47,Provincia di Brescia,2020,28,fabbricazione di macchinari ed apparecchiature nca,totale,unita_locali,1168
ITC47,Provincia di Brescia,2020,29,"fabbricazione di autoveicoli, rimorchi e semirimorchi",0-9,unita_locali,74
ITC47,Provincia di Brescia,2020,29,"fabbricazione di autoveicoli, rimorchi e semirimorchi",10-49,unita_locali,54
ITC47,Provincia di Brescia,2020,29,"fabbricazione di autoveicoli, rimorchi e semirimorchi",250+,unita_locali,9
ITC47,Provincia di Brescia,2020,29,"fabbricazione di autoveicoli, rimorchi e semirimorchi",50-249,unita_locali,23
ITC47,Provincia di Brescia,2020,29,"fabbricazione di autoveicoli, rimorchi e semirimorchi",totale,unita_locali,160
ITC47,Provincia di Brescia,2020,30,fabbricazione di altri mezzi di trasporto,0-9,unita_locali,78
ITC47,Provincia di Brescia,2020,30,fabbricazione di altri mezzi di trasporto,10-49,unita_locali,11
ITC47,Provincia di Brescia,2020,30,fabbricazione di altri mezzi di trasporto,50-249,unita_locali,3
ITC47,Provincia di Brescia,2020,30,fabbricazione di altri mezzi di trasporto,totale,unita_locali,92
ITC47,Provincia di Brescia,2020,31,fabbricazione di mobili,0-9,unita_locali,273
ITC47,Provincia di Brescia,2020,31,fabbricazione di mobili,10-49,unita_locali,39
ITC47,Provincia di Brescia,2020,31,fabbricazione di mobili,50-249,unita_locali,3
ITC47,Provincia di Brescia,2020,31,fabbricazione di mobili,totale,unita_locali,315
ITC47,Provincia di Brescia,2020,32,altre industrie manifatturiere,0-9,unita_locali,524
ITC47,Provincia di Brescia,2020,32,altre industrie manifatturiere,10-49,unita_locali,32
ITC47,Provincia di Brescia,2020,32,altre industrie manifatturiere,250+,unita_locali,1
ITC47,Provincia di Brescia,2020,32,altre industrie manifatturiere,50-249,unita_locali,5
ITC47,Provincia di Brescia,2020,32,altre industrie manifatturiere,totale,unita_locali,562
ITC47,Provincia di Brescia,2020,33,"riparazione, manutenzione ed installazione di macchine ed apparecchiature",0-9,unita_locali,1130
ITC47,Provincia di Brescia,2020,33,"riparazione, manutenzione ed installazione di macchine ed apparecchiature",10-49,unita_locali,124
ITC47,Provincia di Brescia,2020,33,"riparazione, manutenzione ed installazione di macchine ed apparecchiature",250+,unita_locali,1
ITC47,Provincia di Brescia,2020,33,"riparazione, manutenzione ed installazione di macchine ed apparecchiature",50-249,unita_locali,12
ITC47,Provincia di Brescia,2020,33,"riparazione, manutenzione ed installazione di macchine ed apparecchiature",totale,unita_locali,1267
ITC47,Provincia di Brescia,2020,35,"fornitura di energia elettrica, gas, vapore e aria condizionata",0-9,unita_locali,280
ITC47,Provincia di Brescia,2020,35,"fornitura di energia elettrica, gas, vapore e aria condizionata",10-49,unita_locali,33
ITC47,Provincia di Brescia,2020,35,"fornitura di energia elettrica, gas, vapore e aria condizionata",250+,unita_locali,1
ITC47,Provincia di Brescia,2020,35,"fornitura di energia elettrica, gas, vapore e aria condizionata",50-249,unita_locali,7
ITC47,Provincia di Brescia,2020,35,"fornitura di energia elettrica, gas, vapore e aria condizionata",totale,unita_locali,321
ITC47,Provincia di Brescia,2020,36,"raccolta, trattamento e fornitura di acqua",0-9,unita_locali,12
ITC47,Provincia di Brescia,2020,36,"raccolta, trattamento e fornitura di acqua",10-49,unita_locali,5
ITC47,Provincia di Brescia,2020,36,"raccolta, trattamento e fornitura di acqua",50-249,unita_locali,3
ITC47,Provincia di Brescia,2020,36,"raccolta, trattamento e fornitura di acqua",totale,unita_locali,20
ITC47,Provincia di Brescia,2020,37,gestione delle reti fognarie,0-9,unita_locali,18
ITC47,Provincia di Brescia,2020,37,gestione delle reti fognarie,10-49,unita_locali,5
ITC47,Provincia di Brescia,2020,37,gestione delle reti fognarie,totale,unita_locali,23
ITC47,Provincia di Brescia,2020,38,"attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",0-9,unita_locali,215
ITC47,Provincia di Brescia,2020,38,"attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",10-49,unita_locali,54
ITC47,Provincia di Brescia,2020,38,"attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",250+,unita_locali,2
ITC47,Provincia di Brescia,2020,38,"attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",50-249,unita_locali,17
ITC47,Provincia di Brescia,2020,38,"attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",totale,unita_locali,288
ITC47,Provincia di Brescia,2020,39,attività di risanamento e altri servizi di gestione dei rifiuti,0-9,unita_locali,27
ITC47,Provincia di Brescia,2020,39,attività di risanamento e altri servizi di gestione dei rifiuti,10-49,unita_locali,2
ITC47,Provincia di Brescia,2020,39,attività di risanamento e altri servizi di gestione dei rifiuti,totale,unita_locali,29
ITC47,Provincia di Brescia,2020,41,costruzione di edifici,0-9,unita_locali,2757
ITC47,Provincia di Brescia,2020,41,costruzione di edifici,10-49,unita_locali,216
ITC47,Provincia di Brescia,2020,41,costruzione di edifici,50-249,unita_locali,15
ITC47,Provincia di Brescia,2020,41,costruzione di edifici,totale,unita_locali,2988
ITC47,Provincia di Brescia,2020,42,ingegneria civile,0-9,unita_locali,91
ITC47,Provincia di Brescia,2020,42,ingegneria civile,10-49,unita_locali,42
ITC47,Provincia di Brescia,2020,42,ingegneria civile,50-249,unita_locali,13
ITC47,Provincia di Brescia,2020,42,ingegneria civile,totale,unita_locali,146
ITC47,Provincia di Brescia,2020,43,lavori di costruzione specializzati,0-9,unita_locali,9712
ITC47,Provincia di Brescia,2020,43,lavori di costruzione specializzati,10-49,unita_locali,402
ITC47,Provincia di Brescia,2020,43,lavori di costruzione specializzati,50-249,unita_locali,22
ITC47,Provincia di Brescia,2020,43,lavori di costruzione specializzati,totale,unita_locali,10136
ITC47,Provincia di Brescia,2020,45,commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,0-9,unita_locali,2780
ITC47,Provincia di Brescia,2020,45,commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,10-49,unita_locali,152
ITC47,Provincia di Brescia,2020,45,commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,50-249,unita_locali,13
ITC47,Provincia di Brescia,2020,45,commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,totale,unita_locali,2945
ITC47,Provincia di Brescia,2020,46,commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),0-9,unita_locali,8562
ITC47,Provincia di Brescia,2020,46,commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),10-49,unita_locali,461
ITC47,Provincia di Brescia,2020,46,commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),250+,unita_locali,1
ITC47,Provincia di Brescia,2020,46,commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),50-249,unita_locali,33
ITC47,Provincia di Brescia,2020,46,commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),totale,unita_locali,9057
ITC47,Provincia di Brescia,2020,47,commercio al dettaglio (escluso quello di autoveicoli e di motocicli),0-9,unita_locali,10957
ITC47,Provincia di Brescia,2020,47,commercio al dettaglio (escluso quello di autoveicoli e di motocicli),10-49,unita_locali,563
ITC47,Provincia di Brescia,2020,47,commercio al dettaglio (escluso quello di autoveicoli e di motocicli),250+,unita_locali,1
ITC47,Provincia di Brescia,2020,47,commercio al dettaglio (escluso quello di autoveicoli e di motocicli),50-249,unita_locali,40
ITC47,Provincia di Brescia,2020,47,commercio al dettaglio (escluso quello di autoveicoli e di motocicli),totale,unita_locali,11561
ITC47,Provincia di Brescia,2020,49,trasporto terrestre e trasporto mediante condotte,0-9,unita_locali,1898
ITC47,Provincia di Brescia,2020,49,trasporto terrestre e trasporto mediante condotte,10-49,unita_locali,182
ITC47,Provincia di Brescia,2020,49,trasporto terrestre e trasporto mediante condotte,250+,unita_locali,2
ITC47,Provincia di Brescia,2020,49,trasporto terrestre e trasporto mediante condotte,50-249,unita_locali,17
ITC47,Provincia di Brescia,2020,49,trasporto terrestre e trasporto mediante condotte,totale,unita_locali,2099
ITC47,Provincia di Brescia,2020,50,trasporto marittimo e per vie d'acqua,0-9,unita_locali,28
ITC47,Provincia di Brescia,2020,50,trasporto marittimo e per vie d'acqua,totale,unita_locali,28
ITC47,Provincia di Brescia,2020,51,trasporto aereo,0-9,unita_locali,5
ITC47,Provincia di Brescia,2020,51,trasporto aereo,50-249,unita_locali,1
ITC47,Provincia di Brescia,2020,51,trasporto aereo,totale,unita_locali,6
ITC47,Provincia di Brescia,2020,52,magazzinaggio e attività di supporto ai trasporti,0-9,unita_locali,319
ITC47,Provincia di Brescia,2020,52,magazzinaggio e attività di supporto ai trasporti,10-49,unita_locali,75
ITC47,Provincia di Brescia,2020,52,magazzinaggio e attività di supporto ai trasporti,250+,unita_locali,2
ITC47,Provincia di Brescia,2020,52,magazzinaggio e attività di supporto ai trasporti,50-249,unita_locali,9
ITC47,Provincia di Brescia,2020,52,magazzinaggio e attività di supporto ai trasporti,totale,unita_locali,405
ITC47,Provincia di Brescia,2020,53,servizi postali e attività di corriere,0-9,unita_locali,241
ITC47,Provincia di Brescia,2020,53,servizi postali e attività di corriere,10-49,unita_locali,39
ITC47,Provincia di Brescia,2020,53,servizi postali e attività di corriere,250+,unita_locali,1
ITC47,Provincia di Brescia,2020,53,servizi postali e attività di corriere,50-249,unita_locali,1
ITC47,Provincia di Brescia,2020,53,servizi postali e attività di corriere,totale,unita_locali,282
ITC47,Provincia di Brescia,2020,55,alloggio,0-9,unita_locali,961
ITC47,Provincia di Brescia,2020,55,alloggio,10-49,unita_locali,84
ITC47,Provincia di Brescia,2020,55,alloggio,50-249,unita_locali,8
ITC47,Provincia di Brescia,2020,55,alloggio,totale,unita_locali,1053
ITC47,Provincia di Brescia,2020,56,attività dei servizi di ristorazione,0-9,unita_locali,6371
ITC47,Provincia di Brescia,2020,56,attività dei servizi di ristorazione,10-49,unita_locali,482
ITC47,Provincia di Brescia,2020,56,attività dei servizi di ristorazione,50-249,unita_locali,16
ITC47,Provincia di Brescia,2020,56,attività dei servizi di ristorazione,totale,unita_locali,6869
ITC47,Provincia di Brescia,2020,58,attività editoriali,0-9,unita_locali,50
ITC47,Provincia di Brescia,2020,58,attività editoriali,10-49,unita_locali,4
ITC47,Provincia di Brescia,2020,58,attività editoriali,50-249,unita_locali,1
ITC47,Provincia di Brescia,2020,58,attività editoriali,totale,unita_locali,55
ITC47,Provincia di Brescia,2020,59,"attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore",0-9,unita_locali,101
ITC47,Provincia di Brescia,2020,59,"attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore",10-49,unita_locali,3
ITC47,Provincia di Brescia,2020,59,"attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore",50-249,unita_locali,1
ITC47,Provincia di Brescia,2020,59,"attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore",totale,unita_locali,105
ITC47,Provincia di Brescia,2020,60,attività di programmazione e trasmissione,0-9,unita_locali,13
ITC47,Provincia di Brescia,2020,60,attività di programmazione e trasmissione,10-49,unita_locali,4
ITC47,Provincia di Brescia,2020,60,attività di programmazione e trasmissione,totale,unita_locali,17
ITC47,Provincia di Brescia,2020,61,telecomunicazioni,0-9,unita_locali,112
ITC47,Provincia di Brescia,2020,61,telecomunicazioni,10-49,unita_locali,8
ITC47,Provincia di Brescia,2020,61,telecomunicazioni,50-249,unita_locali,4
ITC47,Provincia di Brescia,2020,61,telecomunicazioni,totale,unita_locali,124
ITC47,Provincia di Brescia,2020,62,"produzione di software, consulenza informatica e attività connesse",0-9,unita_locali,1294
ITC47,Provincia di Brescia,2020,62,"produzione di software, consulenza informatica e attività connesse",10-49,unita_locali,62
ITC47,Provincia di Brescia,2020,62,"produzione di software, consulenza informatica e attività connesse",250+,unita_locali,1
ITC47,Provincia di Brescia,2020,62,"produzione di software, consulenza informatica e attività connesse",50-249,unita_locali,8
ITC47,Provincia di Brescia,2020,62,"produzione di software, consulenza informatica e attività connesse",totale,unita_locali,1365
ITC47,Provincia di Brescia,2020,63,attività dei servizi d'informazione e altri servizi informatici,0-9,unita_locali,977
ITC47,Provincia di Brescia,2020,63,attività dei servizi d'informazione e altri servizi informatici,10-49,unita_locali,47
ITC47,Provincia di Brescia,2020,63,attività dei servizi d'informazione e altri servizi informatici,50-249,unita_locali,4
ITC47,Provincia di Brescia,2020,63,attività dei servizi d'informazione e altri servizi informatici,totale,unita_locali,1028
ITC47,Provincia di Brescia,2020,64,attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),0-9,unita_locali,1027
ITC47,Provincia di Brescia,2020,64,attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),10-49,unita_locali,118
ITC47,Provincia di Brescia,2020,64,attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),250+,unita_locali,1
ITC47,Provincia di Brescia,2020,64,attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),50-249,unita_locali,13
ITC47,Provincia di Brescia,2020,64,attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),totale,unita_locali,1159
ITC47,Provincia di Brescia,2020,65,"assicurazioni, riassicurazioni e fondi pensione (escluse le assicurazioni sociali obbligatorie)",0-9,unita_locali,16
ITC47,Provincia di Brescia,2020,65,"assicurazioni, riassicurazioni e fondi pensione (escluse le assicurazioni sociali obbligatorie)",10-49,unita_locali,6
ITC47,Provincia di Brescia,2020,65,"assicurazioni, riassicurazioni e fondi pensione (escluse le assicurazioni sociali obbligatorie)",totale,unita_locali,22
ITC47,Provincia di Brescia,2020,66,attività ausiliarie dei servizi finanziari e delle attività assicurative,0-9,unita_locali,2366
ITC47,Provincia di Brescia,2020,66,attività ausiliarie dei servizi finanziari e delle attività assicurative,10-49,unita_locali,50
ITC47,Provincia di Brescia,2020,66,attività ausiliarie dei servizi finanziari e delle attività assicurative,totale,unita_locali,2416
ITC47,Provincia di Brescia,2020,68,attività immobiliari,0-9,unita_locali,7169
ITC47,Provincia di Brescia,2020,68,attività immobiliari,10-49,unita_locali,13
ITC47,Provincia di Brescia,2020,68,attività immobiliari,totale,unita_locali,7182
ITC47,Provincia di Brescia,2020,69,attività legali e contabilità,0-9,unita_locali,5044
ITC47,Provincia di Brescia,2020,69,attività legali e contabilità,10-49,unita_locali,103
ITC47,Provincia di Brescia,2020,69,attività legali e contabilità,50-249,unita_locali,5
ITC47,Provincia di Brescia,2020,69,attività legali e contabilità,totale,unita_locali,5152
ITC47,Provincia di Brescia,2020,70,attività di direzione aziendale e di consulenza gestionale,0-9,unita_locali,2234
ITC47,Provincia di Brescia,2020,70,attività di direzione aziendale e di consulenza gestionale,10-49,unita_locali,38
ITC47,Provincia di Brescia,2020,70,attività di direzione aziendale e di consulenza gestionale,50-249,unita_locali,3
ITC47,Provincia di Brescia,2020,70,attività di direzione aziendale e di consulenza gestionale,totale,unita_locali,2275
ITC47,Provincia di Brescia,2020,71,"attività degli studi di architettura e d'ingegneria, collaudi ed analisi tecniche",0-9,unita_locali,5132
ITC47,Provincia di Brescia,2020,71,"attività degli studi di architettura e d'ingegneria, collaudi ed analisi tecniche",10-49,unita_locali,30
ITC47,Provincia di Brescia,2020,71,"attività degli studi di architettura e d'ingegneria, collaudi ed analisi tecniche",50-249,unita_locali,4
ITC47,Provincia di Brescia,2020,71,"attività degli studi di architettura e d'ingegneria, collaudi ed analisi tecniche",totale,unita_locali,5166
ITC47,Provincia di Brescia,2020,72,ricerca scientifica e sviluppo,0-9,unita_locali,185
ITC47,Provincia di Brescia,2020,72,ricerca scientifica e sviluppo,10-49,unita_locali,9
ITC47,Provincia di Brescia,2020,72,ricerca scientifica e sviluppo,50-249,unita_locali,1
ITC47,Provincia di Brescia,2020,72,ricerca scientifica e sviluppo,totale,unita_locali,195
ITC47,Provincia di Brescia,2020,73,pubblicità e ricerche di mercato,0-9,unita_locali,656
ITC47,Provincia di Brescia,2020,73,pubblicità e ricerche di mercato,10-49,unita_locali,10
ITC47,Provincia di Brescia,2020,73,pubblicità e ricerche di mercato,50-249,unita_locali,1
ITC47,Provincia di Brescia,2020,73,pubblicità e ricerche di mercato,totale,unita_locali,667
ITC47,Provincia di Brescia,2020,74,"altre attività professionali, scientifiche e tecniche",0-9,unita_locali,3733
ITC47,Provincia di Brescia,2020,74,"altre attività professionali, scientifiche e tecniche",10-49,unita_locali,44
ITC47,Provincia di Brescia,2020,74,"altre attività professionali, scientifiche e tecniche",50-249,unita_locali,1
ITC47,Provincia di Brescia,2020,74,"altre attività professionali, scientifiche e tecniche",totale,unita_locali,3778
ITC47,Provincia di Brescia,2020,75,servizi veterinari,0-9,unita_locali,341
ITC47,Provincia di Brescia,2020,75,servizi veterinari,10-49,unita_locali,2
ITC47,Provincia di Brescia,2020,75,servizi veterinari,totale,unita_locali,343
ITC47,Provincia di Brescia,2020,77,attività di noleggio e leasing operativo,0-9,unita_locali,362
ITC47,Provincia di Brescia,2020,77,attività di noleggio e leasing operativo,10-49,unita_locali,16
ITC47,Provincia di Brescia,2020,77,attività di noleggio e leasing operativo,50-249,unita_locali,1
ITC47,Provincia di Brescia,2020,77,attività di noleggio e leasing operativo,totale,unita_locali,379
ITC47,Provincia di Brescia,2020,78,"attività di ricerca, selezione, fornitura di personale",0-9,unita_locali,874
ITC47,Provincia di Brescia,2020,78,"attività di ricerca, selezione, fornitura di personale",10-49,unita_locali,138
ITC47,Provincia di Brescia,2020,78,"attività di ricerca, selezione, fornitura di personale",250+,unita_locali,8
ITC47,Provincia di Brescia,2020,78,"attività di ricerca, selezione, fornitura di personale",50-249,unita_locali,58
ITC47,Provincia di Brescia,2020,78,"attività di ricerca, selezione, fornitura di personale",totale,unita_locali,1078
ITC47,Provincia di Brescia,2020,79,"attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività connesse",0-9,unita_locali,245
ITC47,Provincia di Brescia,2020,79,"attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività connesse",10-49,unita_locali,12
ITC47,Provincia di Brescia,2020,79,"attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività connesse",totale,unita_locali,257
ITC47,Provincia di Brescia,2020,80,servizi di vigilanza e investigazione,0-9,unita_locali,33
ITC47,Provincia di Brescia,2020,80,servizi di vigilanza e investigazione,10-49,unita_locali,14
ITC47,Provincia di Brescia,2020,80,servizi di vigilanza e investigazione,250+,unita_locali,1
ITC47,Provincia di Brescia,2020,80,servizi di vigilanza e investigazione,50-249,unita_locali,6
ITC47,Provincia di Brescia,2020,80,servizi di vigilanza e investigazione,totale,unita_locali,54
ITC47,Provincia di Brescia,2020,81,attività di servizi per edifici e paesaggio,0-9,unita_locali,1459
ITC47,Provincia di Brescia,2020,81,attività di servizi per edifici e paesaggio,10-49,unita_locali,159
ITC47,Provincia di Brescia,2020,81,attività di servizi per edifici e paesaggio,250+,unita_locali,3
ITC47,Provincia di Brescia,2020,81,attività di servizi per edifici e paesaggio,50-249,unita_locali,36
ITC47,Provincia di Brescia,2020,81,attività di servizi per edifici e paesaggio,totale,unita_locali,1657
ITC47,Provincia di Brescia,2020,82,attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese,0-9,unita_locali,1347
ITC47,Provincia di Brescia,2020,82,attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese,10-49,unita_locali,54
ITC47,Provincia di Brescia,2020,82,attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese,50-249,unita_locali,11
ITC47,Provincia di Brescia,2020,82,attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese,totale,unita_locali,1412
ITC47,Provincia di Brescia,2020,85,istruzione,0-9,unita_locali,682
ITC47,Provincia di Brescia,2020,85,istruzione,10-49,unita_locali,47
ITC47,Provincia di Brescia,2020,85,istruzione,50-249,unita_locali,7
ITC47,Provincia di Brescia,2020,85,istruzione,totale,unita_locali,736
ITC47,Provincia di Brescia,2020,86,assistenza sanitaria,0-9,unita_locali,6711
ITC47,Provincia di Brescia,2020,86,assistenza sanitaria,10-49,unita_locali,39
ITC47,Provincia di Brescia,2020,86,assistenza sanitaria,250+,unita_locali,4
ITC47,Provincia di Brescia,2020,86,assistenza sanitaria,50-249,unita_locali,8
ITC47,Provincia di Brescia,2020,86,assistenza sanitaria,totale,unita_locali,6762
ITC47,Provincia di Brescia,2020,87,servizi di assistenza sociale residenziale,0-9,unita_locali,47
ITC47,Provincia di Brescia,2020,87,servizi di assistenza sociale residenziale,10-49,unita_locali,43
ITC47,Provincia di Brescia,2020,87,servizi di assistenza sociale residenziale,250+,unita_locali,1
ITC47,Provincia di Brescia,2020,87,servizi di assistenza sociale residenziale,50-249,unita_locali,11
ITC47,Provincia di Brescia,2020,87,servizi di assistenza sociale residenziale,totale,unita_locali,102
ITC47,Provincia di Brescia,2020,88,assistenza sociale non residenziale,0-9,unita_locali,213
ITC47,Provincia di Brescia,2020,88,assistenza sociale non residenziale,10-49,unita_locali,49
ITC47,Provincia di Brescia,2020,88,assistenza sociale non residenziale,250+,unita_locali,2
ITC47,Provincia di Brescia,2020,88,assistenza sociale non residenziale,50-249,unita_locali,31
ITC47,Provincia di Brescia,2020,88,assistenza sociale non residenziale,totale,unita_locali,295
ITC47,Provincia di Brescia,2020,90,"attività creative, artistiche e di intrattenimento",0-9,unita_locali,519
ITC47,Provincia di Brescia,2020,90,"attività creative, artistiche e di intrattenimento",10-49,unita_locali,4
ITC47,Provincia di Brescia,2020,90,"attività creative, artistiche e di intrattenimento",50-249,unita_locali,1
ITC47,Provincia di Brescia,2020,90,"attività creative, artistiche e di intrattenimento",totale,unita_locali,524
ITC47,Provincia di Brescia,2020,91,"attività di biblioteche, archivi, musei ed altre attività culturali",0-9,unita_locali,17
ITC47,Provincia di Brescia,2020,91,"attività di biblioteche, archivi, musei ed altre attività culturali",10-49,unita_locali,4
ITC47,Provincia di Brescia,2020,91,"attività di biblioteche, archivi, musei ed altre attività culturali",50-249,unita_locali,1
ITC47,Provincia di Brescia,2020,91,"attività di biblioteche, archivi, musei ed altre attività culturali",totale,unita_locali,22
ITC47,Provincia di Brescia,2020,92,"attività riguardanti le lotterie, le scommesse, le case da gioco",0-9,unita_locali,206
ITC47,Provincia di Brescia,2020,92,"attività riguardanti le lotterie, le scommesse, le case da gioco",10-49,unita_locali,12
ITC47,Provincia di Brescia,2020,92,"attività riguardanti le lotterie, le scommesse, le case da gioco",totale,unita_locali,218
ITC47,Provincia di Brescia,2020,93,"attività sportive, di intrattenimento e di divertimento",0-9,unita_locali,563
ITC47,Provincia di Brescia,2020,93,"attività sportive, di intrattenimento e di divertimento",10-49,unita_locali,25
ITC47,Provincia di Brescia,2020,93,"attività sportive, di intrattenimento e di divertimento",50-249,unita_locali,3
