codice_nuts3,codice_provincia,territorio,regione,livello,anno,tipologia,residenza,indicatore,valore,stato
ITG16,086,Enna,Sicilia,provincia,2017,alloggi in affitto,estero,presenze,5416,osservato
ITG16,086,Enna,Sicilia,provincia,2018,alloggi in affitto,estero,presenze,5889,osservato
ITG16,086,Enna,Sicilia,provincia,2019,alloggi in affitto,estero,presenze,7097,osservato
ITG16,086,Enna,Sicilia,provincia,2020,alloggi in affitto,estero,presenze,2044,osservato
ITG16,086,Enna,Sicilia,provincia,2021,alloggi in affitto,estero,presenze,3314,osservato
ITG16,086,Enna,Sicilia,provincia,2022,alloggi in affitto,estero,presenze,6400,osservato
ITG16,086,Enna,Sicilia,provincia,2023,alloggi in affitto,estero,presenze,7984,osservato
ITG16,086,Enna,Sicilia,provincia,2024,alloggi in affitto,estero,presenze,9018,osservato
ITG16,086,Enna,Sicilia,provincia,2025,alloggi in affitto,estero,presenze,33507,definizione_cambiata
ITG16,086,Enna,Sicilia,provincia,2008,alloggi in affitto,totale,presenze,3855,osservato
ITG16,086,Enna,Sicilia,provincia,2009,alloggi in affitto,totale,presenze,3141,osservato
ITG16,086,Enna,Sicilia,provincia,2010,alloggi in affitto,totale,presenze,4383,osservato
ITG16,086,Enna,Sicilia,provincia,2011,alloggi in affitto,totale,presenze,5393,osservato
ITG16,086,Enna,Sicilia,provincia,2012,alloggi in affitto,totale,presenze,6189,osservato
ITG16,086,Enna,Sicilia,provincia,2013,alloggi in affitto,totale,presenze,6242,osservato
ITG16,086,Enna,Sicilia,provincia,2014,alloggi in affitto,totale,presenze,8199,osservato
ITG16,086,Enna,Sicilia,provincia,2015,alloggi in affitto,totale,presenze,6283,osservato
ITG16,086,Enna,Sicilia,provincia,2016,alloggi in affitto,totale,presenze,8854,osservato
ITG16,086,Enna,Sicilia,provincia,2017,alloggi in affitto,totale,presenze,14140,osservato
ITG16,086,Enna,Sicilia,provincia,2018,alloggi in affitto,totale,presenze,13466,osservato
ITG16,086,Enna,Sicilia,provincia,2019,alloggi in affitto,totale,presenze,17753,osservato
ITG16,086,Enna,Sicilia,provincia,2020,alloggi in affitto,totale,presenze,8541,osservato
ITG16,086,Enna,Sicilia,provincia,2021,alloggi in affitto,totale,presenze,11517,osservato
ITG16,086,Enna,Sicilia,provincia,2022,alloggi in affitto,totale,presenze,17271,osservato
ITG16,086,Enna,Sicilia,provincia,2023,alloggi in affitto,totale,presenze,22106,osservato
ITG16,086,Enna,Sicilia,provincia,2024,alloggi in affitto,totale,presenze,24675,osservato
ITG16,086,Enna,Sicilia,provincia,2025,alloggi in affitto,totale,presenze,63170,definizione_cambiata
ITG16,086,Enna,Sicilia,provincia,2008,extra-alberghiero,Italia,presenze,20521,osservato
ITG16,086,Enna,Sicilia,provincia,2009,extra-alberghiero,Italia,presenze,18103,osservato
ITG16,086,Enna,Sicilia,provincia,2010,extra-alberghiero,Italia,presenze,18949,osservato
ITG16,086,Enna,Sicilia,provincia,2011,extra-alberghiero,Italia,presenze,19609,osservato
ITG16,086,Enna,Sicilia,provincia,2012,extra-alberghiero,Italia,presenze,21095,osservato
ITG16,086,Enna,Sicilia,provincia,2013,extra-alberghiero,Italia,presenze,20104,osservato
ITG16,086,Enna,Sicilia,provincia,2014,extra-alberghiero,Italia,presenze,26339,osservato
ITG16,086,Enna,Sicilia,provincia,2015,extra-alberghiero,Italia,presenze,16244,osservato
ITG16,086,Enna,Sicilia,provincia,2016,extra-alberghiero,Italia,presenze,20708,osservato
ITG16,086,Enna,Sicilia,provincia,2017,extra-alberghiero,Italia,presenze,27400,osservato
ITG16,086,Enna,Sicilia,provincia,2018,extra-alberghiero,Italia,presenze,28126,osservato
ITG16,086,Enna,Sicilia,provincia,2019,extra-alberghiero,Italia,presenze,33067,osservato
ITG16,086,Enna,Sicilia,provincia,2020,extra-alberghiero,Italia,presenze,21847,osservato
ITG16,086,Enna,Sicilia,provincia,2021,extra-alberghiero,Italia,presenze,27169,osservato
ITG16,086,Enna,Sicilia,provincia,2022,extra-alberghiero,Italia,presenze,30967,osservato
ITG16,086,Enna,Sicilia,provincia,2023,extra-alberghiero,Italia,presenze,35516,osservato
ITG16,086,Enna,Sicilia,provincia,2024,extra-alberghiero,Italia,presenze,39132,osservato
ITG16,086,Enna,Sicilia,provincia,2025,extra-alberghiero,Italia,presenze,55347,definizione_cambiata
ITG16,086,Enna,Sicilia,provincia,2008,extra-alberghiero,estero,presenze,13821,osservato
ITG16,086,Enna,Sicilia,provincia,2009,extra-alberghiero,estero,presenze,15805,osservato
ITG16,086,Enna,Sicilia,provincia,2010,extra-alberghiero,estero,presenze,15460,osservato
ITG16,086,Enna,Sicilia,provincia,2011,extra-alberghiero,estero,presenze,13705,osservato
ITG16,086,Enna,Sicilia,provincia,2012,extra-alberghiero,estero,presenze,18538,osservato
ITG16,086,Enna,Sicilia,provincia,2013,extra-alberghiero,estero,presenze,22159,osservato
ITG16,086,Enna,Sicilia,provincia,2014,extra-alberghiero,estero,presenze,24409,osservato
ITG16,086,Enna,Sicilia,provincia,2015,extra-alberghiero,estero,presenze,19725,osservato
ITG16,086,Enna,Sicilia,provincia,2016,extra-alberghiero,estero,presenze,23212,osservato
ITG16,086,Enna,Sicilia,provincia,2017,extra-alberghiero,estero,presenze,26926,osservato
ITG16,086,Enna,Sicilia,provincia,2018,extra-alberghiero,estero,presenze,32751,osservato
ITG16,086,Enna,Sicilia,provincia,2019,extra-alberghiero,estero,presenze,35660,osservato
ITG16,086,Enna,Sicilia,provincia,2020,extra-alberghiero,estero,presenze,8244,osservato
ITG16,086,Enna,Sicilia,provincia,2021,extra-alberghiero,estero,presenze,11718,osservato
ITG16,086,Enna,Sicilia,provincia,2022,extra-alberghiero,estero,presenze,26349,osservato
ITG16,086,Enna,Sicilia,provincia,2023,extra-alberghiero,estero,presenze,34651,osservato
ITG16,086,Enna,Sicilia,provincia,2024,extra-alberghiero,estero,presenze,36232,osservato
ITG16,086,Enna,Sicilia,provincia,2025,extra-alberghiero,estero,presenze,61142,definizione_cambiata
ITG16,086,Enna,Sicilia,provincia,2008,extra-alberghiero,totale,presenze,34342,osservato
ITG16,086,Enna,Sicilia,provincia,2009,extra-alberghiero,totale,presenze,33908,osservato
ITG16,086,Enna,Sicilia,provincia,2010,extra-alberghiero,totale,presenze,34409,osservato
ITG16,086,Enna,Sicilia,provincia,2011,extra-alberghiero,totale,presenze,33314,osservato
ITG16,086,Enna,Sicilia,provincia,2012,extra-alberghiero,totale,presenze,39633,osservato
ITG16,086,Enna,Sicilia,provincia,2013,extra-alberghiero,totale,presenze,42263,osservato
ITG16,086,Enna,Sicilia,provincia,2014,extra-alberghiero,totale,presenze,50748,osservato
ITG16,086,Enna,Sicilia,provincia,2015,extra-alberghiero,totale,presenze,35969,osservato
ITG16,086,Enna,Sicilia,provincia,2016,extra-alberghiero,totale,presenze,43920,osservato
ITG16,086,Enna,Sicilia,provincia,2017,extra-alberghiero,totale,presenze,54326,osservato
ITG16,086,Enna,Sicilia,provincia,2018,extra-alberghiero,totale,presenze,60877,osservato
ITG16,086,Enna,Sicilia,provincia,2019,extra-alberghiero,totale,presenze,68727,osservato
ITG16,086,Enna,Sicilia,provincia,2020,extra-alberghiero,totale,presenze,30091,osservato
ITG16,086,Enna,Sicilia,provincia,2021,extra-alberghiero,totale,presenze,38887,osservato
ITG16,086,Enna,Sicilia,provincia,2022,extra-alberghiero,totale,presenze,57316,osservato
ITG16,086,Enna,Sicilia,provincia,2023,extra-alberghiero,totale,presenze,70167,osservato
ITG16,086,Enna,Sicilia,provincia,2024,extra-alberghiero,totale,presenze,75364,osservato
ITG16,086,Enna,Sicilia,provincia,2025,extra-alberghiero,totale,presenze,116489,definizione_cambiata
ITG16,086,Enna,Sicilia,provincia,2008,totale,Italia,presenze,101744,osservato
ITG16,086,Enna,Sicilia,provincia,2009,totale,Italia,presenze,90436,osservato
ITG16,086,Enna,Sicilia,provincia,2010,totale,Italia,presenze,96185,osservato
ITG16,086,Enna,Sicilia,provincia,2011,totale,Italia,presenze,86361,osservato
ITG16,086,Enna,Sicilia,provincia,2012,totale,Italia,presenze,91909,osservato
ITG16,086,Enna,Sicilia,provincia,2013,totale,Italia,presenze,70190,osservato
ITG16,086,Enna,Sicilia,provincia,2014,totale,Italia,presenze,84943,osservato
ITG16,086,Enna,Sicilia,provincia,2015,totale,Italia,presenze,80147,osservato
ITG16,086,Enna,Sicilia,provincia,2016,totale,Italia,presenze,70828,osservato
ITG16,086,Enna,Sicilia,provincia,2017,totale,Italia,presenze,74747,osservato
ITG16,086,Enna,Sicilia,provincia,2018,totale,Italia,presenze,81732,osservato
ITG16,086,Enna,Sicilia,provincia,2019,totale,Italia,presenze,84286,osservato
ITG16,086,Enna,Sicilia,provincia,2020,totale,Italia,presenze,43706,osservato
ITG16,086,Enna,Sicilia,provincia,2021,totale,Italia,presenze,61609,osservato
ITG16,086,Enna,Sicilia,provincia,2022,totale,Italia,presenze,71181,osservato
ITG16,086,Enna,Sicilia,provincia,2023,totale,Italia,presenze,91648,osservato
ITG16,086,Enna,Sicilia,provincia,2024,totale,Italia,presenze,93834,osservato
ITG16,086,Enna,Sicilia,provincia,2025,totale,Italia,presenze,111766,definizione_cambiata
ITG16,086,Enna,Sicilia,provincia,2008,totale,estero,presenze,35967,osservato
ITG16,086,Enna,Sicilia,provincia,2009,totale,estero,presenze,35220,osservato
ITG16,086,Enna,Sicilia,provincia,2010,totale,estero,presenze,36174,osservato
ITG16,086,Enna,Sicilia,provincia,2011,totale,estero,presenze,35624,osservato
ITG16,086,Enna,Sicilia,provincia,2012,totale,estero,presenze,36100,osservato
ITG16,086,Enna,Sicilia,provincia,2013,totale,estero,presenze,40240,osservato
ITG16,086,Enna,Sicilia,provincia,2014,totale,estero,presenze,41337,osservato
ITG16,086,Enna,Sicilia,provincia,2015,totale,estero,presenze,34290,osservato
ITG16,086,Enna,Sicilia,provincia,2016,totale,estero,presenze,37533,osservato
ITG16,086,Enna,Sicilia,provincia,2017,totale,estero,presenze,41833,osservato
ITG16,086,Enna,Sicilia,provincia,2018,totale,estero,presenze,47034,osservato
ITG16,086,Enna,Sicilia,provincia,2019,totale,estero,presenze,46367,osservato
ITG16,086,Enna,Sicilia,provincia,2020,totale,estero,presenze,10205,osservato
ITG16,086,Enna,Sicilia,provincia,2021,totale,estero,presenze,15397,osservato
ITG16,086,Enna,Sicilia,provincia,2022,totale,estero,presenze,35495,osservato
ITG16,086,Enna,Sicilia,provincia,2023,totale,estero,presenze,46938,osservato
ITG16,086,Enna,Sicilia,provincia,2024,totale,estero,presenze,47176,osservato
ITG16,086,Enna,Sicilia,provincia,2025,totale,estero,presenze,74997,definizione_cambiata
ITG16,086,Enna,Sicilia,provincia,2008,totale,totale,presenze,137711,osservato
ITG16,086,Enna,Sicilia,provincia,2009,totale,totale,presenze,125656,osservato
ITG16,086,Enna,Sicilia,provincia,2010,totale,totale,presenze,132359,osservato
ITG16,086,Enna,Sicilia,provincia,2011,totale,totale,presenze,121985,osservato
ITG16,086,Enna,Sicilia,provincia,2012,totale,totale,presenze,128009,osservato
ITG16,086,Enna,Sicilia,provincia,2013,totale,totale,presenze,110430,osservato
ITG16,086,Enna,Sicilia,provincia,2014,totale,totale,presenze,126280,osservato
ITG16,086,Enna,Sicilia,provincia,2015,totale,totale,presenze,114437,osservato
ITG16,086,Enna,Sicilia,provincia,2016,totale,totale,presenze,108361,osservato
ITG16,086,Enna,Sicilia,provincia,2017,totale,totale,presenze,116580,osservato
ITG16,086,Enna,Sicilia,provincia,2018,totale,totale,presenze,128766,osservato
ITG16,086,Enna,Sicilia,provincia,2019,totale,totale,presenze,130653,osservato
ITG16,086,Enna,Sicilia,provincia,2020,totale,totale,presenze,53911,osservato
ITG16,086,Enna,Sicilia,provincia,2021,totale,totale,presenze,77006,osservato
ITG16,086,Enna,Sicilia,provincia,2022,totale,totale,presenze,106676,osservato
ITG16,086,Enna,Sicilia,provincia,2023,totale,totale,presenze,138586,osservato
ITG16,086,Enna,Sicilia,provincia,2024,totale,totale,presenze,141010,osservato
ITG16,086,Enna,Sicilia,provincia,2025,totale,totale,presenze,186763,definizione_cambiata
ITG17,087,Catania,Sicilia,provincia,2008,alberghiero,Italia,arrivi,381963,osservato
ITG17,087,Catania,Sicilia,provincia,2009,alberghiero,Italia,arrivi,375432,osservato
ITG17,087,Catania,Sicilia,provincia,2010,alberghiero,Italia,arrivi,397542,osservato
ITG17,087,Catania,Sicilia,provincia,2011,alberghiero,Italia,arrivi,417184,osservato
ITG17,087,Catania,Sicilia,provincia,2012,alberghiero,Italia,arrivi,403704,osservato
ITG17,087,Catania,Sicilia,provincia,2013,alberghiero,Italia,arrivi,382256,osservato
ITG17,087,Catania,Sicilia,provincia,2014,alberghiero,Italia,arrivi,391376,osservato
ITG17,087,Catania,Sicilia,provincia,2015,alberghiero,Italia,arrivi,409097,osservato
ITG17,087,Catania,Sicilia,provincia,2016,alberghiero,Italia,arrivi,382062,osservato
ITG17,087,Catania,Sicilia,provincia,2017,alberghiero,Italia,arrivi,421580,osservato
ITG17,087,Catania,Sicilia,provincia,2018,alberghiero,Italia,arrivi,423856,osservato
ITG17,087,Catania,Sicilia,provincia,2019,alberghiero,Italia,arrivi,396885,osservato
ITG17,087,Catania,Sicilia,provincia,2020,alberghiero,Italia,arrivi,191530,osservato
ITG17,087,Catania,Sicilia,provincia,2021,alberghiero,Italia,arrivi,269458,osservato
ITG17,087,Catania,Sicilia,provincia,2022,alberghiero,Italia,arrivi,348564,osservato
ITG17,087,Catania,Sicilia,provincia,2023,alberghiero,Italia,arrivi,361402,osservato
ITG17,087,Catania,Sicilia,provincia,2024,alberghiero,Italia,arrivi,339442,osservato
ITG17,087,Catania,Sicilia,provincia,2025,alberghiero,Italia,arrivi,334870,osservato
ITG17,087,Catania,Sicilia,provincia,2008,alberghiero,estero,arrivi,159954,osservato
ITG17,087,Catania,Sicilia,provincia,2009,alberghiero,estero,arrivi,141606,osservato
ITG17,087,Catania,Sicilia,provincia,2010,alberghiero,estero,arrivi,165593,osservato
ITG17,087,Catania,Sicilia,provincia,2011,alberghiero,estero,arrivi,204417,osservato
ITG17,087,Catania,Sicilia,provincia,2012,alberghiero,estero,arrivi,205386,osservato
ITG17,087,Catania,Sicilia,provincia,2013,alberghiero,estero,arrivi,236818,osservato
ITG17,087,Catania,Sicilia,provincia,2014,alberghiero,estero,arrivi,255932,osservato
ITG17,087,Catania,Sicilia,provincia,2015,alberghiero,estero,arrivi,264243,osservato
ITG17,087,Catania,Sicilia,provincia,2016,alberghiero,estero,arrivi,260749,osservato
ITG17,087,Catania,Sicilia,provincia,2017,alberghiero,estero,arrivi,304304,osservato
ITG17,087,Catania,Sicilia,provincia,2018,alberghiero,estero,arrivi,311468,osservato
ITG17,087,Catania,Sicilia,provincia,2019,alberghiero,estero,arrivi,304728,osservato
ITG17,087,Catania,Sicilia,provincia,2020,alberghiero,estero,arrivi,58132,osservato
ITG17,087,Catania,Sicilia,provincia,2021,alberghiero,estero,arrivi,100354,osservato
ITG17,087,Catania,Sicilia,provincia,2022,alberghiero,estero,arrivi,233702,osservato
ITG17,087,Catania,Sicilia,provincia,2023,alberghiero,estero,arrivi,291719,osservato
ITG17,087,Catania,Sicilia,provincia,2024,alberghiero,estero,arrivi,303979,osservato
ITG17,087,Catania,Sicilia,provincia,2025,alberghiero,estero,arrivi,308968,osservato
ITG17,087,Catania,Sicilia,provincia,2008,alberghiero,totale,arrivi,541917,osservato
ITG17,087,Catania,Sicilia,provincia,2009,alberghiero,totale,arrivi,517038,osservato
ITG17,087,Catania,Sicilia,provincia,2010,alberghiero,totale,arrivi,563135,osservato
ITG17,087,Catania,Sicilia,provincia,2011,alberghiero,totale,arrivi,621601,osservato
ITG17,087,Catania,Sicilia,provincia,2012,alberghiero,totale,arrivi,609090,osservato
ITG17,087,Catania,Sicilia,provincia,2013,alberghiero,totale,arrivi,619074,osservato
ITG17,087,Catania,Sicilia,provincia,2014,alberghiero,totale,arrivi,647308,osservato
ITG17,087,Catania,Sicilia,provincia,2015,alberghiero,totale,arrivi,673340,osservato
ITG17,087,Catania,Sicilia,provincia,2016,alberghiero,totale,arrivi,642811,osservato
ITG17,087,Catania,Sicilia,provincia,2017,alberghiero,totale,arrivi,725884,osservato
ITG17,087,Catania,Sicilia,provincia,2018,alberghiero,totale,arrivi,735324,osservato
ITG17,087,Catania,Sicilia,provincia,2019,alberghiero,totale,arrivi,701613,osservato
ITG17,087,Catania,Sicilia,provincia,2020,alberghiero,totale,arrivi,249662,osservato
ITG17,087,Catania,Sicilia,provincia,2021,alberghiero,totale,arrivi,369812,osservato
ITG17,087,Catania,Sicilia,provincia,2022,alberghiero,totale,arrivi,582266,osservato
ITG17,087,Catania,Sicilia,provincia,2023,alberghiero,totale,arrivi,653121,osservato
ITG17,087,Catania,Sicilia,provincia,2024,alberghiero,totale,arrivi,643421,osservato
ITG17,087,Catania,Sicilia,provincia,2025,alberghiero,totale,arrivi,643838,osservato
ITG17,087,Catania,Sicilia,provincia,2008,alloggi in affitto,Italia,arrivi,19111,osservato
ITG17,087,Catania,Sicilia,provincia,2009,alloggi in affitto,Italia,arrivi,17043,osservato
ITG17,087,Catania,Sicilia,provincia,2010,alloggi in affitto,Italia,arrivi,18077,osservato
ITG17,087,Catania,Sicilia,provincia,2011,alloggi in affitto,Italia,arrivi,18791,osservato
ITG17,087,Catania,Sicilia,provincia,2012,alloggi in affitto,Italia,arrivi,18161,osservato
ITG17,087,Catania,Sicilia,provincia,2013,alloggi in affitto,Italia,arrivi,14276,osservato
ITG17,087,Catania,Sicilia,provincia,2014,alloggi in affitto,Italia,arrivi,17047,osservato
ITG17,087,Catania,Sicilia,provincia,2015,alloggi in affitto,Italia,arrivi,18619,osservato
ITG17,087,Catania,Sicilia,provincia,2016,alloggi in affitto,Italia,arrivi,24742,osservato
ITG17,087,Catania,Sicilia,provincia,2017,alloggi in affitto,Italia,arrivi,30184,osservato
ITG17,087,Catania,Sicilia,provincia,2018,alloggi in affitto,Italia,arrivi,28480,osservato
ITG17,087,Catania,Sicilia,provincia,2019,alloggi in affitto,Italia,arrivi,29412,osservato
ITG17,087,Catania,Sicilia,provincia,2020,alloggi in affitto,Italia,arrivi,18719,osservato
ITG17,087,Catania,Sicilia,provincia,2021,alloggi in affitto,Italia,arrivi,28573,osservato
ITG17,087,Catania,Sicilia,provincia,2022,alloggi in affitto,Italia,arrivi,36289,osservato
ITG17,087,Catania,Sicilia,provincia,2023,alloggi in affitto,Italia,arrivi,35409,osservato
ITG17,087,Catania,Sicilia,provincia,2024,alloggi in affitto,Italia,arrivi,33329,osservato
ITG17,087,Catania,Sicilia,provincia,2025,alloggi in affitto,Italia,arrivi,147730,definizione_cambiata
ITG17,087,Catania,Sicilia,provincia,2008,alloggi in affitto,estero,arrivi,6239,osservato
ITG17,087,Catania,Sicilia,provincia,2009,alloggi in affitto,estero,arrivi,6979,osservato
ITG17,087,Catania,Sicilia,provincia,2010,alloggi in affitto,estero,arrivi,7391,osservato
ITG17,087,Catania,Sicilia,provincia,2011,alloggi in affitto,estero,arrivi,9504,osservato
ITG17,087,Catania,Sicilia,provincia,2012,alloggi in affitto,estero,arrivi,10329,osservato
ITG17,087,Catania,Sicilia,provincia,2013,alloggi in affitto,estero,arrivi,12601,osservato
ITG17,087,Catania,Sicilia,provincia,2014,alloggi in affitto,estero,arrivi,14821,osservato
ITG17,087,Catania,Sicilia,provincia,2015,alloggi in affitto,estero,arrivi,16167,osservato
ITG17,087,Catania,Sicilia,provincia,2016,alloggi in affitto,estero,arrivi,20816,osservato
ITG17,087,Catania,Sicilia,provincia,2017,alloggi in affitto,estero,arrivi,29556,osservato
ITG17,087,Catania,Sicilia,provincia,2018,alloggi in affitto,estero,arrivi,32259,osservato
ITG17,087,Catania,Sicilia,provincia,2019,alloggi in affitto,estero,arrivi,31703,osservato
ITG17,087,Catania,Sicilia,provincia,2020,alloggi in affitto,estero,arrivi,7495,osservato
ITG17,087,Catania,Sicilia,provincia,2021,alloggi in affitto,estero,arrivi,14800,osservato
ITG17,087,Catania,Sicilia,provincia,2022,alloggi in affitto,estero,arrivi,33341,osservato
ITG17,087,Catania,Sicilia,provincia,2023,alloggi in affitto,estero,arrivi,42117,osservato
ITG17,087,Catania,Sicilia,provincia,2024,alloggi in affitto,estero,arrivi,46513,osservato
ITG17,087,Catania,Sicilia,provincia,2025,alloggi in affitto,estero,arrivi,303642,definizione_cambiata
ITG17,087,Catania,Sicilia,provincia,2008,alloggi in affitto,totale,arrivi,25350,osservato
ITG17,087,Catania,Sicilia,provincia,2009,alloggi in affitto,totale,arrivi,24022,osservato
ITG17,087,Catania,Sicilia,provincia,2010,alloggi in affitto,totale,arrivi,25468,osservato
ITG17,087,Catania,Sicilia,provincia,2011,alloggi in affitto,totale,arrivi,28295,osservato
ITG17,087,Catania,Sicilia,provincia,2012,alloggi in affitto,totale,arrivi,28490,osservato
ITG17,087,Catania,Sicilia,provincia,2013,alloggi in affitto,totale,arrivi,26877,osservato
ITG17,087,Catania,Sicilia,provincia,2014,alloggi in affitto,totale,arrivi,31868,osservato
ITG17,087,Catania,Sicilia,provincia,2015,alloggi in affitto,totale,arrivi,34786,osservato
ITG17,087,Catania,Sicilia,provincia,2016,alloggi in affitto,totale,arrivi,45558,osservato
ITG17,087,Catania,Sicilia,provincia,2017,alloggi in affitto,totale,arrivi,59740,osservato
ITG17,087,Catania,Sicilia,provincia,2018,alloggi in affitto,totale,arrivi,60739,osservato
ITG17,087,Catania,Sicilia,provincia,2019,alloggi in affitto,totale,arrivi,61115,osservato
ITG17,087,Catania,Sicilia,provincia,2020,alloggi in affitto,totale,arrivi,26214,osservato
ITG17,087,Catania,Sicilia,provincia,2021,alloggi in affitto,totale,arrivi,43373,osservato
ITG17,087,Catania,Sicilia,provincia,2022,alloggi in affitto,totale,arrivi,69630,osservato
ITG17,087,Catania,Sicilia,provincia,2023,alloggi in affitto,totale,arrivi,77526,osservato
ITG17,087,Catania,Sicilia,provincia,2024,alloggi in affitto,totale,arrivi,79842,osservato
ITG17,087,Catania,Sicilia,provincia,2025,alloggi in affitto,totale,arrivi,451372,definizione_cambiata
ITG17,087,Catania,Sicilia,provincia,2008,campeggi e villaggi,Italia,arrivi,14044,osservato
ITG17,087,Catania,Sicilia,provincia,2009,campeggi e villaggi,Italia,arrivi,13512,osservato
ITG17,087,Catania,Sicilia,provincia,2010,campeggi e villaggi,Italia,arrivi,11638,osservato
ITG17,087,Catania,Sicilia,provincia,2011,campeggi e villaggi,Italia,arrivi,11018,osservato
ITG17,087,Catania,Sicilia,provincia,2012,campeggi e villaggi,Italia,arrivi,11116,osservato
ITG17,087,Catania,Sicilia,provincia,2013,campeggi e villaggi,Italia,arrivi,7242,osservato
ITG17,087,Catania,Sicilia,provincia,2014,campeggi e villaggi,Italia,arrivi,7763,osservato
ITG17,087,Catania,Sicilia,provincia,2015,campeggi e villaggi,Italia,arrivi,7715,osservato
ITG17,087,Catania,Sicilia,provincia,2016,campeggi e villaggi,Italia,arrivi,6438,osservato
ITG17,087,Catania,Sicilia,provincia,2017,campeggi e villaggi,Italia,arrivi,7396,osservato
ITG17,087,Catania,Sicilia,provincia,2018,campeggi e villaggi,Italia,arrivi,8156,osservato
ITG17,087,Catania,Sicilia,provincia,2019,campeggi e villaggi,Italia,arrivi,7719,osservato
ITG17,087,Catania,Sicilia,provincia,2020,campeggi e villaggi,Italia,arrivi,5528,osservato
ITG17,087,Catania,Sicilia,provincia,2021,campeggi e villaggi,Italia,arrivi,4977,osservato
ITG17,087,Catania,Sicilia,provincia,2022,campeggi e villaggi,Italia,arrivi,5206,osservato
ITG17,087,Catania,Sicilia,provincia,2023,campeggi e villaggi,Italia,arrivi,3394,osservato
ITG17,087,Catania,Sicilia,provincia,2024,campeggi e villaggi,Italia,arrivi,1676,osservato
ITG17,087,Catania,Sicilia,provincia,2025,campeggi e villaggi,Italia,arrivi,849,osservato
ITG17,087,Catania,Sicilia,provincia,2008,campeggi e villaggi,estero,arrivi,8425,osservato
ITG17,087,Catania,Sicilia,provincia,2009,campeggi e villaggi,estero,arrivi,9051,osservato
ITG17,087,Catania,Sicilia,provincia,2010,campeggi e villaggi,estero,arrivi,9975,osservato
ITG17,087,Catania,Sicilia,provincia,2011,campeggi e villaggi,estero,arrivi,8785,osservato
ITG17,087,Catania,Sicilia,provincia,2012,campeggi e villaggi,estero,arrivi,8451,osservato
ITG17,087,Catania,Sicilia,provincia,2013,campeggi e villaggi,estero,arrivi,7777,osservato
ITG17,087,Catania,Sicilia,provincia,2014,campeggi e villaggi,estero,arrivi,7887,osservato
ITG17,087,Catania,Sicilia,provincia,2015,campeggi e villaggi,estero,arrivi,7642,osservato
ITG17,087,Catania,Sicilia,provincia,2016,campeggi e villaggi,estero,arrivi,7436,osservato
ITG17,087,Catania,Sicilia,provincia,2017,campeggi e villaggi,estero,arrivi,8508,osservato
ITG17,087,Catania,Sicilia,provincia,2018,campeggi e villaggi,estero,arrivi,8822,osservato
ITG17,087,Catania,Sicilia,provincia,2019,campeggi e villaggi,estero,arrivi,8365,osservato
ITG17,087,Catania,Sicilia,provincia,2020,campeggi e villaggi,estero,arrivi,2252,osservato
ITG17,087,Catania,Sicilia,provincia,2021,campeggi e villaggi,estero,arrivi,3713,osservato
ITG17,087,Catania,Sicilia,provincia,2022,campeggi e villaggi,estero,arrivi,6146,osservato
ITG17,087,Catania,Sicilia,provincia,2023,campeggi e villaggi,estero,arrivi,2819,osservato
ITG17,087,Catania,Sicilia,provincia,2024,campeggi e villaggi,estero,arrivi,3242,osservato
ITG17,087,Catania,Sicilia,provincia,2025,campeggi e villaggi,estero,arrivi,1596,osservato
ITG17,087,Catania,Sicilia,provincia,2008,campeggi e villaggi,totale,arrivi,22469,osservato
ITG17,087,Catania,Sicilia,provincia,2009,campeggi e villaggi,totale,arrivi,22563,osservato
ITG17,087,Catania,Sicilia,provincia,2010,campeggi e villaggi,totale,arrivi,21613,osservato
ITG17,087,Catania,Sicilia,provincia,2011,campeggi e villaggi,totale,arrivi,19803,osservato
ITG17,087,Catania,Sicilia,provincia,2012,campeggi e villaggi,totale,arrivi,19567,osservato
ITG17,087,Catania,Sicilia,provincia,2013,campeggi e villaggi,totale,arrivi,15019,osservato
ITG17,087,Catania,Sicilia,provincia,2014,campeggi e villaggi,totale,arrivi,15650,osservato
ITG17,087,Catania,Sicilia,provincia,2015,campeggi e villaggi,totale,arrivi,15357,osservato
ITG17,087,Catania,Sicilia,provincia,2016,campeggi e villaggi,totale,arrivi,13874,osservato
ITG17,087,Catania,Sicilia,provincia,2017,campeggi e villaggi,totale,arrivi,15904,osservato
ITG17,087,Catania,Sicilia,provincia,2018,campeggi e villaggi,totale,arrivi,16978,osservato
ITG17,087,Catania,Sicilia,provincia,2019,campeggi e villaggi,totale,arrivi,16084,osservato
ITG17,087,Catania,Sicilia,provincia,2020,campeggi e villaggi,totale,arrivi,7780,osservato
ITG17,087,Catania,Sicilia,provincia,2021,campeggi e villaggi,totale,arrivi,8690,osservato
ITG17,087,Catania,Sicilia,provincia,2022,campeggi e villaggi,totale,arrivi,11352,osservato
ITG17,087,Catania,Sicilia,provincia,2023,campeggi e villaggi,totale,arrivi,6213,osservato
ITG17,087,Catania,Sicilia,provincia,2024,campeggi e villaggi,totale,arrivi,4918,osservato
ITG17,087,Catania,Sicilia,provincia,2025,campeggi e villaggi,totale,arrivi,2445,osservato
ITG17,087,Catania,Sicilia,provincia,2008,extra-alberghiero,Italia,arrivi,60894,osservato
ITG17,087,Catania,Sicilia,provincia,2009,extra-alberghiero,Italia,arrivi,64623,osservato
