anno,ateneo_codice,ateneo,gruppo_codice,gruppo,regione_residenza,provincia_residenza,iscritti
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,EMILIA ROMAGNA,REGGIO EMILIA,5
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,CAMPANIA,SALERNO,7
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,TRAPANI,16
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,Provincia autonoma di TRENTO,TRENTO,60
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,VERONA,68
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,VICENZA,22
2012,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,BERGAMO,92
2012,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,BRESCIA,353
2012,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,CREMONA,31
2012,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,MANTOVA,15
2012,1701,Brescia,15,Scienze motorie e sportive,Provincia autonoma di TRENTO,TRENTO,8
2012,1701,Brescia,2,Arte e Design,LOMBARDIA,BRESCIA,35
2012,1701,Brescia,7,Economico,LOMBARDIA,BERGAMO,89
2012,1701,Brescia,7,Economico,LOMBARDIA,BRESCIA,2875
2012,1701,Brescia,7,Economico,LOMBARDIA,CREMONA,74
2012,1701,Brescia,7,Economico,LOMBARDIA,MANTOVA,117
2012,1701,Brescia,7,Economico,LOMBARDIA,MILANO,7
2012,1701,Brescia,7,Economico,REGIONE ESTERA,PROVINCIA ESTERA,6
2012,1701,Brescia,7,Economico,Provincia autonoma di TRENTO,TRENTO,12
2012,1701,Brescia,7,Economico,VENETO,VERONA,21
2012,1701,Brescia,7,Economico,VENETO,VICENZA,6
2012,1701,Brescia,8,Giuridico,LOMBARDIA,BERGAMO,106
2012,1701,Brescia,8,Giuridico,LOMBARDIA,BRESCIA,1829
2012,1701,Brescia,8,Giuridico,LOMBARDIA,CREMONA,72
2012,1701,Brescia,8,Giuridico,LOMBARDIA,MANTOVA,74
2012,1701,Brescia,8,Giuridico,LOMBARDIA,MILANO,5
2012,1701,Brescia,8,Giuridico,EMILIA ROMAGNA,PIACENZA,5
2012,1701,Brescia,8,Giuridico,Provincia autonoma di TRENTO,TRENTO,9
2012,1701,Brescia,8,Giuridico,VENETO,VERONA,14
2012,1701,Brescia,9,Scientifico,LOMBARDIA,BERGAMO,13
2012,1701,Brescia,9,Scientifico,LOMBARDIA,BRESCIA,114
2012,1701,Brescia,9,Scientifico,LOMBARDIA,CREMONA,7
2013,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,BERGAMO,41
2013,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,BRESCIA,77
2013,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,COMO,5
2013,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,MILANO,7
2013,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,MONZA E BRIANZA,5
2013,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,SONDRIO,16
2013,1501,Milano,13,Agrario-Forestale e Veterinario,Provincia autonoma di TRENTO,TRENTO,16
2013,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,VARESE,5
2013,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,BERGAMO,76
2013,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,BRESCIA,846
2013,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,CREMONA,71
2013,1504,Milano Cattolica,1,Educazione e Formazione,PUGLIA,LECCE,5
2013,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,MANTOVA,49
2013,1504,Milano Cattolica,1,Educazione e Formazione,Provincia autonoma di TRENTO,TRENTO,30
2013,1504,Milano Cattolica,1,Educazione e Formazione,VENETO,VERONA,36
2013,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BERGAMO,28
2013,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BRESCIA,295
2013,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,CREMONA,13
2013,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,PUGLIA,LECCE,12
2013,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MANTOVA,9
2013,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,Provincia autonoma di TRENTO,TRENTO,7
2013,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,BERGAMO,27
2013,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,BRESCIA,124
2013,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,CREMONA,11
2013,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,MANTOVA,6
2013,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,MILANO,16
2013,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,MONZA E BRIANZA,6
2013,1504,Milano Cattolica,2,Arte e Design,VENETO,VERONA,9
2013,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,BERGAMO,14
2013,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,BRESCIA,301
2013,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,CREMONA,17
2013,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,MANTOVA,13
2013,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,BERGAMO,45
2013,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,BRESCIA,668
2013,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,CREMONA,63
2013,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,MANTOVA,41
2013,1504,Milano Cattolica,4,Linguistico,EMILIA ROMAGNA,PIACENZA,7
2013,1504,Milano Cattolica,4,Linguistico,VENETO,VERONA,28
2013,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,BERGAMO,10
2013,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,BRESCIA,313
2013,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,CREMONA,25
2013,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,MANTOVA,12
2013,1504,Milano Cattolica,6,Psicologico,VENETO,VERONA,14
2013,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,BERGAMO,12
2013,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,BRESCIA,210
2013,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,CREMONA,8
2013,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,MANTOVA,5
2013,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,BERGAMO,79
2013,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,BRESCIA,1346
2013,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,CREMONA,47
2013,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,MANTOVA,32
2013,1701,Brescia,11,Architettura e Ingegneria civile,VENETO,VERONA,45
2013,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,BERGAMO,140
2013,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,BRESCIA,2217
2013,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,CREMONA,50
2013,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,MANTOVA,102
2013,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,MILANO,6
2013,1701,Brescia,12,Ingegneria industriale e dell'informazione,REGIONE ESTERA,PROVINCIA ESTERA,13
2013,1701,Brescia,12,Ingegneria industriale e dell'informazione,Provincia autonoma di TRENTO,TRENTO,9
2013,1701,Brescia,12,Ingegneria industriale e dell'informazione,VENETO,VERONA,89
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,AGRIGENTO,10
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,PUGLIA,BARI,6
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BERGAMO,582
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,Provincia autonoma di BOLZANO,BOLZANO,9
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BRESCIA,2340
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,CALTANISSETTA,6
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,CATANIA,6
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,COMO,5
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,CREMONA,126
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,ENNA,12
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,PUGLIA,LECCE,9
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MANTOVA,88
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MILANO,9
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MONZA E BRIANZA,6
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,PADOVA,6
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,PALERMO,7
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,EMILIA ROMAGNA,PARMA,11
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,EMILIA ROMAGNA,PIACENZA,12
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,REGIONE ESTERA,PROVINCIA ESTERA,24
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,CAMPANIA,SALERNO,8
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,TRAPANI,12
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,Provincia autonoma di TRENTO,TRENTO,54
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,VERONA,62
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,CALABRIA,VIBO VALENTIA,5
2013,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,VICENZA,24
2013,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,BERGAMO,90
2013,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,BRESCIA,347
2013,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,CREMONA,36
2013,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,MANTOVA,10
2013,1701,Brescia,15,Scienze motorie e sportive,Provincia autonoma di TRENTO,TRENTO,5
2013,1701,Brescia,2,Arte e Design,LOMBARDIA,BRESCIA,16
2013,1701,Brescia,7,Economico,LOMBARDIA,BERGAMO,91
2013,1701,Brescia,7,Economico,LOMBARDIA,BRESCIA,2793
2013,1701,Brescia,7,Economico,LOMBARDIA,CREMONA,88
2013,1701,Brescia,7,Economico,LOMBARDIA,MANTOVA,127
2013,1701,Brescia,7,Economico,LOMBARDIA,MILANO,5
2013,1701,Brescia,7,Economico,SARDEGNA,NUORO,5
2013,1701,Brescia,7,Economico,EMILIA ROMAGNA,PIACENZA,5
2013,1701,Brescia,7,Economico,REGIONE ESTERA,PROVINCIA ESTERA,9
2013,1701,Brescia,7,Economico,Provincia autonoma di TRENTO,TRENTO,12
2013,1701,Brescia,7,Economico,VENETO,VERONA,29
2013,1701,Brescia,8,Giuridico,LOMBARDIA,BERGAMO,99
2013,1701,Brescia,8,Giuridico,LOMBARDIA,BRESCIA,1806
2013,1701,Brescia,8,Giuridico,LOMBARDIA,CREMONA,81
2013,1701,Brescia,8,Giuridico,LOMBARDIA,MANTOVA,68
2013,1701,Brescia,8,Giuridico,EMILIA ROMAGNA,PIACENZA,6
2013,1701,Brescia,8,Giuridico,CALABRIA,REGGIO CALABRIA,5
2013,1701,Brescia,8,Giuridico,Provincia autonoma di TRENTO,TRENTO,7
2013,1701,Brescia,8,Giuridico,VENETO,VERONA,13
2013,1701,Brescia,9,Scientifico,LOMBARDIA,BERGAMO,11
2013,1701,Brescia,9,Scientifico,LOMBARDIA,BRESCIA,113
2013,1701,Brescia,9,Scientifico,LOMBARDIA,CREMONA,5
2013,1701,Brescia,9,Scientifico,LOMBARDIA,MANTOVA,5
2013,1701,Brescia,9,Scientifico,VENETO,VERONA,6
2014,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,BERGAMO,40
2014,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,BRESCIA,83
2014,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,COMO,5
2014,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,LECCO,6
2014,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,MILANO,10
2014,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,MONZA E BRIANZA,6
2014,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,SONDRIO,18
2014,1501,Milano,13,Agrario-Forestale e Veterinario,Provincia autonoma di TRENTO,TRENTO,18
2014,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,VARESE,7
2014,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,BERGAMO,68
2014,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,BRESCIA,830
2014,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,CREMONA,64
2014,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,MANTOVA,49
2014,1504,Milano Cattolica,1,Educazione e Formazione,Provincia autonoma di TRENTO,TRENTO,29
2014,1504,Milano Cattolica,1,Educazione e Formazione,VENETO,VERONA,34
2014,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,SICILIA,AGRIGENTO,5
2014,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BERGAMO,23
2014,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BRESCIA,284
2014,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,CREMONA,9
2014,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,PUGLIA,LECCE,8
2014,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MANTOVA,10
2014,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,Provincia autonoma di TRENTO,TRENTO,7
2014,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,BERGAMO,20
2014,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,BRESCIA,121
2014,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,CREMONA,10
2014,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,MILANO,13
2014,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,MONZA E BRIANZA,6
2014,1504,Milano Cattolica,2,Arte e Design,VENETO,VERONA,6
2014,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,BERGAMO,9
2014,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,BRESCIA,284
2014,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,CREMONA,16
2014,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,MANTOVA,13
2014,1504,Milano Cattolica,3,Letterario-Umanistico,Provincia autonoma di TRENTO,TRENTO,5
2014,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,BERGAMO,39
2014,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,BRESCIA,697
2014,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,CREMONA,63
2014,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,MANTOVA,38
2014,1504,Milano Cattolica,4,Linguistico,EMILIA ROMAGNA,PIACENZA,5
2014,1504,Milano Cattolica,4,Linguistico,Provincia autonoma di TRENTO,TRENTO,6
2014,1504,Milano Cattolica,4,Linguistico,VENETO,VERONA,29
2014,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,BERGAMO,8
2014,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,BRESCIA,324
2014,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,CREMONA,28
2014,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,MANTOVA,16
2014,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,MILANO,9
2014,1504,Milano Cattolica,6,Psicologico,Provincia autonoma di TRENTO,TRENTO,5
2014,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,VARESE,5
2014,1504,Milano Cattolica,6,Psicologico,VENETO,VERONA,12
2014,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,BERGAMO,12
2014,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,BRESCIA,202
2014,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,CREMONA,6
2014,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,MANTOVA,5
2014,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,BERGAMO,73
2014,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,BRESCIA,1243
2014,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,CREMONA,52
2014,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,MANTOVA,31
2014,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,MILANO,6
2014,1701,Brescia,11,Architettura e Ingegneria civile,VENETO,VERONA,47
2014,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,BERGAMO,157
2014,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,BRESCIA,2307
2014,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,CREMONA,52
2014,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,MANTOVA,111
2014,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,MILANO,5
2014,1701,Brescia,12,Ingegneria industriale e dell'informazione,REGIONE ESTERA,PROVINCIA ESTERA,14
2014,1701,Brescia,12,Ingegneria industriale e dell'informazione,Provincia autonoma di TRENTO,TRENTO,8
2014,1701,Brescia,12,Ingegneria industriale e dell'informazione,VENETO,VERONA,80
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,AGRIGENTO,9
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,PUGLIA,BARI,6
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BERGAMO,633
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,Provincia autonoma di BOLZANO,BOLZANO,10
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BRESCIA,2347
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,CALTANISSETTA,6
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,CATANIA,7
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,CREMONA,124
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,ENNA,10
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,PUGLIA,LECCE,13
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,LECCO,5
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MANTOVA,90
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MILANO,15
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MONZA E BRIANZA,8
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,PADOVA,7
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,PALERMO,9
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,EMILIA ROMAGNA,PARMA,8
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,EMILIA ROMAGNA,PIACENZA,10
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,REGIONE ESTERA,PROVINCIA ESTERA,24
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,CAMPANIA,SALERNO,6
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,TRAPANI,8
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,Provincia autonoma di TRENTO,TRENTO,54
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,VENEZIA,5
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,VERONA,82
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,CALABRIA,VIBO VALENTIA,5
2014,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,VICENZA,21
2014,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,BERGAMO,87
2014,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,BRESCIA,330
2014,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,CREMONA,34
2014,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,MANTOVA,9
2014,1701,Brescia,15,Scienze motorie e sportive,Provincia autonoma di TRENTO,TRENTO,10
2014,1701,Brescia,2,Arte e Design,LOMBARDIA,BRESCIA,6
2014,1701,Brescia,7,Economico,LOMBARDIA,BERGAMO,99
2014,1701,Brescia,7,Economico,LOMBARDIA,BRESCIA,2765
2014,1701,Brescia,7,Economico,LOMBARDIA,CREMONA,95
2014,1701,Brescia,7,Economico,LOMBARDIA,MANTOVA,139
2014,1701,Brescia,7,Economico,LOMBARDIA,MILANO,6
2014,1701,Brescia,7,Economico,EMILIA ROMAGNA,PIACENZA,9
2014,1701,Brescia,7,Economico,REGIONE ESTERA,PROVINCIA ESTERA,7
2014,1701,Brescia,7,Economico,Provincia autonoma di TRENTO,TRENTO,12
2014,1701,Brescia,7,Economico,VENETO,VERONA,32
2014,1701,Brescia,8,Giuridico,LOMBARDIA,BERGAMO,87
2014,1701,Brescia,8,Giuridico,LOMBARDIA,BRESCIA,1632
2014,1701,Brescia,8,Giuridico,LOMBARDIA,CREMONA,85
2014,1701,Brescia,8,Giuridico,LOMBARDIA,MANTOVA,65
2014,1701,Brescia,8,Giuridico,EMILIA ROMAGNA,PIACENZA,6
2014,1701,Brescia,8,Giuridico,CALABRIA,REGGIO CALABRIA,5
2014,1701,Brescia,8,Giuridico,Provincia autonoma di TRENTO,TRENTO,8
2014,1701,Brescia,8,Giuridico,VENETO,VERONA,12
2014,1701,Brescia,9,Scientifico,LOMBARDIA,BERGAMO,12
2014,1701,Brescia,9,Scientifico,LOMBARDIA,BRESCIA,121
2014,1701,Brescia,9,Scientifico,LOMBARDIA,CREMONA,6
2014,1701,Brescia,9,Scientifico,LOMBARDIA,MANTOVA,6
2014,1701,Brescia,9,Scientifico,VENETO,VERONA,5
2015,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,BERGAMO,37
2015,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,BRESCIA,80
2015,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,COMO,5
2015,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,LECCO,6
2015,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,MILANO,12
2015,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,MONZA E BRIANZA,6
2015,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,SONDRIO,15
2015,1501,Milano,13,Agrario-Forestale e Veterinario,Provincia autonoma di TRENTO,TRENTO,19
2015,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,VARESE,9
2015,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,BERGAMO,68
2015,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,BRESCIA,827
2015,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,CREMONA,62
2015,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,MANTOVA,54
2015,1504,Milano Cattolica,1,Educazione e Formazione,Provincia autonoma di TRENTO,TRENTO,30
2015,1504,Milano Cattolica,1,Educazione e Formazione,VENETO,VERONA,29
2015,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BERGAMO,15
2015,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BRESCIA,285
2015,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,CREMONA,12
2015,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MANTOVA,10
2015,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,Provincia autonoma di TRENTO,TRENTO,8
2015,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,BERGAMO,14
2015,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,BRESCIA,103
2015,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,CREMONA,8
2015,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,MILANO,13
2015,1504,Milano Cattolica,2,Arte e Design,VENETO,VERONA,12
2015,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,BERGAMO,11
2015,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,BRESCIA,251
2015,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,CREMONA,13
2015,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,MANTOVA,16
2015,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,BERGAMO,41
2015,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,BRESCIA,698
2015,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,CREMONA,63
2015,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,MANTOVA,45
2015,1504,Milano Cattolica,4,Linguistico,REGIONE ESTERA,PROVINCIA ESTERA,6
2015,1504,Milano Cattolica,4,Linguistico,Provincia autonoma di TRENTO,TRENTO,8
2015,1504,Milano Cattolica,4,Linguistico,VENETO,VERONA,29
2015,1504,Milano Cattolica,5,Politico-Sociale e Comunicazione,LOMBARDIA,BRESCIA,58
2015,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,BERGAMO,9
2015,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,BRESCIA,306
2015,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,CREMONA,32
2015,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,MANTOVA,18
2015,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,MILANO,8
2015,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,VARESE,5
2015,1504,Milano Cattolica,6,Psicologico,VENETO,VERONA,11
2015,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,BERGAMO,8
2015,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,BRESCIA,203
2015,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,CREMONA,9
2015,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,MANTOVA,6
2015,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,BERGAMO,81
2015,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,BRESCIA,1085
2015,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,CREMONA,51
2015,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,MANTOVA,30
2015,1701,Brescia,11,Architettura e Ingegneria civile,VENETO,VERONA,47
2015,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,BERGAMO,177
