codice_istat,comune,anno,tipo_struttura,cittadinanza,arrivi,presenze,permanenza_media,stato
017165,Roncadelle,2022,Es. Alberghieri,Italiani,,,,riservato
017165,Roncadelle,2022,Es. Alberghieri,Stranieri,,,,riservato
017165,Roncadelle,2022,Es. Alberghieri,Totale,,,,riservato
017165,Roncadelle,2022,Es. Extra-Alberghieri,Italiani,,,,riservato
017165,Roncadelle,2022,Es. Extra-Alberghieri,Stranieri,,,,riservato
017165,Roncadelle,2022,Es. Extra-Alberghieri,Totale,,,,riservato
017165,Roncadelle,2022,Totale,Italiani,,,,riservato
017165,Roncadelle,2022,Totale,Stranieri,,,,riservato
017165,Roncadelle,2022,Totale,Totale,,,,riservato
017165,Roncadelle,2023,Es. Alberghieri,Italiani,,,,riservato
017165,Roncadelle,2023,Es. Alberghieri,Stranieri,,,,riservato
017165,Roncadelle,2023,Es. Alberghieri,Totale,,,,riservato
017165,Roncadelle,2023,Es. Extra-Alberghieri,Italiani,,,,riservato
017165,Roncadelle,2023,Es. Extra-Alberghieri,Stranieri,,,,riservato
017165,Roncadelle,2023,Es. Extra-Alberghieri,Totale,,,,riservato
017165,Roncadelle,2023,Totale,Italiani,,,,riservato
017165,Roncadelle,2023,Totale,Stranieri,,,,riservato
017165,Roncadelle,2023,Totale,Totale,,,,riservato
017165,Roncadelle,2024,Es. Alberghieri,Italiani,,,,riservato
017165,Roncadelle,2024,Es. Alberghieri,Stranieri,,,,riservato
017165,Roncadelle,2024,Es. Alberghieri,Totale,,,,riservato
017165,Roncadelle,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017165,Roncadelle,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017165,Roncadelle,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017165,Roncadelle,2024,Totale,Italiani,222,558,2.51,osservato
017165,Roncadelle,2024,Totale,Stranieri,75,926,12.35,osservato
017165,Roncadelle,2024,Totale,Totale,297,1484,5.00,osservato
017166,Rovato,2019,Es. Alberghieri,Italiani,,,,riservato
017166,Rovato,2019,Es. Alberghieri,Stranieri,,,,riservato
017166,Rovato,2019,Es. Alberghieri,Totale,,,,riservato
017166,Rovato,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017166,Rovato,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017166,Rovato,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017166,Rovato,2019,Totale,Italiani,589,1295,2.20,osservato
017166,Rovato,2019,Totale,Stranieri,409,1259,3.10,osservato
017166,Rovato,2019,Totale,Totale,998,2554,2.60,osservato
017166,Rovato,2020,Es. Extra-Alberghieri,Italiani,282,1416,5.00,osservato
017166,Rovato,2020,Es. Extra-Alberghieri,Stranieri,80,341,4.30,osservato
017166,Rovato,2020,Es. Extra-Alberghieri,Totale,362,1757,4.90,osservato
017166,Rovato,2020,Totale,Italiani,282,1416,5.00,osservato
017166,Rovato,2020,Totale,Stranieri,80,341,4.30,osservato
017166,Rovato,2020,Totale,Totale,362,1757,4.90,osservato
017166,Rovato,2021,Es. Alberghieri,Italiani,,,,riservato
017166,Rovato,2021,Es. Alberghieri,Stranieri,,,,riservato
017166,Rovato,2021,Es. Alberghieri,Totale,,,,riservato
017166,Rovato,2021,Es. Extra-Alberghieri,Italiani,948,3346,3.50,osservato
017166,Rovato,2021,Es. Extra-Alberghieri,Stranieri,193,663,3.40,osservato
017166,Rovato,2021,Es. Extra-Alberghieri,Totale,1141,4009,3.50,osservato
017166,Rovato,2021,Totale,Italiani,948,3346,3.50,osservato
017166,Rovato,2021,Totale,Stranieri,193,663,3.40,osservato
017166,Rovato,2021,Totale,Totale,1141,4009,3.50,osservato
017166,Rovato,2022,Es. Alberghieri,Italiani,,,,riservato
017166,Rovato,2022,Es. Alberghieri,Stranieri,,,,riservato
017166,Rovato,2022,Es. Alberghieri,Totale,,,,riservato
017166,Rovato,2022,Es. Extra-Alberghieri,Italiani,1146,3995,3.50,osservato
017166,Rovato,2022,Es. Extra-Alberghieri,Stranieri,270,894,3.30,osservato
017166,Rovato,2022,Es. Extra-Alberghieri,Totale,1416,4889,3.50,osservato
017166,Rovato,2022,Totale,Italiani,1146,3995,3.50,osservato
017166,Rovato,2022,Totale,Stranieri,270,894,3.30,osservato
017166,Rovato,2022,Totale,Totale,1416,4889,3.50,osservato
017166,Rovato,2023,Es. Alberghieri,Italiani,,,,riservato
017166,Rovato,2023,Es. Alberghieri,Stranieri,,,,riservato
017166,Rovato,2023,Es. Alberghieri,Totale,,,,riservato
017166,Rovato,2023,Es. Extra-Alberghieri,Italiani,,,,riservato
017166,Rovato,2023,Es. Extra-Alberghieri,Stranieri,,,,riservato
017166,Rovato,2023,Es. Extra-Alberghieri,Totale,,,,riservato
017166,Rovato,2023,Totale,Italiani,1840,5341,2.90,osservato
017166,Rovato,2023,Totale,Stranieri,688,2122,3.10,osservato
017166,Rovato,2023,Totale,Totale,2528,7463,3.00,osservato
017166,Rovato,2024,Es. Alberghieri,Italiani,,,,riservato
017166,Rovato,2024,Es. Alberghieri,Stranieri,,,,riservato
017166,Rovato,2024,Es. Alberghieri,Totale,,,,riservato
017166,Rovato,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017166,Rovato,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017166,Rovato,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017166,Rovato,2024,Totale,Italiani,2631,7781,2.96,osservato
017166,Rovato,2024,Totale,Stranieri,903,2594,2.87,osservato
017166,Rovato,2024,Totale,Totale,3534,10375,2.94,osservato
017167,Rudiano,2019,Es. Alberghieri,Italiani,,,,riservato
017167,Rudiano,2019,Es. Alberghieri,Stranieri,,,,riservato
017167,Rudiano,2019,Es. Alberghieri,Totale,,,,riservato
017167,Rudiano,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017167,Rudiano,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017167,Rudiano,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017167,Rudiano,2019,Totale,Italiani,,,,riservato
017167,Rudiano,2019,Totale,Stranieri,,,,riservato
017167,Rudiano,2019,Totale,Totale,,,,riservato
017167,Rudiano,2020,Es. Alberghieri,Italiani,,,,riservato
017167,Rudiano,2020,Es. Alberghieri,Stranieri,,,,riservato
017167,Rudiano,2020,Es. Alberghieri,Totale,,,,riservato
017167,Rudiano,2020,Es. Extra-Alberghieri,Italiani,,,,riservato
017167,Rudiano,2020,Es. Extra-Alberghieri,Stranieri,,,,riservato
017167,Rudiano,2020,Es. Extra-Alberghieri,Totale,,,,riservato
017167,Rudiano,2020,Totale,Italiani,,,,riservato
017167,Rudiano,2020,Totale,Stranieri,,,,riservato
017167,Rudiano,2020,Totale,Totale,,,,riservato
017167,Rudiano,2021,Es. Alberghieri,Italiani,,,,riservato
017167,Rudiano,2021,Es. Alberghieri,Stranieri,,,,riservato
017167,Rudiano,2021,Es. Alberghieri,Totale,,,,riservato
017167,Rudiano,2021,Es. Extra-Alberghieri,Italiani,,,,riservato
017167,Rudiano,2021,Es. Extra-Alberghieri,Stranieri,,,,riservato
017167,Rudiano,2021,Es. Extra-Alberghieri,Totale,,,,riservato
017167,Rudiano,2021,Totale,Italiani,,,,riservato
017167,Rudiano,2021,Totale,Stranieri,,,,riservato
017167,Rudiano,2021,Totale,Totale,,,,riservato
017167,Rudiano,2024,Es. Alberghieri,Italiani,,,,riservato
017167,Rudiano,2024,Es. Alberghieri,Stranieri,,,,riservato
017167,Rudiano,2024,Es. Alberghieri,Totale,,,,riservato
017167,Rudiano,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017167,Rudiano,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017167,Rudiano,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017167,Rudiano,2024,Totale,Italiani,,,,riservato
017167,Rudiano,2024,Totale,Stranieri,,,,riservato
017167,Rudiano,2024,Totale,Totale,,,,riservato
017168,Sabbio Chiese,2019,Es. Alberghieri,Italiani,,,,riservato
017168,Sabbio Chiese,2019,Es. Alberghieri,Stranieri,,,,riservato
017168,Sabbio Chiese,2019,Es. Alberghieri,Totale,,,,riservato
017168,Sabbio Chiese,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017168,Sabbio Chiese,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017168,Sabbio Chiese,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017168,Sabbio Chiese,2019,Totale,Italiani,,,,riservato
017168,Sabbio Chiese,2019,Totale,Stranieri,,,,riservato
017168,Sabbio Chiese,2019,Totale,Totale,,,,riservato
017168,Sabbio Chiese,2020,Es. Alberghieri,Italiani,,,,riservato
017168,Sabbio Chiese,2020,Es. Alberghieri,Stranieri,,,,riservato
017168,Sabbio Chiese,2020,Es. Alberghieri,Totale,,,,riservato
017168,Sabbio Chiese,2020,Es. Extra-Alberghieri,Italiani,,,,riservato
017168,Sabbio Chiese,2020,Es. Extra-Alberghieri,Stranieri,,,,riservato
017168,Sabbio Chiese,2020,Es. Extra-Alberghieri,Totale,,,,riservato
017168,Sabbio Chiese,2020,Totale,Italiani,,,,riservato
017168,Sabbio Chiese,2020,Totale,Stranieri,,,,riservato
017168,Sabbio Chiese,2020,Totale,Totale,,,,riservato
017168,Sabbio Chiese,2021,Es. Alberghieri,Italiani,,,,riservato
017168,Sabbio Chiese,2021,Es. Alberghieri,Stranieri,,,,riservato
017168,Sabbio Chiese,2021,Es. Alberghieri,Totale,,,,riservato
017168,Sabbio Chiese,2021,Es. Extra-Alberghieri,Italiani,,,,riservato
017168,Sabbio Chiese,2021,Es. Extra-Alberghieri,Stranieri,,,,riservato
017168,Sabbio Chiese,2021,Es. Extra-Alberghieri,Totale,,,,riservato
017168,Sabbio Chiese,2021,Totale,Italiani,,,,riservato
017168,Sabbio Chiese,2021,Totale,Stranieri,,,,riservato
017168,Sabbio Chiese,2021,Totale,Totale,,,,riservato
017168,Sabbio Chiese,2022,Es. Alberghieri,Italiani,,,,riservato
017168,Sabbio Chiese,2022,Es. Alberghieri,Stranieri,,,,riservato
017168,Sabbio Chiese,2022,Es. Alberghieri,Totale,,,,riservato
017168,Sabbio Chiese,2022,Es. Extra-Alberghieri,Italiani,,,,riservato
017168,Sabbio Chiese,2022,Es. Extra-Alberghieri,Stranieri,,,,riservato
017168,Sabbio Chiese,2022,Es. Extra-Alberghieri,Totale,,,,riservato
017168,Sabbio Chiese,2022,Totale,Italiani,,,,riservato
017168,Sabbio Chiese,2022,Totale,Stranieri,,,,riservato
017168,Sabbio Chiese,2022,Totale,Totale,,,,riservato
017168,Sabbio Chiese,2023,Es. Alberghieri,Italiani,,,,riservato
017168,Sabbio Chiese,2023,Es. Alberghieri,Stranieri,,,,riservato
017168,Sabbio Chiese,2023,Es. Alberghieri,Totale,,,,riservato
017168,Sabbio Chiese,2023,Es. Extra-Alberghieri,Italiani,,,,riservato
017168,Sabbio Chiese,2023,Es. Extra-Alberghieri,Stranieri,,,,riservato
017168,Sabbio Chiese,2023,Es. Extra-Alberghieri,Totale,,,,riservato
017168,Sabbio Chiese,2023,Totale,Italiani,54,98,1.80,osservato
017168,Sabbio Chiese,2023,Totale,Stranieri,122,476,3.90,osservato
017168,Sabbio Chiese,2023,Totale,Totale,176,574,3.30,osservato
017168,Sabbio Chiese,2024,Es. Alberghieri,Italiani,,,,riservato
017168,Sabbio Chiese,2024,Es. Alberghieri,Stranieri,,,,riservato
017168,Sabbio Chiese,2024,Es. Alberghieri,Totale,,,,riservato
017168,Sabbio Chiese,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017168,Sabbio Chiese,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017168,Sabbio Chiese,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017168,Sabbio Chiese,2024,Totale,Italiani,120,208,1.73,osservato
017168,Sabbio Chiese,2024,Totale,Stranieri,123,417,3.39,osservato
017168,Sabbio Chiese,2024,Totale,Totale,243,625,2.57,osservato
017169,Sale Marasino,2019,Es. Alberghieri,Italiani,1686,3664,2.20,osservato
017169,Sale Marasino,2019,Es. Alberghieri,Stranieri,1581,6332,4.00,osservato
017169,Sale Marasino,2019,Es. Alberghieri,Totale,3267,9996,3.10,osservato
017169,Sale Marasino,2019,Es. Extra-Alberghieri,Italiani,671,2233,3.30,osservato
017169,Sale Marasino,2019,Es. Extra-Alberghieri,Stranieri,1356,6364,4.70,osservato
017169,Sale Marasino,2019,Es. Extra-Alberghieri,Totale,2027,8597,4.20,osservato
017169,Sale Marasino,2019,Totale,Italiani,2357,5897,2.50,osservato
017169,Sale Marasino,2019,Totale,Stranieri,2937,12696,4.30,osservato
017169,Sale Marasino,2019,Totale,Totale,5294,18593,3.50,osservato
017169,Sale Marasino,2020,Es. Alberghieri,Italiani,589,1356,2.30,osservato
017169,Sale Marasino,2020,Es. Alberghieri,Stranieri,159,1465,9.20,osservato
017169,Sale Marasino,2020,Es. Alberghieri,Totale,748,2821,3.80,osservato
017169,Sale Marasino,2020,Es. Extra-Alberghieri,Italiani,379,1111,2.90,osservato
017169,Sale Marasino,2020,Es. Extra-Alberghieri,Stranieri,451,2389,5.30,osservato
017169,Sale Marasino,2020,Es. Extra-Alberghieri,Totale,830,3500,4.20,osservato
017169,Sale Marasino,2020,Totale,Italiani,968,2467,2.50,osservato
017169,Sale Marasino,2020,Totale,Stranieri,610,3854,6.30,osservato
017169,Sale Marasino,2020,Totale,Totale,1578,6321,4.00,osservato
017169,Sale Marasino,2021,Es. Alberghieri,Italiani,1966,3540,1.80,osservato
017169,Sale Marasino,2021,Es. Alberghieri,Stranieri,1023,2994,2.90,osservato
017169,Sale Marasino,2021,Es. Alberghieri,Totale,2989,6534,2.20,osservato
017169,Sale Marasino,2021,Es. Extra-Alberghieri,Italiani,593,1830,3.10,osservato
017169,Sale Marasino,2021,Es. Extra-Alberghieri,Stranieri,1018,5410,5.30,osservato
017169,Sale Marasino,2021,Es. Extra-Alberghieri,Totale,1611,7240,4.50,osservato
017169,Sale Marasino,2021,Totale,Italiani,2559,5370,2.10,osservato
017169,Sale Marasino,2021,Totale,Stranieri,2041,8404,4.10,osservato
017169,Sale Marasino,2021,Totale,Totale,4600,13774,3.00,osservato
017169,Sale Marasino,2022,Es. Alberghieri,Italiani,2272,4233,1.90,osservato
017169,Sale Marasino,2022,Es. Alberghieri,Stranieri,2397,9137,3.80,osservato
017169,Sale Marasino,2022,Es. Alberghieri,Totale,4669,13370,2.90,osservato
017169,Sale Marasino,2022,Es. Extra-Alberghieri,Italiani,750,1895,2.50,osservato
017169,Sale Marasino,2022,Es. Extra-Alberghieri,Stranieri,1760,8537,4.90,osservato
017169,Sale Marasino,2022,Es. Extra-Alberghieri,Totale,2510,10432,4.20,osservato
017169,Sale Marasino,2022,Totale,Italiani,3022,6128,2.00,osservato
017169,Sale Marasino,2022,Totale,Stranieri,4157,17674,4.30,osservato
017169,Sale Marasino,2022,Totale,Totale,7179,23802,3.30,osservato
017169,Sale Marasino,2023,Es. Alberghieri,Italiani,1679,2694,1.60,osservato
017169,Sale Marasino,2023,Es. Alberghieri,Stranieri,1901,4780,2.50,osservato
017169,Sale Marasino,2023,Es. Alberghieri,Totale,3580,7474,2.10,osservato
017169,Sale Marasino,2023,Es. Extra-Alberghieri,Italiani,697,1947,2.80,osservato
017169,Sale Marasino,2023,Es. Extra-Alberghieri,Stranieri,1950,10001,5.10,osservato
017169,Sale Marasino,2023,Es. Extra-Alberghieri,Totale,2647,11948,4.50,osservato
017169,Sale Marasino,2023,Totale,Italiani,2376,4641,2.00,osservato
017169,Sale Marasino,2023,Totale,Stranieri,3851,14781,3.80,osservato
017169,Sale Marasino,2023,Totale,Totale,6227,19422,3.10,osservato
017169,Sale Marasino,2024,Es. Alberghieri,Italiani,1543,2689,1.74,osservato
017169,Sale Marasino,2024,Es. Alberghieri,Stranieri,2571,6295,2.45,osservato
017169,Sale Marasino,2024,Es. Alberghieri,Totale,4114,8984,2.18,osservato
017169,Sale Marasino,2024,Es. Extra-Alberghieri,Italiani,846,2126,2.51,osservato
017169,Sale Marasino,2024,Es. Extra-Alberghieri,Stranieri,2077,10023,4.83,osservato
017169,Sale Marasino,2024,Es. Extra-Alberghieri,Totale,2923,12149,4.16,osservato
017169,Sale Marasino,2024,Totale,Italiani,2389,4815,2.02,osservato
017169,Sale Marasino,2024,Totale,Stranieri,4648,16318,3.51,osservato
017169,Sale Marasino,2024,Totale,Totale,7037,21133,3.00,osservato
017170,Salò,2019,Es. Alberghieri,Italiani,15880,35672,2.20,osservato
017170,Salò,2019,Es. Alberghieri,Stranieri,30715,103138,3.40,osservato
017170,Salò,2019,Es. Alberghieri,Totale,46595,138810,3.00,osservato
017170,Salò,2019,Es. Extra-Alberghieri,Italiani,5265,13941,2.60,osservato
017170,Salò,2019,Es. Extra-Alberghieri,Stranieri,15961,85366,5.30,osservato
017170,Salò,2019,Es. Extra-Alberghieri,Totale,21226,99307,4.70,osservato
017170,Salò,2019,Totale,Italiani,21145,49613,2.30,osservato
017170,Salò,2019,Totale,Stranieri,46676,188504,4.00,osservato
017170,Salò,2019,Totale,Totale,67821,238117,3.50,osservato
017170,Salò,2020,Es. Alberghieri,Italiani,8724,18538,2.10,osservato
017170,Salò,2020,Es. Alberghieri,Stranieri,9213,34158,3.70,osservato
017170,Salò,2020,Es. Alberghieri,Totale,17937,52696,2.90,osservato
017170,Salò,2020,Es. Extra-Alberghieri,Italiani,4069,12549,3.10,osservato
017170,Salò,2020,Es. Extra-Alberghieri,Stranieri,5882,33473,5.70,osservato
017170,Salò,2020,Es. Extra-Alberghieri,Totale,9951,46022,4.60,osservato
017170,Salò,2020,Totale,Italiani,12793,31087,2.40,osservato
017170,Salò,2020,Totale,Stranieri,15095,67631,4.50,osservato
017170,Salò,2020,Totale,Totale,27888,98718,3.50,osservato
017170,Salò,2021,Es. Alberghieri,Italiani,14560,33378,2.30,osservato
017170,Salò,2021,Es. Alberghieri,Stranieri,19733,81258,4.10,osservato
017170,Salò,2021,Es. Alberghieri,Totale,34293,114636,3.30,osservato
017170,Salò,2021,Es. Extra-Alberghieri,Italiani,6246,24023,3.80,osservato
017170,Salò,2021,Es. Extra-Alberghieri,Stranieri,11229,67114,6.00,osservato
017170,Salò,2021,Es. Extra-Alberghieri,Totale,17475,91137,5.20,osservato
017170,Salò,2021,Totale,Italiani,20806,57401,2.80,osservato
017170,Salò,2021,Totale,Stranieri,30962,148372,4.80,osservato
017170,Salò,2021,Totale,Totale,51768,205773,4.00,osservato
017170,Salò,2022,Es. Alberghieri,Italiani,17276,35088,2.00,osservato
017170,Salò,2022,Es. Alberghieri,Stranieri,29539,115599,3.90,osservato
017170,Salò,2022,Es. Alberghieri,Totale,46815,150687,3.20,osservato
017170,Salò,2022,Es. Extra-Alberghieri,Italiani,6511,15940,2.40,osservato
017170,Salò,2022,Es. Extra-Alberghieri,Stranieri,18605,97917,5.30,osservato
017170,Salò,2022,Es. Extra-Alberghieri,Totale,25116,113857,4.50,osservato
017170,Salò,2022,Totale,Italiani,23787,51028,2.10,osservato
017170,Salò,2022,Totale,Stranieri,48144,213516,4.40,osservato
017170,Salò,2022,Totale,Totale,71931,264544,3.70,osservato
017170,Salò,2023,Es. Alberghieri,Italiani,15618,30843,2.00,osservato
017170,Salò,2023,Es. Alberghieri,Stranieri,28324,93083,3.30,osservato
017170,Salò,2023,Es. Alberghieri,Totale,43942,123926,2.80,osservato
017170,Salò,2023,Es. Extra-Alberghieri,Italiani,6419,14509,2.30,osservato
017170,Salò,2023,Es. Extra-Alberghieri,Stranieri,19073,96274,5.00,osservato
017170,Salò,2023,Es. Extra-Alberghieri,Totale,25492,110783,4.30,osservato
017170,Salò,2023,Totale,Italiani,22037,45352,2.10,osservato
017170,Salò,2023,Totale,Stranieri,47397,189357,4.00,osservato
017170,Salò,2023,Totale,Totale,69434,234709,3.40,osservato
017170,Salò,2024,Es. Alberghieri,Italiani,16298,32233,1.98,osservato
017170,Salò,2024,Es. Alberghieri,Stranieri,35475,120772,3.40,osservato
017170,Salò,2024,Es. Alberghieri,Totale,51773,153005,2.96,osservato
017170,Salò,2024,Es. Extra-Alberghieri,Italiani,5091,14086,2.77,osservato
017170,Salò,2024,Es. Extra-Alberghieri,Stranieri,18785,95918,5.11,osservato
017170,Salò,2024,Es. Extra-Alberghieri,Totale,23876,110004,4.61,osservato
017170,Salò,2024,Totale,Italiani,21389,46319,2.17,osservato
017170,Salò,2024,Totale,Stranieri,54260,216690,3.99,osservato
017170,Salò,2024,Totale,Totale,75649,263009,3.48,osservato
017171,San Felice del Benaco,2019,Es. Alberghieri,Italiani,7802,16081,2.10,osservato
017171,San Felice del Benaco,2019,Es. Alberghieri,Stranieri,25452,125329,4.90,osservato
017171,San Felice del Benaco,2019,Es. Alberghieri,Totale,33254,141410,4.30,osservato
017171,San Felice del Benaco,2019,Es. Extra-Alberghieri,Italiani,10164,40737,4.00,osservato
017171,San Felice del Benaco,2019,Es. Extra-Alberghieri,Stranieri,77289,519768,6.70,osservato
017171,San Felice del Benaco,2019,Es. Extra-Alberghieri,Totale,87453,560505,6.40,osservato
017171,San Felice del Benaco,2019,Totale,Italiani,17966,56818,3.20,osservato
017171,San Felice del Benaco,2019,Totale,Stranieri,102741,645097,6.30,osservato
017171,San Felice del Benaco,2019,Totale,Totale,120707,701915,5.80,osservato
017171,San Felice del Benaco,2020,Es. Alberghieri,Italiani,5923,13959,2.40,osservato
017171,San Felice del Benaco,2020,Es. Alberghieri,Stranieri,8656,48703,5.60,osservato
017171,San Felice del Benaco,2020,Es. Alberghieri,Totale,14579,62662,4.30,osservato
017171,San Felice del Benaco,2020,Es. Extra-Alberghieri,Italiani,14871,58308,3.90,osservato
017171,San Felice del Benaco,2020,Es. Extra-Alberghieri,Stranieri,33924,216838,6.40,osservato
017171,San Felice del Benaco,2020,Es. Extra-Alberghieri,Totale,48795,275146,5.60,osservato
017171,San Felice del Benaco,2020,Totale,Italiani,20794,72267,3.50,osservato
017171,San Felice del Benaco,2020,Totale,Stranieri,42580,265541,6.20,osservato
017171,San Felice del Benaco,2020,Totale,Totale,63374,337808,5.30,osservato
017171,San Felice del Benaco,2021,Es. Alberghieri,Italiani,6579,22030,3.30,osservato
017171,San Felice del Benaco,2021,Es. Alberghieri,Stranieri,15610,105156,6.70,osservato
017171,San Felice del Benaco,2021,Es. Alberghieri,Totale,22189,127186,5.70,osservato
017171,San Felice del Benaco,2021,Es. Extra-Alberghieri,Italiani,13079,52061,4.00,osservato
017171,San Felice del Benaco,2021,Es. Extra-Alberghieri,Stranieri,60392,419330,6.90,osservato
017171,San Felice del Benaco,2021,Es. Extra-Alberghieri,Totale,73471,471391,6.40,osservato
017171,San Felice del Benaco,2021,Totale,Italiani,19658,74091,3.80,osservato
017171,San Felice del Benaco,2021,Totale,Stranieri,76002,524486,6.90,osservato
017171,San Felice del Benaco,2021,Totale,Totale,95660,598577,6.30,osservato
017171,San Felice del Benaco,2022,Es. Alberghieri,Italiani,9583,19562,2.00,osservato
017171,San Felice del Benaco,2022,Es. Alberghieri,Stranieri,24976,121001,4.80,osservato
017171,San Felice del Benaco,2022,Es. Alberghieri,Totale,34559,140563,4.10,osservato
017171,San Felice del Benaco,2022,Es. Extra-Alberghieri,Italiani,12513,44134,3.50,osservato
017171,San Felice del Benaco,2022,Es. Extra-Alberghieri,Stranieri,87592,575799,6.60,osservato
017171,San Felice del Benaco,2022,Es. Extra-Alberghieri,Totale,100105,619933,6.20,osservato
017171,San Felice del Benaco,2022,Totale,Italiani,22096,63696,2.90,osservato
017171,San Felice del Benaco,2022,Totale,Stranieri,112568,696800,6.20,osservato
017171,San Felice del Benaco,2022,Totale,Totale,134664,760496,5.60,osservato
017171,San Felice del Benaco,2023,Es. Alberghieri,Italiani,7714,16303,2.10,osservato
017171,San Felice del Benaco,2023,Es. Alberghieri,Stranieri,24899,117436,4.70,osservato
017171,San Felice del Benaco,2023,Es. Alberghieri,Totale,32613,133739,4.10,osservato
017171,San Felice del Benaco,2023,Es. Extra-Alberghieri,Italiani,13146,44912,3.40,osservato
017171,San Felice del Benaco,2023,Es. Extra-Alberghieri,Stranieri,97421,611273,6.30,osservato
017171,San Felice del Benaco,2023,Es. Extra-Alberghieri,Totale,110567,656185,5.90,osservato
017171,San Felice del Benaco,2023,Totale,Italiani,20860,61215,2.90,osservato
017171,San Felice del Benaco,2023,Totale,Stranieri,122320,728709,6.00,osservato
017171,San Felice del Benaco,2023,Totale,Totale,143180,789924,5.50,osservato
017171,San Felice del Benaco,2024,Es. Alberghieri,Italiani,8883,17282,1.95,osservato
017171,San Felice del Benaco,2024,Es. Alberghieri,Stranieri,27263,129686,4.76,osservato
017171,San Felice del Benaco,2024,Es. Alberghieri,Totale,36146,146968,4.07,osservato
017171,San Felice del Benaco,2024,Es. Extra-Alberghieri,Italiani,12502,39807,3.18,osservato
017171,San Felice del Benaco,2024,Es. Extra-Alberghieri,Stranieri,104461,633925,6.07,osservato
017171,San Felice del Benaco,2024,Es. Extra-Alberghieri,Totale,116963,673732,5.76,osservato
017171,San Felice del Benaco,2024,Totale,Italiani,21385,57089,2.67,osservato
017171,San Felice del Benaco,2024,Totale,Stranieri,131724,763611,5.80,osservato
017171,San Felice del Benaco,2024,Totale,Totale,153109,820700,5.36,osservato
017172,San Gervasio Bresciano,2019,Es. Alberghieri,Italiani,,,,riservato
017172,San Gervasio Bresciano,2019,Es. Alberghieri,Stranieri,,,,riservato
017172,San Gervasio Bresciano,2019,Es. Alberghieri,Totale,,,,riservato
017172,San Gervasio Bresciano,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017172,San Gervasio Bresciano,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017172,San Gervasio Bresciano,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017172,San Gervasio Bresciano,2019,Totale,Italiani,,,,riservato
017172,San Gervasio Bresciano,2019,Totale,Stranieri,,,,riservato
017172,San Gervasio Bresciano,2019,Totale,Totale,,,,riservato
017172,San Gervasio Bresciano,2020,Es. Alberghieri,Italiani,,,,riservato
017172,San Gervasio Bresciano,2020,Es. Alberghieri,Stranieri,,,,riservato
017172,San Gervasio Bresciano,2020,Es. Alberghieri,Totale,,,,riservato
017172,San Gervasio Bresciano,2020,Es. Extra-Alberghieri,Italiani,,,,riservato
017172,San Gervasio Bresciano,2020,Es. Extra-Alberghieri,Stranieri,,,,riservato
017172,San Gervasio Bresciano,2020,Es. Extra-Alberghieri,Totale,,,,riservato
017172,San Gervasio Bresciano,2020,Totale,Italiani,,,,riservato
017172,San Gervasio Bresciano,2020,Totale,Stranieri,,,,riservato
017172,San Gervasio Bresciano,2020,Totale,Totale,,,,riservato
017172,San Gervasio Bresciano,2021,Es. Alberghieri,Italiani,,,,riservato
017172,San Gervasio Bresciano,2021,Es. Alberghieri,Stranieri,,,,riservato
017172,San Gervasio Bresciano,2021,Es. Alberghieri,Totale,,,,riservato
017172,San Gervasio Bresciano,2021,Es. Extra-Alberghieri,Italiani,,,,riservato
017172,San Gervasio Bresciano,2021,Es. Extra-Alberghieri,Stranieri,,,,riservato
017172,San Gervasio Bresciano,2021,Es. Extra-Alberghieri,Totale,,,,riservato
017172,San Gervasio Bresciano,2021,Totale,Italiani,,,,riservato
017172,San Gervasio Bresciano,2021,Totale,Stranieri,,,,riservato
017172,San Gervasio Bresciano,2021,Totale,Totale,,,,riservato
017172,San Gervasio Bresciano,2022,Es. Alberghieri,Italiani,,,,riservato
017172,San Gervasio Bresciano,2022,Es. Alberghieri,Stranieri,,,,riservato
017172,San Gervasio Bresciano,2022,Es. Alberghieri,Totale,,,,riservato
