codice_provincia,provincia,regione,ambito,anno,trimestre,comparto,segmento,ntn,stato
001,Torino,Piemonte,resto_provincia,2021,4,pertinenze,depositi_pertinenziali,1610.74,definitivo
001,Torino,Piemonte,resto_provincia,2021,4,residenziale,totale,6362.35,definitivo
001,Torino,Piemonte,resto_provincia,2022,1,pertinenze,box,3622.89,definitivo
001,Torino,Piemonte,resto_provincia,2022,1,pertinenze,depositi_pertinenziali,1189.75,definitivo
001,Torino,Piemonte,resto_provincia,2022,1,residenziale,totale,4924.44,definitivo
001,Torino,Piemonte,resto_provincia,2022,2,pertinenze,box,4225.89,definitivo
001,Torino,Piemonte,resto_provincia,2022,2,pertinenze,depositi_pertinenziali,1461.39,definitivo
001,Torino,Piemonte,resto_provincia,2022,2,residenziale,totale,5874.99,definitivo
001,Torino,Piemonte,resto_provincia,2022,3,pertinenze,box,3539.39,definitivo
001,Torino,Piemonte,resto_provincia,2022,3,pertinenze,depositi_pertinenziali,1336.71,definitivo
001,Torino,Piemonte,resto_provincia,2022,3,residenziale,totale,4925.73,definitivo
001,Torino,Piemonte,resto_provincia,2022,4,pertinenze,box,4573.15,definitivo
001,Torino,Piemonte,resto_provincia,2022,4,pertinenze,depositi_pertinenziali,1525.67,definitivo
001,Torino,Piemonte,resto_provincia,2022,4,residenziale,totale,6073.88,definitivo
001,Torino,Piemonte,resto_provincia,2023,1,pertinenze,box,3288.69,definitivo
001,Torino,Piemonte,resto_provincia,2023,1,pertinenze,depositi_pertinenziali,1176.89,definitivo
001,Torino,Piemonte,resto_provincia,2023,1,residenziale,totale,4483.21,definitivo
001,Torino,Piemonte,resto_provincia,2023,2,pertinenze,box,3699.95,definitivo
001,Torino,Piemonte,resto_provincia,2023,2,pertinenze,depositi_pertinenziali,1304.99,definitivo
001,Torino,Piemonte,resto_provincia,2023,2,residenziale,totale,4985.85,definitivo
001,Torino,Piemonte,resto_provincia,2023,3,pertinenze,box,2836.72,definitivo
001,Torino,Piemonte,resto_provincia,2023,3,pertinenze,depositi_pertinenziali,1020.68,definitivo
001,Torino,Piemonte,resto_provincia,2023,3,residenziale,totale,4086.82,definitivo
001,Torino,Piemonte,resto_provincia,2023,4,pertinenze,box,4217.64,definitivo
001,Torino,Piemonte,resto_provincia,2023,4,pertinenze,depositi_pertinenziali,1458.81,definitivo
001,Torino,Piemonte,resto_provincia,2023,4,residenziale,totale,5789.86,definitivo
001,Torino,Piemonte,resto_provincia,2024,1,pertinenze,box,2882.63,definitivo
001,Torino,Piemonte,resto_provincia,2024,1,pertinenze,depositi_pertinenziali,1023.72,definitivo
001,Torino,Piemonte,resto_provincia,2024,1,residenziale,totale,4011.68,definitivo
001,Torino,Piemonte,resto_provincia,2024,2,pertinenze,box,3639.49,definitivo
001,Torino,Piemonte,resto_provincia,2024,2,pertinenze,depositi_pertinenziali,1423.46,definitivo
001,Torino,Piemonte,resto_provincia,2024,2,residenziale,totale,5196.05,definitivo
001,Torino,Piemonte,resto_provincia,2024,3,pertinenze,box,2991.61,definitivo
001,Torino,Piemonte,resto_provincia,2024,3,pertinenze,depositi_pertinenziali,1151.01,definitivo
001,Torino,Piemonte,resto_provincia,2024,3,residenziale,totale,4345.13,definitivo
001,Torino,Piemonte,resto_provincia,2024,4,pertinenze,box,4148.06,definitivo
001,Torino,Piemonte,resto_provincia,2024,4,pertinenze,depositi_pertinenziali,1651.71,definitivo
001,Torino,Piemonte,resto_provincia,2024,4,residenziale,totale,5938.13,definitivo
001,Torino,Piemonte,resto_provincia,2025,1,pertinenze,box,3344.54,provvisorio
001,Torino,Piemonte,resto_provincia,2025,1,pertinenze,depositi_pertinenziali,1259.87,provvisorio
001,Torino,Piemonte,resto_provincia,2025,1,residenziale,totale,4608.07,provvisorio
001,Torino,Piemonte,resto_provincia,2025,2,pertinenze,box,4019.81,provvisorio
001,Torino,Piemonte,resto_provincia,2025,2,pertinenze,depositi_pertinenziali,1620.58,provvisorio
001,Torino,Piemonte,resto_provincia,2025,2,residenziale,totale,5774.84,provvisorio
001,Torino,Piemonte,resto_provincia,2025,3,pertinenze,box,3389.19,provvisorio
001,Torino,Piemonte,resto_provincia,2025,3,pertinenze,depositi_pertinenziali,1427.82,provvisorio
001,Torino,Piemonte,resto_provincia,2025,3,residenziale,totale,4918.52,provvisorio
001,Torino,Piemonte,resto_provincia,2025,4,pertinenze,box,4534.03,provvisorio
001,Torino,Piemonte,resto_provincia,2025,4,pertinenze,depositi_pertinenziali,1878.44,provvisorio
001,Torino,Piemonte,resto_provincia,2025,4,residenziale,totale,6340.38,provvisorio
001,Torino,Piemonte,resto_provincia,2026,1,pertinenze,box,3641.81,provvisorio
001,Torino,Piemonte,resto_provincia,2026,1,pertinenze,depositi_pertinenziali,1475.46,provvisorio
001,Torino,Piemonte,resto_provincia,2026,1,residenziale,totale,5059.83,provvisorio
002,Vercelli,Piemonte,capoluogo,2011,1,pertinenze,box,80.84,definitivo
002,Vercelli,Piemonte,capoluogo,2011,1,pertinenze,depositi_pertinenziali,6.39,definitivo
002,Vercelli,Piemonte,capoluogo,2011,1,residenziale,totale,126.50,definitivo
002,Vercelli,Piemonte,capoluogo,2011,2,pertinenze,box,106.17,definitivo
002,Vercelli,Piemonte,capoluogo,2011,2,pertinenze,depositi_pertinenziali,8.00,definitivo
002,Vercelli,Piemonte,capoluogo,2011,2,residenziale,totale,130.29,definitivo
002,Vercelli,Piemonte,capoluogo,2011,3,pertinenze,box,68.17,definitivo
002,Vercelli,Piemonte,capoluogo,2011,3,pertinenze,depositi_pertinenziali,8.00,definitivo
002,Vercelli,Piemonte,capoluogo,2011,3,residenziale,totale,102.12,definitivo
002,Vercelli,Piemonte,capoluogo,2011,4,pertinenze,box,94.77,definitivo
002,Vercelli,Piemonte,capoluogo,2011,4,pertinenze,depositi_pertinenziali,7.50,definitivo
002,Vercelli,Piemonte,capoluogo,2011,4,residenziale,totale,133.83,definitivo
002,Vercelli,Piemonte,capoluogo,2012,1,pertinenze,box,61.05,definitivo
002,Vercelli,Piemonte,capoluogo,2012,1,pertinenze,depositi_pertinenziali,6.00,definitivo
002,Vercelli,Piemonte,capoluogo,2012,1,residenziale,totale,88.01,definitivo
002,Vercelli,Piemonte,capoluogo,2012,2,pertinenze,box,73.17,definitivo
002,Vercelli,Piemonte,capoluogo,2012,2,pertinenze,depositi_pertinenziali,4.25,definitivo
002,Vercelli,Piemonte,capoluogo,2012,2,residenziale,totale,102.88,definitivo
002,Vercelli,Piemonte,capoluogo,2012,3,pertinenze,box,44.18,definitivo
002,Vercelli,Piemonte,capoluogo,2012,3,pertinenze,depositi_pertinenziali,2.00,definitivo
002,Vercelli,Piemonte,capoluogo,2012,3,residenziale,totale,65.59,definitivo
002,Vercelli,Piemonte,capoluogo,2012,4,pertinenze,box,50.62,definitivo
002,Vercelli,Piemonte,capoluogo,2012,4,pertinenze,depositi_pertinenziali,1.00,definitivo
002,Vercelli,Piemonte,capoluogo,2012,4,residenziale,totale,81.24,definitivo
002,Vercelli,Piemonte,capoluogo,2013,1,pertinenze,box,51.75,definitivo
002,Vercelli,Piemonte,capoluogo,2013,1,pertinenze,depositi_pertinenziali,4.68,definitivo
002,Vercelli,Piemonte,capoluogo,2013,1,residenziale,totale,80.30,definitivo
002,Vercelli,Piemonte,capoluogo,2013,2,pertinenze,box,68.00,definitivo
002,Vercelli,Piemonte,capoluogo,2013,2,pertinenze,depositi_pertinenziali,6.00,definitivo
002,Vercelli,Piemonte,capoluogo,2013,2,residenziale,totale,91.42,definitivo
002,Vercelli,Piemonte,capoluogo,2013,3,pertinenze,box,54.88,definitivo
002,Vercelli,Piemonte,capoluogo,2013,3,pertinenze,depositi_pertinenziali,3.50,definitivo
002,Vercelli,Piemonte,capoluogo,2013,3,residenziale,totale,62.17,definitivo
002,Vercelli,Piemonte,capoluogo,2013,4,pertinenze,box,61.71,definitivo
002,Vercelli,Piemonte,capoluogo,2013,4,pertinenze,depositi_pertinenziali,3.25,definitivo
002,Vercelli,Piemonte,capoluogo,2013,4,residenziale,totale,78.21,definitivo
002,Vercelli,Piemonte,capoluogo,2014,1,pertinenze,box,62.57,definitivo
002,Vercelli,Piemonte,capoluogo,2014,1,pertinenze,depositi_pertinenziali,3.10,definitivo
002,Vercelli,Piemonte,capoluogo,2014,1,residenziale,totale,104.08,definitivo
002,Vercelli,Piemonte,capoluogo,2014,2,pertinenze,box,54.50,definitivo
002,Vercelli,Piemonte,capoluogo,2014,2,pertinenze,depositi_pertinenziali,7.05,definitivo
002,Vercelli,Piemonte,capoluogo,2014,2,residenziale,totale,77.58,definitivo
002,Vercelli,Piemonte,capoluogo,2014,3,pertinenze,box,58.33,definitivo
002,Vercelli,Piemonte,capoluogo,2014,3,pertinenze,depositi_pertinenziali,8.06,definitivo
002,Vercelli,Piemonte,capoluogo,2014,3,residenziale,totale,77.44,definitivo
002,Vercelli,Piemonte,capoluogo,2014,4,pertinenze,box,56.80,definitivo
002,Vercelli,Piemonte,capoluogo,2014,4,pertinenze,depositi_pertinenziali,7.67,definitivo
002,Vercelli,Piemonte,capoluogo,2014,4,residenziale,totale,87.67,definitivo
002,Vercelli,Piemonte,capoluogo,2015,1,pertinenze,box,52.96,definitivo
002,Vercelli,Piemonte,capoluogo,2015,1,pertinenze,depositi_pertinenziali,3.00,definitivo
002,Vercelli,Piemonte,capoluogo,2015,1,residenziale,totale,100.25,definitivo
002,Vercelli,Piemonte,capoluogo,2015,2,pertinenze,box,60.03,definitivo
002,Vercelli,Piemonte,capoluogo,2015,2,pertinenze,depositi_pertinenziali,16.00,definitivo
002,Vercelli,Piemonte,capoluogo,2015,2,residenziale,totale,102.00,definitivo
002,Vercelli,Piemonte,capoluogo,2015,3,pertinenze,box,70.78,definitivo
002,Vercelli,Piemonte,capoluogo,2015,3,pertinenze,depositi_pertinenziali,4.00,definitivo
002,Vercelli,Piemonte,capoluogo,2015,3,residenziale,totale,88.67,definitivo
002,Vercelli,Piemonte,capoluogo,2015,4,pertinenze,box,65.33,definitivo
002,Vercelli,Piemonte,capoluogo,2015,4,pertinenze,depositi_pertinenziali,8.00,definitivo
002,Vercelli,Piemonte,capoluogo,2015,4,residenziale,totale,86.43,definitivo
002,Vercelli,Piemonte,capoluogo,2016,1,pertinenze,box,89.60,definitivo
002,Vercelli,Piemonte,capoluogo,2016,1,pertinenze,depositi_pertinenziali,7.00,definitivo
002,Vercelli,Piemonte,capoluogo,2016,1,residenziale,totale,173.78,definitivo
002,Vercelli,Piemonte,capoluogo,2016,2,pertinenze,box,81.91,definitivo
002,Vercelli,Piemonte,capoluogo,2016,2,pertinenze,depositi_pertinenziali,5.02,definitivo
002,Vercelli,Piemonte,capoluogo,2016,2,residenziale,totale,100.11,definitivo
002,Vercelli,Piemonte,capoluogo,2016,3,pertinenze,box,102.72,definitivo
002,Vercelli,Piemonte,capoluogo,2016,3,pertinenze,depositi_pertinenziali,8.00,definitivo
002,Vercelli,Piemonte,capoluogo,2016,3,residenziale,totale,94.09,definitivo
002,Vercelli,Piemonte,capoluogo,2016,4,pertinenze,box,65.71,definitivo
002,Vercelli,Piemonte,capoluogo,2016,4,pertinenze,depositi_pertinenziali,12.56,definitivo
002,Vercelli,Piemonte,capoluogo,2016,4,residenziale,totale,122.80,definitivo
002,Vercelli,Piemonte,capoluogo,2017,1,pertinenze,box,80.80,definitivo
002,Vercelli,Piemonte,capoluogo,2017,1,pertinenze,depositi_pertinenziali,10.00,definitivo
002,Vercelli,Piemonte,capoluogo,2017,1,residenziale,totale,107.25,definitivo
002,Vercelli,Piemonte,capoluogo,2017,2,pertinenze,box,87.53,definitivo
002,Vercelli,Piemonte,capoluogo,2017,2,pertinenze,depositi_pertinenziali,17.87,definitivo
002,Vercelli,Piemonte,capoluogo,2017,2,residenziale,totale,147.28,definitivo
002,Vercelli,Piemonte,capoluogo,2017,3,pertinenze,box,76.05,definitivo
002,Vercelli,Piemonte,capoluogo,2017,3,pertinenze,depositi_pertinenziali,6.25,definitivo
002,Vercelli,Piemonte,capoluogo,2017,3,residenziale,totale,99.92,definitivo
002,Vercelli,Piemonte,capoluogo,2017,4,pertinenze,box,79.96,definitivo
002,Vercelli,Piemonte,capoluogo,2017,4,pertinenze,depositi_pertinenziali,4.66,definitivo
002,Vercelli,Piemonte,capoluogo,2017,4,residenziale,totale,115.50,definitivo
002,Vercelli,Piemonte,capoluogo,2018,1,pertinenze,box,75.33,definitivo
002,Vercelli,Piemonte,capoluogo,2018,1,pertinenze,depositi_pertinenziali,10.63,definitivo
002,Vercelli,Piemonte,capoluogo,2018,1,residenziale,totale,107.84,definitivo
002,Vercelli,Piemonte,capoluogo,2018,2,pertinenze,box,81.75,definitivo
002,Vercelli,Piemonte,capoluogo,2018,2,pertinenze,depositi_pertinenziali,10.00,definitivo
002,Vercelli,Piemonte,capoluogo,2018,2,residenziale,totale,146.83,definitivo
002,Vercelli,Piemonte,capoluogo,2018,3,pertinenze,box,79.83,definitivo
002,Vercelli,Piemonte,capoluogo,2018,3,pertinenze,depositi_pertinenziali,11.42,definitivo
002,Vercelli,Piemonte,capoluogo,2018,3,residenziale,totale,123.66,definitivo
002,Vercelli,Piemonte,capoluogo,2018,4,pertinenze,box,78.00,definitivo
002,Vercelli,Piemonte,capoluogo,2018,4,pertinenze,depositi_pertinenziali,13.28,definitivo
002,Vercelli,Piemonte,capoluogo,2018,4,residenziale,totale,129.00,definitivo
002,Vercelli,Piemonte,capoluogo,2019,1,pertinenze,box,74.50,definitivo
002,Vercelli,Piemonte,capoluogo,2019,1,pertinenze,depositi_pertinenziali,9.00,definitivo
002,Vercelli,Piemonte,capoluogo,2019,1,residenziale,totale,123.43,definitivo
002,Vercelli,Piemonte,capoluogo,2019,2,pertinenze,box,106.77,definitivo
002,Vercelli,Piemonte,capoluogo,2019,2,pertinenze,depositi_pertinenziali,14.00,definitivo
002,Vercelli,Piemonte,capoluogo,2019,2,residenziale,totale,164.84,definitivo
002,Vercelli,Piemonte,capoluogo,2019,3,pertinenze,box,76.79,definitivo
002,Vercelli,Piemonte,capoluogo,2019,3,pertinenze,depositi_pertinenziali,11.13,definitivo
002,Vercelli,Piemonte,capoluogo,2019,3,residenziale,totale,120.92,definitivo
002,Vercelli,Piemonte,capoluogo,2019,4,pertinenze,box,126.63,definitivo
002,Vercelli,Piemonte,capoluogo,2019,4,pertinenze,depositi_pertinenziali,13.89,definitivo
002,Vercelli,Piemonte,capoluogo,2019,4,residenziale,totale,177.81,definitivo
002,Vercelli,Piemonte,capoluogo,2020,1,pertinenze,box,85.91,definitivo
002,Vercelli,Piemonte,capoluogo,2020,1,pertinenze,depositi_pertinenziali,8.50,definitivo
002,Vercelli,Piemonte,capoluogo,2020,1,residenziale,totale,132.50,definitivo
002,Vercelli,Piemonte,capoluogo,2020,2,pertinenze,box,86.50,definitivo
002,Vercelli,Piemonte,capoluogo,2020,2,pertinenze,depositi_pertinenziali,10.33,definitivo
002,Vercelli,Piemonte,capoluogo,2020,2,residenziale,totale,106.83,definitivo
002,Vercelli,Piemonte,capoluogo,2020,3,pertinenze,box,70.72,definitivo
002,Vercelli,Piemonte,capoluogo,2020,3,pertinenze,depositi_pertinenziali,12.00,definitivo
002,Vercelli,Piemonte,capoluogo,2020,3,residenziale,totale,134.69,definitivo
002,Vercelli,Piemonte,capoluogo,2020,4,pertinenze,box,109.92,definitivo
002,Vercelli,Piemonte,capoluogo,2020,4,pertinenze,depositi_pertinenziali,39.38,definitivo
002,Vercelli,Piemonte,capoluogo,2020,4,residenziale,totale,157.95,definitivo
002,Vercelli,Piemonte,capoluogo,2021,1,pertinenze,box,82.50,definitivo
002,Vercelli,Piemonte,capoluogo,2021,1,pertinenze,depositi_pertinenziali,32.00,definitivo
002,Vercelli,Piemonte,capoluogo,2021,1,residenziale,totale,142.50,definitivo
002,Vercelli,Piemonte,capoluogo,2021,2,pertinenze,box,138.50,definitivo
002,Vercelli,Piemonte,capoluogo,2021,2,pertinenze,depositi_pertinenziali,44.16,definitivo
002,Vercelli,Piemonte,capoluogo,2021,2,residenziale,totale,178.89,definitivo
002,Vercelli,Piemonte,capoluogo,2021,3,pertinenze,box,80.83,definitivo
002,Vercelli,Piemonte,capoluogo,2021,3,pertinenze,depositi_pertinenziali,35.50,definitivo
002,Vercelli,Piemonte,capoluogo,2021,3,residenziale,totale,143.08,definitivo
002,Vercelli,Piemonte,capoluogo,2021,4,pertinenze,box,135.33,definitivo
002,Vercelli,Piemonte,capoluogo,2021,4,pertinenze,depositi_pertinenziali,39.25,definitivo
002,Vercelli,Piemonte,capoluogo,2021,4,residenziale,totale,174.01,definitivo
002,Vercelli,Piemonte,capoluogo,2022,1,pertinenze,box,106.92,definitivo
002,Vercelli,Piemonte,capoluogo,2022,1,pertinenze,depositi_pertinenziali,44.50,definitivo
002,Vercelli,Piemonte,capoluogo,2022,1,residenziale,totale,165.00,definitivo
002,Vercelli,Piemonte,capoluogo,2022,2,pertinenze,box,112.00,definitivo
002,Vercelli,Piemonte,capoluogo,2022,2,pertinenze,depositi_pertinenziali,46.14,definitivo
002,Vercelli,Piemonte,capoluogo,2022,2,residenziale,totale,172.83,definitivo
002,Vercelli,Piemonte,capoluogo,2022,3,pertinenze,box,90.50,definitivo
002,Vercelli,Piemonte,capoluogo,2022,3,pertinenze,depositi_pertinenziali,45.38,definitivo
002,Vercelli,Piemonte,capoluogo,2022,3,residenziale,totale,169.84,definitivo
002,Vercelli,Piemonte,capoluogo,2022,4,pertinenze,box,211.61,definitivo
002,Vercelli,Piemonte,capoluogo,2022,4,pertinenze,depositi_pertinenziali,68.14,definitivo
002,Vercelli,Piemonte,capoluogo,2022,4,residenziale,totale,241.50,definitivo
002,Vercelli,Piemonte,capoluogo,2023,1,pertinenze,box,98.50,definitivo
002,Vercelli,Piemonte,capoluogo,2023,1,pertinenze,depositi_pertinenziali,51.50,definitivo
002,Vercelli,Piemonte,capoluogo,2023,1,residenziale,totale,181.57,definitivo
002,Vercelli,Piemonte,capoluogo,2023,2,pertinenze,box,113.02,definitivo
002,Vercelli,Piemonte,capoluogo,2023,2,pertinenze,depositi_pertinenziali,48.30,definitivo
002,Vercelli,Piemonte,capoluogo,2023,2,residenziale,totale,164.10,definitivo
002,Vercelli,Piemonte,capoluogo,2023,3,pertinenze,box,106.21,definitivo
002,Vercelli,Piemonte,capoluogo,2023,3,pertinenze,depositi_pertinenziali,43.60,definitivo
002,Vercelli,Piemonte,capoluogo,2023,3,residenziale,totale,155.48,definitivo
002,Vercelli,Piemonte,capoluogo,2023,4,pertinenze,box,133.33,definitivo
002,Vercelli,Piemonte,capoluogo,2023,4,pertinenze,depositi_pertinenziali,53.06,definitivo
002,Vercelli,Piemonte,capoluogo,2023,4,residenziale,totale,226.61,definitivo
002,Vercelli,Piemonte,capoluogo,2024,1,pertinenze,box,110.37,definitivo
002,Vercelli,Piemonte,capoluogo,2024,1,pertinenze,depositi_pertinenziali,53.00,definitivo
002,Vercelli,Piemonte,capoluogo,2024,1,residenziale,totale,159.74,definitivo
002,Vercelli,Piemonte,capoluogo,2024,2,pertinenze,box,116.33,definitivo
002,Vercelli,Piemonte,capoluogo,2024,2,pertinenze,depositi_pertinenziali,68.25,definitivo
002,Vercelli,Piemonte,capoluogo,2024,2,residenziale,totale,200.17,definitivo
002,Vercelli,Piemonte,capoluogo,2024,3,pertinenze,box,61.96,definitivo
002,Vercelli,Piemonte,capoluogo,2024,3,pertinenze,depositi_pertinenziali,45.83,definitivo
002,Vercelli,Piemonte,capoluogo,2024,3,residenziale,totale,122.66,definitivo
002,Vercelli,Piemonte,capoluogo,2024,4,pertinenze,box,111.39,definitivo
002,Vercelli,Piemonte,capoluogo,2024,4,pertinenze,depositi_pertinenziali,52.00,definitivo
002,Vercelli,Piemonte,capoluogo,2024,4,residenziale,totale,176.85,definitivo
002,Vercelli,Piemonte,capoluogo,2025,1,pertinenze,box,117.41,provvisorio
002,Vercelli,Piemonte,capoluogo,2025,1,pertinenze,depositi_pertinenziali,42.55,provvisorio
002,Vercelli,Piemonte,capoluogo,2025,1,residenziale,totale,171.29,provvisorio
002,Vercelli,Piemonte,capoluogo,2025,2,pertinenze,box,146.33,provvisorio
002,Vercelli,Piemonte,capoluogo,2025,2,pertinenze,depositi_pertinenziali,57.50,provvisorio
002,Vercelli,Piemonte,capoluogo,2025,2,residenziale,totale,223.83,provvisorio
002,Vercelli,Piemonte,capoluogo,2025,3,pertinenze,box,107.21,provvisorio
002,Vercelli,Piemonte,capoluogo,2025,3,pertinenze,depositi_pertinenziali,52.97,provvisorio
002,Vercelli,Piemonte,capoluogo,2025,3,residenziale,totale,159.08,provvisorio
002,Vercelli,Piemonte,capoluogo,2025,4,pertinenze,box,139.62,provvisorio
002,Vercelli,Piemonte,capoluogo,2025,4,pertinenze,depositi_pertinenziali,65.13,provvisorio
002,Vercelli,Piemonte,capoluogo,2025,4,residenziale,totale,205.62,provvisorio
002,Vercelli,Piemonte,capoluogo,2026,1,pertinenze,box,129.79,provvisorio
002,Vercelli,Piemonte,capoluogo,2026,1,pertinenze,depositi_pertinenziali,66.38,provvisorio
002,Vercelli,Piemonte,capoluogo,2026,1,residenziale,totale,209.75,provvisorio
002,Vercelli,Piemonte,resto_provincia,2011,1,pertinenze,box,168.18,definitivo
002,Vercelli,Piemonte,resto_provincia,2011,1,pertinenze,depositi_pertinenziali,31.50,definitivo
002,Vercelli,Piemonte,resto_provincia,2011,1,residenziale,totale,251.91,definitivo
002,Vercelli,Piemonte,resto_provincia,2011,2,pertinenze,box,200.40,definitivo
002,Vercelli,Piemonte,resto_provincia,2011,2,pertinenze,depositi_pertinenziali,41.37,definitivo
002,Vercelli,Piemonte,resto_provincia,2011,2,residenziale,totale,328.45,definitivo
