codice_istat,comune,anno,sesso,iscritti
017029,Brescia,2016,F,2833
017029,Brescia,2016,M,2624
017029,Brescia,2017,F,2886
017029,Brescia,2017,M,2606
017029,Brescia,2018,F,2913
017029,Brescia,2018,M,2609
017029,Brescia,2019,F,3057
017029,Brescia,2019,M,2670
017029,Brescia,2020,F,3166
017029,Brescia,2020,M,2738
017029,Brescia,2021,F,3247
017029,Brescia,2021,M,2737
017029,Brescia,2022,F,3259
017029,Brescia,2022,M,2734
017029,Brescia,2023,F,3346
017029,Brescia,2023,M,2765
017029,Brescia,2024,F,3394
017029,Brescia,2024,M,2831
017030,Brione,2010,F,6
017030,Brione,2010,M,1
017030,Brione,2011,F,5
017030,Brione,2011,M,1
017030,Brione,2012,F,6
017030,Brione,2013,F,4
017030,Brione,2014,F,3
017030,Brione,2014,M,1
017030,Brione,2015,F,8
017030,Brione,2015,M,2
017030,Brione,2016,F,10
017030,Brione,2016,M,4
017030,Brione,2017,F,9
017030,Brione,2017,M,5
017030,Brione,2018,F,11
017030,Brione,2018,M,5
017030,Brione,2019,F,10
017030,Brione,2019,M,5
017030,Brione,2020,F,11
017030,Brione,2020,M,3
017030,Brione,2021,F,9
017030,Brione,2022,F,12
017030,Brione,2022,M,2
017030,Brione,2023,F,10
017030,Brione,2023,M,2
017030,Brione,2024,F,8
017030,Brione,2024,M,2
017031,Caino,2010,F,20
017031,Caino,2010,M,25
017031,Caino,2011,F,20
017031,Caino,2011,M,22
017031,Caino,2012,F,23
017031,Caino,2012,M,21
017031,Caino,2013,F,21
017031,Caino,2013,M,24
017031,Caino,2014,F,20
017031,Caino,2014,M,24
017031,Caino,2015,F,15
017031,Caino,2015,M,24
017031,Caino,2016,F,17
017031,Caino,2016,M,24
017031,Caino,2017,F,24
017031,Caino,2017,M,22
017031,Caino,2018,F,23
017031,Caino,2018,M,26
017031,Caino,2019,F,22
017031,Caino,2019,M,29
017031,Caino,2020,F,27
017031,Caino,2020,M,27
017031,Caino,2021,F,29
017031,Caino,2021,M,25
017031,Caino,2022,F,29
017031,Caino,2022,M,22
017031,Caino,2023,F,30
017031,Caino,2023,M,20
017031,Caino,2024,F,34
017031,Caino,2024,M,25
017032,Calcinato,2010,F,116
017032,Calcinato,2010,M,85
017032,Calcinato,2011,F,108
017032,Calcinato,2011,M,83
017032,Calcinato,2012,F,116
017032,Calcinato,2012,M,80
017032,Calcinato,2013,F,113
017032,Calcinato,2013,M,76
017032,Calcinato,2014,F,126
017032,Calcinato,2014,M,81
017032,Calcinato,2015,F,122
017032,Calcinato,2015,M,91
017032,Calcinato,2016,F,121
017032,Calcinato,2016,M,104
017032,Calcinato,2017,F,112
017032,Calcinato,2017,M,107
017032,Calcinato,2018,F,111
017032,Calcinato,2018,M,110
017032,Calcinato,2019,F,139
017032,Calcinato,2019,M,118
017032,Calcinato,2020,F,161
017032,Calcinato,2020,M,130
017032,Calcinato,2021,F,172
017032,Calcinato,2021,M,126
017032,Calcinato,2022,F,159
017032,Calcinato,2022,M,138
017032,Calcinato,2023,F,160
017032,Calcinato,2023,M,144
017032,Calcinato,2024,F,184
017032,Calcinato,2024,M,159
017033,Calvagese della Riviera,2010,F,34
017033,Calvagese della Riviera,2010,M,28
017033,Calvagese della Riviera,2011,F,34
017033,Calvagese della Riviera,2011,M,22
017033,Calvagese della Riviera,2012,F,34
017033,Calvagese della Riviera,2012,M,19
017033,Calvagese della Riviera,2013,F,27
017033,Calvagese della Riviera,2013,M,20
017033,Calvagese della Riviera,2014,F,31
017033,Calvagese della Riviera,2014,M,20
017033,Calvagese della Riviera,2015,F,39
017033,Calvagese della Riviera,2015,M,21
017033,Calvagese della Riviera,2016,F,40
017033,Calvagese della Riviera,2016,M,17
017033,Calvagese della Riviera,2017,F,47
017033,Calvagese della Riviera,2017,M,21
017033,Calvagese della Riviera,2018,F,42
017033,Calvagese della Riviera,2018,M,20
017033,Calvagese della Riviera,2019,F,47
017033,Calvagese della Riviera,2019,M,25
017033,Calvagese della Riviera,2020,F,46
017033,Calvagese della Riviera,2020,M,29
017033,Calvagese della Riviera,2021,F,49
017033,Calvagese della Riviera,2021,M,30
017033,Calvagese della Riviera,2022,F,51
017033,Calvagese della Riviera,2022,M,28
017033,Calvagese della Riviera,2023,F,58
017033,Calvagese della Riviera,2023,M,28
017033,Calvagese della Riviera,2024,F,59
017033,Calvagese della Riviera,2024,M,38
017034,Calvisano,2010,F,105
017034,Calvisano,2010,M,50
017034,Calvisano,2011,F,102
017034,Calvisano,2011,M,52
017034,Calvisano,2012,F,97
017034,Calvisano,2012,M,51
017034,Calvisano,2013,F,93
017034,Calvisano,2013,M,58
017034,Calvisano,2014,F,95
017034,Calvisano,2014,M,62
017034,Calvisano,2015,F,89
017034,Calvisano,2015,M,63
017034,Calvisano,2016,F,89
017034,Calvisano,2016,M,68
017034,Calvisano,2017,F,98
017034,Calvisano,2017,M,77
017034,Calvisano,2018,F,101
017034,Calvisano,2018,M,66
017034,Calvisano,2019,F,115
017034,Calvisano,2019,M,68
017034,Calvisano,2020,F,120
017034,Calvisano,2020,M,64
017034,Calvisano,2021,F,109
017034,Calvisano,2021,M,71
017034,Calvisano,2022,F,105
017034,Calvisano,2022,M,65
017034,Calvisano,2023,F,108
017034,Calvisano,2023,M,75
017034,Calvisano,2024,F,116
017034,Calvisano,2024,M,84
017035,Capo di Ponte,2010,F,23
017035,Capo di Ponte,2010,M,18
017035,Capo di Ponte,2011,F,21
017035,Capo di Ponte,2011,M,20
017035,Capo di Ponte,2012,F,21
017035,Capo di Ponte,2012,M,17
017035,Capo di Ponte,2013,F,24
017035,Capo di Ponte,2013,M,16
017035,Capo di Ponte,2014,F,28
017035,Capo di Ponte,2014,M,14
017035,Capo di Ponte,2015,F,31
017035,Capo di Ponte,2015,M,13
017035,Capo di Ponte,2016,F,27
017035,Capo di Ponte,2016,M,14
017035,Capo di Ponte,2017,F,26
017035,Capo di Ponte,2017,M,16
017035,Capo di Ponte,2018,F,24
017035,Capo di Ponte,2018,M,22
017035,Capo di Ponte,2019,F,21
017035,Capo di Ponte,2019,M,23
017035,Capo di Ponte,2020,F,22
017035,Capo di Ponte,2020,M,24
017035,Capo di Ponte,2021,F,22
017035,Capo di Ponte,2021,M,23
017035,Capo di Ponte,2022,F,28
017035,Capo di Ponte,2022,M,26
017035,Capo di Ponte,2023,F,30
017035,Capo di Ponte,2023,M,19
017035,Capo di Ponte,2024,F,35
017035,Capo di Ponte,2024,M,16
017036,Capovalle,2010,F,2
017036,Capovalle,2010,M,1
017036,Capovalle,2011,F,2
017036,Capovalle,2011,M,1
017036,Capovalle,2012,F,1
017036,Capovalle,2012,M,2
017036,Capovalle,2013,F,4
017036,Capovalle,2013,M,2
017036,Capovalle,2014,F,4
017036,Capovalle,2014,M,2
017036,Capovalle,2015,F,4
017036,Capovalle,2015,M,2
017036,Capovalle,2016,F,2
017036,Capovalle,2016,M,1
017036,Capovalle,2017,F,2
017036,Capovalle,2018,F,2
017036,Capovalle,2019,F,4
017036,Capovalle,2020,F,4
017036,Capovalle,2021,F,4
017036,Capovalle,2021,M,1
017036,Capovalle,2022,F,2
017036,Capovalle,2022,M,1
017036,Capovalle,2023,F,3
017036,Capovalle,2023,M,1
017036,Capovalle,2024,F,3
017036,Capovalle,2024,M,1
017037,Capriano del Colle,2010,F,49
017037,Capriano del Colle,2010,M,37
017037,Capriano del Colle,2011,F,52
017037,Capriano del Colle,2011,M,29
017037,Capriano del Colle,2012,F,51
017037,Capriano del Colle,2012,M,33
017037,Capriano del Colle,2013,F,48
017037,Capriano del Colle,2013,M,33
017037,Capriano del Colle,2014,F,50
017037,Capriano del Colle,2014,M,35
017037,Capriano del Colle,2015,F,49
017037,Capriano del Colle,2015,M,30
017037,Capriano del Colle,2016,F,53
017037,Capriano del Colle,2016,M,28
017037,Capriano del Colle,2017,F,51
017037,Capriano del Colle,2017,M,23
017037,Capriano del Colle,2018,F,54
017037,Capriano del Colle,2018,M,33
017037,Capriano del Colle,2019,F,51
017037,Capriano del Colle,2019,M,29
017037,Capriano del Colle,2020,F,47
017037,Capriano del Colle,2020,M,35
017037,Capriano del Colle,2021,F,55
017037,Capriano del Colle,2021,M,38
017037,Capriano del Colle,2022,F,47
017037,Capriano del Colle,2022,M,40
017037,Capriano del Colle,2023,F,50
017037,Capriano del Colle,2023,M,45
017037,Capriano del Colle,2024,F,58
017037,Capriano del Colle,2024,M,52
017038,Capriolo,2010,F,72
017038,Capriolo,2010,M,69
017038,Capriolo,2011,F,73
017038,Capriolo,2011,M,76
017038,Capriolo,2012,F,77
017038,Capriolo,2012,M,71
017038,Capriolo,2013,F,85
017038,Capriolo,2013,M,75
017038,Capriolo,2014,F,81
017038,Capriolo,2014,M,71
017038,Capriolo,2015,F,85
017038,Capriolo,2015,M,73
017038,Capriolo,2016,F,85
017038,Capriolo,2016,M,70
017038,Capriolo,2017,F,82
017038,Capriolo,2017,M,82
017038,Capriolo,2018,F,91
017038,Capriolo,2018,M,70
017038,Capriolo,2019,F,87
017038,Capriolo,2019,M,73
017038,Capriolo,2020,F,92
017038,Capriolo,2020,M,82
017038,Capriolo,2021,F,104
017038,Capriolo,2021,M,82
017038,Capriolo,2022,F,105
017038,Capriolo,2022,M,98
017038,Capriolo,2023,F,116
017038,Capriolo,2023,M,109
017038,Capriolo,2024,F,123
017038,Capriolo,2024,M,102
017039,Carpenedolo,2010,F,97
017039,Carpenedolo,2010,M,80
017039,Carpenedolo,2011,F,89
017039,Carpenedolo,2011,M,77
017039,Carpenedolo,2012,F,90
017039,Carpenedolo,2012,M,81
017039,Carpenedolo,2013,F,97
017039,Carpenedolo,2013,M,92
017039,Carpenedolo,2014,F,111
017039,Carpenedolo,2014,M,79
017039,Carpenedolo,2015,F,118
017039,Carpenedolo,2015,M,72
017039,Carpenedolo,2016,F,114
017039,Carpenedolo,2016,M,81
017039,Carpenedolo,2017,F,117
017039,Carpenedolo,2017,M,80
017039,Carpenedolo,2018,F,124
017039,Carpenedolo,2018,M,88
017039,Carpenedolo,2019,F,138
017039,Carpenedolo,2019,M,87
017039,Carpenedolo,2020,F,140
017039,Carpenedolo,2020,M,98
017039,Carpenedolo,2021,F,142
017039,Carpenedolo,2021,M,104
017039,Carpenedolo,2022,F,156
017039,Carpenedolo,2022,M,99
017039,Carpenedolo,2023,F,161
017039,Carpenedolo,2023,M,92
017039,Carpenedolo,2024,F,155
017039,Carpenedolo,2024,M,102
017040,Castegnato,2010,F,87
017040,Castegnato,2010,M,65
017040,Castegnato,2011,F,93
017040,Castegnato,2011,M,63
017040,Castegnato,2012,F,87
017040,Castegnato,2012,M,69
017040,Castegnato,2013,F,97
017040,Castegnato,2013,M,73
017040,Castegnato,2014,F,97
017040,Castegnato,2014,M,75
017040,Castegnato,2015,F,96
017040,Castegnato,2015,M,85
017040,Castegnato,2016,F,105
017040,Castegnato,2016,M,86
017040,Castegnato,2017,F,103
017040,Castegnato,2017,M,90
017040,Castegnato,2018,F,106
017040,Castegnato,2018,M,94
017040,Castegnato,2019,F,106
017040,Castegnato,2019,M,99
017040,Castegnato,2020,F,122
017040,Castegnato,2020,M,91
017040,Castegnato,2021,F,137
017040,Castegnato,2021,M,93
017040,Castegnato,2022,F,143
017040,Castegnato,2022,M,84
017040,Castegnato,2023,F,149
017040,Castegnato,2023,M,92
017040,Castegnato,2024,F,151
017040,Castegnato,2024,M,103
017041,Castelcovati,2010,F,52
017041,Castelcovati,2010,M,47
017041,Castelcovati,2011,F,52
017041,Castelcovati,2011,M,38
017041,Castelcovati,2012,F,56
017041,Castelcovati,2012,M,37
017041,Castelcovati,2013,F,57
017041,Castelcovati,2013,M,44
017041,Castelcovati,2014,F,54
017041,Castelcovati,2014,M,46
017041,Castelcovati,2015,F,55
017041,Castelcovati,2015,M,45
017041,Castelcovati,2016,F,53
017041,Castelcovati,2016,M,55
017041,Castelcovati,2017,F,69
017041,Castelcovati,2017,M,56
017041,Castelcovati,2018,F,79
017041,Castelcovati,2018,M,53
017041,Castelcovati,2019,F,84
017041,Castelcovati,2019,M,54
017041,Castelcovati,2020,F,82
017041,Castelcovati,2020,M,45
017041,Castelcovati,2021,F,82
017041,Castelcovati,2021,M,40
017041,Castelcovati,2022,F,87
017041,Castelcovati,2022,M,43
017041,Castelcovati,2023,F,85
017041,Castelcovati,2023,M,51
017041,Castelcovati,2024,F,84
017041,Castelcovati,2024,M,48
017042,Castel Mella,2010,F,122
017042,Castel Mella,2010,M,95
017042,Castel Mella,2011,F,101
017042,Castel Mella,2011,M,90
017042,Castel Mella,2012,F,93
017042,Castel Mella,2012,M,88
017042,Castel Mella,2013,F,102
017042,Castel Mella,2013,M,93
017042,Castel Mella,2014,F,106
017042,Castel Mella,2014,M,97
017042,Castel Mella,2015,F,120
017042,Castel Mella,2015,M,104
017042,Castel Mella,2016,F,112
017042,Castel Mella,2016,M,104
017042,Castel Mella,2017,F,125
017042,Castel Mella,2017,M,119
017042,Castel Mella,2018,F,127
017042,Castel Mella,2018,M,119
017042,Castel Mella,2019,F,151
017042,Castel Mella,2019,M,122
017042,Castel Mella,2020,F,167
017042,Castel Mella,2020,M,130
017042,Castel Mella,2021,F,160
017042,Castel Mella,2021,M,134
017042,Castel Mella,2022,F,161
017042,Castel Mella,2022,M,129
017042,Castel Mella,2023,F,170
017042,Castel Mella,2023,M,142
017042,Castel Mella,2024,F,165
017042,Castel Mella,2024,M,141
017043,Castenedolo,2010,F,104
017043,Castenedolo,2010,M,92
017043,Castenedolo,2011,F,104
017043,Castenedolo,2011,M,102
017043,Castenedolo,2012,F,108
017043,Castenedolo,2012,M,100
017043,Castenedolo,2013,F,87
017043,Castenedolo,2013,M,103
017043,Castenedolo,2014,F,91
017043,Castenedolo,2014,M,93
017043,Castenedolo,2015,F,90
017043,Castenedolo,2015,M,99
017043,Castenedolo,2016,F,91
017043,Castenedolo,2016,M,104
017043,Castenedolo,2017,F,102
017043,Castenedolo,2017,M,99
017043,Castenedolo,2018,F,118
017043,Castenedolo,2018,M,93
017043,Castenedolo,2019,F,131
017043,Castenedolo,2019,M,110
017043,Castenedolo,2020,F,138
017043,Castenedolo,2020,M,110
017043,Castenedolo,2021,F,151
017043,Castenedolo,2021,M,118
017043,Castenedolo,2022,F,162
017043,Castenedolo,2022,M,123
017043,Castenedolo,2023,F,169
017043,Castenedolo,2023,M,118
017043,Castenedolo,2024,F,175
017043,Castenedolo,2024,M,125
017044,Casto,2010,F,13
017044,Casto,2010,M,13
017044,Casto,2011,F,11
017044,Casto,2011,M,12
017044,Casto,2012,F,14
017044,Casto,2012,M,8
017044,Casto,2013,F,14
017044,Casto,2013,M,6
017044,Casto,2014,F,12
017044,Casto,2014,M,9
017044,Casto,2015,F,13
017044,Casto,2015,M,9
017044,Casto,2016,F,11
017044,Casto,2016,M,11
017044,Casto,2017,F,12
017044,Casto,2017,M,14
017044,Casto,2018,F,17
017044,Casto,2018,M,11
017044,Casto,2019,F,21
017044,Casto,2019,M,11
017044,Casto,2020,F,22
017044,Casto,2020,M,12
017044,Casto,2021,F,21
017044,Casto,2021,M,11
017044,Casto,2022,F,29
017044,Casto,2022,M,12
017044,Casto,2023,F,26
017044,Casto,2023,M,9
017044,Casto,2024,F,22
017044,Casto,2024,M,8
017045,Castrezzato,2010,F,75
017045,Castrezzato,2010,M,52
017045,Castrezzato,2011,F,75
017045,Castrezzato,2011,M,41
017045,Castrezzato,2012,F,67
017045,Castrezzato,2012,M,45
017045,Castrezzato,2013,F,77
017045,Castrezzato,2013,M,41
017045,Castrezzato,2014,F,63
017045,Castrezzato,2014,M,43
017045,Castrezzato,2015,F,72
017045,Castrezzato,2015,M,34
017045,Castrezzato,2016,F,77
017045,Castrezzato,2016,M,32
017045,Castrezzato,2017,F,82
017045,Castrezzato,2017,M,32
017045,Castrezzato,2018,F,82
017045,Castrezzato,2018,M,34
017045,Castrezzato,2019,F,89
017045,Castrezzato,2019,M,41
017045,Castrezzato,2020,F,94
017045,Castrezzato,2020,M,47
017045,Castrezzato,2021,F,84
017045,Castrezzato,2021,M,46
017045,Castrezzato,2022,F,112
017045,Castrezzato,2022,M,58
017045,Castrezzato,2023,F,119
017045,Castrezzato,2023,M,56
017045,Castrezzato,2024,F,120
017045,Castrezzato,2024,M,57
017046,Cazzago San Martino,2010,F,102
017046,Cazzago San Martino,2010,M,85
017046,Cazzago San Martino,2011,F,110
017046,Cazzago San Martino,2011,M,82
017046,Cazzago San Martino,2012,F,106
017046,Cazzago San Martino,2012,M,100
017046,Cazzago San Martino,2013,F,102
017046,Cazzago San Martino,2013,M,95
017046,Cazzago San Martino,2014,F,107
017046,Cazzago San Martino,2014,M,108
017046,Cazzago San Martino,2015,F,107
017046,Cazzago San Martino,2015,M,104
017046,Cazzago San Martino,2016,F,112
017046,Cazzago San Martino,2016,M,101
017046,Cazzago San Martino,2017,F,132
017046,Cazzago San Martino,2017,M,87
017046,Cazzago San Martino,2018,F,144
017046,Cazzago San Martino,2018,M,87
017046,Cazzago San Martino,2019,F,140
017046,Cazzago San Martino,2019,M,98
017046,Cazzago San Martino,2020,F,137
017046,Cazzago San Martino,2020,M,108
017046,Cazzago San Martino,2021,F,146
017046,Cazzago San Martino,2021,M,100
017046,Cazzago San Martino,2022,F,139
017046,Cazzago San Martino,2022,M,106
017046,Cazzago San Martino,2023,F,149
017046,Cazzago San Martino,2023,M,103
017046,Cazzago San Martino,2024,F,170
017046,Cazzago San Martino,2024,M,93
017047,Cedegolo,2010,F,19
017047,Cedegolo,2010,M,10
017047,Cedegolo,2011,F,17
017047,Cedegolo,2011,M,7
017047,Cedegolo,2012,F,18
017047,Cedegolo,2012,M,6
017047,Cedegolo,2013,F,20
017047,Cedegolo,2013,M,9
017047,Cedegolo,2014,F,22
017047,Cedegolo,2014,M,9
017047,Cedegolo,2015,F,18
017047,Cedegolo,2015,M,10
017047,Cedegolo,2016,F,18
017047,Cedegolo,2016,M,12
017047,Cedegolo,2017,F,20
017047,Cedegolo,2017,M,10
017047,Cedegolo,2018,F,16
017047,Cedegolo,2018,M,10
017047,Cedegolo,2019,F,13
017047,Cedegolo,2019,M,8
017047,Cedegolo,2020,F,15
017047,Cedegolo,2020,M,8
017047,Cedegolo,2021,F,13
017047,Cedegolo,2021,M,8
017047,Cedegolo,2022,F,15
017047,Cedegolo,2022,M,6
017047,Cedegolo,2023,F,15
017047,Cedegolo,2023,M,6
017047,Cedegolo,2024,F,18
017047,Cedegolo,2024,M,9
017048,Cellatica,2010,F,77
017048,Cellatica,2010,M,69
017048,Cellatica,2011,F,70
017048,Cellatica,2011,M,68
017048,Cellatica,2012,F,70
017048,Cellatica,2012,M,65
017048,Cellatica,2013,F,76
017048,Cellatica,2013,M,56
017048,Cellatica,2014,F,79
017048,Cellatica,2014,M,60
017048,Cellatica,2015,F,85
017048,Cellatica,2015,M,64
017048,Cellatica,2016,F,81
017048,Cellatica,2016,M,72
017048,Cellatica,2017,F,91
017048,Cellatica,2017,M,71
017048,Cellatica,2018,F,86
017048,Cellatica,2018,M,83
017048,Cellatica,2019,F,89
017048,Cellatica,2019,M,76
017048,Cellatica,2020,F,95
017048,Cellatica,2020,M,68
017048,Cellatica,2021,F,96
017048,Cellatica,2021,M,73
017048,Cellatica,2022,F,85
017048,Cellatica,2022,M,77
017048,Cellatica,2023,F,90
017048,Cellatica,2023,M,84
017048,Cellatica,2024,F,93
017048,Cellatica,2024,M,80
017049,Cerveno,2010,F,6
017049,Cerveno,2010,M,8
017049,Cerveno,2011,F,7
017049,Cerveno,2011,M,7
017049,Cerveno,2012,F,6
017049,Cerveno,2012,M,9
017049,Cerveno,2013,F,4
017049,Cerveno,2013,M,10
017049,Cerveno,2014,F,3
017049,Cerveno,2014,M,9
017049,Cerveno,2015,F,4
017049,Cerveno,2015,M,8
017049,Cerveno,2016,F,4
017049,Cerveno,2016,M,9
017049,Cerveno,2017,F,7
017049,Cerveno,2017,M,8
017049,Cerveno,2018,F,7
017049,Cerveno,2018,M,12
017049,Cerveno,2019,F,6
017049,Cerveno,2019,M,12
017049,Cerveno,2020,F,8
017049,Cerveno,2020,M,10
017049,Cerveno,2021,F,8
017049,Cerveno,2021,M,7
017049,Cerveno,2022,F,9
017049,Cerveno,2022,M,7
017049,Cerveno,2023,F,9
017049,Cerveno,2023,M,7
017049,Cerveno,2024,F,10
017049,Cerveno,2024,M,4
017050,Ceto,2010,F,27
017050,Ceto,2010,M,21
017050,Ceto,2011,F,25
017050,Ceto,2011,M,17
017050,Ceto,2012,F,22
017050,Ceto,2012,M,18
017050,Ceto,2013,F,20
017050,Ceto,2013,M,15
017050,Ceto,2014,F,21
017050,Ceto,2014,M,13
017050,Ceto,2015,F,23
017050,Ceto,2015,M,14
017050,Ceto,2016,F,25
017050,Ceto,2016,M,16
017050,Ceto,2017,F,25
017050,Ceto,2017,M,18
017050,Ceto,2018,F,25
017050,Ceto,2018,M,15
017050,Ceto,2019,F,24
017050,Ceto,2019,M,15
017050,Ceto,2020,F,21
017050,Ceto,2020,M,19
017050,Ceto,2021,F,23
017050,Ceto,2021,M,23
017050,Ceto,2022,F,21
017050,Ceto,2022,M,24
017050,Ceto,2023,F,20
017050,Ceto,2023,M,27
017050,Ceto,2024,F,19
017050,Ceto,2024,M,28
017051,Cevo,2010,F,18
017051,Cevo,2010,M,10
017051,Cevo,2011,F,19
017051,Cevo,2011,M,10
017051,Cevo,2012,F,20
017051,Cevo,2012,M,9
017051,Cevo,2013,F,18
017051,Cevo,2013,M,6
017051,Cevo,2014,F,17
017051,Cevo,2014,M,6
017051,Cevo,2015,F,13
017051,Cevo,2015,M,6
017051,Cevo,2016,F,12
017051,Cevo,2016,M,6
017051,Cevo,2017,F,11
017051,Cevo,2017,M,6
017051,Cevo,2018,F,6
017051,Cevo,2018,M,7
017051,Cevo,2019,F,6
017051,Cevo,2019,M,6
017051,Cevo,2020,F,8
017051,Cevo,2020,M,6
017051,Cevo,2021,F,7
017051,Cevo,2021,M,5
017051,Cevo,2022,F,6
017051,Cevo,2022,M,5
017051,Cevo,2023,F,7
017051,Cevo,2023,M,4
017051,Cevo,2024,F,6
017051,Cevo,2024,M,5
017052,Chiari,2010,F,239
017052,Chiari,2010,M,197
017052,Chiari,2011,F,236
017052,Chiari,2011,M,194
017052,Chiari,2012,F,241
017052,Chiari,2012,M,195
017052,Chiari,2013,F,223
017052,Chiari,2013,M,201
017052,Chiari,2014,F,212
017052,Chiari,2014,M,207
017052,Chiari,2015,F,204
017052,Chiari,2015,M,191
017052,Chiari,2016,F,206
017052,Chiari,2016,M,197
017052,Chiari,2017,F,198
017052,Chiari,2017,M,185
017052,Chiari,2018,F,204
017052,Chiari,2018,M,181
017052,Chiari,2019,F,214
017052,Chiari,2019,M,191
017052,Chiari,2020,F,227
017052,Chiari,2020,M,177
017052,Chiari,2021,F,246
017052,Chiari,2021,M,182
017052,Chiari,2022,F,252
017052,Chiari,2022,M,194
017052,Chiari,2023,F,262
017052,Chiari,2023,M,201
017052,Chiari,2024,F,274
017052,Chiari,2024,M,213
017053,Cigole,2010,F,25
017053,Cigole,2010,M,13
017053,Cigole,2011,F,26
017053,Cigole,2011,M,10
017053,Cigole,2012,F,23
017053,Cigole,2012,M,12
017053,Cigole,2013,F,20
017053,Cigole,2013,M,11
017053,Cigole,2014,F,22
017053,Cigole,2014,M,8
017053,Cigole,2015,F,22
017053,Cigole,2015,M,6
017053,Cigole,2016,F,25
017053,Cigole,2016,M,5
017053,Cigole,2017,F,24
017053,Cigole,2017,M,8
017053,Cigole,2018,F,23
017053,Cigole,2018,M,6
017053,Cigole,2019,F,25
017053,Cigole,2019,M,8
017053,Cigole,2020,F,24
017053,Cigole,2020,M,9
017053,Cigole,2021,F,26
017053,Cigole,2021,M,9
017053,Cigole,2022,F,23
017053,Cigole,2022,M,9
017053,Cigole,2023,F,27
017053,Cigole,2023,M,10
017053,Cigole,2024,F,23
017053,Cigole,2024,M,10
017054,Cimbergo,2010,F,10
017054,Cimbergo,2010,M,4
017054,Cimbergo,2011,F,9
017054,Cimbergo,2011,M,2
017054,Cimbergo,2012,F,9
017054,Cimbergo,2012,M,3
017054,Cimbergo,2013,F,7
017054,Cimbergo,2013,M,4
017054,Cimbergo,2014,F,6
017054,Cimbergo,2014,M,3
017054,Cimbergo,2015,F,8
017054,Cimbergo,2015,M,8
017054,Cimbergo,2016,F,9
017054,Cimbergo,2016,M,7
017054,Cimbergo,2017,F,8
017054,Cimbergo,2017,M,9
017054,Cimbergo,2018,F,7
017054,Cimbergo,2018,M,7
017054,Cimbergo,2019,F,5
017054,Cimbergo,2019,M,6
017054,Cimbergo,2020,F,4
017054,Cimbergo,2020,M,4
017054,Cimbergo,2021,F,4
017054,Cimbergo,2021,M,3
017054,Cimbergo,2022,F,7
017054,Cimbergo,2022,M,6
017054,Cimbergo,2023,F,4
017054,Cimbergo,2023,M,7
017054,Cimbergo,2024,F,7
017054,Cimbergo,2024,M,7
017055,Cividate Camuno,2010,F,31
017055,Cividate Camuno,2010,M,24
017055,Cividate Camuno,2011,F,26
017055,Cividate Camuno,2011,M,21
017055,Cividate Camuno,2012,F,28
017055,Cividate Camuno,2012,M,22
017055,Cividate Camuno,2013,F,25
017055,Cividate Camuno,2013,M,20
017055,Cividate Camuno,2014,F,26
017055,Cividate Camuno,2014,M,15
017055,Cividate Camuno,2015,F,24
017055,Cividate Camuno,2015,M,17
017055,Cividate Camuno,2016,F,29
017055,Cividate Camuno,2016,M,24
017055,Cividate Camuno,2017,F,31
017055,Cividate Camuno,2017,M,28
017055,Cividate Camuno,2018,F,26
017055,Cividate Camuno,2018,M,33
017055,Cividate Camuno,2019,F,28
017055,Cividate Camuno,2019,M,32
017055,Cividate Camuno,2020,F,26
017055,Cividate Camuno,2020,M,32
017055,Cividate Camuno,2021,F,26
017055,Cividate Camuno,2021,M,29
017055,Cividate Camuno,2022,F,21
017055,Cividate Camuno,2022,M,26
017055,Cividate Camuno,2023,F,25
017055,Cividate Camuno,2023,M,27
017055,Cividate Camuno,2024,F,29
017055,Cividate Camuno,2024,M,30
017056,Coccaglio,2010,F,89
017056,Coccaglio,2010,M,70
017056,Coccaglio,2011,F,89
017056,Coccaglio,2011,M,61
017056,Coccaglio,2012,F,92
017056,Coccaglio,2012,M,61
017056,Coccaglio,2013,F,104
017056,Coccaglio,2013,M,63
017056,Coccaglio,2014,F,109
017056,Coccaglio,2014,M,66
017056,Coccaglio,2015,F,118
017056,Coccaglio,2015,M,72
017056,Coccaglio,2016,F,108
017056,Coccaglio,2016,M,67
017056,Coccaglio,2017,F,112
017056,Coccaglio,2017,M,78
017056,Coccaglio,2018,F,108
017056,Coccaglio,2018,M,85
017056,Coccaglio,2019,F,105
017056,Coccaglio,2019,M,85
017056,Coccaglio,2020,F,104
017056,Coccaglio,2020,M,76
017056,Coccaglio,2021,F,116
017056,Coccaglio,2021,M,78
017056,Coccaglio,2022,F,118
017056,Coccaglio,2022,M,85
017056,Coccaglio,2023,F,117
017056,Coccaglio,2023,M,83
017056,Coccaglio,2024,F,130
017056,Coccaglio,2024,M,82
017057,Collebeato,2010,F,96
017057,Collebeato,2010,M,86
017057,Collebeato,2011,F,85
017057,Collebeato,2011,M,80
017057,Collebeato,2012,F,82
017057,Collebeato,2012,M,70
017057,Collebeato,2013,F,86
017057,Collebeato,2013,M,68
017057,Collebeato,2014,F,86
017057,Collebeato,2014,M,73
017057,Collebeato,2015,F,86
017057,Collebeato,2015,M,83
017057,Collebeato,2016,F,89
017057,Collebeato,2016,M,81
017057,Collebeato,2017,F,88
017057,Collebeato,2017,M,82
017057,Collebeato,2018,F,80
017057,Collebeato,2018,M,88
017057,Collebeato,2019,F,89
017057,Collebeato,2019,M,89
