codice_istat,comune,anno,sezione,nome_sezione,indicatore,valore
017185,Tignale,2018,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,1
017185,Tignale,2018,S,altre attività di servizi,unita_locali,1
017185,Tignale,2019,C,attività manifatturiere,unita_locali,12
017185,Tignale,2019,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,1
017185,Tignale,2019,F,costruzioni,unita_locali,30
017185,Tignale,2019,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,19
017185,Tignale,2019,H,trasporto e magazzinaggio,unita_locali,1
017185,Tignale,2019,I,attività dei servizi di alloggio e di ristorazione,unita_locali,58
017185,Tignale,2019,J,servizi di informazione e comunicazione,unita_locali,3
017185,Tignale,2019,K,attività finanziarie e assicurative,unita_locali,2
017185,Tignale,2019,L,attività immobiliari,unita_locali,10
017185,Tignale,2019,M,"attività professionali, scientifiche e tecniche",unita_locali,12
017185,Tignale,2019,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,5
017185,Tignale,2019,Q,sanità e assistenza sociale,unita_locali,6
017185,Tignale,2019,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,1
017185,Tignale,2019,S,altre attività di servizi,unita_locali,2
017185,Tignale,2020,C,attività manifatturiere,unita_locali,12
017185,Tignale,2020,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,1
017185,Tignale,2020,F,costruzioni,unita_locali,28
017185,Tignale,2020,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,19
017185,Tignale,2020,H,trasporto e magazzinaggio,unita_locali,2
017185,Tignale,2020,I,attività dei servizi di alloggio e di ristorazione,unita_locali,53
017185,Tignale,2020,J,servizi di informazione e comunicazione,unita_locali,4
017185,Tignale,2020,K,attività finanziarie e assicurative,unita_locali,3
017185,Tignale,2020,L,attività immobiliari,unita_locali,14
017185,Tignale,2020,M,"attività professionali, scientifiche e tecniche",unita_locali,13
017185,Tignale,2020,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,6
017185,Tignale,2020,Q,sanità e assistenza sociale,unita_locali,5
017185,Tignale,2020,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,1
017185,Tignale,2020,S,altre attività di servizi,unita_locali,3
017185,Tignale,2021,C,attività manifatturiere,unita_locali,13
017185,Tignale,2021,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,1
017185,Tignale,2021,F,costruzioni,unita_locali,32
017185,Tignale,2021,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,18
017185,Tignale,2021,H,trasporto e magazzinaggio,unita_locali,2
017185,Tignale,2021,I,attività dei servizi di alloggio e di ristorazione,unita_locali,55
017185,Tignale,2021,J,servizi di informazione e comunicazione,unita_locali,4
017185,Tignale,2021,K,attività finanziarie e assicurative,unita_locali,3
017185,Tignale,2021,L,attività immobiliari,unita_locali,16
017185,Tignale,2021,M,"attività professionali, scientifiche e tecniche",unita_locali,13
017185,Tignale,2021,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,5
017185,Tignale,2021,Q,sanità e assistenza sociale,unita_locali,6
017185,Tignale,2021,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,1
017185,Tignale,2021,S,altre attività di servizi,unita_locali,3
017185,Tignale,2022,C,attività manifatturiere,unita_locali,13
017185,Tignale,2022,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,1
017185,Tignale,2022,F,costruzioni,unita_locali,31
017185,Tignale,2022,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,20
017185,Tignale,2022,H,trasporto e magazzinaggio,unita_locali,2
017185,Tignale,2022,I,attività dei servizi di alloggio e di ristorazione,unita_locali,59
017185,Tignale,2022,J,servizi di informazione e comunicazione,unita_locali,5
017185,Tignale,2022,K,attività finanziarie e assicurative,unita_locali,2
017185,Tignale,2022,L,attività immobiliari,unita_locali,14
017185,Tignale,2022,M,"attività professionali, scientifiche e tecniche",unita_locali,16
017185,Tignale,2022,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,5
017185,Tignale,2022,Q,sanità e assistenza sociale,unita_locali,6
017185,Tignale,2022,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,2
017185,Tignale,2022,S,altre attività di servizi,unita_locali,3
017185,Tignale,2023,C,attività manifatturiere,unita_locali,13
017185,Tignale,2023,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,1
017185,Tignale,2023,F,costruzioni,unita_locali,29
017185,Tignale,2023,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,18
017185,Tignale,2023,H,trasporto e magazzinaggio,unita_locali,2
017185,Tignale,2023,I,attività dei servizi di alloggio e di ristorazione,unita_locali,57
017185,Tignale,2023,J,servizi di informazione e comunicazione,unita_locali,4
017185,Tignale,2023,K,attività finanziarie e assicurative,unita_locali,2
017185,Tignale,2023,L,attività immobiliari,unita_locali,15
017185,Tignale,2023,M,"attività professionali, scientifiche e tecniche",unita_locali,16
017185,Tignale,2023,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,6
017185,Tignale,2023,Q,sanità e assistenza sociale,unita_locali,5
017185,Tignale,2023,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,2
017185,Tignale,2023,S,altre attività di servizi,unita_locali,4
017186,Torbole Casaglia,2018,B,estrazione di minerali da cave e miniere,addetti,5.4
017186,Torbole Casaglia,2018,C,attività manifatturiere,addetti,1452.4
017186,Torbole Casaglia,2018,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",addetti,1.9
017186,Torbole Casaglia,2018,F,costruzioni,addetti,216.6
017186,Torbole Casaglia,2018,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,349.7
017186,Torbole Casaglia,2018,H,trasporto e magazzinaggio,addetti,82.7
017186,Torbole Casaglia,2018,I,attività dei servizi di alloggio e di ristorazione,addetti,464.6
017186,Torbole Casaglia,2018,J,servizi di informazione e comunicazione,addetti,32.4
017186,Torbole Casaglia,2018,K,attività finanziarie e assicurative,addetti,22.2
017186,Torbole Casaglia,2018,L,attività immobiliari,addetti,35.9
017186,Torbole Casaglia,2018,M,"attività professionali, scientifiche e tecniche",addetti,73.8
017186,Torbole Casaglia,2018,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,47.2
017186,Torbole Casaglia,2018,P,istruzione,addetti,1.0
017186,Torbole Casaglia,2018,Q,sanità e assistenza sociale,addetti,23.1
017186,Torbole Casaglia,2018,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,10.9
017186,Torbole Casaglia,2018,S,altre attività di servizi,addetti,26.0
017186,Torbole Casaglia,2019,B,estrazione di minerali da cave e miniere,addetti,6.8
017186,Torbole Casaglia,2019,C,attività manifatturiere,addetti,1520.3
017186,Torbole Casaglia,2019,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",addetti,2.2
017186,Torbole Casaglia,2019,F,costruzioni,addetti,206.8
017186,Torbole Casaglia,2019,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,392.3
017186,Torbole Casaglia,2019,H,trasporto e magazzinaggio,addetti,80.0
017186,Torbole Casaglia,2019,I,attività dei servizi di alloggio e di ristorazione,addetti,347.7
017186,Torbole Casaglia,2019,J,servizi di informazione e comunicazione,addetti,37.5
017186,Torbole Casaglia,2019,K,attività finanziarie e assicurative,addetti,21.4
017186,Torbole Casaglia,2019,L,attività immobiliari,addetti,32.5
017186,Torbole Casaglia,2019,M,"attività professionali, scientifiche e tecniche",addetti,76.6
017186,Torbole Casaglia,2019,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,45.9
017186,Torbole Casaglia,2019,P,istruzione,addetti,1.0
017186,Torbole Casaglia,2019,Q,sanità e assistenza sociale,addetti,24.4
017186,Torbole Casaglia,2019,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,4.8
017186,Torbole Casaglia,2019,S,altre attività di servizi,addetti,26.8
017186,Torbole Casaglia,2020,B,estrazione di minerali da cave e miniere,addetti,6.5
017186,Torbole Casaglia,2020,C,attività manifatturiere,addetti,1534.2
017186,Torbole Casaglia,2020,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",addetti,3.0
017186,Torbole Casaglia,2020,F,costruzioni,addetti,231.1
017186,Torbole Casaglia,2020,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,418.0
017186,Torbole Casaglia,2020,H,trasporto e magazzinaggio,addetti,68.1
017186,Torbole Casaglia,2020,I,attività dei servizi di alloggio e di ristorazione,addetti,173.7
017186,Torbole Casaglia,2020,J,servizi di informazione e comunicazione,addetti,32.0
017186,Torbole Casaglia,2020,K,attività finanziarie e assicurative,addetti,20.0
017186,Torbole Casaglia,2020,L,attività immobiliari,addetti,29.7
017186,Torbole Casaglia,2020,M,"attività professionali, scientifiche e tecniche",addetti,75.3
017186,Torbole Casaglia,2020,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,76.9
017186,Torbole Casaglia,2020,P,istruzione,addetti,2.0
017186,Torbole Casaglia,2020,Q,sanità e assistenza sociale,addetti,42.0
017186,Torbole Casaglia,2020,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,5.0
017186,Torbole Casaglia,2020,S,altre attività di servizi,addetti,25.0
017186,Torbole Casaglia,2021,B,estrazione di minerali da cave e miniere,addetti,9.5
017186,Torbole Casaglia,2021,C,attività manifatturiere,addetti,1386.6
017186,Torbole Casaglia,2021,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",addetti,2.3
017186,Torbole Casaglia,2021,F,costruzioni,addetti,261.5
017186,Torbole Casaglia,2021,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,451.3
017186,Torbole Casaglia,2021,H,trasporto e magazzinaggio,addetti,90.5
017186,Torbole Casaglia,2021,I,attività dei servizi di alloggio e di ristorazione,addetti,182.7
017186,Torbole Casaglia,2021,J,servizi di informazione e comunicazione,addetti,46.1
017186,Torbole Casaglia,2021,K,attività finanziarie e assicurative,addetti,33.9
017186,Torbole Casaglia,2021,L,attività immobiliari,addetti,33.3
017186,Torbole Casaglia,2021,M,"attività professionali, scientifiche e tecniche",addetti,77.8
017186,Torbole Casaglia,2021,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,95.3
017186,Torbole Casaglia,2021,P,istruzione,addetti,3.0
017186,Torbole Casaglia,2021,Q,sanità e assistenza sociale,addetti,39.9
017186,Torbole Casaglia,2021,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,3.0
017186,Torbole Casaglia,2021,S,altre attività di servizi,addetti,20.5
017186,Torbole Casaglia,2022,B,estrazione di minerali da cave e miniere,addetti,8.6
017186,Torbole Casaglia,2022,C,attività manifatturiere,addetti,1384.8
017186,Torbole Casaglia,2022,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",addetti,2.9
017186,Torbole Casaglia,2022,F,costruzioni,addetti,266.2
017186,Torbole Casaglia,2022,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,465.5
017186,Torbole Casaglia,2022,H,trasporto e magazzinaggio,addetti,78.2
017186,Torbole Casaglia,2022,I,attività dei servizi di alloggio e di ristorazione,addetti,177.5
017186,Torbole Casaglia,2022,J,servizi di informazione e comunicazione,addetti,46.9
017186,Torbole Casaglia,2022,K,attività finanziarie e assicurative,addetti,27.0
017186,Torbole Casaglia,2022,L,attività immobiliari,addetti,36.6
017186,Torbole Casaglia,2022,M,"attività professionali, scientifiche e tecniche",addetti,85.7
017186,Torbole Casaglia,2022,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,93.1
017186,Torbole Casaglia,2022,P,istruzione,addetti,2.0
017186,Torbole Casaglia,2022,Q,sanità e assistenza sociale,addetti,39.6
017186,Torbole Casaglia,2022,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,5.0
017186,Torbole Casaglia,2022,S,altre attività di servizi,addetti,20.2
017186,Torbole Casaglia,2023,B,estrazione di minerali da cave e miniere,addetti,9.8
017186,Torbole Casaglia,2023,C,attività manifatturiere,addetti,1443.6
017186,Torbole Casaglia,2023,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",addetti,19.5
017186,Torbole Casaglia,2023,F,costruzioni,addetti,235.9
017186,Torbole Casaglia,2023,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,452.3
017186,Torbole Casaglia,2023,H,trasporto e magazzinaggio,addetti,70.3
017186,Torbole Casaglia,2023,I,attività dei servizi di alloggio e di ristorazione,addetti,219.6
017186,Torbole Casaglia,2023,J,servizi di informazione e comunicazione,addetti,46.4
017186,Torbole Casaglia,2023,K,attività finanziarie e assicurative,addetti,27.2
017186,Torbole Casaglia,2023,L,attività immobiliari,addetti,31.8
017186,Torbole Casaglia,2023,M,"attività professionali, scientifiche e tecniche",addetti,88.1
017186,Torbole Casaglia,2023,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,121.7
017186,Torbole Casaglia,2023,P,istruzione,addetti,2.0
017186,Torbole Casaglia,2023,Q,sanità e assistenza sociale,addetti,36.3
017186,Torbole Casaglia,2023,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,6.2
017186,Torbole Casaglia,2023,S,altre attività di servizi,addetti,23.7
017186,Torbole Casaglia,2018,B,estrazione di minerali da cave e miniere,unita_locali,1
017186,Torbole Casaglia,2018,C,attività manifatturiere,unita_locali,85
017186,Torbole Casaglia,2018,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,1
017186,Torbole Casaglia,2018,F,costruzioni,unita_locali,59
017186,Torbole Casaglia,2018,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,107
017186,Torbole Casaglia,2018,H,trasporto e magazzinaggio,unita_locali,14
017186,Torbole Casaglia,2018,I,attività dei servizi di alloggio e di ristorazione,unita_locali,25
017186,Torbole Casaglia,2018,J,servizi di informazione e comunicazione,unita_locali,10
017186,Torbole Casaglia,2018,K,attività finanziarie e assicurative,unita_locali,11
017186,Torbole Casaglia,2018,L,attività immobiliari,unita_locali,25
017186,Torbole Casaglia,2018,M,"attività professionali, scientifiche e tecniche",unita_locali,37
017186,Torbole Casaglia,2018,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,11
017186,Torbole Casaglia,2018,P,istruzione,unita_locali,1
017186,Torbole Casaglia,2018,Q,sanità e assistenza sociale,unita_locali,19
017186,Torbole Casaglia,2018,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,6
017186,Torbole Casaglia,2018,S,altre attività di servizi,unita_locali,13
017186,Torbole Casaglia,2019,B,estrazione di minerali da cave e miniere,unita_locali,1
017186,Torbole Casaglia,2019,C,attività manifatturiere,unita_locali,86
017186,Torbole Casaglia,2019,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,1
017186,Torbole Casaglia,2019,F,costruzioni,unita_locali,58
017186,Torbole Casaglia,2019,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,114
017186,Torbole Casaglia,2019,H,trasporto e magazzinaggio,unita_locali,13
017186,Torbole Casaglia,2019,I,attività dei servizi di alloggio e di ristorazione,unita_locali,27
017186,Torbole Casaglia,2019,J,servizi di informazione e comunicazione,unita_locali,11
017186,Torbole Casaglia,2019,K,attività finanziarie e assicurative,unita_locali,10
