codice_istat,comune,anno,classe_addetti,indicatore,valore
017166,Rovato,2022,0-9,unita_locali,1689
017166,Rovato,2022,10-49,unita_locali,141
017166,Rovato,2022,250+,unita_locali,1
017166,Rovato,2022,50-249,unita_locali,15
017166,Rovato,2022,totale,unita_locali,1846
017166,Rovato,2023,0-9,unita_locali,1722
017166,Rovato,2023,10-49,unita_locali,140
017166,Rovato,2023,250+,unita_locali,1
017166,Rovato,2023,50-249,unita_locali,18
017166,Rovato,2023,totale,unita_locali,1881
017167,Rudiano,2018,0-9,addetti,711.0
017167,Rudiano,2018,10-49,addetti,343.8
017167,Rudiano,2018,50-249,addetti,219.9
017167,Rudiano,2018,totale,addetti,1274.6
017167,Rudiano,2019,0-9,addetti,699.6
017167,Rudiano,2019,10-49,addetti,292.6
017167,Rudiano,2019,50-249,addetti,300.8
017167,Rudiano,2019,totale,addetti,1293.0
017167,Rudiano,2020,0-9,addetti,686.2
017167,Rudiano,2020,10-49,addetti,381.3
017167,Rudiano,2020,50-249,addetti,297.0
017167,Rudiano,2020,totale,addetti,1364.5
017167,Rudiano,2021,0-9,addetti,717.4
017167,Rudiano,2021,10-49,addetti,476.1
017167,Rudiano,2021,50-249,addetti,240.9
017167,Rudiano,2021,totale,addetti,1434.5
017167,Rudiano,2022,0-9,addetti,727.4
017167,Rudiano,2022,10-49,addetti,449.8
017167,Rudiano,2022,50-249,addetti,248.4
017167,Rudiano,2022,totale,addetti,1425.7
017167,Rudiano,2023,0-9,addetti,759.0
017167,Rudiano,2023,10-49,addetti,554.1
017167,Rudiano,2023,50-249,addetti,220.4
017167,Rudiano,2023,totale,addetti,1533.4
017167,Rudiano,2018,0-9,unita_locali,367
017167,Rudiano,2018,10-49,unita_locali,17
017167,Rudiano,2018,50-249,unita_locali,3
017167,Rudiano,2018,totale,unita_locali,387
017167,Rudiano,2019,0-9,unita_locali,362
017167,Rudiano,2019,10-49,unita_locali,15
017167,Rudiano,2019,50-249,unita_locali,4
017167,Rudiano,2019,totale,unita_locali,381
017167,Rudiano,2020,0-9,unita_locali,368
017167,Rudiano,2020,10-49,unita_locali,21
017167,Rudiano,2020,50-249,unita_locali,4
017167,Rudiano,2020,totale,unita_locali,393
017167,Rudiano,2021,0-9,unita_locali,388
017167,Rudiano,2021,10-49,unita_locali,23
017167,Rudiano,2021,50-249,unita_locali,3
017167,Rudiano,2021,totale,unita_locali,414
017167,Rudiano,2022,0-9,unita_locali,393
017167,Rudiano,2022,10-49,unita_locali,24
017167,Rudiano,2022,50-249,unita_locali,3
017167,Rudiano,2022,totale,unita_locali,420
017167,Rudiano,2023,0-9,unita_locali,418
017167,Rudiano,2023,10-49,unita_locali,28
017167,Rudiano,2023,50-249,unita_locali,2
017167,Rudiano,2023,totale,unita_locali,448
017168,Sabbio Chiese,2018,0-9,addetti,610.2
017168,Sabbio Chiese,2018,10-49,addetti,374.1
017168,Sabbio Chiese,2018,50-249,addetti,189.7
017168,Sabbio Chiese,2018,totale,addetti,1174.1
017168,Sabbio Chiese,2019,0-9,addetti,553.3
017168,Sabbio Chiese,2019,10-49,addetti,394.8
017168,Sabbio Chiese,2019,50-249,addetti,106.4
017168,Sabbio Chiese,2019,totale,addetti,1054.4
017168,Sabbio Chiese,2020,0-9,addetti,561.3
017168,Sabbio Chiese,2020,10-49,addetti,369.4
017168,Sabbio Chiese,2020,50-249,addetti,111.5
017168,Sabbio Chiese,2020,totale,addetti,1042.2
017168,Sabbio Chiese,2021,0-9,addetti,558.5
017168,Sabbio Chiese,2021,10-49,addetti,518.4
017168,Sabbio Chiese,2021,50-249,addetti,58.6
017168,Sabbio Chiese,2021,totale,addetti,1135.6
017168,Sabbio Chiese,2022,0-9,addetti,561.9
017168,Sabbio Chiese,2022,10-49,addetti,490.4
017168,Sabbio Chiese,2022,50-249,addetti,72.9
017168,Sabbio Chiese,2022,totale,addetti,1125.2
017168,Sabbio Chiese,2023,0-9,addetti,578.8
017168,Sabbio Chiese,2023,10-49,addetti,487.2
017168,Sabbio Chiese,2023,50-249,addetti,83.8
017168,Sabbio Chiese,2023,totale,addetti,1149.8
017168,Sabbio Chiese,2018,0-9,unita_locali,272
017168,Sabbio Chiese,2018,10-49,unita_locali,21
017168,Sabbio Chiese,2018,50-249,unita_locali,1
017168,Sabbio Chiese,2018,totale,unita_locali,294
017168,Sabbio Chiese,2019,0-9,unita_locali,254
017168,Sabbio Chiese,2019,10-49,unita_locali,25
017168,Sabbio Chiese,2019,50-249,unita_locali,2
017168,Sabbio Chiese,2019,totale,unita_locali,281
017168,Sabbio Chiese,2020,0-9,unita_locali,266
017168,Sabbio Chiese,2020,10-49,unita_locali,25
017168,Sabbio Chiese,2020,50-249,unita_locali,2
017168,Sabbio Chiese,2020,totale,unita_locali,293
017168,Sabbio Chiese,2021,0-9,unita_locali,275
017168,Sabbio Chiese,2021,10-49,unita_locali,31
017168,Sabbio Chiese,2021,50-249,unita_locali,1
017168,Sabbio Chiese,2021,totale,unita_locali,307
017168,Sabbio Chiese,2022,0-9,unita_locali,284
017168,Sabbio Chiese,2022,10-49,unita_locali,29
017168,Sabbio Chiese,2022,50-249,unita_locali,1
017168,Sabbio Chiese,2022,totale,unita_locali,314
017168,Sabbio Chiese,2023,0-9,unita_locali,286
017168,Sabbio Chiese,2023,10-49,unita_locali,29
017168,Sabbio Chiese,2023,50-249,unita_locali,1
017168,Sabbio Chiese,2023,totale,unita_locali,316
017169,Sale Marasino,2018,0-9,addetti,481.6
017169,Sale Marasino,2018,10-49,addetti,277.9
017169,Sale Marasino,2018,50-249,addetti,154.9
017169,Sale Marasino,2018,totale,addetti,914.4
017169,Sale Marasino,2019,0-9,addetti,460.1
017169,Sale Marasino,2019,10-49,addetti,243.4
017169,Sale Marasino,2019,50-249,addetti,214.7
017169,Sale Marasino,2019,totale,addetti,918.1
017169,Sale Marasino,2020,0-9,addetti,486.3
017169,Sale Marasino,2020,10-49,addetti,194.3
017169,Sale Marasino,2020,50-249,addetti,280.6
017169,Sale Marasino,2020,totale,addetti,961.2
017169,Sale Marasino,2021,0-9,addetti,476.6
017169,Sale Marasino,2021,10-49,addetti,215.5
017169,Sale Marasino,2021,50-249,addetti,339.5
017169,Sale Marasino,2021,totale,addetti,1031.5
017169,Sale Marasino,2022,0-9,addetti,483.6
017169,Sale Marasino,2022,10-49,addetti,267.2
017169,Sale Marasino,2022,50-249,addetti,262.5
017169,Sale Marasino,2022,totale,addetti,1013.2
017169,Sale Marasino,2023,0-9,addetti,498.4
017169,Sale Marasino,2023,10-49,addetti,231.6
017169,Sale Marasino,2023,50-249,addetti,260.2
017169,Sale Marasino,2023,totale,addetti,990.1
017169,Sale Marasino,2018,0-9,unita_locali,260
017169,Sale Marasino,2018,10-49,unita_locali,13
017169,Sale Marasino,2018,50-249,unita_locali,2
017169,Sale Marasino,2018,totale,unita_locali,275
017169,Sale Marasino,2019,0-9,unita_locali,253
017169,Sale Marasino,2019,10-49,unita_locali,13
017169,Sale Marasino,2019,50-249,unita_locali,3
017169,Sale Marasino,2019,totale,unita_locali,269
017169,Sale Marasino,2020,0-9,unita_locali,263
017169,Sale Marasino,2020,10-49,unita_locali,11
017169,Sale Marasino,2020,50-249,unita_locali,4
017169,Sale Marasino,2020,totale,unita_locali,278
017169,Sale Marasino,2021,0-9,unita_locali,273
017169,Sale Marasino,2021,10-49,unita_locali,13
017169,Sale Marasino,2021,50-249,unita_locali,5
017169,Sale Marasino,2021,totale,unita_locali,291
017169,Sale Marasino,2022,0-9,unita_locali,269
017169,Sale Marasino,2022,10-49,unita_locali,14
017169,Sale Marasino,2022,50-249,unita_locali,4
017169,Sale Marasino,2022,totale,unita_locali,287
017169,Sale Marasino,2023,0-9,unita_locali,274
017169,Sale Marasino,2023,10-49,unita_locali,13
017169,Sale Marasino,2023,50-249,unita_locali,4
017169,Sale Marasino,2023,totale,unita_locali,291
017170,Salò,2018,0-9,addetti,2787.8
017170,Salò,2018,10-49,addetti,1053.7
017170,Salò,2018,50-249,addetti,345.4
017170,Salò,2018,totale,addetti,4186.8
017170,Salò,2019,0-9,addetti,2597.4
017170,Salò,2019,10-49,addetti,1216.2
017170,Salò,2019,50-249,addetti,441.1
017170,Salò,2019,totale,addetti,4254.7
017170,Salò,2020,0-9,addetti,2506.4
017170,Salò,2020,10-49,addetti,929.1
017170,Salò,2020,50-249,addetti,626.6
017170,Salò,2020,totale,addetti,4062.0
017170,Salò,2021,0-9,addetti,2503.9
017170,Salò,2021,10-49,addetti,1158.0
017170,Salò,2021,50-249,addetti,280.8
017170,Salò,2021,totale,addetti,3942.7
017170,Salò,2022,0-9,addetti,2579.8
017170,Salò,2022,10-49,addetti,1220.2
017170,Salò,2022,50-249,addetti,371.6
017170,Salò,2022,totale,addetti,4171.5
017170,Salò,2023,0-9,addetti,2608.5
017170,Salò,2023,10-49,addetti,1289.4
017170,Salò,2023,50-249,addetti,409.3
017170,Salò,2023,totale,addetti,4307.2
017170,Salò,2018,0-9,unita_locali,1341
017170,Salò,2018,10-49,unita_locali,63
017170,Salò,2018,50-249,unita_locali,5
017170,Salò,2018,totale,unita_locali,1409
017170,Salò,2019,0-9,unita_locali,1297
017170,Salò,2019,10-49,unita_locali,73
017170,Salò,2019,50-249,unita_locali,4
017170,Salò,2019,totale,unita_locali,1374
017170,Salò,2020,0-9,unita_locali,1323
017170,Salò,2020,10-49,unita_locali,57
017170,Salò,2020,50-249,unita_locali,7
017170,Salò,2020,totale,unita_locali,1387
017170,Salò,2021,0-9,unita_locali,1341
017170,Salò,2021,10-49,unita_locali,69
017170,Salò,2021,50-249,unita_locali,4
017170,Salò,2021,totale,unita_locali,1414
017170,Salò,2022,0-9,unita_locali,1387
017170,Salò,2022,10-49,unita_locali,70
017170,Salò,2022,50-249,unita_locali,5
017170,Salò,2022,totale,unita_locali,1462
017170,Salò,2023,0-9,unita_locali,1409
017170,Salò,2023,10-49,unita_locali,73
017170,Salò,2023,50-249,unita_locali,5
017170,Salò,2023,totale,unita_locali,1487
017171,San Felice del Benaco,2018,0-9,addetti,574.0
017171,San Felice del Benaco,2018,10-49,addetti,417.2
017171,San Felice del Benaco,2018,50-249,addetti,71.6
017171,San Felice del Benaco,2018,totale,addetti,1062.8
017171,San Felice del Benaco,2019,0-9,addetti,564.3
017171,San Felice del Benaco,2019,10-49,addetti,504.2
017171,San Felice del Benaco,2019,50-249,addetti,155.0
017171,San Felice del Benaco,2019,totale,addetti,1223.5
017171,San Felice del Benaco,2020,0-9,addetti,588.9
017171,San Felice del Benaco,2020,10-49,addetti,342.7
017171,San Felice del Benaco,2020,50-249,addetti,58.6
017171,San Felice del Benaco,2020,totale,addetti,990.2
017171,San Felice del Benaco,2021,0-9,addetti,621.9
017171,San Felice del Benaco,2021,10-49,addetti,367.2
017171,San Felice del Benaco,2021,50-249,addetti,58.6
017171,San Felice del Benaco,2021,totale,addetti,1047.7
017171,San Felice del Benaco,2022,0-9,addetti,654.9
017171,San Felice del Benaco,2022,10-49,addetti,424.5
017171,San Felice del Benaco,2022,50-249,addetti,61.0
017171,San Felice del Benaco,2022,totale,addetti,1140.3
017171,San Felice del Benaco,2023,0-9,addetti,625.0
017171,San Felice del Benaco,2023,10-49,addetti,392.3
017171,San Felice del Benaco,2023,50-249,addetti,327.4
017171,San Felice del Benaco,2023,totale,addetti,1344.7
017171,San Felice del Benaco,2018,0-9,unita_locali,294
017171,San Felice del Benaco,2018,10-49,unita_locali,26
017171,San Felice del Benaco,2018,50-249,unita_locali,1
017171,San Felice del Benaco,2018,totale,unita_locali,321
017171,San Felice del Benaco,2019,0-9,unita_locali,293
017171,San Felice del Benaco,2019,10-49,unita_locali,28
017171,San Felice del Benaco,2019,50-249,unita_locali,1
017171,San Felice del Benaco,2019,totale,unita_locali,322
017171,San Felice del Benaco,2020,0-9,unita_locali,306
017171,San Felice del Benaco,2020,10-49,unita_locali,20
017171,San Felice del Benaco,2020,50-249,unita_locali,1
017171,San Felice del Benaco,2020,totale,unita_locali,327
017171,San Felice del Benaco,2021,0-9,unita_locali,328
017171,San Felice del Benaco,2021,10-49,unita_locali,19
017171,San Felice del Benaco,2021,50-249,unita_locali,1
017171,San Felice del Benaco,2021,totale,unita_locali,348
017171,San Felice del Benaco,2022,0-9,unita_locali,341
017171,San Felice del Benaco,2022,10-49,unita_locali,22
017171,San Felice del Benaco,2022,50-249,unita_locali,1
017171,San Felice del Benaco,2022,totale,unita_locali,364
017171,San Felice del Benaco,2023,0-9,unita_locali,347
017171,San Felice del Benaco,2023,10-49,unita_locali,25
017171,San Felice del Benaco,2023,50-249,unita_locali,3
017171,San Felice del Benaco,2023,totale,unita_locali,375
017172,San Gervasio Bresciano,2018,0-9,addetti,206.6
017172,San Gervasio Bresciano,2018,10-49,addetti,162.9
017172,San Gervasio Bresciano,2018,50-249,addetti,156.5
017172,San Gervasio Bresciano,2018,totale,addetti,526.0
017172,San Gervasio Bresciano,2019,0-9,addetti,193.8
017172,San Gervasio Bresciano,2019,10-49,addetti,164.4
017172,San Gervasio Bresciano,2019,50-249,addetti,164.3
017172,San Gervasio Bresciano,2019,totale,addetti,522.6
017172,San Gervasio Bresciano,2020,0-9,addetti,216.4
017172,San Gervasio Bresciano,2020,10-49,addetti,154.3
017172,San Gervasio Bresciano,2020,50-249,addetti,163.1
017172,San Gervasio Bresciano,2020,totale,addetti,533.8
017172,San Gervasio Bresciano,2021,0-9,addetti,215.7
017172,San Gervasio Bresciano,2021,10-49,addetti,196.7
017172,San Gervasio Bresciano,2021,50-249,addetti,169.5
017172,San Gervasio Bresciano,2021,totale,addetti,582.0
017172,San Gervasio Bresciano,2022,0-9,addetti,224.5
017172,San Gervasio Bresciano,2022,10-49,addetti,197.1
017172,San Gervasio Bresciano,2022,50-249,addetti,176.1
017172,San Gervasio Bresciano,2022,totale,addetti,597.7
017172,San Gervasio Bresciano,2023,0-9,addetti,213.3
017172,San Gervasio Bresciano,2023,10-49,addetti,193.7
017172,San Gervasio Bresciano,2023,50-249,addetti,158.0
017172,San Gervasio Bresciano,2023,totale,addetti,565.0
017172,San Gervasio Bresciano,2018,0-9,unita_locali,117
017172,San Gervasio Bresciano,2018,10-49,unita_locali,10
017172,San Gervasio Bresciano,2018,50-249,unita_locali,2
017172,San Gervasio Bresciano,2018,totale,unita_locali,129
017172,San Gervasio Bresciano,2019,0-9,unita_locali,106
017172,San Gervasio Bresciano,2019,10-49,unita_locali,10
017172,San Gervasio Bresciano,2019,50-249,unita_locali,2
017172,San Gervasio Bresciano,2019,totale,unita_locali,118
017172,San Gervasio Bresciano,2020,0-9,unita_locali,120
017172,San Gervasio Bresciano,2020,10-49,unita_locali,9
017172,San Gervasio Bresciano,2020,50-249,unita_locali,2
017172,San Gervasio Bresciano,2020,totale,unita_locali,131
017172,San Gervasio Bresciano,2021,0-9,unita_locali,120
017172,San Gervasio Bresciano,2021,10-49,unita_locali,11
017172,San Gervasio Bresciano,2021,50-249,unita_locali,2
017172,San Gervasio Bresciano,2021,totale,unita_locali,133
017172,San Gervasio Bresciano,2022,0-9,unita_locali,128
017172,San Gervasio Bresciano,2022,10-49,unita_locali,11
017172,San Gervasio Bresciano,2022,50-249,unita_locali,2
017172,San Gervasio Bresciano,2022,totale,unita_locali,141
017172,San Gervasio Bresciano,2023,0-9,unita_locali,125
017172,San Gervasio Bresciano,2023,10-49,unita_locali,10
017172,San Gervasio Bresciano,2023,50-249,unita_locali,2
017172,San Gervasio Bresciano,2023,totale,unita_locali,137
017173,San Zeno Naviglio,2018,0-9,addetti,915.9
017173,San Zeno Naviglio,2018,10-49,addetti,768.2
017173,San Zeno Naviglio,2018,50-249,addetti,867.0
017173,San Zeno Naviglio,2018,totale,addetti,2551.1
017173,San Zeno Naviglio,2019,0-9,addetti,947.9
017173,San Zeno Naviglio,2019,10-49,addetti,800.2
017173,San Zeno Naviglio,2019,250+,addetti,260.5
017173,San Zeno Naviglio,2019,50-249,addetti,720.4
017173,San Zeno Naviglio,2019,totale,addetti,2729.1
017173,San Zeno Naviglio,2020,0-9,addetti,984.5
017173,San Zeno Naviglio,2020,10-49,addetti,870.0
017173,San Zeno Naviglio,2020,250+,addetti,277.9
017173,San Zeno Naviglio,2020,50-249,addetti,556.4
017173,San Zeno Naviglio,2020,totale,addetti,2688.8
017173,San Zeno Naviglio,2021,0-9,addetti,1016.0
017173,San Zeno Naviglio,2021,10-49,addetti,965.8
017173,San Zeno Naviglio,2021,250+,addetti,355.5
017173,San Zeno Naviglio,2021,50-249,addetti,561.9
017173,San Zeno Naviglio,2021,totale,addetti,2899.2
017173,San Zeno Naviglio,2022,0-9,addetti,1021.9
017173,San Zeno Naviglio,2022,10-49,addetti,962.1
017173,San Zeno Naviglio,2022,250+,addetti,403.7
017173,San Zeno Naviglio,2022,50-249,addetti,611.2
017173,San Zeno Naviglio,2022,totale,addetti,2999.0
017173,San Zeno Naviglio,2023,0-9,addetti,1052.6
017173,San Zeno Naviglio,2023,10-49,addetti,885.0
017173,San Zeno Naviglio,2023,250+,addetti,439.7
017173,San Zeno Naviglio,2023,50-249,addetti,547.1
017173,San Zeno Naviglio,2023,totale,addetti,2924.4
017173,San Zeno Naviglio,2018,0-9,unita_locali,408
017173,San Zeno Naviglio,2018,10-49,unita_locali,42
017173,San Zeno Naviglio,2018,50-249,unita_locali,8
017173,San Zeno Naviglio,2018,totale,unita_locali,458
017173,San Zeno Naviglio,2019,0-9,unita_locali,418
017173,San Zeno Naviglio,2019,10-49,unita_locali,45
017173,San Zeno Naviglio,2019,250+,unita_locali,1
017173,San Zeno Naviglio,2019,50-249,unita_locali,8
017173,San Zeno Naviglio,2019,totale,unita_locali,472
017173,San Zeno Naviglio,2020,0-9,unita_locali,456
017173,San Zeno Naviglio,2020,10-49,unita_locali,45
017173,San Zeno Naviglio,2020,250+,unita_locali,1
017173,San Zeno Naviglio,2020,50-249,unita_locali,6
017173,San Zeno Naviglio,2020,totale,unita_locali,508
017173,San Zeno Naviglio,2021,0-9,unita_locali,469
017173,San Zeno Naviglio,2021,10-49,unita_locali,50
017173,San Zeno Naviglio,2021,250+,unita_locali,1
017173,San Zeno Naviglio,2021,50-249,unita_locali,6
017173,San Zeno Naviglio,2021,totale,unita_locali,526
017173,San Zeno Naviglio,2022,0-9,unita_locali,476
017173,San Zeno Naviglio,2022,10-49,unita_locali,49
017173,San Zeno Naviglio,2022,250+,unita_locali,1
017173,San Zeno Naviglio,2022,50-249,unita_locali,7
017173,San Zeno Naviglio,2022,totale,unita_locali,533
017173,San Zeno Naviglio,2023,0-9,unita_locali,497
017173,San Zeno Naviglio,2023,10-49,unita_locali,48
017173,San Zeno Naviglio,2023,250+,unita_locali,1
017173,San Zeno Naviglio,2023,50-249,unita_locali,6
017173,San Zeno Naviglio,2023,totale,unita_locali,552
017174,Sarezzo,2018,0-9,addetti,2043.4
017174,Sarezzo,2018,10-49,addetti,1276.1
017174,Sarezzo,2018,250+,addetti,259.1
017174,Sarezzo,2018,50-249,addetti,1068.5
017174,Sarezzo,2018,totale,addetti,4647.1
017174,Sarezzo,2019,0-9,addetti,2008.8
017174,Sarezzo,2019,10-49,addetti,1330.5
017174,Sarezzo,2019,250+,addetti,259.9
017174,Sarezzo,2019,50-249,addetti,1067.9
017174,Sarezzo,2019,totale,addetti,4667.1
017174,Sarezzo,2020,0-9,addetti,2014.4
017174,Sarezzo,2020,10-49,addetti,1315.5
017174,Sarezzo,2020,250+,addetti,572.0
017174,Sarezzo,2020,50-249,addetti,757.3
017174,Sarezzo,2020,totale,addetti,4659.2
017174,Sarezzo,2021,0-9,addetti,1997.8
017174,Sarezzo,2021,10-49,addetti,1393.7
017174,Sarezzo,2021,250+,addetti,712.1
017174,Sarezzo,2021,50-249,addetti,1051.8
017174,Sarezzo,2021,totale,addetti,5155.4
017174,Sarezzo,2022,0-9,addetti,2047.0
017174,Sarezzo,2022,10-49,addetti,1309.3
017174,Sarezzo,2022,250+,addetti,689.4
017174,Sarezzo,2022,50-249,addetti,1063.1
017174,Sarezzo,2022,totale,addetti,5108.8
017174,Sarezzo,2023,0-9,addetti,2048.6
017174,Sarezzo,2023,10-49,addetti,1412.9
017174,Sarezzo,2023,250+,addetti,641.2
017174,Sarezzo,2023,50-249,addetti,1001.1
017174,Sarezzo,2023,totale,addetti,5103.8
017174,Sarezzo,2018,0-9,unita_locali,944
017174,Sarezzo,2018,10-49,unita_locali,77
017174,Sarezzo,2018,250+,unita_locali,1
017174,Sarezzo,2018,50-249,unita_locali,10
017174,Sarezzo,2018,totale,unita_locali,1032
017174,Sarezzo,2019,0-9,unita_locali,918
017174,Sarezzo,2019,10-49,unita_locali,79
017174,Sarezzo,2019,250+,unita_locali,1
017174,Sarezzo,2019,50-249,unita_locali,10
017174,Sarezzo,2019,totale,unita_locali,1008
017174,Sarezzo,2020,0-9,unita_locali,956
017174,Sarezzo,2020,10-49,unita_locali,77
017174,Sarezzo,2020,250+,unita_locali,2
017174,Sarezzo,2020,50-249,unita_locali,7
017174,Sarezzo,2020,totale,unita_locali,1042
017174,Sarezzo,2021,0-9,unita_locali,953
017174,Sarezzo,2021,10-49,unita_locali,81
017174,Sarezzo,2021,250+,unita_locali,2
017174,Sarezzo,2021,50-249,unita_locali,12
017174,Sarezzo,2021,totale,unita_locali,1048
017174,Sarezzo,2022,0-9,unita_locali,972
017174,Sarezzo,2022,10-49,unita_locali,78
017174,Sarezzo,2022,250+,unita_locali,2
017174,Sarezzo,2022,50-249,unita_locali,12
017174,Sarezzo,2022,totale,unita_locali,1064
017174,Sarezzo,2023,0-9,unita_locali,965
017174,Sarezzo,2023,10-49,unita_locali,83
017174,Sarezzo,2023,250+,unita_locali,2
017174,Sarezzo,2023,50-249,unita_locali,11
017174,Sarezzo,2023,totale,unita_locali,1061
017175,Saviore dell'Adamello,2018,0-9,addetti,64.7
017175,Saviore dell'Adamello,2018,10-49,addetti,16.5
017175,Saviore dell'Adamello,2018,totale,addetti,81.2
017175,Saviore dell'Adamello,2019,0-9,addetti,65.6
017175,Saviore dell'Adamello,2019,10-49,addetti,19.6
017175,Saviore dell'Adamello,2019,totale,addetti,85.2
017175,Saviore dell'Adamello,2020,0-9,addetti,65.4
017175,Saviore dell'Adamello,2020,10-49,addetti,19.9
017175,Saviore dell'Adamello,2020,totale,addetti,85.2
017175,Saviore dell'Adamello,2021,0-9,addetti,71.8
017175,Saviore dell'Adamello,2021,10-49,addetti,34.5
017175,Saviore dell'Adamello,2021,totale,addetti,106.3
017175,Saviore dell'Adamello,2022,0-9,addetti,72.2
017175,Saviore dell'Adamello,2022,10-49,addetti,10.0
017175,Saviore dell'Adamello,2022,totale,addetti,82.2
017175,Saviore dell'Adamello,2023,0-9,addetti,67.8
017175,Saviore dell'Adamello,2023,10-49,addetti,10.6
017175,Saviore dell'Adamello,2023,totale,addetti,78.3
017175,Saviore dell'Adamello,2018,0-9,unita_locali,43
017175,Saviore dell'Adamello,2018,10-49,unita_locali,1
017175,Saviore dell'Adamello,2018,totale,unita_locali,44
017175,Saviore dell'Adamello,2019,0-9,unita_locali,44
017175,Saviore dell'Adamello,2019,10-49,unita_locali,1
017175,Saviore dell'Adamello,2019,totale,unita_locali,45
017175,Saviore dell'Adamello,2020,0-9,unita_locali,44
017175,Saviore dell'Adamello,2020,10-49,unita_locali,1
017175,Saviore dell'Adamello,2020,totale,unita_locali,45
017175,Saviore dell'Adamello,2021,0-9,unita_locali,47
017175,Saviore dell'Adamello,2021,10-49,unita_locali,2
017175,Saviore dell'Adamello,2021,totale,unita_locali,49
017175,Saviore dell'Adamello,2022,0-9,unita_locali,47
017175,Saviore dell'Adamello,2022,10-49,unita_locali,1
017175,Saviore dell'Adamello,2022,totale,unita_locali,48
017175,Saviore dell'Adamello,2023,0-9,unita_locali,46
017175,Saviore dell'Adamello,2023,10-49,unita_locali,1
017175,Saviore dell'Adamello,2023,totale,unita_locali,47
017176,Sellero,2018,0-9,addetti,187.4
017176,Sellero,2018,10-49,addetti,174.8
017176,Sellero,2018,50-249,addetti,341.3
017176,Sellero,2018,totale,addetti,703.5
017176,Sellero,2019,0-9,addetti,184.6
017176,Sellero,2019,10-49,addetti,129.7
017176,Sellero,2019,50-249,addetti,357.5
017176,Sellero,2019,totale,addetti,671.9
017176,Sellero,2020,0-9,addetti,192.0
017176,Sellero,2020,10-49,addetti,180.2
017176,Sellero,2020,50-249,addetti,280.6
017176,Sellero,2020,totale,addetti,652.8
017176,Sellero,2021,0-9,addetti,192.9
017176,Sellero,2021,10-49,addetti,131.8
017176,Sellero,2021,50-249,addetti,316.1
017176,Sellero,2021,totale,addetti,640.9
017176,Sellero,2022,0-9,addetti,180.2
017176,Sellero,2022,10-49,addetti,168.7
017176,Sellero,2022,50-249,addetti,342.1
017176,Sellero,2022,totale,addetti,691.0
017176,Sellero,2023,0-9,addetti,207.5
017176,Sellero,2023,10-49,addetti,143.1
017176,Sellero,2023,50-249,addetti,341.2
017176,Sellero,2023,totale,addetti,691.8
017176,Sellero,2018,0-9,unita_locali,90
017176,Sellero,2018,10-49,unita_locali,10
017176,Sellero,2018,50-249,unita_locali,2
017176,Sellero,2018,totale,unita_locali,102
017176,Sellero,2019,0-9,unita_locali,85
017176,Sellero,2019,10-49,unita_locali,9
017176,Sellero,2019,50-249,unita_locali,3
017176,Sellero,2019,totale,unita_locali,97
017176,Sellero,2020,0-9,unita_locali,89
017176,Sellero,2020,10-49,unita_locali,9
017176,Sellero,2020,50-249,unita_locali,2
017176,Sellero,2020,totale,unita_locali,100
017176,Sellero,2021,0-9,unita_locali,88
017176,Sellero,2021,10-49,unita_locali,8
017176,Sellero,2021,50-249,unita_locali,3
017176,Sellero,2021,totale,unita_locali,99
017176,Sellero,2022,0-9,unita_locali,87
017176,Sellero,2022,10-49,unita_locali,11
017176,Sellero,2022,50-249,unita_locali,3
017176,Sellero,2022,totale,unita_locali,101
017176,Sellero,2023,0-9,unita_locali,90
017176,Sellero,2023,10-49,unita_locali,9
017176,Sellero,2023,50-249,unita_locali,3
017176,Sellero,2023,totale,unita_locali,102
017177,Seniga,2018,0-9,addetti,160.3
017177,Seniga,2018,10-49,addetti,59.7
017177,Seniga,2018,50-249,addetti,211.3
017177,Seniga,2018,totale,addetti,431.2
017177,Seniga,2019,0-9,addetti,151.8
017177,Seniga,2019,10-49,addetti,77.4
017177,Seniga,2019,50-249,addetti,214.8
017177,Seniga,2019,totale,addetti,444.0
017177,Seniga,2020,0-9,addetti,143.4
017177,Seniga,2020,10-49,addetti,70.8
017177,Seniga,2020,50-249,addetti,213.9
017177,Seniga,2020,totale,addetti,428.0
017177,Seniga,2021,0-9,addetti,150.0
017177,Seniga,2021,10-49,addetti,76.5
017177,Seniga,2021,50-249,addetti,210.3
017177,Seniga,2021,totale,addetti,436.7
017177,Seniga,2022,0-9,addetti,155.4
017177,Seniga,2022,10-49,addetti,85.0
017177,Seniga,2022,50-249,addetti,212.9
017177,Seniga,2022,totale,addetti,453.3
017177,Seniga,2023,0-9,addetti,151.0
017177,Seniga,2023,10-49,addetti,82.2
017177,Seniga,2023,50-249,addetti,211.1
017177,Seniga,2023,totale,addetti,444.2
017177,Seniga,2018,0-9,unita_locali,71
017177,Seniga,2018,10-49,unita_locali,4
017177,Seniga,2018,50-249,unita_locali,2
017177,Seniga,2018,totale,unita_locali,77
017177,Seniga,2019,0-9,unita_locali,70
017177,Seniga,2019,10-49,unita_locali,5
017177,Seniga,2019,50-249,unita_locali,2
017177,Seniga,2019,totale,unita_locali,77
017177,Seniga,2020,0-9,unita_locali,66
017177,Seniga,2020,10-49,unita_locali,5
017177,Seniga,2020,50-249,unita_locali,2
017177,Seniga,2020,totale,unita_locali,73
017177,Seniga,2021,0-9,unita_locali,74
