codice_istat,comune,mese,arrivi,presenze,permanenza_media
017126,Orzivecchi,2023-07,1856,2732,1.50
017126,Orzivecchi,2023-08,1527,2538,1.70
017126,Orzivecchi,2023-09,1543,2308,1.50
017126,Orzivecchi,2023-10,1508,2544,1.70
017126,Orzivecchi,2023-11,1297,2500,1.90
017126,Orzivecchi,2023-12,1458,2275,1.60
017126,Orzivecchi,2024-01,1354,2006,1.50
017126,Orzivecchi,2024-02,1273,2106,1.70
017126,Orzivecchi,2024-03,1524,2362,1.50
017126,Orzivecchi,2024-04,1470,2520,1.70
017126,Orzivecchi,2024-05,1428,2285,1.60
017126,Orzivecchi,2024-06,1431,2433,1.70
017126,Orzivecchi,2024-07,1646,2552,1.60
017126,Orzivecchi,2024-08,1554,2376,1.50
017126,Orzivecchi,2024-09,1572,2657,1.70
017126,Orzivecchi,2024-10,1445,2981,2.10
017126,Orzivecchi,2024-11,1574,2534,1.60
017126,Orzivecchi,2024-12,2220,3688,1.70
017128,Ossimo,2020-01,14,42,3.00
017128,Ossimo,2020-02,25,74,3.00
017128,Ossimo,2020-03,2,7,3.50
017128,Ossimo,2020-04,0,0,0.00
017128,Ossimo,2020-05,0,0,0.00
017128,Ossimo,2020-06,0,0,0.00
017128,Ossimo,2020-07,0,0,0.00
017128,Ossimo,2020-08,24,154,6.40
017128,Ossimo,2020-09,2,16,8.00
017128,Ossimo,2020-10,2,8,4.00
017128,Ossimo,2020-11,1,2,2.00
017128,Ossimo,2020-12,0,8,0.00
017128,Ossimo,2021-01,0,0,0.00
017128,Ossimo,2021-02,0,0,0.00
017128,Ossimo,2021-03,0,0,0.00
017128,Ossimo,2021-04,0,0,0.00
017128,Ossimo,2021-05,8,18,2.30
017128,Ossimo,2021-06,14,124,8.90
017128,Ossimo,2021-07,18,104,5.80
017128,Ossimo,2021-08,16,169,10.60
017128,Ossimo,2021-09,10,54,5.40
017128,Ossimo,2021-10,0,0,0.00
017128,Ossimo,2021-11,0,0,0.00
017128,Ossimo,2021-12,8,24,3.00
017128,Ossimo,2022-01,8,34,4.30
017128,Ossimo,2022-03,2,6,3.00
017128,Ossimo,2022-04,4,22,5.50
017128,Ossimo,2022-05,4,20,5.00
017128,Ossimo,2022-06,7,21,3.00
017128,Ossimo,2022-07,15,68,4.50
017128,Ossimo,2022-08,17,132,7.80
017128,Ossimo,2022-09,4,24,6.00
017128,Ossimo,2022-10,1,1,1.00
017128,Ossimo,2022-11,2,44,22.00
017128,Ossimo,2022-12,11,29,2.60
017128,Ossimo,2024-01,3,9,3.00
017128,Ossimo,2024-02,0,0,0.00
017128,Ossimo,2024-03,0,0,0.00
017128,Ossimo,2024-04,2,2,1.00
017128,Ossimo,2024-05,2,4,2.00
017128,Ossimo,2024-06,4,4,1.00
017128,Ossimo,2024-07,5,17,3.40
017128,Ossimo,2024-08,4,32,8.00
017128,Ossimo,2024-09,2,8,4.00
017128,Ossimo,2024-10,0,0,0.00
017128,Ossimo,2024-11,4,4,1.00
017128,Ossimo,2024-12,13,40,3.10
017129,Padenghe sul Garda,2019-01,386,718,1.90
017129,Padenghe sul Garda,2019-02,390,797,2.00
017129,Padenghe sul Garda,2019-03,1080,3163,2.90
017129,Padenghe sul Garda,2019-04,4804,15348,3.20
017129,Padenghe sul Garda,2019-05,4278,14367,3.40
017129,Padenghe sul Garda,2019-06,8886,33076,3.70
017129,Padenghe sul Garda,2019-07,9763,46350,4.70
017129,Padenghe sul Garda,2019-08,10179,53125,5.20
017129,Padenghe sul Garda,2019-09,5986,25952,4.30
017129,Padenghe sul Garda,2019-10,3177,13744,4.30
017129,Padenghe sul Garda,2019-11,1156,2514,2.20
017129,Padenghe sul Garda,2019-12,1317,2937,2.20
017129,Padenghe sul Garda,2020-01,341,1211,3.60
017129,Padenghe sul Garda,2020-02,655,1427,2.20
017129,Padenghe sul Garda,2020-03,59,283,4.80
017129,Padenghe sul Garda,2020-04,0,29,0.00
017129,Padenghe sul Garda,2020-05,881,1958,2.20
017129,Padenghe sul Garda,2020-06,2652,9483,3.60
017129,Padenghe sul Garda,2020-07,5461,24192,4.40
017129,Padenghe sul Garda,2020-08,7679,40274,5.20
017129,Padenghe sul Garda,2020-09,4678,24489,5.20
017129,Padenghe sul Garda,2020-10,1522,8946,5.90
017129,Padenghe sul Garda,2020-11,107,3137,29.30
017129,Padenghe sul Garda,2020-12,345,3680,10.70
017129,Padenghe sul Garda,2021-01,115,514,4.50
017129,Padenghe sul Garda,2021-02,674,1301,1.90
017129,Padenghe sul Garda,2021-03,222,933,4.20
017129,Padenghe sul Garda,2021-04,642,2026,3.20
017129,Padenghe sul Garda,2021-05,3674,14354,3.90
017129,Padenghe sul Garda,2021-06,6804,32068,4.70
017129,Padenghe sul Garda,2021-07,10618,50412,4.70
017129,Padenghe sul Garda,2021-08,11061,72062,6.50
017129,Padenghe sul Garda,2021-09,7542,49587,6.60
017129,Padenghe sul Garda,2021-10,4701,31676,6.70
017129,Padenghe sul Garda,2021-11,1283,13612,10.60
017129,Padenghe sul Garda,2021-12,1001,12992,13.00
017129,Padenghe sul Garda,2022-01,1207,2485,2.10
017129,Padenghe sul Garda,2022-02,1381,2367,1.70
017129,Padenghe sul Garda,2022-03,1507,3547,2.40
017129,Padenghe sul Garda,2022-04,6902,25279,3.70
017129,Padenghe sul Garda,2022-05,6501,32787,5.00
017129,Padenghe sul Garda,2022-06,10906,57914,5.30
017129,Padenghe sul Garda,2022-07,11228,70299,6.30
017129,Padenghe sul Garda,2022-08,10819,80685,7.50
017129,Padenghe sul Garda,2022-09,7632,46590,6.10
017129,Padenghe sul Garda,2022-10,4344,17786,4.10
017129,Padenghe sul Garda,2022-11,1231,3829,3.10
017129,Padenghe sul Garda,2022-12,1072,2975,2.80
017129,Padenghe sul Garda,2023-01,1033,2293,2.20
017129,Padenghe sul Garda,2023-02,1477,2712,1.80
017129,Padenghe sul Garda,2023-03,2221,4993,2.20
017129,Padenghe sul Garda,2023-04,6488,21050,3.20
017129,Padenghe sul Garda,2023-05,6844,26684,3.90
017129,Padenghe sul Garda,2023-06,10096,47854,4.70
017129,Padenghe sul Garda,2023-07,12768,68276,5.30
017129,Padenghe sul Garda,2023-08,11938,77351,6.50
017129,Padenghe sul Garda,2023-09,8808,41808,4.70
017129,Padenghe sul Garda,2023-10,4966,23861,4.80
017129,Padenghe sul Garda,2023-11,1480,4438,3.00
017129,Padenghe sul Garda,2023-12,1527,3476,2.30
017129,Padenghe sul Garda,2024-01,1445,3167,2.20
017129,Padenghe sul Garda,2024-02,1715,3072,1.80
017129,Padenghe sul Garda,2024-03,3851,10640,2.80
017129,Padenghe sul Garda,2024-04,5769,19397,3.40
017129,Padenghe sul Garda,2024-05,11517,50631,4.40
017129,Padenghe sul Garda,2024-06,9914,41939,4.20
017129,Padenghe sul Garda,2024-07,11456,58663,5.10
017129,Padenghe sul Garda,2024-08,11393,63288,5.60
017129,Padenghe sul Garda,2024-09,6654,31337,4.70
017129,Padenghe sul Garda,2024-10,3797,12757,3.40
017129,Padenghe sul Garda,2024-11,2023,8152,4.00
017129,Padenghe sul Garda,2024-12,1722,3385,2.00
017130,Paderno Franciacorta,2019-01,22,25,1.10
017130,Paderno Franciacorta,2019-02,31,42,1.40
017130,Paderno Franciacorta,2019-03,30,73,2.40
017130,Paderno Franciacorta,2019-04,49,90,1.80
017130,Paderno Franciacorta,2019-05,52,91,1.80
017130,Paderno Franciacorta,2019-06,43,80,1.90
017130,Paderno Franciacorta,2019-07,46,98,2.10
017130,Paderno Franciacorta,2019-08,55,103,1.90
017130,Paderno Franciacorta,2019-09,45,126,2.80
017130,Paderno Franciacorta,2019-10,68,108,1.60
017130,Paderno Franciacorta,2019-11,39,105,2.70
017130,Paderno Franciacorta,2019-12,24,79,3.30
017130,Paderno Franciacorta,2020-01,23,29,1.30
017130,Paderno Franciacorta,2020-02,33,73,2.20
017130,Paderno Franciacorta,2020-03,1,106,31.00
017130,Paderno Franciacorta,2020-04,0,0,0.00
017130,Paderno Franciacorta,2020-05,6,11,1.80
017130,Paderno Franciacorta,2020-06,11,43,3.90
017130,Paderno Franciacorta,2020-07,33,129,3.90
017130,Paderno Franciacorta,2020-08,18,57,3.20
017130,Paderno Franciacorta,2020-09,91,127,1.40
017130,Paderno Franciacorta,2020-10,43,62,1.40
017130,Paderno Franciacorta,2020-11,4,60,15.00
017130,Paderno Franciacorta,2020-12,15,183,12.20
017130,Paderno Franciacorta,2021-01,6,165,27.50
017130,Paderno Franciacorta,2021-02,15,77,5.10
017130,Paderno Franciacorta,2021-03,14,120,8.60
017130,Paderno Franciacorta,2021-04,4,6,1.50
017130,Paderno Franciacorta,2021-05,37,127,3.40
017130,Paderno Franciacorta,2021-06,42,98,2.30
017130,Paderno Franciacorta,2021-07,31,167,5.40
017130,Paderno Franciacorta,2021-08,57,189,3.30
017130,Paderno Franciacorta,2021-09,85,108,1.30
017130,Paderno Franciacorta,2021-10,65,123,1.90
017130,Paderno Franciacorta,2021-11,23,34,1.50
017130,Paderno Franciacorta,2021-12,11,11,1.00
017130,Paderno Franciacorta,2022-01,9,13,1.40
017130,Paderno Franciacorta,2022-02,32,57,1.80
017130,Paderno Franciacorta,2022-03,29,205,7.10
