territorio,nome_territorio,anno,ateco,settore,indicatore,valore
ITC47,Provincia di Brescia,2020,13,manufacture of textiles,unita_locali,291
ITC47,Provincia di Brescia,2020,14,manufacture of wearing apparel,unita_locali,822
ITC47,Provincia di Brescia,2020,15,manufacture of leather and related products,unita_locali,101
ITC47,Provincia di Brescia,2020,16,"manufacture of wood and of products of wood and cork, except furniture, manufacture of articles of straw and plaiting materials",unita_locali,630
ITC47,Provincia di Brescia,2020,17,manufacture of paper and paper products,unita_locali,108
ITC47,Provincia di Brescia,2020,18,printing and reproduction of recorded media,unita_locali,259
ITC47,Provincia di Brescia,2020,19,manufacture of coke and refined petroleum products,unita_locali,11
ITC47,Provincia di Brescia,2020,20,manufacture of chemicals and chemical products,unita_locali,134
ITC47,Provincia di Brescia,2020,21,manufacture of basic pharmaceutical products and pharmaceutical preparations,unita_locali,9
ITC47,Provincia di Brescia,2020,22,manufacture of rubber and plastic products,unita_locali,524
ITC47,Provincia di Brescia,2020,23,manufacture of other non-metallic mineral products,unita_locali,406
ITC47,Provincia di Brescia,2020,24,manufacture of basic metals,unita_locali,396
ITC47,Provincia di Brescia,2020,25,"manufacture of fabricated metal products, except machinery and equipment",unita_locali,4421
ITC47,Provincia di Brescia,2020,26,"manufacture of computer, electronic and optical products",unita_locali,177
ITC47,Provincia di Brescia,2020,27,manufacture of electrical equipment and of non-electric domestic appliances,unita_locali,417
ITC47,Provincia di Brescia,2020,28,manufacture of machinery and equipment n.e.c.,unita_locali,1168
ITC47,Provincia di Brescia,2020,29,"manufacture of motor vehicles, trailers and semi-trailers",unita_locali,160
ITC47,Provincia di Brescia,2020,30,manufacture of other transport equipment,unita_locali,92
ITC47,Provincia di Brescia,2020,31,manufacture of furniture,unita_locali,315
ITC47,Provincia di Brescia,2020,32,other manufacturing,unita_locali,562
ITC47,Provincia di Brescia,2020,33,repair and installation of machinery and equipment,unita_locali,1267
ITC47,Provincia di Brescia,2020,35,"electricity, gas, steam and air conditioning supply",unita_locali,321
ITC47,Provincia di Brescia,2020,36,"water collection, treatment and supply",unita_locali,20
ITC47,Provincia di Brescia,2020,37,sewerage,unita_locali,23
ITC47,Provincia di Brescia,2020,38,"waste collection, treatment and disposal activities, materials recovery",unita_locali,288
ITC47,Provincia di Brescia,2020,39,remediation activities and other waste management services,unita_locali,29
ITC47,Provincia di Brescia,2020,41,construction of buildings,unita_locali,2988
ITC47,Provincia di Brescia,2020,42,civil engineering,unita_locali,146
ITC47,Provincia di Brescia,2020,43,specialised construction activities,unita_locali,10136
ITC47,Provincia di Brescia,2020,45,wholesale and retail trade and repair of motor vehicles and motorcycles,unita_locali,2945
ITC47,Provincia di Brescia,2020,46,"wholesale trade, except of motor vehicles and motorcycles",unita_locali,9057
ITC47,Provincia di Brescia,2020,47,"retail trade, except of motor vehicles and motorcycles",unita_locali,11561
ITC47,Provincia di Brescia,2020,49,land transport and transport via pipelines,unita_locali,2099
ITC47,Provincia di Brescia,2020,50,water transport,unita_locali,28
ITC47,Provincia di Brescia,2020,51,air transport,unita_locali,6
ITC47,Provincia di Brescia,2020,52,warehousing and support activities for transportation,unita_locali,405
ITC47,Provincia di Brescia,2020,53,postal and courier activities,unita_locali,282
ITC47,Provincia di Brescia,2020,55,accommodation,unita_locali,1053
ITC47,Provincia di Brescia,2020,56,food service activities,unita_locali,6869
ITC47,Provincia di Brescia,2020,58,publishing activities,unita_locali,55
ITC47,Provincia di Brescia,2020,59,"motion picture, video and television programme production, sound recording and music publishing activities",unita_locali,105
ITC47,Provincia di Brescia,2020,60,programming and broadcasting activities,unita_locali,17
ITC47,Provincia di Brescia,2020,61,telecommunications,unita_locali,124
ITC47,Provincia di Brescia,2020,62,"computer programming, consultancy and related activities",unita_locali,1365
ITC47,Provincia di Brescia,2020,63,information service activities,unita_locali,1028
ITC47,Provincia di Brescia,2020,64,"financial service activities, except insurance and pension funding",unita_locali,1159
ITC47,Provincia di Brescia,2020,65,"insurance, reinsurance and pension funding, except compulsory social security",unita_locali,22
ITC47,Provincia di Brescia,2020,66,activities auxiliary to financial services and insurance activities,unita_locali,2416
ITC47,Provincia di Brescia,2020,68,real estate activities,unita_locali,7182
ITC47,Provincia di Brescia,2020,69,legal and accounting activities,unita_locali,5152
ITC47,Provincia di Brescia,2020,70,"activities of head offices, management consultancy activities",unita_locali,2275
ITC47,Provincia di Brescia,2020,71,"architectural and engineering activities, technical testing and analysis",unita_locali,5166
ITC47,Provincia di Brescia,2020,72,scientific research and development,unita_locali,195
ITC47,Provincia di Brescia,2020,73,advertising and market research,unita_locali,667
ITC47,Provincia di Brescia,2020,74,"other professional, scientific and technical activities",unita_locali,3778
ITC47,Provincia di Brescia,2020,75,veterinary activities,unita_locali,343
ITC47,Provincia di Brescia,2020,77,rental and leasing activities,unita_locali,379
ITC47,Provincia di Brescia,2020,78,employment activities,unita_locali,1078
ITC47,Provincia di Brescia,2020,79,"travel agency, tour operator and other reservation service and related activities",unita_locali,257
ITC47,Provincia di Brescia,2020,80,security and investigation activities,unita_locali,54
ITC47,Provincia di Brescia,2020,81,services to buildings and landscape activities,unita_locali,1657
ITC47,Provincia di Brescia,2020,82,"office administrative, office support and other business support activities",unita_locali,1412
ITC47,Provincia di Brescia,2020,85,education,unita_locali,736
ITC47,Provincia di Brescia,2020,86,human health activities,unita_locali,6762
ITC47,Provincia di Brescia,2020,87,residential care activities,unita_locali,102
ITC47,Provincia di Brescia,2020,88,social work activities without accommodation,unita_locali,295
ITC47,Provincia di Brescia,2020,90,"creative, arts and entertainment activities",unita_locali,524
ITC47,Provincia di Brescia,2020,91,"libraries, archives, museums and other cultural activities",unita_locali,22
ITC47,Provincia di Brescia,2020,92,gambling and betting activities,unita_locali,218
ITC47,Provincia di Brescia,2020,93,sports activities and amusement and recreation activities,unita_locali,591
ITC47,Provincia di Brescia,2020,95,repair of computers and personal and household goods,unita_locali,579
ITC47,Provincia di Brescia,2020,96,other personal service activities,unita_locali,4484
ITC47,Provincia di Brescia,2021,08,other mining and quarrying,unita_locali,113
ITC47,Provincia di Brescia,2021,10,manufacture of food products,unita_locali,841
ITC47,Provincia di Brescia,2021,11,manufacture of beverages,unita_locali,86
ITC47,Provincia di Brescia,2021,13,manufacture of textiles,unita_locali,275
ITC47,Provincia di Brescia,2021,14,manufacture of wearing apparel,unita_locali,783
ITC47,Provincia di Brescia,2021,15,manufacture of leather and related products,unita_locali,102
ITC47,Provincia di Brescia,2021,16,"manufacture of wood and of products of wood and cork, except furniture, manufacture of articles of straw and plaiting materials",unita_locali,612
ITC47,Provincia di Brescia,2021,17,manufacture of paper and paper products,unita_locali,107
ITC47,Provincia di Brescia,2021,18,printing and reproduction of recorded media,unita_locali,255
ITC47,Provincia di Brescia,2021,19,manufacture of coke and refined petroleum products,unita_locali,10
ITC47,Provincia di Brescia,2021,20,manufacture of chemicals and chemical products,unita_locali,127
ITC47,Provincia di Brescia,2021,21,manufacture of basic pharmaceutical products and pharmaceutical preparations,unita_locali,8
ITC47,Provincia di Brescia,2021,22,manufacture of rubber and plastic products,unita_locali,501
ITC47,Provincia di Brescia,2021,23,manufacture of other non-metallic mineral products,unita_locali,399
ITC47,Provincia di Brescia,2021,24,manufacture of basic metals,unita_locali,386
ITC47,Provincia di Brescia,2021,25,"manufacture of fabricated metal products, except machinery and equipment",unita_locali,4390
ITC47,Provincia di Brescia,2021,26,"manufacture of computer, electronic and optical products",unita_locali,179
ITC47,Provincia di Brescia,2021,27,manufacture of electrical equipment and of non-electric domestic appliances,unita_locali,419
ITC47,Provincia di Brescia,2021,28,manufacture of machinery and equipment n.e.c.,unita_locali,1146
ITC47,Provincia di Brescia,2021,29,"manufacture of motor vehicles, trailers and semi-trailers",unita_locali,158
ITC47,Provincia di Brescia,2021,30,manufacture of other transport equipment,unita_locali,93
ITC47,Provincia di Brescia,2021,31,manufacture of furniture,unita_locali,308
ITC47,Provincia di Brescia,2021,32,other manufacturing,unita_locali,552
ITC47,Provincia di Brescia,2021,33,repair and installation of machinery and equipment,unita_locali,1252
ITC47,Provincia di Brescia,2021,35,"electricity, gas, steam and air conditioning supply",unita_locali,324
ITC47,Provincia di Brescia,2021,36,"water collection, treatment and supply",unita_locali,23
ITC47,Provincia di Brescia,2021,37,sewerage,unita_locali,22
ITC47,Provincia di Brescia,2021,38,"waste collection, treatment and disposal activities, materials recovery",unita_locali,298
ITC47,Provincia di Brescia,2021,39,remediation activities and other waste management services,unita_locali,31
ITC47,Provincia di Brescia,2021,41,construction of buildings,unita_locali,3318
ITC47,Provincia di Brescia,2021,42,civil engineering,unita_locali,181
ITC47,Provincia di Brescia,2021,43,specialised construction activities,unita_locali,10723
ITC47,Provincia di Brescia,2021,45,wholesale and retail trade and repair of motor vehicles and motorcycles,unita_locali,2876
ITC47,Provincia di Brescia,2021,46,"wholesale trade, except of motor vehicles and motorcycles",unita_locali,8956
ITC47,Provincia di Brescia,2021,47,"retail trade, except of motor vehicles and motorcycles",unita_locali,11269
ITC47,Provincia di Brescia,2021,49,land transport and transport via pipelines,unita_locali,2088
ITC47,Provincia di Brescia,2021,50,water transport,unita_locali,30
ITC47,Provincia di Brescia,2021,51,air transport,unita_locali,5
ITC47,Provincia di Brescia,2021,52,warehousing and support activities for transportation,unita_locali,405
ITC47,Provincia di Brescia,2021,53,postal and courier activities,unita_locali,296
ITC47,Provincia di Brescia,2021,55,accommodation,unita_locali,1046
ITC47,Provincia di Brescia,2021,56,food service activities,unita_locali,6778
ITC47,Provincia di Brescia,2021,58,publishing activities,unita_locali,55
ITC47,Provincia di Brescia,2021,59,"motion picture, video and television programme production, sound recording and music publishing activities",unita_locali,107
ITC47,Provincia di Brescia,2021,60,programming and broadcasting activities,unita_locali,16
ITC47,Provincia di Brescia,2021,61,telecommunications,unita_locali,113
ITC47,Provincia di Brescia,2021,62,"computer programming, consultancy and related activities",unita_locali,1428
ITC47,Provincia di Brescia,2021,63,information service activities,unita_locali,1051
ITC47,Provincia di Brescia,2021,64,"financial service activities, except insurance and pension funding",unita_locali,1121
ITC47,Provincia di Brescia,2021,65,"insurance, reinsurance and pension funding, except compulsory social security",unita_locali,18
ITC47,Provincia di Brescia,2021,66,activities auxiliary to financial services and insurance activities,unita_locali,2419
ITC47,Provincia di Brescia,2021,68,real estate activities,unita_locali,7335
ITC47,Provincia di Brescia,2021,69,legal and accounting activities,unita_locali,5252
ITC47,Provincia di Brescia,2021,70,"activities of head offices, management consultancy activities",unita_locali,2555
ITC47,Provincia di Brescia,2021,71,"architectural and engineering activities, technical testing and analysis",unita_locali,5509
ITC47,Provincia di Brescia,2021,72,scientific research and development,unita_locali,223
ITC47,Provincia di Brescia,2021,73,advertising and market research,unita_locali,783
ITC47,Provincia di Brescia,2021,74,"other professional, scientific and technical activities",unita_locali,4028
ITC47,Provincia di Brescia,2021,75,veterinary activities,unita_locali,362
ITC47,Provincia di Brescia,2021,77,rental and leasing activities,unita_locali,366
ITC47,Provincia di Brescia,2021,78,employment activities,unita_locali,1192
ITC47,Provincia di Brescia,2021,79,"travel agency, tour operator and other reservation service and related activities",unita_locali,240
ITC47,Provincia di Brescia,2021,80,security and investigation activities,unita_locali,77
ITC47,Provincia di Brescia,2021,81,services to buildings and landscape activities,unita_locali,1936
ITC47,Provincia di Brescia,2021,82,"office administrative, office support and other business support activities",unita_locali,1460
ITC47,Provincia di Brescia,2021,85,education,unita_locali,783
ITC47,Provincia di Brescia,2021,86,human health activities,unita_locali,7384
ITC47,Provincia di Brescia,2021,87,residential care activities,unita_locali,126
ITC47,Provincia di Brescia,2021,88,social work activities without accommodation,unita_locali,346
ITC47,Provincia di Brescia,2021,90,"creative, arts and entertainment activities",unita_locali,604
ITC47,Provincia di Brescia,2021,91,"libraries, archives, museums and other cultural activities",unita_locali,23
ITC47,Provincia di Brescia,2021,92,gambling and betting activities,unita_locali,209
ITC47,Provincia di Brescia,2021,93,sports activities and amusement and recreation activities,unita_locali,598
ITC47,Provincia di Brescia,2021,95,repair of computers and personal and household goods,unita_locali,586
ITC47,Provincia di Brescia,2021,96,other personal service activities,unita_locali,4439
ITC47,Provincia di Brescia,2022,08,other mining and quarrying,unita_locali,108
ITC47,Provincia di Brescia,2022,10,manufacture of food products,unita_locali,830
ITC47,Provincia di Brescia,2022,11,manufacture of beverages,unita_locali,85
ITC47,Provincia di Brescia,2022,13,manufacture of textiles,unita_locali,279
ITC47,Provincia di Brescia,2022,14,manufacture of wearing apparel,unita_locali,781
ITC47,Provincia di Brescia,2022,15,manufacture of leather and related products,unita_locali,99
ITC47,Provincia di Brescia,2022,16,"manufacture of wood and of products of wood and cork, except furniture, manufacture of articles of straw and plaiting materials",unita_locali,646
ITC47,Provincia di Brescia,2022,17,manufacture of paper and paper products,unita_locali,103
ITC47,Provincia di Brescia,2022,18,printing and reproduction of recorded media,unita_locali,249
ITC47,Provincia di Brescia,2022,19,manufacture of coke and refined petroleum products,unita_locali,11
ITC47,Provincia di Brescia,2022,20,manufacture of chemicals and chemical products,unita_locali,138
ITC47,Provincia di Brescia,2022,21,manufacture of basic pharmaceutical products and pharmaceutical preparations,unita_locali,10
ITC47,Provincia di Brescia,2022,22,manufacture of rubber and plastic products,unita_locali,497
ITC47,Provincia di Brescia,2022,23,manufacture of other non-metallic mineral products,unita_locali,406
ITC47,Provincia di Brescia,2022,24,manufacture of basic metals,unita_locali,377
ITC47,Provincia di Brescia,2022,25,"manufacture of fabricated metal products, except machinery and equipment",unita_locali,4434
ITC47,Provincia di Brescia,2022,26,"manufacture of computer, electronic and optical products",unita_locali,182
ITC47,Provincia di Brescia,2022,27,manufacture of electrical equipment and of non-electric domestic appliances,unita_locali,420
ITC47,Provincia di Brescia,2022,28,manufacture of machinery and equipment n.e.c.,unita_locali,1151
ITC47,Provincia di Brescia,2022,29,"manufacture of motor vehicles, trailers and semi-trailers",unita_locali,165
ITC47,Provincia di Brescia,2022,30,manufacture of other transport equipment,unita_locali,92
ITC47,Provincia di Brescia,2022,31,manufacture of furniture,unita_locali,302
ITC47,Provincia di Brescia,2022,32,other manufacturing,unita_locali,573
ITC47,Provincia di Brescia,2022,33,repair and installation of machinery and equipment,unita_locali,1287
ITC47,Provincia di Brescia,2022,35,"electricity, gas, steam and air conditioning supply",unita_locali,351
ITC47,Provincia di Brescia,2022,36,"water collection, treatment and supply",unita_locali,25
ITC47,Provincia di Brescia,2022,37,sewerage,unita_locali,25
ITC47,Provincia di Brescia,2022,38,"waste collection, treatment and disposal activities, materials recovery",unita_locali,300
ITC47,Provincia di Brescia,2022,39,remediation activities and other waste management services,unita_locali,33
ITC47,Provincia di Brescia,2022,41,construction of buildings,unita_locali,3567
ITC47,Provincia di Brescia,2022,42,civil engineering,unita_locali,227
ITC47,Provincia di Brescia,2022,43,specialised construction activities,unita_locali,11258
ITC47,Provincia di Brescia,2022,45,wholesale and retail trade and repair of motor vehicles and motorcycles,unita_locali,2984
ITC47,Provincia di Brescia,2022,46,"wholesale trade, except of motor vehicles and motorcycles",unita_locali,8947
ITC47,Provincia di Brescia,2022,47,"retail trade, except of motor vehicles and motorcycles",unita_locali,11238
ITC47,Provincia di Brescia,2022,49,land transport and transport via pipelines,unita_locali,2134
ITC47,Provincia di Brescia,2022,50,water transport,unita_locali,29
ITC47,Provincia di Brescia,2022,51,air transport,unita_locali,2
ITC47,Provincia di Brescia,2022,52,warehousing and support activities for transportation,unita_locali,436
ITC47,Provincia di Brescia,2022,53,postal and courier activities,unita_locali,298
ITC47,Provincia di Brescia,2022,55,accommodation,unita_locali,1083
ITC47,Provincia di Brescia,2022,56,food service activities,unita_locali,6933
ITC47,Provincia di Brescia,2022,58,publishing activities,unita_locali,54
ITC47,Provincia di Brescia,2022,59,"motion picture, video and television programme production, sound recording and music publishing activities",unita_locali,114
ITC47,Provincia di Brescia,2022,60,programming and broadcasting activities,unita_locali,20
ITC47,Provincia di Brescia,2022,61,telecommunications,unita_locali,108
ITC47,Provincia di Brescia,2022,62,"computer programming, consultancy and related activities",unita_locali,1481
ITC47,Provincia di Brescia,2022,63,information service activities,unita_locali,1108
ITC47,Provincia di Brescia,2022,64,"financial service activities, except insurance and pension funding",unita_locali,1269
ITC47,Provincia di Brescia,2022,65,"insurance, reinsurance and pension funding, except compulsory social security",unita_locali,17
ITC47,Provincia di Brescia,2022,66,activities auxiliary to financial services and insurance activities,unita_locali,2536
ITC47,Provincia di Brescia,2022,68,real estate activities,unita_locali,7415
ITC47,Provincia di Brescia,2022,69,legal and accounting activities,unita_locali,5329
ITC47,Provincia di Brescia,2022,70,"activities of head offices, management consultancy activities",unita_locali,2952
ITC47,Provincia di Brescia,2022,71,"architectural and engineering activities, technical testing and analysis",unita_locali,5752
ITC47,Provincia di Brescia,2022,72,scientific research and development,unita_locali,237
ITC47,Provincia di Brescia,2022,73,advertising and market research,unita_locali,878
ITC47,Provincia di Brescia,2022,74,"other professional, scientific and technical activities",unita_locali,4376
ITC47,Provincia di Brescia,2022,75,veterinary activities,unita_locali,376
ITC47,Provincia di Brescia,2022,77,rental and leasing activities,unita_locali,360
ITC47,Provincia di Brescia,2022,78,employment activities,unita_locali,1403
ITC47,Provincia di Brescia,2022,79,"travel agency, tour operator and other reservation service and related activities",unita_locali,259
ITC47,Provincia di Brescia,2022,80,security and investigation activities,unita_locali,62
ITC47,Provincia di Brescia,2022,81,services to buildings and landscape activities,unita_locali,1948
ITC47,Provincia di Brescia,2022,82,"office administrative, office support and other business support activities",unita_locali,1537
ITC47,Provincia di Brescia,2022,85,education,unita_locali,921
ITC47,Provincia di Brescia,2022,86,human health activities,unita_locali,7675
ITC47,Provincia di Brescia,2022,87,residential care activities,unita_locali,124
ITC47,Provincia di Brescia,2022,88,social work activities without accommodation,unita_locali,353
ITC47,Provincia di Brescia,2022,90,"creative, arts and entertainment activities",unita_locali,693
ITC47,Provincia di Brescia,2022,91,"libraries, archives, museums and other cultural activities",unita_locali,19
ITC47,Provincia di Brescia,2022,92,gambling and betting activities,unita_locali,210
ITC47,Provincia di Brescia,2022,93,sports activities and amusement and recreation activities,unita_locali,672
ITC47,Provincia di Brescia,2022,95,repair of computers and personal and household goods,unita_locali,592
ITC47,Provincia di Brescia,2022,96,other personal service activities,unita_locali,4690
ITC47,Provincia di Brescia,2023,08,other mining and quarrying,unita_locali,97
ITC47,Provincia di Brescia,2023,10,manufacture of food products,unita_locali,811
ITC47,Provincia di Brescia,2023,11,manufacture of beverages,unita_locali,77
ITC47,Provincia di Brescia,2023,13,manufacture of textiles,unita_locali,270
ITC47,Provincia di Brescia,2023,14,manufacture of wearing apparel,unita_locali,747
ITC47,Provincia di Brescia,2023,15,manufacture of leather and related products,unita_locali,89
ITC47,Provincia di Brescia,2023,16,"manufacture of wood and of products of wood and cork, except furniture, manufacture of articles of straw and plaiting materials",unita_locali,631
ITC47,Provincia di Brescia,2023,17,manufacture of paper and paper products,unita_locali,102
ITC47,Provincia di Brescia,2023,18,printing and reproduction of recorded media,unita_locali,250
ITC47,Provincia di Brescia,2023,19,manufacture of coke and refined petroleum products,unita_locali,10
ITC47,Provincia di Brescia,2023,20,manufacture of chemicals and chemical products,unita_locali,139
ITC47,Provincia di Brescia,2023,21,manufacture of basic pharmaceutical products and pharmaceutical preparations,unita_locali,8
ITC47,Provincia di Brescia,2023,22,manufacture of rubber and plastic products,unita_locali,479
ITC47,Provincia di Brescia,2023,23,manufacture of other non-metallic mineral products,unita_locali,398
ITC47,Provincia di Brescia,2023,24,manufacture of basic metals,unita_locali,378
ITC47,Provincia di Brescia,2023,25,"manufacture of fabricated metal products, except machinery and equipment",unita_locali,4460
ITC47,Provincia di Brescia,2023,26,"manufacture of computer, electronic and optical products",unita_locali,166
ITC47,Provincia di Brescia,2023,27,manufacture of electrical equipment and of non-electric domestic appliances,unita_locali,398
ITC47,Provincia di Brescia,2023,28,manufacture of machinery and equipment n.e.c.,unita_locali,1123
ITC47,Provincia di Brescia,2023,29,"manufacture of motor vehicles, trailers and semi-trailers",unita_locali,165
ITC47,Provincia di Brescia,2023,30,manufacture of other transport equipment,unita_locali,87
ITC47,Provincia di Brescia,2023,31,manufacture of furniture,unita_locali,275
ITC47,Provincia di Brescia,2023,32,other manufacturing,unita_locali,550
ITC47,Provincia di Brescia,2023,33,repair and installation of machinery and equipment,unita_locali,1304
ITC47,Provincia di Brescia,2023,35,"electricity, gas, steam and air conditioning supply",unita_locali,347
ITC47,Provincia di Brescia,2023,36,"water collection, treatment and supply",unita_locali,25
ITC47,Provincia di Brescia,2023,37,sewerage,unita_locali,24
ITC47,Provincia di Brescia,2023,38,"waste collection, treatment and disposal activities, materials recovery",unita_locali,283
ITC47,Provincia di Brescia,2023,39,remediation activities and other waste management services,unita_locali,28
ITC47,Provincia di Brescia,2023,41,construction of buildings,unita_locali,3434
ITC47,Provincia di Brescia,2023,42,civil engineering,unita_locali,214
ITC47,Provincia di Brescia,2023,43,specialised construction activities,unita_locali,11427
ITC47,Provincia di Brescia,2023,45,wholesale and retail trade and repair of motor vehicles and motorcycles,unita_locali,2984
ITC47,Provincia di Brescia,2023,46,"wholesale trade, except of motor vehicles and motorcycles",unita_locali,8813
ITC47,Provincia di Brescia,2023,47,"retail trade, except of motor vehicles and motorcycles",unita_locali,10928
ITC47,Provincia di Brescia,2023,49,land transport and transport via pipelines,unita_locali,2134
ITC47,Provincia di Brescia,2023,50,water transport,unita_locali,35
ITC47,Provincia di Brescia,2023,51,air transport,unita_locali,3
ITC47,Provincia di Brescia,2023,52,warehousing and support activities for transportation,unita_locali,426
ITC47,Provincia di Brescia,2023,53,postal and courier activities,unita_locali,310
ITC47,Provincia di Brescia,2023,55,accommodation,unita_locali,1111
ITC47,Provincia di Brescia,2023,56,food service activities,unita_locali,6891
ITC47,Provincia di Brescia,2023,58,publishing activities,unita_locali,59
ITC47,Provincia di Brescia,2023,59,"motion picture, video and television programme production, sound recording and music publishing activities",unita_locali,124
ITC47,Provincia di Brescia,2023,60,programming and broadcasting activities,unita_locali,18
ITC47,Provincia di Brescia,2023,61,telecommunications,unita_locali,96
ITC47,Provincia di Brescia,2023,62,"computer programming, consultancy and related activities",unita_locali,1505
ITC47,Provincia di Brescia,2023,63,information service activities,unita_locali,1112
ITC47,Provincia di Brescia,2023,64,"financial service activities, except insurance and pension funding",unita_locali,1363
ITC47,Provincia di Brescia,2023,65,"insurance, reinsurance and pension funding, except compulsory social security",unita_locali,20
ITC47,Provincia di Brescia,2023,66,activities auxiliary to financial services and insurance activities,unita_locali,2461
ITC47,Provincia di Brescia,2023,68,real estate activities,unita_locali,7463
ITC47,Provincia di Brescia,2023,69,legal and accounting activities,unita_locali,5404
ITC47,Provincia di Brescia,2023,70,"activities of head offices, management consultancy activities",unita_locali,3314
ITC47,Provincia di Brescia,2023,71,"architectural and engineering activities, technical testing and analysis",unita_locali,5760
ITC47,Provincia di Brescia,2023,72,scientific research and development,unita_locali,258
ITC47,Provincia di Brescia,2023,73,advertising and market research,unita_locali,935
ITC47,Provincia di Brescia,2023,74,"other professional, scientific and technical activities",unita_locali,4553
ITC47,Provincia di Brescia,2023,75,veterinary activities,unita_locali,392
ITC47,Provincia di Brescia,2023,77,rental and leasing activities,unita_locali,368
ITC47,Provincia di Brescia,2023,78,employment activities,unita_locali,1449
ITC47,Provincia di Brescia,2023,79,"travel agency, tour operator and other reservation service and related activities",unita_locali,269
ITC47,Provincia di Brescia,2023,80,security and investigation activities,unita_locali,78
ITC47,Provincia di Brescia,2023,81,services to buildings and landscape activities,unita_locali,1987
ITC47,Provincia di Brescia,2023,82,"office administrative, office support and other business support activities",unita_locali,1577
ITC47,Provincia di Brescia,2023,85,education,unita_locali,1048
ITC47,Provincia di Brescia,2023,86,human health activities,unita_locali,7989
ITC47,Provincia di Brescia,2023,87,residential care activities,unita_locali,121
ITC47,Provincia di Brescia,2023,88,social work activities without accommodation,unita_locali,364
ITC47,Provincia di Brescia,2023,90,"creative, arts and entertainment activities",unita_locali,765
ITC47,Provincia di Brescia,2023,91,"libraries, archives, museums and other cultural activities",unita_locali,18
ITC47,Provincia di Brescia,2023,92,gambling and betting activities,unita_locali,205
ITC47,Provincia di Brescia,2023,93,sports activities and amusement and recreation activities,unita_locali,701
ITC47,Provincia di Brescia,2023,95,repair of computers and personal and household goods,unita_locali,613
ITC47,Provincia di Brescia,2023,96,other personal service activities,unita_locali,4745
