codice_istat,comune,anno,semestre,fascia,zona,link_zona,tipologia,stato,stato_prevalente,vendita_min,vendita_max,base_vendita,affitto_min,affitto_max,base_affitto
017182,Sulzano,2015,2,B,B1,BS00003400,Abitazioni civili,NORMALE,,1250,1650,lorda,4.1,5.3,netta
017182,Sulzano,2015,2,B,B1,BS00003400,Abitazioni civili,OTTIMO,P,1650,2100,lorda,4.8,6.1,netta
017182,Sulzano,2015,2,B,B1,BS00003400,Autorimesse,NORMALE,P,730,960,lorda,2.9,3.7,netta
017182,Sulzano,2015,2,B,B1,BS00003400,Box,NORMALE,P,810,1050,lorda,2.9,3.9,netta
017182,Sulzano,2015,2,B,B1,BS00003400,Negozi,NORMALE,P,1100,1300,lorda,5.6,7.1,netta
017182,Sulzano,2015,2,B,B1,BS00003400,Posti auto coperti,NORMALE,P,560,750,lorda,2.0,2.6,netta
017182,Sulzano,2015,2,B,B1,BS00003400,Posti auto scoperti,NORMALE,P,410,530,lorda,1.4,1.9,netta
017182,Sulzano,2015,2,B,B1,BS00003400,Uffici,NORMALE,P,1200,1750,lorda,5.4,8.1,netta
017182,Sulzano,2015,2,B,B1,BS00003400,Ville e Villini,NORMALE,P,1350,1850,lorda,4.5,5.8,netta
017182,Sulzano,2015,2,B,B2,BS00003848,Abitazioni civili,NORMALE,P,1050,1500,lorda,3.5,4.7,netta
017182,Sulzano,2015,2,B,B2,BS00003848,Abitazioni civili,OTTIMO,,1350,1950,lorda,4.1,5.7,netta
017182,Sulzano,2015,2,B,B2,BS00003848,Autorimesse,NORMALE,P,680,940,lorda,2.7,3.7,netta
017182,Sulzano,2015,2,B,B2,BS00003848,Box,NORMALE,P,730,970,lorda,2.9,4.0,netta
017182,Sulzano,2015,2,B,B2,BS00003848,Capannoni industriali,NORMALE,P,470,580,lorda,2.7,3.2,netta
017182,Sulzano,2015,2,B,B2,BS00003848,Capannoni tipici,NORMALE,P,495,660,lorda,2.8,3.7,netta
017182,Sulzano,2015,2,B,B2,BS00003848,Laboratori,NORMALE,P,580,720,lorda,3.2,4.1,netta
017182,Sulzano,2015,2,B,B2,BS00003848,Magazzini,NORMALE,P,390,510,lorda,2.1,2.9,netta
017182,Sulzano,2015,2,B,B2,BS00003848,Negozi,NORMALE,P,820,1100,lorda,3.8,4.9,netta
017182,Sulzano,2015,2,B,B2,BS00003848,Posti auto coperti,NORMALE,P,520,730,lorda,1.9,2.6,netta
017182,Sulzano,2015,2,B,B2,BS00003848,Posti auto scoperti,NORMALE,P,390,510,lorda,1.3,1.8,netta
017182,Sulzano,2015,2,B,B2,BS00003848,Uffici,NORMALE,P,1100,1550,lorda,5.1,6.9,netta
017182,Sulzano,2015,2,B,B2,BS00003848,Ville e Villini,NORMALE,P,1250,1650,lorda,4.0,5.2,netta
017182,Sulzano,2016,2,B,B1,BS00003400,Abitazioni civili,NORMALE,,1250,1650,lorda,4.1,5.3,netta
017182,Sulzano,2016,2,B,B1,BS00003400,Abitazioni civili,OTTIMO,P,1650,2100,lorda,4.8,6.1,netta
017182,Sulzano,2016,2,B,B1,BS00003400,Autorimesse,NORMALE,P,730,960,lorda,2.9,3.7,netta
017182,Sulzano,2016,2,B,B1,BS00003400,Box,NORMALE,P,810,1050,lorda,2.9,3.9,netta
017182,Sulzano,2016,2,B,B1,BS00003400,Negozi,NORMALE,P,1100,1300,lorda,5.6,7.1,netta
017182,Sulzano,2016,2,B,B1,BS00003400,Posti auto coperti,NORMALE,P,560,750,lorda,2.0,2.6,netta
017182,Sulzano,2016,2,B,B1,BS00003400,Posti auto scoperti,NORMALE,P,410,530,lorda,1.4,1.9,netta
017182,Sulzano,2016,2,B,B1,BS00003400,Uffici,NORMALE,P,1200,1750,lorda,5.4,8.1,netta
017182,Sulzano,2016,2,B,B1,BS00003400,Ville e Villini,NORMALE,P,1350,1850,lorda,4.5,5.8,netta
017182,Sulzano,2016,2,B,B2,BS00003848,Abitazioni civili,NORMALE,P,1050,1500,lorda,3.5,4.7,netta
017182,Sulzano,2016,2,B,B2,BS00003848,Abitazioni civili,OTTIMO,,1350,1950,lorda,4.1,5.7,netta
017182,Sulzano,2016,2,B,B2,BS00003848,Autorimesse,NORMALE,P,680,940,lorda,2.7,3.7,netta
017182,Sulzano,2016,2,B,B2,BS00003848,Box,NORMALE,P,730,970,lorda,2.9,4.0,netta
017182,Sulzano,2016,2,B,B2,BS00003848,Capannoni industriali,NORMALE,P,470,580,lorda,2.7,3.2,netta
017182,Sulzano,2016,2,B,B2,BS00003848,Capannoni tipici,NORMALE,P,495,660,lorda,2.8,3.7,netta
017182,Sulzano,2016,2,B,B2,BS00003848,Laboratori,NORMALE,P,580,720,lorda,3.2,4.1,netta
017182,Sulzano,2016,2,B,B2,BS00003848,Magazzini,NORMALE,P,390,510,lorda,2.1,2.9,netta
017182,Sulzano,2016,2,B,B2,BS00003848,Negozi,NORMALE,P,820,1100,lorda,3.8,4.9,netta
017182,Sulzano,2016,2,B,B2,BS00003848,Posti auto coperti,NORMALE,P,520,730,lorda,1.9,2.6,netta
017182,Sulzano,2016,2,B,B2,BS00003848,Posti auto scoperti,NORMALE,P,390,510,lorda,1.3,1.8,netta
017182,Sulzano,2016,2,B,B2,BS00003848,Uffici,NORMALE,P,1100,1550,lorda,5.1,6.9,netta
017182,Sulzano,2016,2,B,B2,BS00003848,Ville e Villini,NORMALE,P,1250,1650,lorda,4.0,5.2,netta
017182,Sulzano,2017,2,B,B1,BS00003400,Abitazioni civili,NORMALE,,1250,1650,lorda,4.1,5.3,netta
017182,Sulzano,2017,2,B,B1,BS00003400,Abitazioni civili,OTTIMO,P,1650,2100,lorda,4.8,6.1,netta
017182,Sulzano,2017,2,B,B1,BS00003400,Autorimesse,NORMALE,P,730,960,lorda,2.9,3.7,netta
017182,Sulzano,2017,2,B,B1,BS00003400,Box,NORMALE,P,810,1050,lorda,2.9,3.9,netta
017182,Sulzano,2017,2,B,B1,BS00003400,Negozi,NORMALE,P,1100,1300,lorda,5.6,7.1,netta
017182,Sulzano,2017,2,B,B1,BS00003400,Posti auto coperti,NORMALE,P,560,750,lorda,2.0,2.6,netta
017182,Sulzano,2017,2,B,B1,BS00003400,Posti auto scoperti,NORMALE,P,410,530,lorda,1.4,1.9,netta
017182,Sulzano,2017,2,B,B1,BS00003400,Uffici,NORMALE,P,1200,1750,lorda,5.4,8.1,netta
017182,Sulzano,2017,2,B,B1,BS00003400,Ville e Villini,NORMALE,P,1350,1850,lorda,4.5,5.8,netta
017182,Sulzano,2017,2,B,B2,BS00003848,Abitazioni civili,NORMALE,P,1050,1500,lorda,3.5,4.7,netta
017182,Sulzano,2017,2,B,B2,BS00003848,Abitazioni civili,OTTIMO,,1350,1950,lorda,4.1,5.7,netta
017182,Sulzano,2017,2,B,B2,BS00003848,Autorimesse,NORMALE,P,680,940,lorda,2.7,3.7,netta
017182,Sulzano,2017,2,B,B2,BS00003848,Box,NORMALE,P,730,970,lorda,2.9,4.0,netta
017182,Sulzano,2017,2,B,B2,BS00003848,Capannoni industriali,NORMALE,P,470,580,lorda,2.7,3.2,netta
017182,Sulzano,2017,2,B,B2,BS00003848,Capannoni tipici,NORMALE,P,495,660,lorda,2.8,3.7,netta
017182,Sulzano,2017,2,B,B2,BS00003848,Laboratori,NORMALE,P,580,720,lorda,3.2,4.1,netta
017182,Sulzano,2017,2,B,B2,BS00003848,Magazzini,NORMALE,P,390,510,lorda,2.1,2.9,netta
017182,Sulzano,2017,2,B,B2,BS00003848,Negozi,NORMALE,P,820,1100,lorda,3.8,4.9,netta
017182,Sulzano,2017,2,B,B2,BS00003848,Posti auto coperti,NORMALE,P,520,730,lorda,1.9,2.6,netta
017182,Sulzano,2017,2,B,B2,BS00003848,Posti auto scoperti,NORMALE,P,390,510,lorda,1.3,1.8,netta
017182,Sulzano,2017,2,B,B2,BS00003848,Uffici,NORMALE,P,1100,1550,lorda,5.1,6.9,netta
017182,Sulzano,2017,2,B,B2,BS00003848,Ville e Villini,NORMALE,P,1250,1650,lorda,4.0,5.2,netta
017182,Sulzano,2018,2,B,B1,BS00003400,Abitazioni civili,NORMALE,,1250,1650,lorda,4.1,5.3,netta
017182,Sulzano,2018,2,B,B1,BS00003400,Abitazioni civili,OTTIMO,P,1650,2100,lorda,4.8,6.1,netta
017182,Sulzano,2018,2,B,B1,BS00003400,Autorimesse,NORMALE,P,730,960,lorda,2.9,3.7,netta
017182,Sulzano,2018,2,B,B1,BS00003400,Box,NORMALE,P,810,1050,lorda,2.9,3.9,netta
017182,Sulzano,2018,2,B,B1,BS00003400,Negozi,NORMALE,P,1100,1300,lorda,5.6,7.1,netta
017182,Sulzano,2018,2,B,B1,BS00003400,Posti auto coperti,NORMALE,P,560,750,lorda,2.0,2.6,netta
017182,Sulzano,2018,2,B,B1,BS00003400,Posti auto scoperti,NORMALE,P,410,530,lorda,1.4,1.9,netta
017182,Sulzano,2018,2,B,B1,BS00003400,Uffici,NORMALE,P,1200,1750,lorda,5.4,8.1,netta
017182,Sulzano,2018,2,B,B1,BS00003400,Ville e Villini,NORMALE,P,1350,1850,lorda,4.5,5.8,netta
017182,Sulzano,2018,2,B,B2,BS00003848,Abitazioni civili,NORMALE,P,1050,1500,lorda,3.5,4.7,netta
017182,Sulzano,2018,2,B,B2,BS00003848,Abitazioni civili,OTTIMO,,1350,1950,lorda,4.1,5.7,netta
017182,Sulzano,2018,2,B,B2,BS00003848,Autorimesse,NORMALE,P,680,940,lorda,2.7,3.7,netta
017182,Sulzano,2018,2,B,B2,BS00003848,Box,NORMALE,P,730,970,lorda,2.9,4.0,netta
017182,Sulzano,2018,2,B,B2,BS00003848,Capannoni industriali,NORMALE,P,470,580,lorda,2.7,3.2,netta
017182,Sulzano,2018,2,B,B2,BS00003848,Capannoni tipici,NORMALE,P,495,660,lorda,2.8,3.7,netta
017182,Sulzano,2018,2,B,B2,BS00003848,Laboratori,NORMALE,P,580,720,lorda,3.2,4.1,netta
017182,Sulzano,2018,2,B,B2,BS00003848,Magazzini,NORMALE,P,390,510,lorda,2.1,2.9,netta
017182,Sulzano,2018,2,B,B2,BS00003848,Negozi,NORMALE,P,820,1100,lorda,3.8,4.9,netta
017182,Sulzano,2018,2,B,B2,BS00003848,Posti auto coperti,NORMALE,P,520,730,lorda,1.9,2.6,netta
017182,Sulzano,2018,2,B,B2,BS00003848,Posti auto scoperti,NORMALE,P,390,510,lorda,1.3,1.8,netta
017182,Sulzano,2018,2,B,B2,BS00003848,Uffici,NORMALE,P,1100,1550,lorda,5.1,6.9,netta
017182,Sulzano,2018,2,B,B2,BS00003848,Ville e Villini,NORMALE,P,1250,1650,lorda,4.0,5.2,netta
017182,Sulzano,2019,2,B,B1,BS00003400,Abitazioni civili,NORMALE,,1250,1650,lorda,4.1,5.3,netta
017182,Sulzano,2019,2,B,B1,BS00003400,Abitazioni civili,OTTIMO,P,1650,2100,lorda,4.8,6.1,netta
017182,Sulzano,2019,2,B,B1,BS00003400,Autorimesse,NORMALE,P,730,960,lorda,2.9,3.7,netta
017182,Sulzano,2019,2,B,B1,BS00003400,Box,NORMALE,P,810,1050,lorda,2.9,3.9,netta
017182,Sulzano,2019,2,B,B1,BS00003400,Negozi,NORMALE,P,1100,1300,lorda,5.6,7.1,netta
017182,Sulzano,2019,2,B,B1,BS00003400,Posti auto coperti,NORMALE,P,560,750,lorda,2.0,2.6,netta
017182,Sulzano,2019,2,B,B1,BS00003400,Posti auto scoperti,NORMALE,P,410,530,lorda,1.4,1.9,netta
017182,Sulzano,2019,2,B,B1,BS00003400,Uffici,NORMALE,P,1200,1750,lorda,5.4,8.1,netta
017182,Sulzano,2019,2,B,B1,BS00003400,Ville e Villini,NORMALE,P,1350,1850,lorda,4.5,5.8,netta
017182,Sulzano,2019,2,B,B2,BS00003848,Abitazioni civili,NORMALE,P,1050,1500,lorda,3.5,4.7,netta
017182,Sulzano,2019,2,B,B2,BS00003848,Abitazioni civili,OTTIMO,,1350,1950,lorda,4.1,5.7,netta
017182,Sulzano,2019,2,B,B2,BS00003848,Autorimesse,NORMALE,P,680,940,lorda,2.7,3.7,netta
017182,Sulzano,2019,2,B,B2,BS00003848,Box,NORMALE,P,730,970,lorda,2.9,4.0,netta
017182,Sulzano,2019,2,B,B2,BS00003848,Capannoni industriali,NORMALE,P,470,580,lorda,2.7,3.2,netta
017182,Sulzano,2019,2,B,B2,BS00003848,Capannoni tipici,NORMALE,P,495,660,lorda,2.8,3.7,netta
017182,Sulzano,2019,2,B,B2,BS00003848,Laboratori,NORMALE,P,580,720,lorda,3.2,4.1,netta
017182,Sulzano,2019,2,B,B2,BS00003848,Magazzini,NORMALE,P,390,510,lorda,2.1,2.9,netta
017182,Sulzano,2019,2,B,B2,BS00003848,Negozi,NORMALE,P,820,1100,lorda,3.8,4.9,netta
017182,Sulzano,2019,2,B,B2,BS00003848,Posti auto coperti,NORMALE,P,520,730,lorda,1.9,2.6,netta
017182,Sulzano,2019,2,B,B2,BS00003848,Posti auto scoperti,NORMALE,P,390,510,lorda,1.3,1.8,netta
017182,Sulzano,2019,2,B,B2,BS00003848,Uffici,NORMALE,P,1100,1550,lorda,5.1,6.9,netta
017182,Sulzano,2019,2,B,B2,BS00003848,Ville e Villini,NORMALE,P,1250,1650,lorda,4.0,5.2,netta
017182,Sulzano,2020,2,B,B1,BS00003400,Abitazioni civili,NORMALE,,1250,1650,lorda,4.1,5.3,netta
017182,Sulzano,2020,2,B,B1,BS00003400,Abitazioni civili,OTTIMO,P,1650,2100,lorda,4.8,6.1,netta
017182,Sulzano,2020,2,B,B1,BS00003400,Autorimesse,NORMALE,P,730,960,lorda,2.9,3.7,netta
017182,Sulzano,2020,2,B,B1,BS00003400,Box,NORMALE,P,810,1050,lorda,2.9,3.9,netta
017182,Sulzano,2020,2,B,B1,BS00003400,Negozi,NORMALE,P,1100,1300,lorda,5.6,7.1,netta
017182,Sulzano,2020,2,B,B1,BS00003400,Posti auto coperti,NORMALE,P,560,750,lorda,2.0,2.6,netta
017182,Sulzano,2020,2,B,B1,BS00003400,Posti auto scoperti,NORMALE,P,410,530,lorda,1.4,1.9,netta
017182,Sulzano,2020,2,B,B1,BS00003400,Uffici,NORMALE,P,1200,1750,lorda,5.4,8.1,netta
017182,Sulzano,2020,2,B,B1,BS00003400,Ville e Villini,NORMALE,P,1350,1850,lorda,4.5,5.8,netta
017182,Sulzano,2020,2,B,B2,BS00003848,Abitazioni civili,NORMALE,P,1050,1500,lorda,3.5,4.7,netta
017182,Sulzano,2020,2,B,B2,BS00003848,Abitazioni civili,OTTIMO,,1350,1950,lorda,4.1,5.7,netta
017182,Sulzano,2020,2,B,B2,BS00003848,Autorimesse,NORMALE,P,680,940,lorda,2.7,3.7,netta
017182,Sulzano,2020,2,B,B2,BS00003848,Box,NORMALE,P,730,970,lorda,2.9,4.0,netta
017182,Sulzano,2020,2,B,B2,BS00003848,Capannoni industriali,NORMALE,P,470,580,lorda,2.7,3.2,netta
017182,Sulzano,2020,2,B,B2,BS00003848,Capannoni tipici,NORMALE,P,495,660,lorda,2.8,3.7,netta
017182,Sulzano,2020,2,B,B2,BS00003848,Laboratori,NORMALE,P,580,720,lorda,3.2,4.1,netta
017182,Sulzano,2020,2,B,B2,BS00003848,Magazzini,NORMALE,P,390,510,lorda,2.1,2.9,netta
017182,Sulzano,2020,2,B,B2,BS00003848,Negozi,NORMALE,P,820,1100,lorda,3.8,4.9,netta
017182,Sulzano,2020,2,B,B2,BS00003848,Posti auto coperti,NORMALE,P,520,730,lorda,1.9,2.6,netta
017182,Sulzano,2020,2,B,B2,BS00003848,Posti auto scoperti,NORMALE,P,390,510,lorda,1.3,1.8,netta
017182,Sulzano,2020,2,B,B2,BS00003848,Uffici,NORMALE,P,1100,1550,lorda,5.1,6.9,netta
017182,Sulzano,2020,2,B,B2,BS00003848,Ville e Villini,NORMALE,P,1250,1650,lorda,4.0,5.2,netta
017182,Sulzano,2021,2,B,B1,BS00003400,Abitazioni civili,NORMALE,,1250,1650,lorda,4.1,5.4,netta
017182,Sulzano,2021,2,B,B1,BS00003400,Abitazioni civili,OTTIMO,P,1650,2100,lorda,4.8,6.2,netta
017182,Sulzano,2021,2,B,B1,BS00003400,Autorimesse,NORMALE,P,730,960,lorda,2.9,3.7,netta
017182,Sulzano,2021,2,B,B1,BS00003400,Box,NORMALE,P,810,1050,lorda,2.9,3.9,netta
017182,Sulzano,2021,2,B,B1,BS00003400,Negozi,NORMALE,P,1050,1250,lorda,5.3,6.7,netta
017182,Sulzano,2021,2,B,B1,BS00003400,Posti auto coperti,NORMALE,P,560,750,lorda,2.0,2.6,netta
017182,Sulzano,2021,2,B,B1,BS00003400,Posti auto scoperti,NORMALE,P,410,530,lorda,1.4,1.9,netta
017182,Sulzano,2021,2,B,B1,BS00003400,Uffici,NORMALE,P,1200,1750,lorda,5.4,8.1,netta
017182,Sulzano,2021,2,B,B1,BS00003400,Ville e Villini,NORMALE,P,1350,1850,lorda,4.5,5.9,netta
017182,Sulzano,2021,2,B,B2,BS00003848,Abitazioni civili,NORMALE,P,1050,1500,lorda,3.5,4.7,netta
017182,Sulzano,2021,2,B,B2,BS00003848,Abitazioni civili,OTTIMO,,1350,1950,lorda,4.1,5.8,netta
017182,Sulzano,2021,2,B,B2,BS00003848,Autorimesse,NORMALE,P,680,940,lorda,2.7,3.7,netta
017182,Sulzano,2021,2,B,B2,BS00003848,Box,NORMALE,P,730,970,lorda,2.9,4.0,netta
017182,Sulzano,2021,2,B,B2,BS00003848,Capannoni industriali,NORMALE,P,445,550,lorda,2.6,3.0,netta
017182,Sulzano,2021,2,B,B2,BS00003848,Capannoni tipici,NORMALE,P,470,630,lorda,2.7,3.5,netta
017182,Sulzano,2021,2,B,B2,BS00003848,Laboratori,NORMALE,P,550,680,lorda,3.0,3.9,netta
017182,Sulzano,2021,2,B,B2,BS00003848,Magazzini,NORMALE,P,370,485,lorda,2.0,2.8,netta
017182,Sulzano,2021,2,B,B2,BS00003848,Negozi,NORMALE,P,780,1050,lorda,3.6,4.7,netta
017182,Sulzano,2021,2,B,B2,BS00003848,Posti auto coperti,NORMALE,P,520,730,lorda,1.9,2.6,netta
017182,Sulzano,2021,2,B,B2,BS00003848,Posti auto scoperti,NORMALE,P,390,510,lorda,1.3,1.8,netta
017182,Sulzano,2021,2,B,B2,BS00003848,Uffici,NORMALE,P,1100,1550,lorda,5.1,6.9,netta
017182,Sulzano,2021,2,B,B2,BS00003848,Ville e Villini,NORMALE,P,1250,1650,lorda,4.0,5.3,netta
017182,Sulzano,2022,2,B,B1,BS00003400,Abitazioni civili,NORMALE,,1250,1650,lorda,4.1,5.6,netta
017182,Sulzano,2022,2,B,B1,BS00003400,Abitazioni civili,OTTIMO,P,1650,2100,lorda,4.8,6.4,netta
017182,Sulzano,2022,2,B,B1,BS00003400,Autorimesse,NORMALE,P,750,980,lorda,2.9,3.7,netta
017182,Sulzano,2022,2,B,B1,BS00003400,Box,NORMALE,P,830,1050,lorda,2.9,3.9,netta
017182,Sulzano,2022,2,B,B1,BS00003400,Negozi,NORMALE,P,1000,1200,lorda,5.2,6.6,netta
017182,Sulzano,2022,2,B,B1,BS00003400,Posti auto coperti,NORMALE,P,580,770,lorda,2.0,2.6,netta
017182,Sulzano,2022,2,B,B1,BS00003400,Posti auto scoperti,NORMALE,P,420,550,lorda,1.4,1.9,netta
017182,Sulzano,2022,2,B,B1,BS00003400,Uffici,NORMALE,P,1200,1750,lorda,5.3,8.0,netta
017182,Sulzano,2022,2,B,B1,BS00003400,Ville e Villini,NORMALE,P,1350,1850,lorda,4.5,6.1,netta
017182,Sulzano,2022,2,B,B2,BS00003848,Abitazioni civili,NORMALE,P,1050,1500,lorda,3.5,4.7,netta
017182,Sulzano,2022,2,B,B2,BS00003848,Abitazioni civili,OTTIMO,,1350,1950,lorda,4.1,6.0,netta
017182,Sulzano,2022,2,B,B2,BS00003848,Autorimesse,NORMALE,P,700,960,lorda,2.7,3.7,netta
017182,Sulzano,2022,2,B,B2,BS00003848,Box,NORMALE,P,750,990,lorda,2.9,4.0,netta
017182,Sulzano,2022,2,B,B2,BS00003848,Capannoni industriali,NORMALE,P,435,540,lorda,2.5,2.9,netta
017182,Sulzano,2022,2,B,B2,BS00003848,Capannoni tipici,NORMALE,P,460,620,lorda,2.6,3.4,netta
017182,Sulzano,2022,2,B,B2,BS00003848,Laboratori,NORMALE,P,540,670,lorda,2.9,3.8,netta
017182,Sulzano,2022,2,B,B2,BS00003848,Magazzini,NORMALE,P,360,475,lorda,2.0,2.7,netta
017182,Sulzano,2022,2,B,B2,BS00003848,Negozi,NORMALE,P,760,1000,lorda,3.5,4.6,netta
017182,Sulzano,2022,2,B,B2,BS00003848,Posti auto coperti,NORMALE,P,540,750,lorda,1.9,2.6,netta
017182,Sulzano,2022,2,B,B2,BS00003848,Posti auto scoperti,NORMALE,P,400,530,lorda,1.3,1.8,netta
017182,Sulzano,2022,2,B,B2,BS00003848,Uffici,NORMALE,P,1100,1550,lorda,5.0,6.8,netta
017182,Sulzano,2022,2,B,B2,BS00003848,Ville e Villini,NORMALE,P,1250,1650,lorda,4.0,5.5,netta
017182,Sulzano,2023,2,B,B1,BS00003400,Abitazioni civili,NORMALE,,1300,1700,lorda,4.3,5.8,netta
017182,Sulzano,2023,2,B,B1,BS00003400,Abitazioni civili,OTTIMO,P,1700,2150,lorda,5.0,6.6,netta
017182,Sulzano,2023,2,B,B1,BS00003400,Autorimesse,NORMALE,P,770,1000,lorda,3.1,3.9,netta
017182,Sulzano,2023,2,B,B1,BS00003400,Box,NORMALE,P,850,1100,lorda,3.1,4.1,netta
017182,Sulzano,2023,2,B,B1,BS00003400,Negozi,NORMALE,P,900,1100,lorda,4.8,6.2,netta
017182,Sulzano,2023,2,B,B1,BS00003400,Posti auto coperti,NORMALE,P,590,790,lorda,2.0,2.8,netta
017182,Sulzano,2023,2,B,B1,BS00003400,Posti auto scoperti,NORMALE,P,430,560,lorda,1.4,1.9,netta
017182,Sulzano,2023,2,B,B1,BS00003400,Uffici,NORMALE,P,1150,1600,lorda,5.4,8.2,netta
017182,Sulzano,2023,2,B,B1,BS00003400,Ville e Villini,NORMALE,P,1400,1900,lorda,4.7,6.3,netta
017182,Sulzano,2023,2,B,B2,BS00003848,Abitazioni civili,NORMALE,P,1100,1550,lorda,3.7,4.9,netta
017182,Sulzano,2023,2,B,B2,BS00003848,Abitazioni civili,OTTIMO,,1400,2000,lorda,4.3,6.2,netta
017182,Sulzano,2023,2,B,B2,BS00003848,Autorimesse,NORMALE,P,710,980,lorda,2.9,3.9,netta
017182,Sulzano,2023,2,B,B2,BS00003848,Box,NORMALE,P,770,1000,lorda,3.1,4.2,netta
017182,Sulzano,2023,2,B,B2,BS00003848,Capannoni industriali,NORMALE,P,450,560,lorda,2.5,2.9,netta
017182,Sulzano,2023,2,B,B2,BS00003848,Capannoni tipici,NORMALE,P,475,640,lorda,2.6,3.4,netta
017182,Sulzano,2023,2,B,B2,BS00003848,Laboratori,NORMALE,P,560,690,lorda,2.9,3.8,netta
017182,Sulzano,2023,2,B,B2,BS00003848,Magazzini,NORMALE,P,325,430,lorda,1.9,2.5,netta
017182,Sulzano,2023,2,B,B2,BS00003848,Negozi,NORMALE,P,680,900,lorda,3.2,4.3,netta
017182,Sulzano,2023,2,B,B2,BS00003848,Posti auto coperti,NORMALE,P,550,770,lorda,1.9,2.8,netta
017182,Sulzano,2023,2,B,B2,BS00003848,Posti auto scoperti,NORMALE,P,410,540,lorda,1.3,1.8,netta
017182,Sulzano,2023,2,B,B2,BS00003848,Uffici,NORMALE,P,1050,1400,lorda,5.1,6.9,netta
017182,Sulzano,2023,2,B,B2,BS00003848,Ville e Villini,NORMALE,P,1300,1700,lorda,4.2,5.7,netta
017182,Sulzano,2024,2,B,B1,BS00003400,Abitazioni civili,NORMALE,,1300,1700,lorda,4.5,6.0,netta
017182,Sulzano,2024,2,B,B1,BS00003400,Abitazioni civili,OTTIMO,P,1700,2150,lorda,5.2,6.8,netta
017182,Sulzano,2024,2,B,B1,BS00003400,Autorimesse,NORMALE,P,770,1000,lorda,3.3,4.1,netta
017182,Sulzano,2024,2,B,B1,BS00003400,Box,NORMALE,P,850,1100,lorda,3.3,4.3,netta
017182,Sulzano,2024,2,B,B1,BS00003400,Negozi,NORMALE,P,870,1050,lorda,4.6,5.9,netta
017182,Sulzano,2024,2,B,B1,BS00003400,Posti auto coperti,NORMALE,P,590,790,lorda,2.0,3.0,netta
017182,Sulzano,2024,2,B,B1,BS00003400,Posti auto scoperti,NORMALE,P,430,560,lorda,1.4,1.9,netta
017182,Sulzano,2024,2,B,B1,BS00003400,Uffici,NORMALE,P,1100,1550,lorda,5.5,8.4,netta
017182,Sulzano,2024,2,B,B1,BS00003400,Ville e Villini,NORMALE,P,1400,1900,lorda,4.9,6.5,netta
017182,Sulzano,2024,2,B,B2,BS00003848,Abitazioni civili,NORMALE,P,1100,1550,lorda,3.9,5.1,netta
017182,Sulzano,2024,2,B,B2,BS00003848,Abitazioni civili,OTTIMO,,1400,2000,lorda,4.5,6.4,netta
017182,Sulzano,2024,2,B,B2,BS00003848,Autorimesse,NORMALE,P,710,980,lorda,3.1,4.1,netta
017182,Sulzano,2024,2,B,B2,BS00003848,Box,NORMALE,P,770,1000,lorda,3.3,4.4,netta
017182,Sulzano,2024,2,B,B2,BS00003848,Capannoni industriali,NORMALE,P,450,560,lorda,2.5,2.9,netta
017182,Sulzano,2024,2,B,B2,BS00003848,Capannoni tipici,NORMALE,P,475,640,lorda,2.6,3.4,netta
017182,Sulzano,2024,2,B,B2,BS00003848,Laboratori,NORMALE,P,560,690,lorda,2.9,3.8,netta
017182,Sulzano,2024,2,B,B2,BS00003848,Magazzini,NORMALE,P,315,420,lorda,1.8,2.4,netta
017182,Sulzano,2024,2,B,B2,BS00003848,Negozi,NORMALE,P,660,870,lorda,3.0,4.1,netta
017182,Sulzano,2024,2,B,B2,BS00003848,Posti auto coperti,NORMALE,P,550,770,lorda,1.9,3.0,netta
017182,Sulzano,2024,2,B,B2,BS00003848,Posti auto scoperti,NORMALE,P,410,540,lorda,1.3,1.8,netta
017182,Sulzano,2024,2,B,B2,BS00003848,Uffici,NORMALE,P,1000,1350,lorda,5.2,7.0,netta
017182,Sulzano,2024,2,B,B2,BS00003848,Ville e Villini,NORMALE,P,1300,1700,lorda,4.4,5.9,netta
017182,Sulzano,2025,2,B,B1,BS00003400,Abitazioni civili,NORMALE,,1400,1800,lorda,4.4,5.8,lorda
017182,Sulzano,2025,2,B,B1,BS00003400,Abitazioni civili,OTTIMO,P,1800,2250,lorda,5.0,6.6,lorda
017182,Sulzano,2025,2,B,B1,BS00003400,Autorimesse,NORMALE,P,810,1100,lorda,3.2,4.0,lorda
017182,Sulzano,2025,2,B,B1,BS00003400,Box,NORMALE,P,910,1200,lorda,3.2,4.2,lorda
017182,Sulzano,2025,2,B,B1,BS00003400,Negozi,NORMALE,P,820,980,lorda,4.5,5.7,lorda
017182,Sulzano,2025,2,B,B1,BS00003400,Posti auto coperti,NORMALE,P,630,830,lorda,1.9,2.9,lorda
017182,Sulzano,2025,2,B,B1,BS00003400,Posti auto scoperti,NORMALE,P,455,600,lorda,1.4,1.8,lorda
017182,Sulzano,2025,2,B,B1,BS00003400,Uffici,NORMALE,P,1050,1500,lorda,5.5,8.4,lorda
017182,Sulzano,2025,2,B,B1,BS00003400,Ville e Villini,NORMALE,P,1500,2000,lorda,4.8,6.3,lorda
017182,Sulzano,2025,2,B,B2,BS00003848,Abitazioni civili,NORMALE,P,1200,1650,lorda,3.8,4.9,lorda
017182,Sulzano,2025,2,B,B2,BS00003848,Abitazioni civili,OTTIMO,,1500,2100,lorda,4.4,6.2,lorda
