codice_istat,comune,anno,semestre,tipologia,mercato,base_superficie,zone,minimo,massimo,media
017003,Agnosine,2010,2,Uffici,vendita,lorda,1,860,1000,930
017003,Agnosine,2010,2,Ville e Villini,affitto,netta,1,3.1,4.0,3.5
017003,Agnosine,2010,2,Ville e Villini,vendita,lorda,1,820,1050,935
017003,Agnosine,2011,2,Abitazioni civili,affitto,netta,1,2.6,3.3,3.0
017003,Agnosine,2011,2,Abitazioni civili,vendita,lorda,1,790,1000,895
017003,Agnosine,2011,2,Autorimesse,affitto,netta,1,1.9,2.3,2.1
017003,Agnosine,2011,2,Autorimesse,vendita,lorda,1,480,600,540
017003,Agnosine,2011,2,Box,affitto,netta,1,2.1,2.6,2.4
017003,Agnosine,2011,2,Box,vendita,lorda,1,540,670,605
017003,Agnosine,2011,2,Capannoni industriali,affitto,netta,1,2.1,2.6,2.4
017003,Agnosine,2011,2,Capannoni industriali,vendita,lorda,1,425,480,452
017003,Agnosine,2011,2,Capannoni tipici,affitto,netta,1,2.6,3.1,2.9
017003,Agnosine,2011,2,Capannoni tipici,vendita,lorda,1,445,550,498
017003,Agnosine,2011,2,Laboratori,affitto,netta,1,2.9,3.4,3.1
017003,Agnosine,2011,2,Laboratori,vendita,lorda,1,480,610,545
017003,Agnosine,2011,2,Magazzini,affitto,netta,1,2.3,2.8,2.5
017003,Agnosine,2011,2,Magazzini,vendita,lorda,1,395,475,435
017003,Agnosine,2011,2,Negozi,affitto,netta,1,6.0,7.0,6.5
017003,Agnosine,2011,2,Negozi,vendita,lorda,1,1000,1150,1075
017003,Agnosine,2011,2,Posti auto coperti,affitto,netta,1,1.4,1.7,1.5
017003,Agnosine,2011,2,Posti auto coperti,vendita,lorda,1,380,470,425
017003,Agnosine,2011,2,Posti auto scoperti,affitto,netta,1,1.0,1.3,1.1
017003,Agnosine,2011,2,Posti auto scoperti,vendita,lorda,1,270,340,305
017003,Agnosine,2011,2,Uffici,affitto,netta,1,4.2,4.9,4.6
017003,Agnosine,2011,2,Uffici,vendita,lorda,1,860,1000,930
017003,Agnosine,2011,2,Ville e Villini,affitto,netta,1,2.8,3.6,3.2
017003,Agnosine,2011,2,Ville e Villini,vendita,lorda,1,820,1050,935
017003,Agnosine,2012,2,Abitazioni civili,affitto,netta,1,2.5,3.2,2.9
017003,Agnosine,2012,2,Abitazioni civili,vendita,lorda,1,770,980,875
017003,Agnosine,2012,2,Autorimesse,affitto,netta,1,1.9,2.3,2.1
017003,Agnosine,2012,2,Autorimesse,vendita,lorda,1,470,590,530
017003,Agnosine,2012,2,Box,affitto,netta,1,2.1,2.5,2.3
017003,Agnosine,2012,2,Box,vendita,lorda,1,530,660,595
017003,Agnosine,2012,2,Capannoni industriali,affitto,netta,1,2.1,2.6,2.4
017003,Agnosine,2012,2,Capannoni industriali,vendita,lorda,1,425,480,452
017003,Agnosine,2012,2,Capannoni tipici,affitto,netta,1,2.6,3.1,2.9
017003,Agnosine,2012,2,Capannoni tipici,vendita,lorda,1,445,550,498
017003,Agnosine,2012,2,Laboratori,affitto,netta,1,2.9,3.4,3.1
017003,Agnosine,2012,2,Laboratori,vendita,lorda,1,480,610,545
017003,Agnosine,2012,2,Magazzini,affitto,netta,1,2.2,2.7,2.5
017003,Agnosine,2012,2,Magazzini,vendita,lorda,1,375,450,412
017003,Agnosine,2012,2,Negozi,affitto,netta,1,5.7,6.7,6.2
017003,Agnosine,2012,2,Negozi,vendita,lorda,1,950,1100,1025
017003,Agnosine,2012,2,Posti auto coperti,affitto,netta,1,1.4,1.7,1.5
017003,Agnosine,2012,2,Posti auto coperti,vendita,lorda,1,370,460,415
017003,Agnosine,2012,2,Posti auto scoperti,affitto,netta,1,1.0,1.3,1.1
017003,Agnosine,2012,2,Posti auto scoperti,vendita,lorda,1,265,335,300
017003,Agnosine,2012,2,Uffici,affitto,netta,1,4.1,4.8,4.4
017003,Agnosine,2012,2,Uffici,vendita,lorda,1,840,980,910
017003,Agnosine,2012,2,Ville e Villini,affitto,netta,1,2.7,3.5,3.1
017003,Agnosine,2012,2,Ville e Villini,vendita,lorda,1,800,1000,900
017003,Agnosine,2013,2,Abitazioni civili,affitto,netta,1,2.5,3.2,2.9
017003,Agnosine,2013,2,Abitazioni civili,vendita,lorda,1,770,980,875
017003,Agnosine,2013,2,Autorimesse,affitto,netta,1,1.9,2.3,2.1
017003,Agnosine,2013,2,Autorimesse,vendita,lorda,1,470,590,530
017003,Agnosine,2013,2,Box,affitto,netta,1,2.1,2.5,2.3
017003,Agnosine,2013,2,Box,vendita,lorda,1,530,660,595
017003,Agnosine,2013,2,Capannoni industriali,affitto,netta,1,2.1,2.6,2.4
017003,Agnosine,2013,2,Capannoni industriali,vendita,lorda,1,425,480,452
017003,Agnosine,2013,2,Capannoni tipici,affitto,netta,1,2.6,3.1,2.9
017003,Agnosine,2013,2,Capannoni tipici,vendita,lorda,1,445,550,498
017003,Agnosine,2013,2,Laboratori,affitto,netta,1,2.9,3.4,3.1
017003,Agnosine,2013,2,Laboratori,vendita,lorda,1,480,610,545
017003,Agnosine,2013,2,Magazzini,affitto,netta,1,2.2,2.7,2.5
017003,Agnosine,2013,2,Magazzini,vendita,lorda,1,375,450,412
017003,Agnosine,2013,2,Negozi,affitto,netta,1,5.7,6.7,6.2
017003,Agnosine,2013,2,Negozi,vendita,lorda,1,950,1100,1025
017003,Agnosine,2013,2,Posti auto coperti,affitto,netta,1,1.4,1.7,1.5
017003,Agnosine,2013,2,Posti auto coperti,vendita,lorda,1,370,460,415
017003,Agnosine,2013,2,Posti auto scoperti,affitto,netta,1,1.0,1.3,1.1
017003,Agnosine,2013,2,Posti auto scoperti,vendita,lorda,1,265,335,300
017003,Agnosine,2013,2,Uffici,affitto,netta,1,4.1,4.8,4.4
017003,Agnosine,2013,2,Uffici,vendita,lorda,1,840,1050,945
017003,Agnosine,2013,2,Ville e Villini,affitto,netta,1,2.7,3.5,3.1
017003,Agnosine,2013,2,Ville e Villini,vendita,lorda,1,850,1100,975
017003,Agnosine,2014,2,Abitazioni civili,affitto,netta,1,2.5,3.2,2.9
017003,Agnosine,2014,2,Abitazioni civili,vendita,lorda,1,770,980,875
017003,Agnosine,2014,2,Autorimesse,affitto,netta,1,1.9,2.3,2.1
017003,Agnosine,2014,2,Autorimesse,vendita,lorda,1,470,590,530
017003,Agnosine,2014,2,Box,affitto,netta,1,2.1,2.5,2.3
017003,Agnosine,2014,2,Box,vendita,lorda,1,530,660,595
017003,Agnosine,2014,2,Capannoni industriali,affitto,netta,1,2.1,2.6,2.4
017003,Agnosine,2014,2,Capannoni industriali,vendita,lorda,1,425,480,452
017003,Agnosine,2014,2,Capannoni tipici,affitto,netta,1,2.6,3.1,2.9
017003,Agnosine,2014,2,Capannoni tipici,vendita,lorda,1,445,550,498
017003,Agnosine,2014,2,Laboratori,affitto,netta,1,2.9,3.4,3.1
017003,Agnosine,2014,2,Laboratori,vendita,lorda,1,480,610,545
017003,Agnosine,2014,2,Magazzini,affitto,netta,1,2.2,2.7,2.5
017003,Agnosine,2014,2,Magazzini,vendita,lorda,1,375,450,412
017003,Agnosine,2014,2,Negozi,affitto,netta,1,5.7,6.7,6.2
017003,Agnosine,2014,2,Negozi,vendita,lorda,1,950,1100,1025
017003,Agnosine,2014,2,Posti auto coperti,affitto,netta,1,1.4,1.7,1.5
017003,Agnosine,2014,2,Posti auto coperti,vendita,lorda,1,370,460,415
017003,Agnosine,2014,2,Posti auto scoperti,affitto,netta,1,1.0,1.3,1.1
017003,Agnosine,2014,2,Posti auto scoperti,vendita,lorda,1,265,335,300
017003,Agnosine,2014,2,Uffici,affitto,netta,1,4.1,4.8,4.4
017003,Agnosine,2014,2,Uffici,vendita,lorda,1,840,1050,945
017003,Agnosine,2014,2,Ville e Villini,affitto,netta,1,2.7,3.5,3.1
017003,Agnosine,2014,2,Ville e Villini,vendita,lorda,1,850,1100,975
017003,Agnosine,2015,2,Abitazioni civili,affitto,netta,1,2.3,2.9,2.6
017003,Agnosine,2015,2,Abitazioni civili,vendita,lorda,1,750,950,850
017003,Agnosine,2015,2,Autorimesse,affitto,netta,1,1.7,2.1,1.9
017003,Agnosine,2015,2,Autorimesse,vendita,lorda,1,455,570,512
017003,Agnosine,2015,2,Box,affitto,netta,1,1.9,2.3,2.1
017003,Agnosine,2015,2,Box,vendita,lorda,1,510,640,575
017003,Agnosine,2015,2,Capannoni industriali,affitto,netta,1,2.1,2.6,2.4
017003,Agnosine,2015,2,Capannoni industriali,vendita,lorda,1,425,480,452
017003,Agnosine,2015,2,Capannoni tipici,affitto,netta,1,2.6,3.1,2.9
017003,Agnosine,2015,2,Capannoni tipici,vendita,lorda,1,445,550,498
017003,Agnosine,2015,2,Laboratori,affitto,netta,1,2.9,3.4,3.1
017003,Agnosine,2015,2,Laboratori,vendita,lorda,1,480,610,545
017003,Agnosine,2015,2,Magazzini,affitto,netta,1,2.2,2.7,2.5
017003,Agnosine,2015,2,Magazzini,vendita,lorda,1,375,450,412
017003,Agnosine,2015,2,Negozi,affitto,netta,1,5.7,6.7,6.2
017003,Agnosine,2015,2,Negozi,vendita,lorda,1,950,1100,1025
017003,Agnosine,2015,2,Posti auto coperti,affitto,netta,1,1.3,1.5,1.4
017003,Agnosine,2015,2,Posti auto coperti,vendita,lorda,1,360,445,402
017003,Agnosine,2015,2,Posti auto scoperti,affitto,netta,1,0.9,1.2,1.1
017003,Agnosine,2015,2,Posti auto scoperti,vendita,lorda,1,260,325,292
017003,Agnosine,2015,2,Uffici,affitto,netta,1,4.1,4.8,4.4
017003,Agnosine,2015,2,Uffici,vendita,lorda,1,840,1050,945
017003,Agnosine,2015,2,Ville e Villini,affitto,netta,1,2.4,3.2,2.8
017003,Agnosine,2015,2,Ville e Villini,vendita,lorda,1,820,1050,935
017003,Agnosine,2016,2,Abitazioni civili,affitto,netta,1,2.3,2.9,2.6
017003,Agnosine,2016,2,Abitazioni civili,vendita,lorda,1,750,950,850
017003,Agnosine,2016,2,Autorimesse,affitto,netta,1,1.7,2.1,1.9
017003,Agnosine,2016,2,Autorimesse,vendita,lorda,1,455,570,512
017003,Agnosine,2016,2,Box,affitto,netta,1,1.9,2.3,2.1
017003,Agnosine,2016,2,Box,vendita,lorda,1,510,640,575
017003,Agnosine,2016,2,Capannoni industriali,affitto,netta,1,2.1,2.6,2.4
017003,Agnosine,2016,2,Capannoni industriali,vendita,lorda,1,425,480,452
017003,Agnosine,2016,2,Capannoni tipici,affitto,netta,1,2.6,3.1,2.9
017003,Agnosine,2016,2,Capannoni tipici,vendita,lorda,1,445,550,498
017003,Agnosine,2016,2,Laboratori,affitto,netta,1,2.9,3.4,3.1
017003,Agnosine,2016,2,Laboratori,vendita,lorda,1,480,610,545
017003,Agnosine,2016,2,Magazzini,affitto,netta,1,2.2,2.7,2.5
017003,Agnosine,2016,2,Magazzini,vendita,lorda,1,375,450,412
017003,Agnosine,2016,2,Negozi,affitto,netta,1,5.7,6.7,6.2
017003,Agnosine,2016,2,Negozi,vendita,lorda,1,950,1100,1025
017003,Agnosine,2016,2,Posti auto coperti,affitto,netta,1,1.3,1.5,1.4
017003,Agnosine,2016,2,Posti auto coperti,vendita,lorda,1,360,445,402
017003,Agnosine,2016,2,Posti auto scoperti,affitto,netta,1,0.9,1.2,1.1
017003,Agnosine,2016,2,Posti auto scoperti,vendita,lorda,1,260,325,292
017003,Agnosine,2016,2,Uffici,affitto,netta,1,4.1,4.8,4.4
017003,Agnosine,2016,2,Uffici,vendita,lorda,1,840,1050,945
017003,Agnosine,2016,2,Ville e Villini,affitto,netta,1,2.4,3.2,2.8
017003,Agnosine,2016,2,Ville e Villini,vendita,lorda,1,820,1050,935
017003,Agnosine,2017,2,Abitazioni civili,affitto,netta,1,2.3,2.9,2.6
017003,Agnosine,2017,2,Abitazioni civili,vendita,lorda,1,750,950,850
017003,Agnosine,2017,2,Autorimesse,affitto,netta,1,1.7,2.1,1.9
017003,Agnosine,2017,2,Autorimesse,vendita,lorda,1,455,570,512
017003,Agnosine,2017,2,Box,affitto,netta,1,1.9,2.3,2.1
017003,Agnosine,2017,2,Box,vendita,lorda,1,510,640,575
017003,Agnosine,2017,2,Capannoni industriali,affitto,netta,1,2.1,2.6,2.4
017003,Agnosine,2017,2,Capannoni industriali,vendita,lorda,1,425,480,452
017003,Agnosine,2017,2,Capannoni tipici,affitto,netta,1,2.6,3.1,2.9
017003,Agnosine,2017,2,Capannoni tipici,vendita,lorda,1,445,550,498
017003,Agnosine,2017,2,Laboratori,affitto,netta,1,2.9,3.4,3.1
017003,Agnosine,2017,2,Laboratori,vendita,lorda,1,480,610,545
017003,Agnosine,2017,2,Magazzini,affitto,netta,1,2.2,2.7,2.5
017003,Agnosine,2017,2,Magazzini,vendita,lorda,1,375,450,412
017003,Agnosine,2017,2,Negozi,affitto,netta,1,5.7,6.7,6.2
017003,Agnosine,2017,2,Negozi,vendita,lorda,1,950,1100,1025
017003,Agnosine,2017,2,Posti auto coperti,affitto,netta,1,1.3,1.5,1.4
017003,Agnosine,2017,2,Posti auto coperti,vendita,lorda,1,360,445,402
017003,Agnosine,2017,2,Posti auto scoperti,affitto,netta,1,0.9,1.2,1.1
017003,Agnosine,2017,2,Posti auto scoperti,vendita,lorda,1,260,325,292
017003,Agnosine,2017,2,Uffici,affitto,netta,1,4.1,4.8,4.4
017003,Agnosine,2017,2,Uffici,vendita,lorda,1,840,1050,945
017003,Agnosine,2017,2,Ville e Villini,affitto,netta,1,2.4,3.2,2.8
017003,Agnosine,2017,2,Ville e Villini,vendita,lorda,1,820,1050,935
017003,Agnosine,2018,2,Abitazioni civili,affitto,netta,1,2.3,2.9,2.6
017003,Agnosine,2018,2,Abitazioni civili,vendita,lorda,1,750,950,850
017003,Agnosine,2018,2,Autorimesse,affitto,netta,1,1.7,2.1,1.9
017003,Agnosine,2018,2,Autorimesse,vendita,lorda,1,455,570,512
017003,Agnosine,2018,2,Box,affitto,netta,1,1.9,2.3,2.1
017003,Agnosine,2018,2,Box,vendita,lorda,1,510,640,575
017003,Agnosine,2018,2,Capannoni industriali,affitto,netta,1,2.1,2.6,2.4
017003,Agnosine,2018,2,Capannoni industriali,vendita,lorda,1,425,480,452
017003,Agnosine,2018,2,Capannoni tipici,affitto,netta,1,2.6,3.1,2.9
017003,Agnosine,2018,2,Capannoni tipici,vendita,lorda,1,445,550,498
017003,Agnosine,2018,2,Laboratori,affitto,netta,1,2.9,3.4,3.1
017003,Agnosine,2018,2,Laboratori,vendita,lorda,1,480,610,545
017003,Agnosine,2018,2,Magazzini,affitto,netta,1,2.2,2.7,2.5
017003,Agnosine,2018,2,Magazzini,vendita,lorda,1,375,450,412
017003,Agnosine,2018,2,Negozi,affitto,netta,1,5.7,6.7,6.2
017003,Agnosine,2018,2,Negozi,vendita,lorda,1,950,1100,1025
017003,Agnosine,2018,2,Posti auto coperti,affitto,netta,1,1.3,1.5,1.4
017003,Agnosine,2018,2,Posti auto coperti,vendita,lorda,1,360,445,402
017003,Agnosine,2018,2,Posti auto scoperti,affitto,netta,1,0.9,1.2,1.1
017003,Agnosine,2018,2,Posti auto scoperti,vendita,lorda,1,260,325,292
017003,Agnosine,2018,2,Uffici,affitto,netta,1,4.1,4.8,4.4
017003,Agnosine,2018,2,Uffici,vendita,lorda,1,840,1050,945
017003,Agnosine,2018,2,Ville e Villini,affitto,netta,1,2.4,3.2,2.8
017003,Agnosine,2018,2,Ville e Villini,vendita,lorda,1,820,1050,935
017003,Agnosine,2019,2,Abitazioni civili,affitto,netta,1,2.3,2.9,2.6
017003,Agnosine,2019,2,Abitazioni civili,vendita,lorda,1,750,950,850
017003,Agnosine,2019,2,Autorimesse,affitto,netta,1,1.7,2.1,1.9
017003,Agnosine,2019,2,Autorimesse,vendita,lorda,1,455,570,512
017003,Agnosine,2019,2,Box,affitto,netta,1,1.9,2.3,2.1
017003,Agnosine,2019,2,Box,vendita,lorda,1,510,640,575
017003,Agnosine,2019,2,Capannoni industriali,affitto,netta,1,2.1,2.6,2.4
017003,Agnosine,2019,2,Capannoni industriali,vendita,lorda,1,425,480,452
017003,Agnosine,2019,2,Capannoni tipici,affitto,netta,1,2.6,3.1,2.9
017003,Agnosine,2019,2,Capannoni tipici,vendita,lorda,1,445,550,498
017003,Agnosine,2019,2,Laboratori,affitto,netta,1,2.9,3.4,3.1
017003,Agnosine,2019,2,Laboratori,vendita,lorda,1,480,610,545
017003,Agnosine,2019,2,Magazzini,affitto,netta,1,2.2,2.7,2.5
017003,Agnosine,2019,2,Magazzini,vendita,lorda,1,375,450,412
017003,Agnosine,2019,2,Negozi,affitto,netta,1,5.7,6.7,6.2
017003,Agnosine,2019,2,Negozi,vendita,lorda,1,950,1100,1025
017003,Agnosine,2019,2,Posti auto coperti,affitto,netta,1,1.3,1.5,1.4
017003,Agnosine,2019,2,Posti auto coperti,vendita,lorda,1,360,445,402
017003,Agnosine,2019,2,Posti auto scoperti,affitto,netta,1,0.9,1.2,1.1
017003,Agnosine,2019,2,Posti auto scoperti,vendita,lorda,1,260,325,292
017003,Agnosine,2019,2,Uffici,affitto,netta,1,4.1,4.8,4.4
017003,Agnosine,2019,2,Uffici,vendita,lorda,1,840,1050,945
017003,Agnosine,2019,2,Ville e Villini,affitto,netta,1,2.4,3.2,2.8
017003,Agnosine,2019,2,Ville e Villini,vendita,lorda,1,820,1050,935
017003,Agnosine,2020,2,Abitazioni civili,affitto,netta,1,2.3,2.9,2.6
017003,Agnosine,2020,2,Abitazioni civili,vendita,lorda,1,750,950,850
017003,Agnosine,2020,2,Autorimesse,affitto,netta,1,1.7,2.1,1.9
017003,Agnosine,2020,2,Autorimesse,vendita,lorda,1,455,570,512
017003,Agnosine,2020,2,Box,affitto,netta,1,1.9,2.3,2.1
017003,Agnosine,2020,2,Box,vendita,lorda,1,510,640,575
017003,Agnosine,2020,2,Capannoni industriali,affitto,netta,1,2.1,2.6,2.4
017003,Agnosine,2020,2,Capannoni industriali,vendita,lorda,1,425,480,452
017003,Agnosine,2020,2,Capannoni tipici,affitto,netta,1,2.6,3.1,2.9
017003,Agnosine,2020,2,Capannoni tipici,vendita,lorda,1,445,550,498
017003,Agnosine,2020,2,Laboratori,affitto,netta,1,2.9,3.4,3.1
017003,Agnosine,2020,2,Laboratori,vendita,lorda,1,480,610,545
017003,Agnosine,2020,2,Magazzini,affitto,netta,1,2.2,2.7,2.5
017003,Agnosine,2020,2,Magazzini,vendita,lorda,1,375,450,412
017003,Agnosine,2020,2,Negozi,affitto,netta,1,5.7,6.7,6.2
017003,Agnosine,2020,2,Negozi,vendita,lorda,1,950,1100,1025
017003,Agnosine,2020,2,Posti auto coperti,affitto,netta,1,1.3,1.5,1.4
017003,Agnosine,2020,2,Posti auto coperti,vendita,lorda,1,360,445,402
017003,Agnosine,2020,2,Posti auto scoperti,affitto,netta,1,0.9,1.2,1.1
017003,Agnosine,2020,2,Posti auto scoperti,vendita,lorda,1,260,325,292
017003,Agnosine,2020,2,Uffici,affitto,netta,1,4.1,4.8,4.4
017003,Agnosine,2020,2,Uffici,vendita,lorda,1,840,1050,945
017003,Agnosine,2020,2,Ville e Villini,affitto,netta,1,2.4,3.2,2.8
017003,Agnosine,2020,2,Ville e Villini,vendita,lorda,1,820,1050,935
017003,Agnosine,2021,2,Abitazioni civili,affitto,netta,1,2.3,2.9,2.6
017003,Agnosine,2021,2,Abitazioni civili,vendita,lorda,1,740,930,835
017003,Agnosine,2021,2,Autorimesse,affitto,netta,1,1.7,2.1,1.9
017003,Agnosine,2021,2,Autorimesse,vendita,lorda,1,445,560,502
017003,Agnosine,2021,2,Box,affitto,netta,1,1.9,2.3,2.1
017003,Agnosine,2021,2,Box,vendita,lorda,1,500,630,565
017003,Agnosine,2021,2,Capannoni industriali,affitto,netta,1,2.0,2.5,2.2
017003,Agnosine,2021,2,Capannoni industriali,vendita,lorda,1,405,455,430
017003,Agnosine,2021,2,Capannoni tipici,affitto,netta,1,2.5,2.9,2.7
017003,Agnosine,2021,2,Capannoni tipici,vendita,lorda,1,420,520,470
017003,Agnosine,2021,2,Laboratori,affitto,netta,1,2.8,3.2,3.0
017003,Agnosine,2021,2,Laboratori,vendita,lorda,1,455,580,518
017003,Agnosine,2021,2,Magazzini,affitto,netta,1,2.1,2.6,2.4
017003,Agnosine,2021,2,Magazzini,vendita,lorda,1,355,430,392
017003,Agnosine,2021,2,Negozi,affitto,netta,1,5.4,6.4,5.9
017003,Agnosine,2021,2,Negozi,vendita,lorda,1,900,1050,975
017003,Agnosine,2021,2,Posti auto coperti,affitto,netta,1,1.3,1.5,1.4
017003,Agnosine,2021,2,Posti auto coperti,vendita,lorda,1,350,435,392
017003,Agnosine,2021,2,Posti auto scoperti,affitto,netta,1,0.9,1.2,1.1
017003,Agnosine,2021,2,Posti auto scoperti,vendita,lorda,1,255,320,288
017003,Agnosine,2021,2,Uffici,affitto,netta,1,4.1,4.8,4.4
017003,Agnosine,2021,2,Uffici,vendita,lorda,1,830,1050,940
017003,Agnosine,2021,2,Ville e Villini,affitto,netta,1,2.4,3.2,2.8
017003,Agnosine,2021,2,Ville e Villini,vendita,lorda,1,800,1000,900
017003,Agnosine,2022,2,Abitazioni civili,affitto,netta,1,2.3,2.9,2.6
017003,Agnosine,2022,2,Abitazioni civili,vendita,lorda,1,740,930,835
017003,Agnosine,2022,2,Autorimesse,affitto,netta,1,1.7,2.1,1.9
017003,Agnosine,2022,2,Autorimesse,vendita,lorda,1,445,560,502
017003,Agnosine,2022,2,Box,affitto,netta,1,1.9,2.3,2.1
017003,Agnosine,2022,2,Box,vendita,lorda,1,500,630,565
017003,Agnosine,2022,2,Capannoni industriali,affitto,netta,1,2.0,2.5,2.2
017003,Agnosine,2022,2,Capannoni industriali,vendita,lorda,1,395,445,420
017003,Agnosine,2022,2,Capannoni tipici,affitto,netta,1,2.5,2.8,2.6
017003,Agnosine,2022,2,Capannoni tipici,vendita,lorda,1,410,510,460
017003,Agnosine,2022,2,Laboratori,affitto,netta,1,2.7,3.1,2.9
017003,Agnosine,2022,2,Laboratori,vendita,lorda,1,445,570,508
017003,Agnosine,2022,2,Magazzini,affitto,netta,1,2.1,2.5,2.3
017003,Agnosine,2022,2,Magazzini,vendita,lorda,1,350,420,385
017003,Agnosine,2022,2,Negozi,affitto,netta,1,5.3,6.3,5.8
017003,Agnosine,2022,2,Negozi,vendita,lorda,1,880,1000,940
017003,Agnosine,2022,2,Posti auto coperti,affitto,netta,1,1.3,1.5,1.4
017003,Agnosine,2022,2,Posti auto coperti,vendita,lorda,1,350,435,392
017003,Agnosine,2022,2,Posti auto scoperti,affitto,netta,1,0.9,1.2,1.1
017003,Agnosine,2022,2,Posti auto scoperti,vendita,lorda,1,255,320,288
017003,Agnosine,2022,2,Uffici,affitto,netta,1,4.1,4.8,4.4
017003,Agnosine,2022,2,Uffici,vendita,lorda,1,820,1050,935
017003,Agnosine,2022,2,Ville e Villini,affitto,netta,1,2.4,3.2,2.8
017003,Agnosine,2022,2,Ville e Villini,vendita,lorda,1,800,1000,900
017003,Agnosine,2023,2,Abitazioni civili,affitto,netta,1,2.3,3.1,2.7
017003,Agnosine,2023,2,Abitazioni civili,vendita,lorda,1,740,930,835
017003,Agnosine,2023,2,Autorimesse,affitto,netta,1,1.7,2.1,1.9
017003,Agnosine,2023,2,Autorimesse,vendita,lorda,1,445,560,502
017003,Agnosine,2023,2,Box,affitto,netta,1,1.9,2.3,2.1
017003,Agnosine,2023,2,Box,vendita,lorda,1,500,630,565
017003,Agnosine,2023,2,Capannoni industriali,affitto,netta,1,2.0,2.5,2.2
017003,Agnosine,2023,2,Capannoni industriali,vendita,lorda,1,405,460,432
017003,Agnosine,2023,2,Capannoni tipici,affitto,netta,1,2.5,2.8,2.6
017003,Agnosine,2023,2,Capannoni tipici,vendita,lorda,1,420,530,475
017003,Agnosine,2023,2,Laboratori,affitto,netta,1,2.7,3.1,2.9
017003,Agnosine,2023,2,Laboratori,vendita,lorda,1,460,590,525
017003,Agnosine,2023,2,Magazzini,affitto,netta,1,2.0,2.4,2.2
017003,Agnosine,2023,2,Magazzini,vendita,lorda,1,315,380,348
017003,Agnosine,2023,2,Negozi,affitto,netta,1,4.9,5.9,5.4
017003,Agnosine,2023,2,Negozi,vendita,lorda,1,800,900,850
017003,Agnosine,2023,2,Posti auto coperti,affitto,netta,1,1.3,1.5,1.4
017003,Agnosine,2023,2,Posti auto coperti,vendita,lorda,1,350,435,392
017003,Agnosine,2023,2,Posti auto scoperti,affitto,netta,1,0.9,1.2,1.1
017003,Agnosine,2023,2,Posti auto scoperti,vendita,lorda,1,255,320,288
017003,Agnosine,2023,2,Uffici,affitto,netta,1,4.2,4.9,4.6
017003,Agnosine,2023,2,Uffici,vendita,lorda,1,760,950,855
017003,Agnosine,2023,2,Ville e Villini,affitto,netta,1,2.4,3.4,2.9
017003,Agnosine,2023,2,Ville e Villini,vendita,lorda,1,800,1000,900
017003,Agnosine,2024,2,Abitazioni civili,affitto,netta,1,2.3,3.3,2.8
017003,Agnosine,2024,2,Abitazioni civili,vendita,lorda,1,700,880,790
017003,Agnosine,2024,2,Autorimesse,affitto,netta,1,1.7,2.1,1.9
017003,Agnosine,2024,2,Autorimesse,vendita,lorda,1,425,530,478
017003,Agnosine,2024,2,Box,affitto,netta,1,1.9,2.3,2.1
017003,Agnosine,2024,2,Box,vendita,lorda,1,475,590,532
017003,Agnosine,2024,2,Capannoni industriali,affitto,netta,1,2.0,2.5,2.2
017003,Agnosine,2024,2,Capannoni industriali,vendita,lorda,1,405,460,432
017003,Agnosine,2024,2,Capannoni tipici,affitto,netta,1,2.5,2.8,2.6
017003,Agnosine,2024,2,Capannoni tipici,vendita,lorda,1,420,530,475
017003,Agnosine,2024,2,Laboratori,affitto,netta,1,2.7,3.1,2.9
017003,Agnosine,2024,2,Laboratori,vendita,lorda,1,460,590,525
017003,Agnosine,2024,2,Magazzini,affitto,netta,1,1.9,2.3,2.1
017003,Agnosine,2024,2,Magazzini,vendita,lorda,1,305,370,338
017003,Agnosine,2024,2,Negozi,affitto,netta,1,4.7,5.6,5.2
017003,Agnosine,2024,2,Negozi,vendita,lorda,1,780,870,825
017003,Agnosine,2024,2,Posti auto coperti,affitto,netta,1,1.3,1.5,1.4
017003,Agnosine,2024,2,Posti auto coperti,vendita,lorda,1,335,410,372
017003,Agnosine,2024,2,Posti auto scoperti,affitto,netta,1,0.9,1.2,1.1
017003,Agnosine,2024,2,Posti auto scoperti,vendita,lorda,1,245,300,272
017003,Agnosine,2024,2,Uffici,affitto,netta,1,4.3,5.0,4.7
017003,Agnosine,2024,2,Uffici,vendita,lorda,1,740,920,830
017003,Agnosine,2024,2,Ville e Villini,affitto,netta,1,2.4,3.6,3.0
017003,Agnosine,2024,2,Ville e Villini,vendita,lorda,1,760,950,855
017003,Agnosine,2025,2,Abitazioni civili,affitto,lorda,1,2.2,3.2,2.7
017003,Agnosine,2025,2,Abitazioni civili,vendita,lorda,1,720,910,815
017003,Agnosine,2025,2,Autorimesse,affitto,lorda,1,1.6,2.0,1.8
017003,Agnosine,2025,2,Autorimesse,vendita,lorda,1,440,550,495
017003,Agnosine,2025,2,Box,affitto,lorda,1,1.8,2.2,2.0
017003,Agnosine,2025,2,Box,vendita,lorda,1,490,610,550
017003,Agnosine,2025,2,Capannoni industriali,affitto,lorda,1,1.9,2.4,2.1
017003,Agnosine,2025,2,Capannoni industriali,vendita,lorda,1,390,445,418
017003,Agnosine,2025,2,Capannoni tipici,affitto,lorda,1,2.4,2.7,2.5
