codice_istat,comune,anno,tavola,indicatore,num_memb,num_fr_menb,valore
017203,Visano,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,2
017203,Visano,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,11
017203,Visano,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,15
017203,Visano,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,50
017203,Visano,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,17
017203,Visano,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,4
017203,Visano,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,13
017203,Visano,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,16
017203,Visano,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,50
017203,Visano,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,22
017203,Visano,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,4
017203,Visano,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,14
017203,Visano,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,16
017203,Visano,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,56
017203,Visano,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,16
017203,Visano,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,8
017203,Visano,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,9
017203,Visano,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,15
017203,Visano,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,48
017203,Visano,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,19
017203,Visano,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,7
017203,Visano,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,12
017203,Visano,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,12
017203,Visano,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,50
017204,Vobarno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,148
017204,Vobarno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,148
017204,Vobarno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,44
017204,Vobarno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,52
017204,Vobarno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,96
017204,Vobarno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,36
017204,Vobarno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,18
017204,Vobarno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,53
017204,Vobarno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,107
017204,Vobarno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,69
017204,Vobarno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,32
017204,Vobarno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,21
017204,Vobarno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,124
017204,Vobarno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,246
017204,Vobarno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,297
017204,Vobarno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,102
017204,Vobarno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,74
017204,Vobarno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,124
017204,Vobarno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,597
017204,Vobarno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,139
017204,Vobarno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,139
017204,Vobarno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,42
017204,Vobarno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,51
017204,Vobarno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,93
017204,Vobarno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,36
017204,Vobarno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,20
017204,Vobarno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,53
017204,Vobarno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,109
017204,Vobarno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,75
017204,Vobarno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,32
017204,Vobarno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,20
017204,Vobarno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,131
017204,Vobarno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,258
017204,Vobarno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,292
017204,Vobarno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,103
017204,Vobarno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,73
017204,Vobarno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,131
017204,Vobarno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,599
017204,Vobarno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,147
017204,Vobarno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,147
017204,Vobarno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,47
017204,Vobarno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,47
017204,Vobarno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,94
017204,Vobarno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,33
017204,Vobarno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,17
017204,Vobarno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,49
017204,Vobarno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,99
017204,Vobarno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,82
017204,Vobarno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,34
017204,Vobarno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,23
017204,Vobarno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,129
017204,Vobarno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,268
017204,Vobarno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,309
017204,Vobarno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,98
017204,Vobarno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,72
017204,Vobarno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,129
017204,Vobarno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,608
017204,Vobarno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,155
017204,Vobarno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,155
017204,Vobarno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,55
017204,Vobarno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,49
017204,Vobarno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,104
017204,Vobarno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,38
017204,Vobarno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,21
017204,Vobarno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,44
017204,Vobarno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,103
017204,Vobarno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,80
017204,Vobarno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,37
017204,Vobarno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,24
017204,Vobarno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,130
017204,Vobarno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,271
017204,Vobarno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,328
017204,Vobarno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,107
017204,Vobarno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,68
017204,Vobarno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,130
017204,Vobarno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,633
017204,Vobarno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,156
017204,Vobarno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,156
017204,Vobarno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,57
017204,Vobarno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,54
017204,Vobarno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,111
017204,Vobarno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,34
017204,Vobarno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,23
017204,Vobarno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,45
017204,Vobarno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,102
017204,Vobarno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,97
017204,Vobarno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,33
017204,Vobarno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,34
017204,Vobarno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,124
017204,Vobarno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,288
017204,Vobarno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,344
017204,Vobarno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,110
017204,Vobarno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,79
017204,Vobarno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,124
017204,Vobarno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,657
017204,Vobarno,2020,tutte,famiglie al 31 dicembre,1,totale,1257
017204,Vobarno,2020,tutte,famiglie al 31 dicembre,2,totale,1005
017204,Vobarno,2020,tutte,famiglie al 31 dicembre,3,totale,644
017204,Vobarno,2020,tutte,famiglie al 31 dicembre,4,totale,416
017204,Vobarno,2020,tutte,famiglie al 31 dicembre,5,totale,141
017204,Vobarno,2020,tutte,famiglie al 31 dicembre,6 e più,totale,93
017204,Vobarno,2020,tutte,famiglie al 31 dicembre,totale,totale,3556
017204,Vobarno,2021,tutte,famiglie al 31 dicembre,1,totale,1259
017204,Vobarno,2021,tutte,famiglie al 31 dicembre,2,totale,998
017204,Vobarno,2021,tutte,famiglie al 31 dicembre,3,totale,636
017204,Vobarno,2021,tutte,famiglie al 31 dicembre,4,totale,421
017204,Vobarno,2021,tutte,famiglie al 31 dicembre,5,totale,152
017204,Vobarno,2021,tutte,famiglie al 31 dicembre,6 e più,totale,98
017204,Vobarno,2021,tutte,famiglie al 31 dicembre,totale,totale,3564
017204,Vobarno,2022,tutte,famiglie al 31 dicembre,1,totale,1276
017204,Vobarno,2022,tutte,famiglie al 31 dicembre,2,totale,1011
017204,Vobarno,2022,tutte,famiglie al 31 dicembre,3,totale,623
017204,Vobarno,2022,tutte,famiglie al 31 dicembre,4,totale,423
017204,Vobarno,2022,tutte,famiglie al 31 dicembre,5,totale,160
017204,Vobarno,2022,tutte,famiglie al 31 dicembre,6 e più,totale,98
017204,Vobarno,2022,tutte,famiglie al 31 dicembre,totale,totale,3591
017204,Vobarno,2023,tutte,famiglie al 31 dicembre,1,totale,1262
017204,Vobarno,2023,tutte,famiglie al 31 dicembre,2,totale,1037
017204,Vobarno,2023,tutte,famiglie al 31 dicembre,3,totale,630
017204,Vobarno,2023,tutte,famiglie al 31 dicembre,4,totale,421
017204,Vobarno,2023,tutte,famiglie al 31 dicembre,5,totale,161
017204,Vobarno,2023,tutte,famiglie al 31 dicembre,6 e più,totale,98
017204,Vobarno,2023,tutte,famiglie al 31 dicembre,totale,totale,3609
017204,Vobarno,2024,tutte,famiglie al 31 dicembre,1,totale,1283
017204,Vobarno,2024,tutte,famiglie al 31 dicembre,2,totale,1065
017204,Vobarno,2024,tutte,famiglie al 31 dicembre,3,totale,623
017204,Vobarno,2024,tutte,famiglie al 31 dicembre,4,totale,429
017204,Vobarno,2024,tutte,famiglie al 31 dicembre,5,totale,156
017204,Vobarno,2024,tutte,famiglie al 31 dicembre,6 e più,totale,106
017204,Vobarno,2024,tutte,famiglie al 31 dicembre,totale,totale,3662
017204,Vobarno,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,148
017204,Vobarno,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,52
017204,Vobarno,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,53
017204,Vobarno,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,114
017204,Vobarno,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,367
017204,Vobarno,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,139
017204,Vobarno,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,51
017204,Vobarno,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,53
017204,Vobarno,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,119
017204,Vobarno,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,362
017204,Vobarno,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,147
017204,Vobarno,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,47
017204,Vobarno,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,49
017204,Vobarno,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,115
017204,Vobarno,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,358
017204,Vobarno,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,155
017204,Vobarno,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,49
017204,Vobarno,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,44
017204,Vobarno,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,114
017204,Vobarno,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,362
017204,Vobarno,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,156
017204,Vobarno,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,54
017204,Vobarno,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,45
017204,Vobarno,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,107
017204,Vobarno,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,362
017205,Zone,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,11
017205,Zone,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,11
017205,Zone,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,5
017205,Zone,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,5
017205,Zone,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,1
017205,Zone,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,1
017205,Zone,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,2
017205,Zone,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,2
017205,Zone,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,1
017205,Zone,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,5
017205,Zone,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,18
017205,Zone,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,2
017205,Zone,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,1
017205,Zone,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,1
017205,Zone,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,22
017205,Zone,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,11
017205,Zone,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,11
017205,Zone,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,6
017205,Zone,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,1
017205,Zone,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,7
017205,Zone,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,2
017205,Zone,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,2
017205,Zone,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,2
017205,Zone,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,2
017205,Zone,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,2
017205,Zone,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,6
017205,Zone,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,19
017205,Zone,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,3
017205,Zone,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,2
017205,Zone,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,2
017205,Zone,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,26
017205,Zone,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,10
017205,Zone,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,10
017205,Zone,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,5
017205,Zone,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,5
017205,Zone,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,1
017205,Zone,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,3
017205,Zone,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,4
017205,Zone,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,2
017205,Zone,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,1
017205,Zone,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,2
017205,Zone,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,5
017205,Zone,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,18
017205,Zone,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,1
017205,Zone,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,3
017205,Zone,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,2
017205,Zone,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,24
017205,Zone,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,13
017205,Zone,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,13
017205,Zone,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,4
017205,Zone,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,4
017205,Zone,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,2
017205,Zone,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,3
017205,Zone,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,5
017205,Zone,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,3
017205,Zone,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,1
017205,Zone,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,2
017205,Zone,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,6
017205,Zone,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,22
017205,Zone,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,1
017205,Zone,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,3
017205,Zone,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,2
017205,Zone,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,28
017205,Zone,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,10
017205,Zone,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,10
017205,Zone,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,5
017205,Zone,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,2
017205,Zone,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,7
017205,Zone,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,2
017205,Zone,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,2
017205,Zone,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,3
017205,Zone,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,3
017205,Zone,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,3
017205,Zone,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,9
017205,Zone,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,18
017205,Zone,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,5
017205,Zone,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,2
017205,Zone,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,3
017205,Zone,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,28
017205,Zone,2020,tutte,famiglie al 31 dicembre,1,totale,252
017205,Zone,2020,tutte,famiglie al 31 dicembre,2,totale,149
017205,Zone,2020,tutte,famiglie al 31 dicembre,3,totale,78
017205,Zone,2020,tutte,famiglie al 31 dicembre,4,totale,50
017205,Zone,2020,tutte,famiglie al 31 dicembre,5,totale,5
017205,Zone,2020,tutte,famiglie al 31 dicembre,6 e più,totale,2
017205,Zone,2020,tutte,famiglie al 31 dicembre,totale,totale,536
017205,Zone,2021,tutte,famiglie al 31 dicembre,1,totale,262
017205,Zone,2021,tutte,famiglie al 31 dicembre,2,totale,157
017205,Zone,2021,tutte,famiglie al 31 dicembre,3,totale,77
017205,Zone,2021,tutte,famiglie al 31 dicembre,4,totale,47
017205,Zone,2021,tutte,famiglie al 31 dicembre,5,totale,5
017205,Zone,2021,tutte,famiglie al 31 dicembre,6 e più,totale,3
017205,Zone,2021,tutte,famiglie al 31 dicembre,totale,totale,551
017205,Zone,2022,tutte,famiglie al 31 dicembre,1,totale,263
017205,Zone,2022,tutte,famiglie al 31 dicembre,2,totale,155
017205,Zone,2022,tutte,famiglie al 31 dicembre,3,totale,77
017205,Zone,2022,tutte,famiglie al 31 dicembre,4,totale,43
017205,Zone,2022,tutte,famiglie al 31 dicembre,5,totale,4
017205,Zone,2022,tutte,famiglie al 31 dicembre,6 e più,totale,4
