codice_istat,comune,anno,indicatore,valore
017048,Cellatica,2024,popolazione_in_convivenza,9
017048,Cellatica,2018,popolazione_in_famiglia,4845
017048,Cellatica,2019,popolazione_in_famiglia,4842
017048,Cellatica,2020,popolazione_in_famiglia,4890
017048,Cellatica,2021,popolazione_in_famiglia,4851
017048,Cellatica,2022,popolazione_in_famiglia,4845
017048,Cellatica,2023,popolazione_in_famiglia,4827
017048,Cellatica,2024,popolazione_in_famiglia,4861
017048,Cellatica,2018,popolazione_residente,4849
017048,Cellatica,2019,popolazione_residente,4851
017048,Cellatica,2020,popolazione_residente,4901
017048,Cellatica,2021,popolazione_residente,4862
017048,Cellatica,2022,popolazione_residente,4859
017048,Cellatica,2023,popolazione_residente,4845
017048,Cellatica,2024,popolazione_residente,4870
017049,Cerveno,2018,famiglie,303
017049,Cerveno,2019,famiglie,297
017049,Cerveno,2020,famiglie,298
017049,Cerveno,2021,famiglie,302
017049,Cerveno,2022,famiglie,303
017049,Cerveno,2023,famiglie,312
017049,Cerveno,2024,famiglie,315
017049,Cerveno,2018,popolazione_in_convivenza,3
017049,Cerveno,2019,popolazione_in_convivenza,4
017049,Cerveno,2018,popolazione_in_famiglia,669
017049,Cerveno,2019,popolazione_in_famiglia,653
017049,Cerveno,2020,popolazione_in_famiglia,652
017049,Cerveno,2021,popolazione_in_famiglia,657
017049,Cerveno,2022,popolazione_in_famiglia,659
017049,Cerveno,2023,popolazione_in_famiglia,693
017049,Cerveno,2024,popolazione_in_famiglia,694
017049,Cerveno,2018,popolazione_residente,672
017049,Cerveno,2019,popolazione_residente,657
017049,Cerveno,2020,popolazione_residente,652
017049,Cerveno,2021,popolazione_residente,657
017049,Cerveno,2022,popolazione_residente,659
017049,Cerveno,2023,popolazione_residente,693
017049,Cerveno,2024,popolazione_residente,694
017050,Ceto,2018,famiglie,773
017050,Ceto,2019,famiglie,760
017050,Ceto,2020,famiglie,768
017050,Ceto,2021,famiglie,767
017050,Ceto,2022,famiglie,769
017050,Ceto,2023,famiglie,776
017050,Ceto,2024,famiglie,784
017050,Ceto,2018,popolazione_in_famiglia,1853
017050,Ceto,2019,popolazione_in_famiglia,1803
017050,Ceto,2020,popolazione_in_famiglia,1793
017050,Ceto,2021,popolazione_in_famiglia,1788
017050,Ceto,2022,popolazione_in_famiglia,1773
017050,Ceto,2023,popolazione_in_famiglia,1768
017050,Ceto,2024,popolazione_in_famiglia,1770
017050,Ceto,2018,popolazione_residente,1853
017050,Ceto,2019,popolazione_residente,1803
017050,Ceto,2020,popolazione_residente,1793
017050,Ceto,2021,popolazione_residente,1788
017050,Ceto,2022,popolazione_residente,1773
017050,Ceto,2023,popolazione_residente,1768
017050,Ceto,2024,popolazione_residente,1770
017051,Cevo,2018,famiglie,438
017051,Cevo,2019,famiglie,442
017051,Cevo,2020,famiglie,438
017051,Cevo,2021,famiglie,424
017051,Cevo,2022,famiglie,418
017051,Cevo,2023,famiglie,419
017051,Cevo,2024,famiglie,421
017051,Cevo,2018,popolazione_in_convivenza,1
017051,Cevo,2019,popolazione_in_convivenza,1
017051,Cevo,2020,popolazione_in_convivenza,1
017051,Cevo,2021,popolazione_in_convivenza,1
017051,Cevo,2022,popolazione_in_convivenza,1
017051,Cevo,2023,popolazione_in_convivenza,1
017051,Cevo,2018,popolazione_in_famiglia,854
017051,Cevo,2019,popolazione_in_famiglia,841
017051,Cevo,2020,popolazione_in_famiglia,830
017051,Cevo,2021,popolazione_in_famiglia,819
017051,Cevo,2022,popolazione_in_famiglia,815
017051,Cevo,2023,popolazione_in_famiglia,801
017051,Cevo,2024,popolazione_in_famiglia,792
017051,Cevo,2018,popolazione_residente,855
017051,Cevo,2019,popolazione_residente,842
017051,Cevo,2020,popolazione_residente,831
017051,Cevo,2021,popolazione_residente,820
017051,Cevo,2022,popolazione_residente,816
017051,Cevo,2023,popolazione_residente,802
017051,Cevo,2024,popolazione_residente,792
017052,Chiari,2018,famiglie,7742
017052,Chiari,2019,famiglie,7835
017052,Chiari,2020,famiglie,7886
017052,Chiari,2021,famiglie,7929
017052,Chiari,2022,famiglie,7962
017052,Chiari,2023,famiglie,8033
017052,Chiari,2024,famiglie,8132
017052,Chiari,2018,popolazione_in_convivenza,125
017052,Chiari,2019,popolazione_in_convivenza,117
017052,Chiari,2020,popolazione_in_convivenza,102
017052,Chiari,2021,popolazione_in_convivenza,92
017052,Chiari,2022,popolazione_in_convivenza,89
017052,Chiari,2023,popolazione_in_convivenza,102
017052,Chiari,2024,popolazione_in_convivenza,98
017052,Chiari,2018,popolazione_in_famiglia,18931
017052,Chiari,2019,popolazione_in_famiglia,19118
017052,Chiari,2020,popolazione_in_famiglia,18992
017052,Chiari,2021,popolazione_in_famiglia,19039
017052,Chiari,2022,popolazione_in_famiglia,19136
017052,Chiari,2023,popolazione_in_famiglia,19245
017052,Chiari,2024,popolazione_in_famiglia,19454
017052,Chiari,2018,popolazione_residente,19056
017052,Chiari,2019,popolazione_residente,19235
017052,Chiari,2020,popolazione_residente,19094
017052,Chiari,2021,popolazione_residente,19131
017052,Chiari,2022,popolazione_residente,19225
017052,Chiari,2023,popolazione_residente,19347
017052,Chiari,2024,popolazione_residente,19552
017053,Cigole,2018,famiglie,624
017053,Cigole,2019,famiglie,617
017053,Cigole,2020,famiglie,613
017053,Cigole,2021,famiglie,602
017053,Cigole,2022,famiglie,612
017053,Cigole,2023,famiglie,627
017053,Cigole,2024,famiglie,613
017053,Cigole,2018,popolazione_in_convivenza,2
017053,Cigole,2019,popolazione_in_convivenza,4
017053,Cigole,2020,popolazione_in_convivenza,4
017053,Cigole,2021,popolazione_in_convivenza,4
017053,Cigole,2022,popolazione_in_convivenza,5
017053,Cigole,2023,popolazione_in_convivenza,5
017053,Cigole,2024,popolazione_in_convivenza,6
017053,Cigole,2018,popolazione_in_famiglia,1540
017053,Cigole,2019,popolazione_in_famiglia,1516
017053,Cigole,2020,popolazione_in_famiglia,1473
017053,Cigole,2021,popolazione_in_famiglia,1437
017053,Cigole,2022,popolazione_in_famiglia,1448
017053,Cigole,2023,popolazione_in_famiglia,1480
017053,Cigole,2024,popolazione_in_famiglia,1466
017053,Cigole,2018,popolazione_residente,1542
017053,Cigole,2019,popolazione_residente,1520
017053,Cigole,2020,popolazione_residente,1477
017053,Cigole,2021,popolazione_residente,1441
017053,Cigole,2022,popolazione_residente,1453
017053,Cigole,2023,popolazione_residente,1485
017053,Cigole,2024,popolazione_residente,1472
017054,Cimbergo,2018,famiglie,257
017054,Cimbergo,2019,famiglie,266
017054,Cimbergo,2020,famiglie,260
017054,Cimbergo,2021,famiglie,263
017054,Cimbergo,2022,famiglie,263
017054,Cimbergo,2023,famiglie,264
017054,Cimbergo,2024,famiglie,266
017054,Cimbergo,2018,popolazione_in_famiglia,537
017054,Cimbergo,2019,popolazione_in_famiglia,534
017054,Cimbergo,2020,popolazione_in_famiglia,534
017054,Cimbergo,2021,popolazione_in_famiglia,543
017054,Cimbergo,2022,popolazione_in_famiglia,533
017054,Cimbergo,2023,popolazione_in_famiglia,535
017054,Cimbergo,2024,popolazione_in_famiglia,538
017054,Cimbergo,2018,popolazione_residente,537
017054,Cimbergo,2019,popolazione_residente,534
017054,Cimbergo,2020,popolazione_residente,534
017054,Cimbergo,2021,popolazione_residente,543
017054,Cimbergo,2022,popolazione_residente,533
017054,Cimbergo,2023,popolazione_residente,535
017054,Cimbergo,2024,popolazione_residente,538
017055,Cividate Camuno,2018,famiglie,1137
017055,Cividate Camuno,2019,famiglie,1137
017055,Cividate Camuno,2020,famiglie,1144
017055,Cividate Camuno,2021,famiglie,1129
017055,Cividate Camuno,2022,famiglie,1135
017055,Cividate Camuno,2023,famiglie,1142
017055,Cividate Camuno,2024,famiglie,1144
017055,Cividate Camuno,2018,popolazione_in_famiglia,2740
017055,Cividate Camuno,2019,popolazione_in_famiglia,2727
017055,Cividate Camuno,2020,popolazione_in_famiglia,2725
017055,Cividate Camuno,2021,popolazione_in_famiglia,2655
017055,Cividate Camuno,2022,popolazione_in_famiglia,2656
017055,Cividate Camuno,2023,popolazione_in_famiglia,2677
017055,Cividate Camuno,2024,popolazione_in_famiglia,2655
017055,Cividate Camuno,2018,popolazione_residente,2740
017055,Cividate Camuno,2019,popolazione_residente,2727
017055,Cividate Camuno,2020,popolazione_residente,2725
017055,Cividate Camuno,2021,popolazione_residente,2655
017055,Cividate Camuno,2022,popolazione_residente,2656
017055,Cividate Camuno,2023,popolazione_residente,2677
017055,Cividate Camuno,2024,popolazione_residente,2655
017056,Coccaglio,2018,famiglie,3404
017056,Coccaglio,2019,famiglie,3443
017056,Coccaglio,2020,famiglie,3486
017056,Coccaglio,2021,famiglie,3507
017056,Coccaglio,2022,famiglie,3526
017056,Coccaglio,2023,famiglie,3559
017056,Coccaglio,2024,famiglie,3595
017056,Coccaglio,2018,popolazione_in_convivenza,37
017056,Coccaglio,2019,popolazione_in_convivenza,41
017056,Coccaglio,2020,popolazione_in_convivenza,39
017056,Coccaglio,2021,popolazione_in_convivenza,40
017056,Coccaglio,2022,popolazione_in_convivenza,42
017056,Coccaglio,2023,popolazione_in_convivenza,44
017056,Coccaglio,2024,popolazione_in_convivenza,37
017056,Coccaglio,2018,popolazione_in_famiglia,8620
017056,Coccaglio,2019,popolazione_in_famiglia,8712
017056,Coccaglio,2020,popolazione_in_famiglia,8677
017056,Coccaglio,2021,popolazione_in_famiglia,8688
017056,Coccaglio,2022,popolazione_in_famiglia,8729
017056,Coccaglio,2023,popolazione_in_famiglia,8783
017056,Coccaglio,2024,popolazione_in_famiglia,8822
017056,Coccaglio,2018,popolazione_residente,8657
017056,Coccaglio,2019,popolazione_residente,8753
017056,Coccaglio,2020,popolazione_residente,8716
017056,Coccaglio,2021,popolazione_residente,8728
017056,Coccaglio,2022,popolazione_residente,8771
017056,Coccaglio,2023,popolazione_residente,8827
017056,Coccaglio,2024,popolazione_residente,8859
017057,Collebeato,2018,famiglie,2021
017057,Collebeato,2019,famiglie,2012
017057,Collebeato,2020,famiglie,2027
017057,Collebeato,2021,famiglie,2008
017057,Collebeato,2022,famiglie,2014
017057,Collebeato,2023,famiglie,2026
017057,Collebeato,2024,famiglie,2064
017057,Collebeato,2018,popolazione_in_convivenza,33
017057,Collebeato,2019,popolazione_in_convivenza,32
017057,Collebeato,2020,popolazione_in_convivenza,33
017057,Collebeato,2021,popolazione_in_convivenza,33
017057,Collebeato,2022,popolazione_in_convivenza,33
017057,Collebeato,2023,popolazione_in_convivenza,42
017057,Collebeato,2024,popolazione_in_convivenza,37
017057,Collebeato,2018,popolazione_in_famiglia,4610
017057,Collebeato,2019,popolazione_in_famiglia,4565
017057,Collebeato,2020,popolazione_in_famiglia,4505
017057,Collebeato,2021,popolazione_in_famiglia,4446
017057,Collebeato,2022,popolazione_in_famiglia,4421
017057,Collebeato,2023,popolazione_in_famiglia,4394
017057,Collebeato,2024,popolazione_in_famiglia,4422
017057,Collebeato,2018,popolazione_residente,4643
017057,Collebeato,2019,popolazione_residente,4597
017057,Collebeato,2020,popolazione_residente,4538
017057,Collebeato,2021,popolazione_residente,4479
017057,Collebeato,2022,popolazione_residente,4454
017057,Collebeato,2023,popolazione_residente,4436
017057,Collebeato,2024,popolazione_residente,4459
017058,Collio,2018,famiglie,1037
017058,Collio,2019,famiglie,1045
017058,Collio,2020,famiglie,1065
017058,Collio,2021,famiglie,1054
017058,Collio,2022,famiglie,1034
017058,Collio,2023,famiglie,1043
017058,Collio,2024,famiglie,1046
017058,Collio,2018,popolazione_in_convivenza,3
017058,Collio,2019,popolazione_in_convivenza,3
017058,Collio,2020,popolazione_in_convivenza,2
017058,Collio,2021,popolazione_in_convivenza,4
017058,Collio,2023,popolazione_in_convivenza,2
017058,Collio,2024,popolazione_in_convivenza,1
017058,Collio,2018,popolazione_in_famiglia,2057
017058,Collio,2019,popolazione_in_famiglia,2031
017058,Collio,2020,popolazione_in_famiglia,2054
017058,Collio,2021,popolazione_in_famiglia,2037
017058,Collio,2022,popolazione_in_famiglia,1991
017058,Collio,2023,popolazione_in_famiglia,1992
017058,Collio,2024,popolazione_in_famiglia,1974
017058,Collio,2018,popolazione_residente,2060
017058,Collio,2019,popolazione_residente,2034
017058,Collio,2020,popolazione_residente,2056
017058,Collio,2021,popolazione_residente,2041
017058,Collio,2022,popolazione_residente,1991
017058,Collio,2023,popolazione_residente,1994
017058,Collio,2024,popolazione_residente,1975
017059,Cologne,2018,famiglie,2928
017059,Cologne,2019,famiglie,2950
017059,Cologne,2020,famiglie,2983
017059,Cologne,2021,famiglie,3013
017059,Cologne,2022,famiglie,3050
017059,Cologne,2023,famiglie,3066
017059,Cologne,2024,famiglie,3087
017059,Cologne,2018,popolazione_in_convivenza,58
017059,Cologne,2019,popolazione_in_convivenza,70
017059,Cologne,2020,popolazione_in_convivenza,78
017059,Cologne,2021,popolazione_in_convivenza,65
017059,Cologne,2022,popolazione_in_convivenza,69
017059,Cologne,2023,popolazione_in_convivenza,55
017059,Cologne,2024,popolazione_in_convivenza,46
017059,Cologne,2018,popolazione_in_famiglia,7453
017059,Cologne,2019,popolazione_in_famiglia,7463
017059,Cologne,2020,popolazione_in_famiglia,7439
017059,Cologne,2021,popolazione_in_famiglia,7497
017059,Cologne,2022,popolazione_in_famiglia,7533
017059,Cologne,2023,popolazione_in_famiglia,7552
017059,Cologne,2024,popolazione_in_famiglia,7565
017059,Cologne,2018,popolazione_residente,7511
017059,Cologne,2019,popolazione_residente,7533
017059,Cologne,2020,popolazione_residente,7517
017059,Cologne,2021,popolazione_residente,7562
017059,Cologne,2022,popolazione_residente,7602
017059,Cologne,2023,popolazione_residente,7607
017059,Cologne,2024,popolazione_residente,7611
017060,Comezzano-Cizzago,2018,famiglie,1422
017060,Comezzano-Cizzago,2019,famiglie,1431
017060,Comezzano-Cizzago,2020,famiglie,1457
017060,Comezzano-Cizzago,2021,famiglie,1463
017060,Comezzano-Cizzago,2022,famiglie,1494
017060,Comezzano-Cizzago,2023,famiglie,1507
017060,Comezzano-Cizzago,2024,famiglie,1517
017060,Comezzano-Cizzago,2018,popolazione_in_convivenza,4
017060,Comezzano-Cizzago,2018,popolazione_in_famiglia,3989
017060,Comezzano-Cizzago,2019,popolazione_in_famiglia,3983
017060,Comezzano-Cizzago,2020,popolazione_in_famiglia,4009
017060,Comezzano-Cizzago,2021,popolazione_in_famiglia,4029
017060,Comezzano-Cizzago,2022,popolazione_in_famiglia,4102
017060,Comezzano-Cizzago,2023,popolazione_in_famiglia,4150
017060,Comezzano-Cizzago,2024,popolazione_in_famiglia,4177
017060,Comezzano-Cizzago,2018,popolazione_residente,3993
017060,Comezzano-Cizzago,2019,popolazione_residente,3983
017060,Comezzano-Cizzago,2020,popolazione_residente,4009
017060,Comezzano-Cizzago,2021,popolazione_residente,4029
017060,Comezzano-Cizzago,2022,popolazione_residente,4102
017060,Comezzano-Cizzago,2023,popolazione_residente,4150
017060,Comezzano-Cizzago,2024,popolazione_residente,4177
017061,Concesio,2018,famiglie,6720
017061,Concesio,2019,famiglie,6798
017061,Concesio,2020,famiglie,6916
017061,Concesio,2021,famiglie,6933
017061,Concesio,2022,famiglie,6975
017061,Concesio,2023,famiglie,7017
017061,Concesio,2024,famiglie,7020
017061,Concesio,2018,popolazione_in_convivenza,42
017061,Concesio,2019,popolazione_in_convivenza,41
017061,Concesio,2020,popolazione_in_convivenza,31
017061,Concesio,2021,popolazione_in_convivenza,26
017061,Concesio,2022,popolazione_in_convivenza,27
017061,Concesio,2023,popolazione_in_convivenza,38
017061,Concesio,2024,popolazione_in_convivenza,47
017061,Concesio,2018,popolazione_in_famiglia,15440
017061,Concesio,2019,popolazione_in_famiglia,15529
017061,Concesio,2020,popolazione_in_famiglia,15613
017061,Concesio,2021,popolazione_in_famiglia,15597
017061,Concesio,2022,popolazione_in_famiglia,15671
017061,Concesio,2023,popolazione_in_famiglia,15623
017061,Concesio,2024,popolazione_in_famiglia,15623
017061,Concesio,2018,popolazione_residente,15482
017061,Concesio,2019,popolazione_residente,15570
017061,Concesio,2020,popolazione_residente,15644
017061,Concesio,2021,popolazione_residente,15623
017061,Concesio,2022,popolazione_residente,15698
017061,Concesio,2023,popolazione_residente,15661
017061,Concesio,2024,popolazione_residente,15670
017062,Corte Franca,2018,famiglie,2918
017062,Corte Franca,2019,famiglie,2956
017062,Corte Franca,2020,famiglie,2976
017062,Corte Franca,2021,famiglie,3010
017062,Corte Franca,2022,famiglie,3032
017062,Corte Franca,2023,famiglie,3034
017062,Corte Franca,2024,famiglie,3061
017062,Corte Franca,2018,popolazione_in_convivenza,17
017062,Corte Franca,2019,popolazione_in_convivenza,16
017062,Corte Franca,2020,popolazione_in_convivenza,7
017062,Corte Franca,2021,popolazione_in_convivenza,2
017062,Corte Franca,2018,popolazione_in_famiglia,7138
017062,Corte Franca,2019,popolazione_in_famiglia,7152
017062,Corte Franca,2020,popolazione_in_famiglia,7063
017062,Corte Franca,2021,popolazione_in_famiglia,7145
017062,Corte Franca,2022,popolazione_in_famiglia,7173
017062,Corte Franca,2023,popolazione_in_famiglia,7176
017062,Corte Franca,2024,popolazione_in_famiglia,7179
017062,Corte Franca,2018,popolazione_residente,7155
017062,Corte Franca,2019,popolazione_residente,7168
017062,Corte Franca,2020,popolazione_residente,7070
017062,Corte Franca,2021,popolazione_residente,7147
017062,Corte Franca,2022,popolazione_residente,7173
017062,Corte Franca,2023,popolazione_residente,7176
017062,Corte Franca,2024,popolazione_residente,7179
017063,Corteno Golgi,2018,famiglie,900
017063,Corteno Golgi,2019,famiglie,894
017063,Corteno Golgi,2020,famiglie,895
017063,Corteno Golgi,2021,famiglie,899
017063,Corteno Golgi,2022,famiglie,901
017063,Corteno Golgi,2023,famiglie,920
017063,Corteno Golgi,2024,famiglie,921
017063,Corteno Golgi,2018,popolazione_in_convivenza,9
017063,Corteno Golgi,2019,popolazione_in_convivenza,3
017063,Corteno Golgi,2020,popolazione_in_convivenza,3
017063,Corteno Golgi,2021,popolazione_in_convivenza,8
017063,Corteno Golgi,2022,popolazione_in_convivenza,5
017063,Corteno Golgi,2023,popolazione_in_convivenza,5
017063,Corteno Golgi,2024,popolazione_in_convivenza,5
017063,Corteno Golgi,2018,popolazione_in_famiglia,1947
017063,Corteno Golgi,2019,popolazione_in_famiglia,1925
017063,Corteno Golgi,2020,popolazione_in_famiglia,1906
017063,Corteno Golgi,2021,popolazione_in_famiglia,1914
017063,Corteno Golgi,2022,popolazione_in_famiglia,1905
017063,Corteno Golgi,2023,popolazione_in_famiglia,1903
017063,Corteno Golgi,2024,popolazione_in_famiglia,1891
017063,Corteno Golgi,2018,popolazione_residente,1956
017063,Corteno Golgi,2019,popolazione_residente,1928
017063,Corteno Golgi,2020,popolazione_residente,1909
017063,Corteno Golgi,2021,popolazione_residente,1922
017063,Corteno Golgi,2022,popolazione_residente,1910
017063,Corteno Golgi,2023,popolazione_residente,1908
017063,Corteno Golgi,2024,popolazione_residente,1896
017064,Corzano,2018,famiglie,561
017064,Corzano,2019,famiglie,558
017064,Corzano,2020,famiglie,577
017064,Corzano,2021,famiglie,579
017064,Corzano,2022,famiglie,593
017064,Corzano,2023,famiglie,597
017064,Corzano,2024,famiglie,632
017064,Corzano,2021,popolazione_in_convivenza,1
017064,Corzano,2018,popolazione_in_famiglia,1411
017064,Corzano,2019,popolazione_in_famiglia,1409
017064,Corzano,2020,popolazione_in_famiglia,1417
017064,Corzano,2021,popolazione_in_famiglia,1418
017064,Corzano,2022,popolazione_in_famiglia,1429
017064,Corzano,2023,popolazione_in_famiglia,1440
017064,Corzano,2024,popolazione_in_famiglia,1529
017064,Corzano,2018,popolazione_residente,1411
017064,Corzano,2019,popolazione_residente,1409
017064,Corzano,2020,popolazione_residente,1417
017064,Corzano,2021,popolazione_residente,1419
017064,Corzano,2022,popolazione_residente,1429
017064,Corzano,2023,popolazione_residente,1440
017064,Corzano,2024,popolazione_residente,1529
017065,Darfo Boario Terme,2018,famiglie,6792
017065,Darfo Boario Terme,2019,famiglie,6768
017065,Darfo Boario Terme,2020,famiglie,6774
017065,Darfo Boario Terme,2021,famiglie,6735
017065,Darfo Boario Terme,2022,famiglie,6814
017065,Darfo Boario Terme,2023,famiglie,6858
017065,Darfo Boario Terme,2024,famiglie,6916
017065,Darfo Boario Terme,2018,popolazione_in_convivenza,179
017065,Darfo Boario Terme,2019,popolazione_in_convivenza,176
017065,Darfo Boario Terme,2020,popolazione_in_convivenza,171
017065,Darfo Boario Terme,2021,popolazione_in_convivenza,173
017065,Darfo Boario Terme,2022,popolazione_in_convivenza,174
017065,Darfo Boario Terme,2023,popolazione_in_convivenza,210
017065,Darfo Boario Terme,2024,popolazione_in_convivenza,243
017065,Darfo Boario Terme,2018,popolazione_in_famiglia,15557
017065,Darfo Boario Terme,2019,popolazione_in_famiglia,15512
017065,Darfo Boario Terme,2020,popolazione_in_famiglia,15373
017065,Darfo Boario Terme,2021,popolazione_in_famiglia,15373
017065,Darfo Boario Terme,2022,popolazione_in_famiglia,15481
017065,Darfo Boario Terme,2023,popolazione_in_famiglia,15538
017065,Darfo Boario Terme,2024,popolazione_in_famiglia,15634
017065,Darfo Boario Terme,2018,popolazione_residente,15736
017065,Darfo Boario Terme,2019,popolazione_residente,15688
017065,Darfo Boario Terme,2020,popolazione_residente,15544
017065,Darfo Boario Terme,2021,popolazione_residente,15546
017065,Darfo Boario Terme,2022,popolazione_residente,15655
017065,Darfo Boario Terme,2023,popolazione_residente,15748
017065,Darfo Boario Terme,2024,popolazione_residente,15877
017066,Dello,2018,famiglie,2246
017066,Dello,2019,famiglie,2250
017066,Dello,2020,famiglie,2287
017066,Dello,2021,famiglie,2306
017066,Dello,2022,famiglie,2333
017066,Dello,2023,famiglie,2350
017066,Dello,2024,famiglie,2353
017066,Dello,2018,popolazione_in_convivenza,21
017066,Dello,2019,popolazione_in_convivenza,18
017066,Dello,2020,popolazione_in_convivenza,16
017066,Dello,2021,popolazione_in_convivenza,18
017066,Dello,2022,popolazione_in_convivenza,11
017066,Dello,2023,popolazione_in_convivenza,12
017066,Dello,2024,popolazione_in_convivenza,10
017066,Dello,2018,popolazione_in_famiglia,5541
017066,Dello,2019,popolazione_in_famiglia,5526
017066,Dello,2020,popolazione_in_famiglia,5530
017066,Dello,2021,popolazione_in_famiglia,5560
017066,Dello,2022,popolazione_in_famiglia,5608
017066,Dello,2023,popolazione_in_famiglia,5644
017066,Dello,2024,popolazione_in_famiglia,5665
017066,Dello,2018,popolazione_residente,5562
017066,Dello,2019,popolazione_residente,5544
017066,Dello,2020,popolazione_residente,5546
017066,Dello,2021,popolazione_residente,5578
017066,Dello,2022,popolazione_residente,5619
017066,Dello,2023,popolazione_residente,5656
017066,Dello,2024,popolazione_residente,5675
017067,Desenzano del Garda,2018,famiglie,13628
017067,Desenzano del Garda,2019,famiglie,13810
017067,Desenzano del Garda,2020,famiglie,14025
017067,Desenzano del Garda,2021,famiglie,13887
017067,Desenzano del Garda,2022,famiglie,13979
017067,Desenzano del Garda,2023,famiglie,14074
017067,Desenzano del Garda,2024,famiglie,14195
017067,Desenzano del Garda,2018,popolazione_in_convivenza,166
017067,Desenzano del Garda,2019,popolazione_in_convivenza,155
017067,Desenzano del Garda,2020,popolazione_in_convivenza,142
017067,Desenzano del Garda,2021,popolazione_in_convivenza,158
017067,Desenzano del Garda,2022,popolazione_in_convivenza,143
017067,Desenzano del Garda,2023,popolazione_in_convivenza,161
017067,Desenzano del Garda,2024,popolazione_in_convivenza,149
017067,Desenzano del Garda,2018,popolazione_in_famiglia,28836
017067,Desenzano del Garda,2019,popolazione_in_famiglia,29095
017067,Desenzano del Garda,2020,popolazione_in_famiglia,29066
017067,Desenzano del Garda,2021,popolazione_in_famiglia,28935
017067,Desenzano del Garda,2022,popolazione_in_famiglia,29054
017067,Desenzano del Garda,2023,popolazione_in_famiglia,29094
017067,Desenzano del Garda,2024,popolazione_in_famiglia,29164
017067,Desenzano del Garda,2018,popolazione_residente,29002
017067,Desenzano del Garda,2019,popolazione_residente,29250
017067,Desenzano del Garda,2020,popolazione_residente,29208
017067,Desenzano del Garda,2021,popolazione_residente,29093
017067,Desenzano del Garda,2022,popolazione_residente,29197
017067,Desenzano del Garda,2023,popolazione_residente,29255
017067,Desenzano del Garda,2024,popolazione_residente,29313
017068,Edolo,2018,famiglie,2069
017068,Edolo,2019,famiglie,2060
017068,Edolo,2020,famiglie,2067
017068,Edolo,2021,famiglie,2069
017068,Edolo,2022,famiglie,2068
017068,Edolo,2023,famiglie,2069
017068,Edolo,2024,famiglie,2089
017068,Edolo,2018,popolazione_in_convivenza,62
017068,Edolo,2019,popolazione_in_convivenza,55
017068,Edolo,2020,popolazione_in_convivenza,67
017068,Edolo,2021,popolazione_in_convivenza,29
017068,Edolo,2022,popolazione_in_convivenza,29
017068,Edolo,2023,popolazione_in_convivenza,29
017068,Edolo,2024,popolazione_in_convivenza,29
017068,Edolo,2018,popolazione_in_famiglia,4424
017068,Edolo,2019,popolazione_in_famiglia,4395
017068,Edolo,2020,popolazione_in_famiglia,4376
017068,Edolo,2021,popolazione_in_famiglia,4382
017068,Edolo,2022,popolazione_in_famiglia,4362
017068,Edolo,2023,popolazione_in_famiglia,4357
017068,Edolo,2024,popolazione_in_famiglia,4385
017068,Edolo,2018,popolazione_residente,4486
017068,Edolo,2019,popolazione_residente,4450
017068,Edolo,2020,popolazione_residente,4443
017068,Edolo,2021,popolazione_residente,4411
017068,Edolo,2022,popolazione_residente,4391
017068,Edolo,2023,popolazione_residente,4386
017068,Edolo,2024,popolazione_residente,4414
017069,Erbusco,2018,famiglie,3509
017069,Erbusco,2019,famiglie,3536
017069,Erbusco,2020,famiglie,3618
017069,Erbusco,2021,famiglie,3571
017069,Erbusco,2022,famiglie,3622
017069,Erbusco,2023,famiglie,3642
017069,Erbusco,2024,famiglie,3680
017069,Erbusco,2018,popolazione_in_convivenza,10
017069,Erbusco,2019,popolazione_in_convivenza,7
017069,Erbusco,2020,popolazione_in_convivenza,10
017069,Erbusco,2021,popolazione_in_convivenza,9
017069,Erbusco,2022,popolazione_in_convivenza,16
017069,Erbusco,2023,popolazione_in_convivenza,18
017069,Erbusco,2024,popolazione_in_convivenza,19
017069,Erbusco,2018,popolazione_in_famiglia,8546
017069,Erbusco,2019,popolazione_in_famiglia,8588
017069,Erbusco,2020,popolazione_in_famiglia,8698
017069,Erbusco,2021,popolazione_in_famiglia,8659
017069,Erbusco,2022,popolazione_in_famiglia,8755
017069,Erbusco,2023,popolazione_in_famiglia,8752
017069,Erbusco,2024,popolazione_in_famiglia,8823
017069,Erbusco,2018,popolazione_residente,8556
017069,Erbusco,2019,popolazione_residente,8595
017069,Erbusco,2020,popolazione_residente,8708
017069,Erbusco,2021,popolazione_residente,8668
017069,Erbusco,2022,popolazione_residente,8771
017069,Erbusco,2023,popolazione_residente,8770
017069,Erbusco,2024,popolazione_residente,8842
017070,Esine,2018,famiglie,2204
017070,Esine,2019,famiglie,2226
017070,Esine,2020,famiglie,2234
017070,Esine,2021,famiglie,2235
017070,Esine,2022,famiglie,2226
017070,Esine,2023,famiglie,2237
017070,Esine,2024,famiglie,2269
017070,Esine,2018,popolazione_in_convivenza,25
017070,Esine,2019,popolazione_in_convivenza,22
017070,Esine,2020,popolazione_in_convivenza,16
017070,Esine,2021,popolazione_in_convivenza,20
017070,Esine,2022,popolazione_in_convivenza,20
017070,Esine,2023,popolazione_in_convivenza,19
017070,Esine,2024,popolazione_in_convivenza,17
017070,Esine,2018,popolazione_in_famiglia,5192
017070,Esine,2019,popolazione_in_famiglia,5189
017070,Esine,2020,popolazione_in_famiglia,5141
017070,Esine,2021,popolazione_in_famiglia,5098
